name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
			ReceivablesAdjustmentsAllowances,,,,,,,,,"-7,000,000",,,,,,,,,,,,,,,,,,,
		Inventory,"1,072,000,000","985,000,000","924,000,000","873,000,000","738,000,000","666,000,000","667,000,000","695,000,000","615,000,000","466,000,000","197,000,000","237,000,000","242,000,000","218,000,000","193,000,000","234,000,000","264,000,000","310,000,000","329,000,000","424,000,000","340,000,000","384,000,000","355,000,000","369,000,000","298,000,000","285,000,000","278,000,000","324,000,000"
		PrepaidAssets,"814,000,000","913,000,000","1,051,000,000","832,000,000","740,000,000","730,000,000","704,000,000","865,000,000","607,000,000","658,000,000","629,000,000","601,000,000","1,008,000,000","628,000,000","746,000,000","455,000,000","412,000,000","219,000,000","636,000,000","460,000,000","368,000,000","315,000,000","453,000,000","427,000,000","415,000,000","335,000,000",,
		RestrictedCash,,,,,,"44,000,000","31,000,000","65,000,000","40,000,000","37,000,000","128,000,000","54,000,000",,"341,000,000",,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,"591,000,000","676,000,000","543,000,000","615,000,000","591,000,000","63,000,000","263,000,000","78,000,000","122,000,000","0","96,000,000","22,000,000","0","272,000,000","225,000,000","222,000,000","256,000,000","244,000,000","227,000,000","236,000,000","151,000,000",,
			CurrentDeferredTaxesAssets,,,,,,"591,000,000","676,000,000","543,000,000","615,000,000","591,000,000","63,000,000","263,000,000","78,000,000","122,000,000","0","96,000,000","22,000,000","0","272,000,000","225,000,000","222,000,000","256,000,000","244,000,000","227,000,000","236,000,000","151,000,000",,
		HedgingAssetsCurrent,,,,"0","26,000,000","577,000,000",,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,"303,000,000","953,000,000","325,000,000",,"643,000,000","877,000,000","679,000,000","462,000,000",,,,,,,,,"1,903,000,000","1,386,000,000"
	TotalNonCurrentAssets,"44,417,000,000","37,598,000,000","35,213,000,000","32,831,000,000","33,033,000,000","29,215,000,000","28,110,000,000","27,579,000,000","26,991,000,000","27,553,000,000","13,579,000,000","14,600,000,000","18,125,000,000","19,096,000,000","15,083,000,000","16,791,000,000","17,955,000,000","20,277,000,000","20,111,000,000","19,576,000,000","18,028,000,000","15,651,000,000","12,855,000,000","9,995,000,000","8,598,000,000","8,572,000,000","9,127,000,000","8,959,000,000"
		NetPPE,"34,928,000,000","28,329,000,000","26,208,000,000","23,318,000,000","21,580,000,000","19,467,000,000","18,047,000,000","17,292,000,000","16,419,000,000","16,945,000,000","9,840,000,000","10,312,000,000","11,359,000,000","11,463,000,000","13,228,000,000","14,174,000,000","16,148,000,000","16,361,000,000","16,808,000,000","17,623,000,000","14,865,000,000","13,054,000,000","12,024,000,000","9,409,000,000","7,021,000,000","6,723,000,000","7,206,000,000","6,395,000,000"
			GrossPPE,"49,465,000,000","41,743,000,000","38,144,000,000","34,234,000,000","30,917,000,000","27,432,000,000","24,976,000,000","23,011,000,000","20,989,000,000","20,259,000,000","12,195,000,000","12,134,000,000","12,589,000,000","12,047,000,000","20,073,000,000","20,453,000,000","21,835,000,000","22,161,000,000","21,996,000,000","23,846,000,000","20,717,000,000","18,827,000,000","17,765,000,000","15,372,000,000","12,677,000,000","11,956,000,000","12,292,000,000","10,600,000,000"
				FlightFleetVehicleAndRelatedEquipments,"36,781,000,000","33,813,000,000","31,187,000,000","28,251,000,000","26,043,000,000","23,085,000,000","20,982,000,000","19,507,000,000",,,,,,"10,572,000,000",,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,,,,"18,912,000,000","1,741,000,000",,"1,790,000,000",,,,,,,"4,018,000,000",,,,,,,,,
				OtherProperties,"12,684,000,000","7,930,000,000","6,957,000,000","5,983,000,000","4,874,000,000","4,347,000,000","3,994,000,000","3,504,000,000","2,077,000,000","18,518,000,000",,"10,344,000,000",,"1,475,000,000",,,,,"17,978,000,000",,,,,,,,,
			AccumulatedDepreciation,"-14,537,000,000","-13,414,000,000","-11,936,000,000","-10,916,000,000","-9,337,000,000","-7,965,000,000","-6,929,000,000","-5,719,000,000","-4,570,000,000","-3,314,000,000","-2,355,000,000","-1,822,000,000","-1,230,000,000","-584,000,000","-6,845,000,000","-6,279,000,000","-5,687,000,000","-5,800,000,000","-5,188,000,000","-6,223,000,000","-5,852,000,000","-5,773,000,000","-5,741,000,000","-5,963,000,000","-5,656,000,000","-5,233,000,000","-5,086,000,000","-4,205,000,000"
		GoodwillAndOtherIntangibleAssets,"7,532,000,000","7,682,000,000","8,062,000,000","8,155,000,000","8,659,000,000","8,807,000,000","8,959,000,000","9,120,000,000","9,273,000,000","9,440,000,000","2,455,000,000","2,693,000,000","5,151,000,000","5,731,000,000","388,000,000","399,000,000","406,000,000","412,000,000","984,000,000","671,000,000","568,000,000","676,000,000","703,000,000","524,000,000","763,000,000","814,000,000","866,000,000","907,000,000"
			Goodwill,"5,069,000,000","5,069,000,000","5,059,000,000","5,059,000,000","5,465,000,000","5,479,000,000","5,486,000,000","5,504,000,000","4,523,000,000","4,523,000,000",,"0","2,280,000,000","2,703,000,000",,,,,,,,,,,,,,
			OtherIntangibleAssets,"2,463,000,000","2,613,000,000","3,003,000,000","3,096,000,000","3,194,000,000","3,328,000,000","3,473,000,000","3,616,000,000","4,750,000,000","4,917,000,000","2,455,000,000","2,693,000,000","2,871,000,000","3,028,000,000",,,,,"984,000,000",,,,,,,,"866,000,000","907,000,000"
		InvestmentsAndAdvances,"1,180,000,000","966,000,000","852,000,000",,,,,,,"103,000,000","88,000,000","81,000,000","122,000,000","113,000,000","20,000,000","24,000,000","53,000,000","240,000,000","278,000,000","435,000,000","533,000,000","304,000,000","223,000,000",,,,,
			LongTermEquityInvestment,"1,180,000,000","966,000,000","852,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,"1,180,000,000","966,000,000","852,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,"671,000,000","516,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,"0","655,000,000","2,037,000,000",,,,,,,,,,,,,"0","97,000,000",,,,"0","132,000,000","238,000,000","480,000,000",,
			NonCurrentDeferredTaxesAssets,,,"0","655,000,000","2,037,000,000",,,,,,,,,,,,,"0","97,000,000",,,,"0","132,000,000","238,000,000","480,000,000",,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,"7,000,000",,,,,"374,000,000",,,,,,,,,
		OtherNonCurrentAssets,"106,000,000","105,000,000","91,000,000","703,000,000","757,000,000","941,000,000","1,104,000,000","1,167,000,000","1,299,000,000","1,065,000,000","1,196,000,000","1,514,000,000","1,493,000,000","1,782,000,000","1,447,000,000","2,194,000,000","1,348,000,000","3,264,000,000","1,570,000,000","847,000,000","2,062,000,000","1,617,000,000","-95,000,000","-70,000,000","576,000,000","555,000,000",,
TotalLiabilitiesNetMinorityInterest,"41,080,000,000","34,797,000,000","33,520,000,000","31,481,000,000","31,895,000,000","34,957,000,000","33,828,000,000","37,147,000,000","36,182,000,000","37,871,000,000","21,495,000,000","21,926,000,000","21,802,000,000","23,221,000,000","44,902,000,000","28,385,000,000","27,895,000,000","26,139,000,000","22,164,000,000","19,165,000,000","15,812,000,000","15,278,000,000","13,466,000,000","11,651,000,000","11,821,000,000","12,031,000,000","11,602,000,000","11,551,000,000"
	CurrentLiabilities,"14,938,000,000","13,212,000,000","12,676,000,000","12,286,000,000","12,414,000,000","12,508,000,000","12,107,000,000","12,818,000,000","11,394,000,000","12,645,000,000","6,473,000,000","7,281,000,000","7,979,000,000","7,945,000,000","5,234,000,000","6,461,000,000","6,112,000,000","3,991,000,000","8,066,000,000","6,781,000,000","5,411,000,000","5,668,000,000","5,248,000,000","5,003,000,000","4,433,000,000","4,906,000,000","4,896,000,000","4,845,000,000"
		PayablesAndAccruedExpenses,"4,974,000,000","4,547,000,000","4,362,000,000","4,446,000,000","4,219,000,000","3,700,000,000","3,783,000,000","4,075,000,000","1,998,000,000","3,275,000,000","1,504,000,000","2,559,000,000","2,171,000,000","908,000,000","3,368,000,000","4,197,000,000","4,093,000,000","2,970,000,000","4,393,000,000","4,888,000,000","3,656,000,000","3,781,000,000","3,575,000,000","3,517,000,000","3,144,000,000","3,157,000,000","599,000,000","646,000,000"
			Payables,"2,703,000,000","2,363,000,000","2,196,000,000","2,139,000,000","1,869,000,000","1,882,000,000","2,087,000,000","2,312,000,000","1,998,000,000","1,805,000,000","803,000,000","1,691,000,000","1,134,000,000","667,000,000","596,000,000","601,000,000","501,000,000","284,000,000","1,268,000,000","1,188,000,000","967,000,000","1,151,000,000","1,030,000,000","994,000,000","696,000,000","651,000,000","599,000,000","646,000,000"
				AccountsPayable,"2,703,000,000","2,363,000,000","2,196,000,000","2,139,000,000","1,869,000,000","1,882,000,000","2,087,000,000","2,312,000,000","1,998,000,000","1,805,000,000","803,000,000","829,000,000","877,000,000","667,000,000","596,000,000","601,000,000","501,000,000","284,000,000","1,268,000,000","1,188,000,000","967,000,000","1,151,000,000","1,030,000,000","994,000,000","696,000,000","651,000,000","599,000,000","646,000,000"
				DividendsPayable,,,,,,,,,,,,,"257,000,000",,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,"862,000,000",,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"2,271,000,000","2,184,000,000","2,166,000,000","2,307,000,000","2,350,000,000","1,818,000,000","1,696,000,000","1,763,000,000",,"1,470,000,000","701,000,000","868,000,000","1,037,000,000","241,000,000","2,772,000,000","3,596,000,000","3,592,000,000","2,686,000,000","3,125,000,000","3,700,000,000","2,689,000,000","2,630,000,000","2,545,000,000","2,523,000,000","2,448,000,000","2,506,000,000",,
				InterestPayable,,,,,,,,,,,,"112,000,000",,"241,000,000",,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,"1,509,000,000",,,,,"795,000,000",,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"2,139,000,000","1,379,000,000","1,693,000,000","965,000,000","1,359,000,000","1,423,000,000","1,485,000,000","1,934,000,000","1,311,000,000","2,663,000,000","971,000,000","950,000,000","928,000,000","1,797,000,000","33,000,000","903,000,000","689,000,000",,"1,587,000,000","439,000,000","343,000,000","458,000,000","406,000,000","297,000,000","189,000,000","729,000,000","521,000,000","620,000,000"
			CurrentDebt,"1,407,000,000","1,230,000,000","1,565,000,000","849,000,000","1,224,000,000","1,313,000,000","1,368,000,000","1,812,000,000","1,186,000,000","2,411,000,000","545,000,000","782,000,000","678,000,000","1,687,000,000","13,000,000","875,000,000","663,000,000",,"1,350,000,000","170,000,000","153,000,000","282,000,000","235,000,000","165,000,000","90,000,000","653,000,000","521,000,000","620,000,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,"133,000,000",,,,,,,,,
				OtherCurrentBorrowings,"1,407,000,000","1,230,000,000","1,565,000,000","849,000,000","1,224,000,000","1,313,000,000","1,368,000,000","1,812,000,000","1,186,000,000","2,411,000,000","545,000,000","782,000,000","678,000,000","1,687,000,000","13,000,000","875,000,000","663,000,000",,"1,217,000,000","170,000,000","153,000,000","282,000,000","235,000,000","165,000,000","90,000,000","653,000,000",,
			CurrentCapitalLeaseObligation,"732,000,000","149,000,000","128,000,000","116,000,000","135,000,000","110,000,000","117,000,000","122,000,000","125,000,000","252,000,000","426,000,000","168,000,000","250,000,000","110,000,000","20,000,000","28,000,000","26,000,000","0","237,000,000","269,000,000","190,000,000","176,000,000","171,000,000","132,000,000","99,000,000","76,000,000",,
		CurrentDeferredLiabilities,"7,259,000,000","6,667,000,000","6,052,000,000","5,865,000,000","5,870,000,000","5,759,000,000","5,774,000,000","5,724,000,000","2,405,000,000","5,580,000,000","3,007,000,000","2,944,000,000",,"3,461,000,000",,,,,"1,183,000,000",,,,,,,,,
			CurrentDeferredRevenue,"7,259,000,000","6,667,000,000","6,052,000,000","5,865,000,000","5,870,000,000","5,759,000,000","5,774,000,000","5,724,000,000","2,405,000,000","5,580,000,000","3,007,000,000","2,944,000,000",,"3,461,000,000",,,,,"1,183,000,000",,,,,,,,,
		OtherCurrentLiabilities,"566,000,000","619,000,000","569,000,000","1,010,000,000","966,000,000","1,626,000,000","1,065,000,000","1,085,000,000","4,171,000,000","1,127,000,000","991,000,000","828,000,000","4,880,000,000","984,000,000","1,833,000,000","1,361,000,000","1,330,000,000","1,021,000,000","903,000,000","1,454,000,000","1,412,000,000","1,429,000,000","1,267,000,000","1,189,000,000","1,100,000,000","1,020,000,000","3,776,000,000","3,579,000,000"
