name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
TotalAssets,"404,336,000,000","399,194,000,000","407,097,000,000","411,275,000,000","340,157,000,000","353,116,000,000","357,512,000,000","360,325,000,000","345,257,000,000","322,560,000,000","292,181,000,000","282,401,000,000","269,470,000,000","235,276,000,000","219,516,000,000","187,445,999,829.1","168,091,000,000","153,458,000,000","111,543,000,000","122,498,000,000","113,883,000,000","110,068,000,000"
	CurrentAssets,"92,689,000,000","97,482,000,000","95,404,000,000","86,569,000,000","93,358,000,000","99,778,000,000","103,343,000,000","114,734,000,000","119,777,000,000","112,894,000,000","96,457,000,000","116,570,000,000","115,397,000,000","91,885,000,000","97,892,000,000","62,049,000,682.5","43,611,000,000","41,655,000,000","30,478,000,000","45,930,000,000","30,392,000,000","22,599,000,000"
		CashCashEquivalentsAndShortTermInvestments,"18,055,000,000","26,741,000,000","20,312,000,000","19,130,000,000","31,752,000,000","21,607,000,000","9,696,000,000","18,550,000,000","11,292,000,000","13,444,000,000","9,719,000,000","15,188,000,000","9,656,000,000","9,002,000,000","11,730,000,000","9,201,000,953.2","1,952,000,000","1,556,000,000","6,670,000,000","11,435,000,000","4,051,000,000","2,736,000,000"
			CashAndCashEquivalents,"18,055,000,000","26,741,000,000","20,312,000,000","19,130,000,000","31,752,000,000","21,607,000,000","9,696,000,000","18,550,000,000","11,292,000,000","13,444,000,000","9,719,000,000","15,188,000,000","9,656,000,000","9,002,000,000","11,730,000,000","9,201,000,953.2","1,952,000,000","1,556,000,000","6,670,000,000","11,431,000,000","4,043,000,000","2,717,000,000"
				CashFinancial,"4,168,000,000","4,034,000,000","4,672,000,000","3,426,000,000",,,,"4,498,000,000",,,,"15,188,000,000","9,656,000,000","9,002,000,000","11,730,000,000","9,201,000,000",,,,,,
				CashEquivalents,"13,887,000,000","22,707,000,000","15,640,000,000","15,704,000,000",,,,"14,052,000,000",,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,"4,000,000","8,000,000","19,000,000"
		Inventory,"24,071,000,000","21,117,000,000","25,223,000,000","21,775,000,000","15,822,000,000","19,701,000,000","30,009,000,000","30,781,000,000","28,976,000,000","29,348,000,000","27,410,000,000","19,342,000,000","31,503,000,000","23,215,000,000","19,776,000,000","15,374,999,528.6","12,690,000,000","11,338,000,000","6,341,000,000","7,884,000,000","7,738,000,000","5,976,000,000"
			RawMaterials,"1,417,000,000","1,601,000,000","2,261,000,000","2,122,000,000","1,745,000,000","1,859,000,000","1,797,000,000","1,564,000,000","1,633,000,000","1,606,000,000","1,464,000,000",,,,,"15,374,999,528.6",,,,,,
			FinishedGoods,"22,654,000,000","19,516,000,000","22,962,000,000","19,653,000,000",,,,"29,217,000,000","27,343,000,000","27,742,000,000","25,946,000,000",,,,,,,,,,,
			OtherInventories,,,,,"14,077,000,000","17,842,000,000","28,212,000,000",,,,,,,,,,,,,,,
		PrepaidAssets,"4,282,000,000","5,355,000,000","3,940,000,000","4,210,000,000","3,262,000,000","3,899,000,000","6,836,000,000","3,442,000,000",,,,,"3,188,000,000","2,371,000,000",,"1,704,999,367.3",,,,,,
		HedgingAssetsCurrent,"7,149,000,000","7,193,000,000","5,304,000,000","5,957,000,000","13,114,000,000","14,037,000,000","6,445,000,000","9,191,000,000",,,,,,,,"6,055,000,611.1",,,,,,
		OtherCurrentAssets,"1,000,000",,,,,,,,,,,,"19,276,000,000","20,011,000,000",,"37,473,000,000",,,,,,
	TotalNonCurrentAssets,"311,647,000,000","301,712,000,000","311,693,000,000","324,706,000,000","246,799,000,000","253,338,000,000","254,169,000,000","245,591,000,000","225,480,000,000","209,666,000,000","195,724,000,000","165,831,000,000","154,073,000,000","143,391,000,000","121,624,000,000","125,396,999,146.6","124,480,000,000","111,803,000,000","81,065,000,000","76,568,000,000","83,491,000,000","87,469,000,000"
		NetPPE,"238,349,000,000","223,175,000,000","226,380,000,000","236,098,000,000","182,838,000,000","192,472,000,000","191,897,000,000","172,293,000,000","152,081,000,000","142,705,000,000","131,619,000,000","112,038,000,000","101,521,000,000","100,988,000,000","87,558,000,000","87,918,000,608.5","87,701,000,000","78,687,000,000","51,370,000,000","47,314,000,000","56,598,000,000","60,777,000,000"
			GrossPPE,"439,160,000,000","414,837,000,000","424,069,000,000","425,257,000,000","361,923,000,000","364,199,000,000","371,115,000,000","325,753,000,000","295,557,000,000","285,525,000,000","270,816,000,000","233,312,000,000","235,278,000,000","219,176,000,000","190,809,000,000","189,447,000,323.9","87,701,000,000","78,687,000,000","51,370,000,000","47,314,000,000","56,598,000,000","60,777,000,000"
				Properties,"18,596,000,000","21,181,000,000","23,575,000,000","25,376,000,000","267,287,000,000","264,647,000,000",,"32,871,000,000",,"200,731,000,000","186,226,000,000",,"0","0","0","112,432,000,867.2",,,,,,
				LandAndImprovements,,,,,,,,,,,,,"150,740,000,000","141,652,000,000","117,841,000,000",,,,,,,
				MachineryFurnitureEquipment,,,,,,,"76,624,000,000",,"28,351,000,000","57,574,000,000","55,573,000,000",,"53,596,000,000","49,285,000,000","45,078,000,000","0",,,,,,
				OtherProperties,"420,564,000,000","393,656,000,000","400,494,000,000","399,881,000,000","94,636,000,000","99,552,000,000","294,491,000,000","292,882,000,000","267,206,000,000","27,220,000,000","29,017,000,000","112,038,000,000","30,942,000,000","28,239,000,000","27,890,000,000","77,014,999,456.7",,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,"0","0",,,,,,
			AccumulatedDepreciation,"-200,811,000,000","-191,662,000,000","-197,689,000,000","-189,159,000,000","-179,085,000,000","-171,727,000,000","-179,218,000,000","-153,460,000,000","-143,476,000,000","-142,820,000,000","-139,197,000,000","-121,274,000,000","-133,757,000,000","-118,188,000,000","-103,251,000,000","-101,528,999,715.4",,,,,,
		GoodwillAndOtherIntangibleAssets,"23,486,000,000","23,586,000,000","24,180,000,000","23,967,000,000","6,283,000,000","7,076,000,000","4,394,000,000","4,470,000,000","4,521,000,000","5,039,000,000","5,356,000,000","5,021,000,000","5,366,000,000","4,808,000,000","4,350,000,000","4,528,000,262.5","4,735,000,000","4,696,000,000","939,000,000","1,005,000,000","2,641,000,000","2,609,000,000"
			Goodwill,"14,205,000,000","13,716,000,000","13,662,000,000","12,987,000,000","2,010,000,000","2,396,000,000","2,563,000,000","2,615,000,000",,,,,,"2,933,000,000","0","0",,,,,,
			OtherIntangibleAssets,"9,281,000,000","9,870,000,000","10,518,000,000","10,980,000,000","4,273,000,000","4,680,000,000","1,831,000,000","1,855,000,000","4,521,000,000","5,039,000,000","5,356,000,000","5,021,000,000","5,366,000,000","1,875,000,000","4,350,000,000","4,528,000,262.5",,,,,,
		InvestmentProperties,,,,,,,,,,,,,,,"0","0",,,,,,
		FinancialAssets,"689,000,000","574,000,000","919,000,000","405,000,000","744,000,000","703,000,000",,"1,882,000,000",,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,"0","0","0","0",,"0","0","0","0","0","0","0","0",,,,,,
			NonCurrentDeferredTaxesAssets,"10,524,000,000","12,097,000,000","13,791,000,000","14,425,000,000","11,033,000,000","8,131,000,000","5,785,000,000","4,045,000,000","4,732,000,000","5,361,000,000","4,533,000,000","3,418,000,000","3,253,000,000","2,968,000,000","2,562,000,000","2,789,000,648.1",,,,,,
		NonCurrentPrepaidAssets,"1,440,000,000","1,820,000,000","1,623,000,000","1,407,000,000","1,695,000,000","1,651,000,000",,"1,937,000,000","11,408,000,000","10,368,000,000","10,009,000,000",,,,,,,,,,,
		DefinedPensionBenefit,"4,717,000,000","6,051,000,000","2,799,000,000","1,456,000,000","4,362,000,000","1,682,000,000","3,574,000,000","12,575,000,000",,,,"6,198,000,000","5,559,000,000","3,926,000,000","2,486,000,000","2,478,999,532.6",,,,,,
		OtherNonCurrentAssets,"1,000,000",,,,,,,,,"19,338,000,000","9,158,000,000","45,354,000,000","43,933,000,000","34,627,000,000","27,154,000,000","5,792,999,730.7","9,257,000,000","7,333,000,000","7,716,000,000","6,838,000,000","4,962,000,000","4,711,000,000"
TotalLiabilitiesNetMinorityInterest,"213,873,000,000","196,660,000,000","209,285,000,000","222,764,000,000","176,036,000,000","180,330,000,000","176,364,000,000","170,398,000,000","174,254,000,000","172,780,000,000","154,046,000,000","153,535,000,000","143,502,000,000","120,331,000,000","121,592,000,000","96,063,000,256.9","88,387,000,000","85,850,000,000","48,429,000,000","62,531,000,000","54,870,000,000","52,405,000,000"
	CurrentLiabilities,"79,624,000,000","77,813,000,000","79,767,000,000","73,825,000,000","70,948,000,000","86,212,000,000","93,258,000,000","96,979,000,000","102,659,000,000","100,552,000,000","84,789,000,000","105,529,000,000","94,384,000,000","76,748,000,000","84,964,000,000","54,852,001,326.5","54,424,000,000","55,201,000,000","33,467,000,000","42,698,000,000","33,463,000,000","31,140,000,000"
		CurrentProvisions,"2,811,000,000","3,659,000,000","3,465,000,000","3,784,000,000","4,065,000,000","3,966,000,000","3,247,000,000","3,221,000,000","3,108,000,000","3,368,000,000","3,807,000,000","2,451,000,000","2,792,000,000","1,792,000,000","1,549,000,000","1,812,000,656.8",,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"419,000,000","451,000,000","594,000,000","455,000,000","350,000,000","377,000,000","382,000,000","402,000,000","387,000,000",,"461,000,000","383,000,000","426,000,000","319,000,000","282,000,000",,,,,,,
