name,ttm,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
	EarningsFromEquityInterest,"-3,647,000","-888,000","39,956,000","30,078,000","2,219,000","3,929,000","-3,223,000","-25,807,000",,,,,"-99,706.88","797,555","1,298,254.44","18,005,295.16","13,545,873.15","79,529,135.94","9,509,818.5",,,
	SpecialIncomeCharges,"238,080,000","336,533,000","276,816,000","-252,323,000",,,,,"20,634,000","-136,487,000","681,900,000","-3,475,600,000","41,196,746.24","-645,934,250","-231,157,005.03","2,100,927.64","67,028,269.44","-202,764,429.42","-13,604,033.4","8,569,766.55","-16,119,942.9","-2,295,580"
		OtherSpecialCharges,,"-336,533,000",,"252,323,000",,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,"276,816,000",,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,"-909,311,000",,,,,,,,,,,,,,,,,,,
PretaxIncome,"-333,739,000","3,604,736,000","5,264,577,000","-140,010,000","4,559,685,000","1,178,565,000","963,948,000","-1,833,714,000","-874,994,000","1,887,438,000","1,641,500,000","-2,712,900,000","1,184,102,882.56","89,882,742.5","748,632,818.85","794,610,142.84","336,635,865.26","-1,556,157,969.3","-62,899,495.5","372,403,641.43","193,698,356.4","104,026,020"
TaxProvision,"-104,362,000","736,551,000","1,357,682,000","616,046,000","1,660,905,000","452,264,000","456,910,000","-793,376,000","-358,155,000","-2,047,000","873,700,000","-278,200,000","376,968,567.04","-12,769,410","177,288,785.73","78,921,572.56","122,403,337.25","72,290,204.04","-33,064,907.4","5,726,826.93","7,866,589.7","-17,881,360"
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,"-5,400,000","-10,900,000",,,,,,,,,,
NetIncomeCommonStockholders,"6,875,000","2,827,650,000","3,865,440,000","-411,472,000","3,140,311,000","864,064,000","509,697,000","-731,143,000","-525,142,000","1,895,309,000","767,800,000","-2,492,100,000","547,554,575.36","101,054,910","625,408,391.58","691,083,015.72","214,232,528.01","-1,628,448,173.34","-25,731,084","366,676,814.5","212,647,969","121,907,380"
	NetIncome,"6,875,000","2,827,650,000","3,865,440,000","-411,472,000","3,140,311,000","864,064,000","509,697,000","-731,143,000","-525,142,000","1,895,309,000","767,800,000","-2,492,100,000","547,554,575.36","101,054,910","625,408,391.58","691,083,015.72","214,232,528.01","-1,628,448,173.34","-25,731,084","366,676,814.5","212,647,969","121,907,380"
		NetIncomeIncludingNoncontrollingInterests,"-229,377,000","2,868,185,000","3,915,771,000","-729,197,000","2,898,780,000","726,301,000","507,038,000","-738,305,000","-516,839,000","1,889,485,000","767,800,000","-2,434,700,000","788,433,934.08","102,650,020","571,341,698.13","715,688,570.28","439,518,142.29","-1,858,621,429.02","-22,793,374.5","366,647,566.15","214,403,695.4","122,753,120"
			NetIncomeContinuousOperations,"-229,377,000","2,868,185,000","3,906,895,000","-756,056,000","2,898,780,000","726,301,000","507,038,000","-1,040,338,000","-516,839,000","1,889,485,000","767,800,000","-2,434,700,000","547,554,575.36","101,054,910","625,408,391.58","691,083,015.72","214,232,528.01","-1,628,448,173.34","-29,834,588.1","366,676,814.5","185,831,766.7","121,907,380"
			NetIncomeDiscontinuousOperations,,,"8,876,000","26,859,000",,,,"302,033,000",,,,,,,,,,,,,"26,816,202.3",
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,"4,103,504.1",,,
		MinorityInterests,"236,252,000","-40,535,000","-50,331,000","317,725,000","241,531,000","137,763,000","2,659,000","7,162,000","-8,303,000","5,824,000","0","-57,400,000","-240,879,358.72","-1,595,110","54,066,693.45","-24,605,554.56","-225,285,614.28","230,173,255.68","-2,937,709.5","29,248.35","-1,755,726.4","-845,740"
DilutedNIAvailtoComStockholders,"6,875,000","2,827,650,000","3,865,440,000","-411,472,000","3,140,311,000","864,064,000","509,697,000","-731,143,000","-525,142,000","1,895,309,000","767,800,000","-2,492,100,000","547,554,575.36","101,054,910","625,408,391.58","691,083,015.72","214,232,528.01","-1,628,448,173.34","-25,731,084","366,676,814.5","212,647,969","121,907,380"
BasicEPS,,"7.203","10.243","-1.112","7.895","2.171","1.281","-2.595","-1.316","5.299","3.524","-9.82","2.531","0.568","3.456","0.06","1.575","-33.959","-0.995","25.86","31.481","24.164"
DilutedEPS,,"7.203","10.243","-1.112","7.895","2.171","1.281","-2.595","-1.316","5.298","3.524","-9.82","2.531","0.568","3.456","0.06","1.575","-33.959","-0.995","25.86","31.481","24.164"
BasicAverageShares,,"397,995,006","398,011,423","397,719,908","398,022,916","398,055,295","398,055,295","398,134,117","399,060,070","357,584,174","260,057,471","253,770,500","216,419,000","177,809,463","180,950,361","720,000","136,953,800","47,953,360","276,216","5,173,544","5,173,544","5,045,000"
DilutedAverageShares,,"397,995,006","398,011,423","397,719,908","398,022,916","398,055,295","398,055,295","398,282,572","399,208,525","357,732,628","260,057,471","253,770,500","216,419,000","185,201,173","181,261,761","720,000","136,953,800","47,953,360","276,216","5,173,544","5,173,544","5,045,000"
TotalOperatingIncomeAsReported,,"8,303,943,000","9,359,062,000","5,951,247,000","7,052,191,000","3,569,208,000","2,739,921,000","1,538,603,000","1,929,905,000","3,214,961,000","1,420,100,000","1,194,000,000","1,652,164,367.36","1,047,663,130","773,815,686","824,517,153.24","566,702,206.23","1,848,363,030.66","308,104,185.6","440,105,772.12","423,840,627.9","210,589,260"
TotalExpenses,"49,613,663,000","50,055,293,000","39,461,129,000","41,490,497,000","40,233,024,000","42,466,110,000","38,226,346,000","33,948,987,000","31,266,889,000","22,843,936,000","13,828,200,000","16,765,500,000","16,025,778,213.12","11,913,639,882.5","12,293,122,257.57","11,370,709,099.04","9,528,155,633.03","6,615,757,208.46","3,805,429,928.1","2,592,168,166.88","1,395,696,352.9","1,044,730,540"
NetIncomeFromContinuingAndDiscontinuedOperation,"6,875,000","2,827,650,000","3,865,440,000","-411,472,000","3,140,311,000","864,064,000","509,697,000","-731,143,000","-525,142,000","1,895,309,000","767,800,000","-2,492,100,000","547,554,575.36","101,054,910","625,408,391.58","691,083,015.72","214,232,528.01","-1,628,448,173.34","-29,834,588.1","366,676,814.5","212,647,969","121,907,380"
NormalizedIncome,"1,443,653,973.524","4,356,328,200","4,243,847,932","1,847,077,400","3,095,606,944.338","916,469,584","341,453,760","43,895,939","-538,760,440","1,985,390,420","317,746,000","627,087,334.587","519,473,140.826","488,615,460","801,823,547.598","689,190,754.575","171,576,242.414","-1,506,789,515.688","-21,672,168.06","358,238,833.906","201,297,037.154","123,284,728"
InterestIncome,"730,240,000","530,007,000","603,630,000","504,495,000","394,553,000","282,837,000","281,669,000","220,023,000","769,341,000","267,357,000","182,300,000","139,700,000",,,,,,,,,,
InterestExpense,"2,527,620,000","2,084,780,000","3,747,217,000","2,146,303,000","1,842,389,000","1,383,374,000","1,211,256,000","1,031,995,000","3,574,240,000","894,313,000","637,400,000","560,100,000",,,,,,,,,,
NetInterestIncome,"-2,661,106,000","-2,418,499,000","-3,143,587,000","-2,880,840,000","-2,562,824,000","-2,305,569,000","-2,030,887,000","-1,697,244,000","-2,804,899,000","-626,956,000","-455,100,000","-420,400,000",,,,,,,,,,
EBIT,"2,193,881,000","5,689,516,000","9,011,794,000","2,006,293,000","6,402,074,000","2,561,939,000","2,175,204,000","-801,719,000","2,699,246,000","2,781,751,000","2,278,900,000","-2,152,800,000","1,652,164,367.36","1,047,663,130","773,815,686","824,517,153.24","566,702,206.23","1,848,363,030.66","308,104,185.6","440,105,772.12","423,840,627.9","210,589,260"
EBITDA,"5,543,305,000"
ReconciledCostOfRevenue,"47,389,700,000","46,431,220,000","36,177,408,000","34,940,619,000","36,902,086,000","40,057,341,000","35,820,761,000","32,209,958,000","29,317,951,000","21,411,775,000","11,727,100,000","14,419,700,000","13,715,370,389.76","10,132,354,102.5","9,869,636,136.57","8,645,086,163.12","7,679,653,180.56","6,729,151,802.34","2,644,101,111","2,333,716,097.05","1,188,358,736.7","863,500,540"
ReconciledDepreciation,"3,349,424,000","2,990,577,000","2,928,855,000","2,683,100,000","2,114,929,000","2,056,362,000","2,056,088,000","1,924,265,000","1,721,428,000","1,606,354,000","1,061,400,000","1,264,700,000","1,309,692,600.32","1,017,735,625","993,379,465.68","947,853,026.68","824,653,715.25","311,610,354.6","121,323,918.9","119,974,781.81","110,925,570.7","106,442,420"
NetIncomeFromContinuingOperationNetMinorityInterest,"6,875,000","2,827,650,000","3,856,564,000","-438,331,000","3,140,311,000","864,064,000","509,697,000","-1,033,176,000","-525,142,000","1,895,309,000","767,800,000","-2,492,100,000","547,554,575.36","101,054,910","625,408,391.58","691,083,015.72","214,232,528.01","-1,628,448,173.34","-29,834,588.1","366,676,814.5","185,831,766.7","121,907,380"
TotalUnusualItemsExcludingGoodwill,"-2,090,485,000","-1,920,450,000","-521,946,000","-3,462,740,000","70,318,000","-85,074,000","254,914,000","-1,675,073,000","20,634,000","-136,487,000","681,900,000","-3,475,600,000","41,196,746.24","-645,934,250","-231,157,005.03","2,100,927.64","67,028,269.44","-202,764,429.42","-13,604,033.4","8,569,766.55","-16,119,942.9","-2,295,580"
TotalUnusualItems,"-2,090,485,000","-1,920,450,000","-521,946,000","-3,462,740,000","70,318,000","-85,074,000","254,914,000","-1,675,073,000","20,634,000","-136,487,000","681,900,000","-3,475,600,000","41,196,746.24","-645,934,250","-231,157,005.03","2,100,927.64","67,028,269.44","-202,764,429.42","-13,604,033.4","8,569,766.55","-16,119,942.9","-2,295,580"
NormalizedEBITDA,"7,633,790,000","10,600,543,000","12,462,595,000","8,152,133,000","8,446,685,000","4,703,375,000","3,976,378,000","2,797,619,000","4,400,040,000","4,524,592,000","2,658,400,000","2,587,500,000","2,920,660,221.44","2,711,333,005","1,998,352,156.71","1,770,269,252.28","1,324,327,652.04","2,362,737,814.68","443,032,137.9","551,510,787.38","550,886,141.5","319,327,260"
TaxRateForCalcs,"0.313","0.204","0.258","0.34","0.364","0.384","0.34","0.357","0.34","0.34","0.34","0.103","0.318","0.4","0.237","0.099","0.364","0.4","0.4","0.015","0.041","0.4"
TaxEffectOfUnusualItems,"-653,706,026.476","-391,771,800","-134,662,068","-1,177,331,600","25,613,944.338","-32,668,416","86,670,760","-598,001,061","7,015,560","-46,405,580","231,846,000","-356,412,665.413","13,115,311.706","-258,373,700","-54,741,849.012","208,666.495","24,371,983.844","-81,105,771.768","-5,441,613.36","131,785.956","-654,672.446","-918,232"
