name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000
MarketCap,"2,508,028,374","2,278,764,685","2,280,497,664","2,906,292,969","2,217,419,520","1,925,025,499","2,271,003,657","2,146,606,498","1,942,482,928","1,333,776,135","1,000,116,247","536,044,418","360,837,160","345,629,136","425,250,000","415,606,385","478,621,192","461,455,223","462,681,666","1,123,064,811","1,057,554,595","764,516,090","921,111,918","1,287,149,000","1,382,753,799","1,280,075,004","1,150,196,893","1,676,883,439","1,787,059,944","1,961,637,579","1,803,925,344","1,820,445,180","554,798,880","273,066,432","210,185,366","198,416,220","185,904,549","209,007,176","176,383,942","310,766,521","315,516,489","329,489,309","414,031,872","399,352,893","223,325,324","308,997,417","370,220,400","383,822,713","505,092,960","565,109,735","790,287,561","670,966,755","661,965,761","745,828,774","578,600,422","554,064,849","855,726,657","504,320,999","350,339,220","240,887,856","177,789,593","177,994,947","114,350,721","138,240,429","166,353,330","158,772,762","205,693,416","190,552,095","187,154,018","179,578,610","155,213,800","232,582,980","275,516,010","331,848,031","303,288,370","840,267,202","405,199,970","351,668,805","975,393,080"
EnterpriseValue,"1,817,890,374","1,545,302,685","1,325,484,664","1,853,926,969","1,824,497,520","1,422,117,499","1,738,369,657","1,578,273,498","1,846,382,928","1,117,716,135","932,936,247","520,965,418","335,391,160","310,056,136","370,088,000","343,631,385","391,152,192","349,083,223","315,533,666","952,250,811","965,451,595","647,475,090","773,821,918","1,102,971,000","1,233,669,799","1,172,614,004","1,044,967,893","1,614,719,439","1,705,548,944","1,880,126,579","1,735,273,344","1,819,917,180","587,635,880","288,684,432","225,803,366","193,954,220","142,598,549","183,852,176","76,818,942","447,716,521","285,240,489","464,588,309","357,249,872","487,128,893","239,024,324","261,935,417","229,347,400","183,699,713","242,751,960","167,155,735","481,639,561","314,663,755","273,140,761","495,016,774","323,664,422","299,128,849","564,593,657","369,631,470","215,649,691","78,413,894","11,341,808","64,681,108","8,965,531","20,809,296","20,709,292","4,799,753","59,748,681","30,604,072","17,210,283","-1,006,735","-40,351,995","18,210,614","49,493,196","105,825,217","81,571,023","716,090,025","262,227,849","208,570,484","994,395,098"
PeRatio,"6.482","4.175","3.925","4.778",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.53",,,,
ForwardPeRatio,,,,"6.053","4.024",,,,,,,,,,,,"98.039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.196","2.863","2.835","3.577","117.354","65.721","81.431","75.003","61.073","10.245","5.599","3.404","2.863","7.443","11.718","11.544","12.371","11.231","11.298","24.49","25.973","22.195","30.882","14.919","16.882","16.955","15.529","58.184","58.486","64.257","45.29","136.061","33.647","16.975","13.072","9.096","8.964","11.344","10.518","28.622","27.274","28.826","34.221","38.993","22.591","31.391","31.016","25.822","29.659","25.429","35.49","28.684","20.524","19.302","16.606","15.939","27.658","25.817","17.987","14.662","14.428","13.006","8.675","12.137","13.04","13.12","11.699","10.765","9.104","9.214","8.121","13.047","13.781","16.646","15.149","30.899","23.508","122,867,725","340,858,850"
PbRatio,"2.341","1.988","1.899","2.348","3.664","3.623","4.068","3.68","9.381","6.102","12.082","20.145","9.064","103.855","31.363","11.066","8.939","5.614","4.31","8.71","22.337","10.022","8.957","10.211","15.053","11.422","9.206","20.851","18.117","19.887","16.738","40.611","52.548","7.775","5.982","3.298","2.388","2.612","1.669","4.001","4.59","4.419","4.146","8.887","3.436","2.627","2.097","1.66","1.709","1.68","2.628","1.992","1.808","3.17","2.283","2.186","3.217","4.256","2.956","1.795","1.184","1.405","0.811","0.899","0.97","0.867","0.975","0.853","0.799","0.742","0.621","0.883","1.022","1.231","1.114","5.558","2.723","2.403",
EnterprisesValueRevenueRatio,"2.254","514.758","981.84","1,814.019","2.278","164.445","486.529","395.161","1,052.07","4,094.198","117.38","80.247","50.633","3.632","19.233","36.126","39.723","45.037","34.53","103.72","78.774","70.447","94.785","86.163","181.049","179.959","292.054","23.427","718.731","971.14","1,168.534","82.81","268.449","139.058","65.28","59.513","36.331","45.826","10.069","182.073","113.506","173.225","136.407","200.63","89.926","97.085","123.504","69.452","93.044","36.585","95.544","65.405","55.618","105.345","73.294","32.068","46.561","62.9","29.017","14.245","2.566","30.498","2.045","14.881","3.581","2.969","20.828","10.291","3.202","-0.158","-13.506","3.124","11.672","18.043","23.492","215.026","48.63","51.12","429.707"
EnterprisesValueEBITDARatio,"3.524","-17.906","-18.704","-31.216","2.491","-36.16","-54.385","-53.634","-64.197","-71.962","-31.774","-25.748","-17.53","7.342","-43.114","-14.806","-22.452","-13.266","-14.215","-42.469","-48.013","-23.141","-117.566","95.38","-57.924","-59.827","-77.549","36.779","-113.033","-50.366","-104.623","418.179","-34.522","-18.366","-13.646","-11.18","-4.445","-13.802","-2.87","-18.84","-13.956","-19.235","-14.93","-18.503","-5.182","-4.7","-4.524","-3.07","3.875","-4.068","-14.491","-7.639","6.299","-13.433","-15.799","-20.111","-45.426","-20.513","-15.028","-5.37","-0.747","-4.535","-0.888","-1.565","-2.455","-0.396","-6.049","-2.963","-2.506","0.134","4.265","-3.521","-9.139","-40.756","-21.439","-249.827","347.359","-1,113.231","-572.113"
