name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
		NetIncomeIncludingNoncontrollingInterests,"-3,867,000,000","-2,927,000,000","-1,889,000,000","524,000,000","425,000,000","1,095,000,000","402,000,000","1,530,000,000","1,257,000,000","948,000,000","2,047,000,000","345,000,000","18,000,000","967,000,000","341,000,000","-561,000,000","-444,000,000","-789,000,000","-9,118,000,000","-912,000,000","-561,000,000","618,000,000","-2,664,000,000","1,596,000,000","581,000,000","1,337,000,000","-598,000,000","4,119,000,000","-120,000,000","1,564,000,000","1,526,000,000","2,850,000,000","373,000,000","3,924,000,000","1,519,000,000","1,825,000,000","1,500,000,000","2,419,000,000","844,000,000","2,181,000,000","1,399,000,000","2,959,000,000","678,000,000","1,489,000,000","4,648,000,000","2,110,000,000","-874,000,000","2,941,000,000","3,632,000,000","3,595,000,000","3,390,602,380","2,578,833,600","2,582,739,920","2,582,532,000","2,562,399,450","1,946,261,200","2,808,751,400","2,972,511,030","2,510,814,400","2,367,229,120","2,253,137,040","2,170,804,020","2,243,134,140","2,284,675,380","1,870,874,880","1,710,167,620","1,608,878,830","1,489,227,600","1,679,989,630","1,540,365,750","1,805,262,310","1,165,571,660","1,304,553,600","1,278,092,200","2,805,821,630","2,138,319,600","1,820,200,200","1,769,402,500","1,741,569,140","1,477,158,980","1,355,304,710","1,301,597,200","1,080,063,660","772,541,280","639,908,750","569,440,220","730,709,154","578,110,302","620,493,975","632,593,863","752,098,788","652,329,804","642,080,643","623,535,231","668,108,590","586,659,250","587,787,300","583,018,725","673,321,950","522,973,100","513,534,040","516,020,160"
			NetIncomeContinuousOperations,"-3,867,000,000","-2,927,000,000","-1,889,000,000","524,000,000","425,000,000","1,095,000,000","402,000,000","1,530,000,000","1,257,000,000","948,000,000","2,047,000,000","345,000,000","18,000,000","967,000,000","341,000,000","-561,000,000","-444,000,000","-800,000,000","-7,074,000,000","-912,000,000","-561,000,000","618,000,000","-2,664,000,000","1,596,000,000","581,000,000","1,337,000,000","-598,000,000","4,119,000,000","-120,000,000","1,564,000,000","-1,899,000,000","2,802,000,000","245,000,000","3,924,000,000","1,519,000,000","1,825,000,000","1,397,000,000","2,419,000,000","844,000,000","2,181,000,000","1,399,000,000","2,959,000,000","678,000,000","1,489,000,000","4,648,000,000","2,110,000,000","-874,000,000","2,941,000,000","3,632,000,000","3,595,000,000","2,591,563,830","2,578,833,600","2,427,598,220","2,582,532,000","1,956,247,450","1,946,261,200","2,639,709,800","2,972,511,030","2,052,354,070","2,367,229,120","2,167,240,320","2,170,804,020","1,629,384,380","2,284,675,380","1,710,186,240","1,710,167,620","1,041,147,380","1,489,227,600","1,541,801,140","1,540,365,750","1,175,349,140","1,165,571,660","1,121,352,400","1,278,092,200","2,328,159,880","2,138,319,600","1,767,253,200","1,769,402,500","1,490,290,500","1,477,158,980","1,305,963,640","1,301,597,200","939,939,270","772,541,280","592,096,700","569,440,220","589,167,594","578,110,302","620,493,975","632,593,863","673,007,958","652,329,804","642,080,643","623,535,231","594,189,350","586,659,250","587,787,300","583,018,725","561,794,820","522,973,100","513,534,040","516,020,160"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,"0","0",,"11,000,000","-2,044,000,000",,,,,,,,"0","0",,"0","3,425,000,000","48,000,000","128,000,000",,,,"103,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-6,000,000","-2,000,000","-2,000,000","-1,000,000","-1,000,000","-3,000,000","-3,000,000","-1,000,000","-5,000,000","-2,000,000",,"-1,000,000","0","-2,000,000","-1,000,000","-1,000,000","-2,000,000","-3,000,000","101,000,000","-40,000,000","448,000,000","86,000,000","280,000,000","118,000,000","77,000,000","-34,000,000","-49,000,000","-130,000,000","395,000,000","-21,000,000","-65,000,000","-367,000,000","-146,000,000","-307,000,000","-230,000,000","-55,000,000","-246,000,000","-197,000,000","-296,000,000","-457,000,000","100,000,000","-412,000,000","-287,000,000","-249,000,000","675,000,000","-206,000,000",,,"-195,000,000","-274,000,000",,,"-155,141,700",,,,"-169,041,600",,,,"-85,896,720",,,,"-160,688,640",,,,"-138,188,490",,,,"-183,201,200",,,,"-52,947,000",,,,"-49,341,070",,,,"-47,812,050",,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-3,873,000,000","-2,929,000,000","-1,891,000,000","523,000,000","424,000,000","1,092,000,000","399,000,000","1,529,000,000","1,252,000,000","946,000,000","2,047,000,000","344,000,000","18,000,000","965,000,000","340,000,000","-562,000,000","-446,000,000","-792,000,000","-9,017,000,000","-952,000,000","-113,000,000","704,000,000","-2,384,000,000","1,714,000,000","658,000,000","1,303,000,000","-647,000,000","3,989,000,000","275,000,000","1,543,000,000","1,461,000,000","2,483,000,000","227,000,000","3,617,000,000","1,289,000,000","1,770,000,000","1,254,000,000","2,222,000,000","548,000,000","1,724,000,000","1,499,000,000","2,547,000,000","391,000,000","1,240,000,000","5,323,000,000","1,904,000,000","-874,000,000","2,941,000,000","3,437,000,000","3,321,000,000","2,591,563,830","2,578,833,600","2,427,598,220","2,582,532,000","1,956,247,450","1,946,261,200","2,639,709,800","2,972,511,030","2,052,354,070","2,367,229,120","2,167,240,320","2,170,804,020","1,629,384,380","2,284,675,380","1,710,186,240","1,710,167,620","1,041,147,380","1,489,227,600","1,541,801,140","1,540,365,750","1,175,349,140","1,165,571,660","1,121,352,400","1,278,092,200","2,328,159,880","2,138,319,600","1,767,253,200","1,769,402,500","1,490,290,500","1,477,158,980","1,305,963,640","1,301,597,200","939,939,270","772,541,280","592,096,700","569,440,220","589,167,594","578,110,302","620,493,975","632,593,863","673,007,958","652,329,804","642,080,643","623,535,231","594,189,350","586,659,250","587,787,300","583,018,725","561,794,820","522,973,100","513,534,040","516,020,160"
BasicEPS,,"-1.64","-1.06","0.3",,"0.6","0.28","0.84","0.7","0.52","1.16","0.2",,"0.54","0.18","-0.32","-0.24","-0.44","-4.7","-0.52","-0.08","0.4","-1.3","0.96",,"0.72","-0.34","2.2","0.14","0.86","0.8","1.38","0.12","2",,"0.98","0.7","1.22",,"0.96",,"1.4",,"0.68",,"0.98",,"1.62",,"1.66",,"1.406","0.66","0.66",,"1.057","1.421","1.595",,"1.147","1.148","1.15",,"1.213","0.907","0.909",,"0.79","0.816","0.816",,"0.611","0.584","0.665",,"1.099","0.897","0.868",,"0.739","0.655","0.653",,"0.385","0.297","0.286",,"0.289","0.31","0.316",,"0.325","0.32","0.31",,"0.298","0.299","0.296",,"0.26","0.256","0.257"
DilutedEPS,,"-1.64","-1.06","0.3",,"0.6","0.28","0.84","0.7","0.52","1.16","0.2",,"0.54","0.18","-0.32","-0.24","-0.44","-4.7","-0.52","-0.08","0.4","-1.3","0.96",,"0.72","-0.34","2.2","0.14","0.86","0.8","1.38","0.12","2",,"0.98","0.7","1.22",,"0.96",,"1.4",,"0.64",,"0.98",,"1.62",,"1.66",,"1.406","0.66","0.66",,"1.057","1.421","1.595",,"1.147","1.148","1.15",,"1.213","0.907","0.909",,"0.79","0.816","0.816",,"0.611","0.584","0.665",,"1.099","0.897","0.868",,"0.739","0.655","0.653",,"0.385","0.297","0.286",,"0.289","0.31","0.316",,"0.325","0.32","0.31",,"0.298","0.299","0.296",,"0.26","0.256","0.257"
BasicAverageShares,,"1,786,250,000","1,788,550,000","1,795,250,000",,"1,820,000,000","1,782,142,857","1,820,238,095","1,788,571,429","1,819,230,769","1,810,344,828","1,720,000,000",,"1,787,037,037","1,800,550,000","1,756,250,000","1,858,333,333","1,800,550,000","1,800,000,000","1,830,769,231","1,412,500,000","1,805,200,000","1,801,538,462","1,785,416,667",,"1,811,400,000","1,811,400,000","1,813,181,818","1,811,400,000","1,794,186,047","1,811,400,000","1,799,275,362","1,811,400,000","1,808,500,000",,"1,806,122,449","1,811,300,000","1,811,200,000",,"1,795,833,333",,"1,811,250,000",,"1,823,529,412",,"1,811,200,000",,"1,817,850,000",,"1,826,550,000",,"1,834,152,904","1,836,827,693","1,836,827,693",,"1,841,771,680","1,856,668,748","1,863,672,450",,"2,063,917,675","1,882,851,715","1,888,387,824",,"1,884,252,136","1,885,859,465","1,885,859,465",,"1,884,416,656","2,000,923,663","1,888,295,485",,"1,907,018,358","1,920,888,195","1,920,689,655",,"1,945,432,030","1,970,160,068","2,039,473,684",,"1,998,466,258","2,000,532,413","1,993,589,744",,"2,004,854,369","1,990,259,740","1,990,259,740",,"2,003,823,529","2,003,823,529","2,003,823,529",,"2,009,166,667","2,009,166,667","2,009,166,667",,"1,969,086,022","1,969,086,022","1,969,086,022",,"2,008,823,529","2,008,823,529","2,008,823,529"
DilutedAverageShares,,"1,787,400,000","1,789,650,000","1,796,650,000",,"1,820,000,000","1,782,142,857","1,820,238,095","1,788,571,429","1,819,230,769","1,810,344,828","1,720,000,000",,"1,787,037,037","1,800,550,000","1,756,250,000","1,858,333,333","1,800,550,000","1,800,000,000","1,830,769,231","1,800,550,000","1,805,200,000","1,801,700,000","1,804,150,000",,"1,811,400,000","1,811,400,000","1,813,181,818","1,811,400,000","1,794,186,047","1,811,400,000","1,811,400,000","1,811,400,000","1,811,350,000",,"1,811,350,000","1,811,300,000","1,811,200,000",,"1,811,250,000",,"1,811,250,000",,"1,823,529,412",,"1,811,200,000",,"1,824,555,126",,"1,826,550,000",,"1,834,152,904","1,838,252,317","1,838,252,317",,"1,841,771,680","1,856,668,748","1,863,672,450",,"2,063,917,675","1,882,851,715","1,888,387,824",,"1,884,252,136","1,885,859,465","1,885,859,465",,"1,884,416,656","2,000,923,663","1,888,295,485",,"1,907,018,358","1,920,888,195","1,920,689,655",,"1,945,432,030","1,970,160,068","2,039,473,684",,"1,998,466,258","2,000,532,413","1,993,589,744",,"2,004,854,369","1,990,259,740","1,990,259,740",,"2,003,823,529","2,003,823,529","2,003,823,529",,"2,009,166,667","2,009,166,667","2,009,166,667",,"1,969,086,022","1,969,086,022","1,969,086,022",,"2,008,823,529","2,008,823,529","2,008,823,529"
TotalOperatingIncomeAsReported,"2,819,000,000","-1,095,000,000","-178,000,000","1,861,000,000","2,231,000,000","2,518,000,000","1,496,000,000","3,449,000,000","2,639,000,000","2,399,000,000","4,340,000,000","998,000,000","563,000,000","2,111,000,000","1,640,000,000","192,000,000","220,000,000","-321,000,000","-6,090,000,000","61,000,000","394,000,000","1,551,000,000","-563,000,000","2,579,000,000","2,255,000,000","3,646,000,000","292,000,000","3,303,000,000","1,471,000,000","3,834,000,000","1,650,000,000","4,072,000,000","2,780,000,000","6,834,000,000","3,483,000,000","4,504,000,000","3,604,000,000","4,847,000,000","2,875,000,000","4,084,000,000","3,514,000,000","5,638,000,000","2,466,000,000","3,217,000,000","8,003,000,000","3,967,000,000","464,000,000","6,276,000,000","5,724,000,000","6,177,000,000",,,"4,660,899,930",,,,"5,274,724,000",,,,"4,012,367,940",,,,"7,041,605,760",,,,"2,550,837,850",,,,"2,269,883,000",,,,"3,066,219,600",,,,"2,195,152,710",,,,"904,565,350",,,,,,,,,,,,,,,,,
TotalExpenses,"59,543,000,000","14,437,000,000","14,345,000,000","14,688,000,000","15,634,000,000","15,862,000,000","17,666,000,000","16,114,000,000","15,294,000,000","15,384,000,000","12,872,000,000","14,644,000,000","15,007,000,000","15,772,000,000","14,611,000,000","12,909,000,000","13,110,000,000","12,643,000,000","19,482,000,000","18,746,000,000","21,799,000,000","22,235,000,000","27,254,000,000","24,021,000,000","25,501,000,000","25,557,000,000","26,093,000,000","26,120,000,000","26,650,000,000","27,331,000,000","30,873,000,000","27,840,000,000","27,518,000,000","27,118,000,000","27,122,000,000","21,631,000,000","20,882,000,000","20,280,000,000","25,507,000,000","18,868,000,000","15,745,000,000","23,346,000,000","19,989,000,000","16,171,000,000","23,830,000,000","20,134,000,000","24,821,000,000","21,885,000,000","21,621,000,000","22,306,000,000",,,"16,404,387,850",,,,"17,088,853,600",,,,"12,363,346,170",,,,"12,250,049,280",,,,"10,677,016,350",,,,"9,080,538,600",,,,"9,529,283,400",,,,"8,967,477,020",,,,"6,006,932,100",,,,,,,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"-3,873,000,000","-2,929,000,000","-1,891,000,000","523,000,000","424,000,000","1,092,000,000","399,000,000","1,529,000,000","1,252,000,000","946,000,000","2,047,000,000","344,000,000","18,000,000","965,000,000","340,000,000","-562,000,000","-446,000,000","-792,000,000","-9,017,000,000","-952,000,000","-113,000,000","704,000,000","-2,384,000,000","1,714,000,000","658,000,000","1,303,000,000","-647,000,000","3,989,000,000","275,000,000","1,543,000,000","1,461,000,000","2,483,000,000","227,000,000","3,617,000,000","1,289,000,000","1,770,000,000","1,254,000,000","2,222,000,000","548,000,000","1,724,000,000","1,499,000,000","2,547,000,000","391,000,000","1,240,000,000","5,323,000,000","1,904,000,000","-141,000,000","2,941,000,000","3,437,000,000","3,321,000,000","2,591,563,830","2,578,833,600","2,427,598,220","2,582,532,000","1,956,247,450","1,946,261,200","2,639,709,800","2,972,511,030","2,052,354,070","2,367,229,120","2,167,240,320","2,170,804,020","1,629,384,380","2,284,675,380","1,710,186,240","1,710,167,620","1,041,147,380","1,489,227,600","1,541,801,140","1,540,365,750","1,175,349,140","1,165,571,660","1,121,352,400","1,278,092,200","2,328,159,880","2,138,319,600","1,767,253,200","1,769,402,500","1,490,290,500","1,477,158,980","1,305,963,640","1,301,597,200","939,939,270","772,541,280","592,096,700","569,440,220","589,167,594","578,110,302","620,493,975","632,593,863","673,007,958","652,329,804","642,080,643","623,535,231","594,189,350","586,659,250","587,787,300","583,018,725","561,794,820","522,973,100","513,534,040","516,020,160"
NormalizedIncome,"-2,230,800,000","-2,520,400,000","-476,640,000","621,800,000","807,040,000","1,212,080,000","366,320,000","1,538,880,000","1,628,200,000","991,600,000","2,169,360,000","61,280,000","-345,280,000","1,063,040,000","344,802,000","-497,516,000","-305,370,000","-855,136,000","-6,663,614,000","-1,216,796,000","-504,020,000","880,988,000","-2,348,475,000","1,644,784,000","162,825,000","1,231,950,000","775,450,000","1,803,655,111.633","24,150,000","1,466,150,000","-2,027,075,000","1,272,825,000","316,500,000","3,051,500,000","511,075,000","1,798,275,000","1,394,600,000","2,299,575,000","343,550,000","1,539,125,000","1,443,175,000","2,358,500,000","678,100,000","1,162,425,000","5,034,450,000","1,799,600,000","-141,000,000","2,941,000,000","3,437,000,000","2,937,475,000","2,591,563,830","2,578,833,600","2,379,585,557.7","2,582,532,000","1,956,247,450","1,946,261,200","2,613,414,440","2,972,511,030","2,052,354,070","2,367,229,120","2,056,235,328","2,170,804,020","1,629,384,380","2,284,675,380","3,664,780,185.438","1,710,167,620","1,041,147,380","1,489,227,600","1,295,155,666.773","1,540,365,750","1,175,349,140","1,165,571,660","1,002,372,280","1,278,092,200","2,328,159,880","2,138,319,600","1,390,976,520","1,769,402,500","1,490,290,500","1,477,158,980","1,364,543,038","1,301,597,200","939,939,270","772,541,280","588,909,230","569,440,220","589,167,594","578,110,302","620,493,975","632,593,863","673,007,958","652,329,804","642,080,643","623,535,231","594,189,350","586,659,250","587,787,300","583,018,725","561,794,820","522,973,100","513,534,040","516,020,160"
InterestIncome,"3,166,000,000","1,345,000,000","662,000,000","1,005,000,000","154,000,000","1,266,000,000","926,000,000","692,000,000","1,545,000,000","804,000,000","667,000,000","985,000,000","946,000,000","1,326,000,000","1,898,000,000","762,000,000","1,357,000,000","1,822,000,000","1,517,000,000","1,470,000,000","1,212,000,000","5,189,000,000","343,000,000","2,755,000,000","1,808,000,000","1,553,000,000","1,268,000,000","1,237,000,000","1,276,000,000","1,947,000,000","1,137,000,000",,"3,873,000,000","2,338,000,000","1,761,000,000","1,760,000,000","260,000,000","1,363,000,000","1,139,000,000","1,318,000,000","543,000,000","3,117,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"4,052,000,000","1,518,000,000","965,000,000","1,085,000,000","484,000,000","1,545,000,000","976,000,000","973,000,000","1,626,000,000","1,088,000,000","1,232,000,000","1,424,000,000","1,732,000,000","1,498,000,000","1,920,000,000","892,000,000","1,343,000,000","2,071,000,000","1,973,000,000","1,911,000,000","1,705,000,000","5,187,000,000","773,000,000","3,100,000,000","2,093,000,000","1,744,000,000","1,467,000,000","1,377,000,000","1,656,000,000","2,143,000,000","1,412,000,000","373,000,000","4,037,000,000","2,589,000,000","1,787,000,000","2,149,000,000","68,000,000","1,422,000,000","1,354,000,000","1,429,000,000","533,000,000","3,397,000,000",,,"2,723,000,000","30,000,000",,,"2,654,000,000","99,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-920,000,000","-272,000,000","-297,000,000","-37,000,000","-314,000,000","-217,000,000","-48,000,000","-268,000,000","-58,000,000","-290,000,000","-584,000,000","-480,000,000","-838,000,000","-171,000,000","46,000,000","-166,000,000","-2,000,000","-286,000,000","-465,000,000","-446,000,000","-492,000,000","18,000,000","-428,000,000","-339,000,000","-273,000,000","-187,000,000","-195,000,000","-140,000,000","-380,000,000","-196,000,000","-275,000,000","-373,000,000","-164,000,000","-251,000,000","-26,000,000","-389,000,000","192,000,000","-59,000,000","-215,000,000","-111,000,000","10,000,000","-280,000,000","-153,000,000","-175,000,000","-184,000,000","-30,000,000",,,"-115,000,000","-99,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"5,026,000,000","-875,000,000","534,000,000","2,919,000,000","2,448,000,000","3,924,000,000","2,890,000,000","4,275,000,000","4,274,000,000","3,331,000,000","4,729,000,000","2,435,000,000","2,064,000,000","3,502,000,000","2,956,000,000","633,000,000","1,468,000,000","1,630,000,000","-4,975,000,000","1,846,000,000","2,187,000,000","6,522,000,000","-289,000,000","5,475,000,000","4,499,000,000","5,367,000,000","3,257,000,000","8,185,000,000","3,210,000,000","5,958,000,000","2,718,000,000","5,577,000,000","6,798,000,000","10,233,000,000","6,164,000,000","6,457,000,000","3,787,000,000","6,249,000,000","4,330,000,000","5,770,000,000","3,910,000,000","9,243,000,000","8,942,000,000","3,304,000,000","11,351,000,000","4,111,000,000","9,271,000,000","6,276,000,000","8,756,000,000","6,706,000,000","-46,228,984,610","22,981,752,150","4,660,899,930","21,059,987,040","-46,588,849,320","20,883,303,880","5,274,724,000","23,572,185,720","-35,767,476,940","19,946,066,430","4,012,367,940","16,241,687,220","-38,750,464,120","13,753,086,360","6,868,619,520","19,114,593,000","-31,088,936,210","14,988,355,200","2,473,487,060","13,139,329,000","-28,128,794,740","12,275,464,520","3,042,951,800","13,818,081,200","-24,864,161,890","12,135,073,500","3,565,098,000","12,920,062,900","-25,847,173,180","12,223,122,120","2,342,126,110","11,271,789,900","-16,836,659,760","7,835,775,840","980,871,450","6,720,416,430","-18,036,886,026","7,038,045,322","7,554,033,725","7,701,340,493","-18,512,014,962","7,738,851,904","7,617,261,968","7,397,250,256","-17,987,928,440","7,603,183,970","7,617,803,652","7,556,002,269","-16,194,456,200","6,875,067,160","6,750,980,144","6,783,662,976"
EBITDA,"13,145,000,000"
ReconciledCostOfRevenue,"57,246,000,000","13,549,000,000","14,113,000,000","14,250,000,000","15,334,000,000","15,283,000,000","17,004,000,000","15,552,000,000","15,387,000,000","14,667,000,000","15,508,000,000","14,002,000,000","14,391,000,000","15,452,000,000","14,311,000,000","12,564,000,000","12,787,000,000","12,006,000,000","19,262,000,000","17,370,000,000","20,246,000,000","21,357,000,000","26,384,000,000","22,921,000,000","23,910,000,000","24,624,000,000","24,816,000,000","25,232,000,000","25,382,000,000","26,376,000,000","30,272,000,000","24,138,000,000","23,993,000,000","23,557,000,000","23,426,000,000","18,564,000,000","17,956,000,000","17,083,000,000","21,554,000,000","15,724,000,000","12,435,000,000","20,120,000,000","12,990,000,000","14,105,000,000","19,972,000,000","18,073,000,000",,,"17,516,000,000","20,561,000,000",,,"13,862,280,280",,,,"14,701,923,600",,,,"10,459,577,520",,,,"7,401,515,520",,,,"8,519,885,330",,,,"7,866,579,000",,,,"8,191,489,200",,,,"7,249,987,860",,,,"4,434,446,900",,,,,,,,,,,,,,,,,
ReconciledDepreciation,"8,119,000,000","1,880,000,000","2,213,000,000","2,067,000,000","1,959,000,000","1,867,000,000","1,678,000,000","1,704,000,000","1,771,000,000","1,835,000,000","1,768,000,000","1,938,000,000","1,944,000,000","1,833,000,000","1,965,000,000","1,922,000,000","2,018,000,000","1,827,000,000","7,367,000,000","2,625,000,000","2,853,000,000","2,647,000,000","2,767,000,000","2,393,000,000","2,574,000,000","2,236,000,000","2,579,000,000","2,303,000,000","2,445,000,000","2,121,000,000","2,437,000,000","2,524,000,000","2,380,000,000","2,336,000,000","2,371,000,000","1,905,000,000","1,869,000,000","2,152,000,000","2,458,000,000","2,053,000,000","2,263,000,000","2,107,000,000","2,818,000,000","2,066,000,000","1,800,000,000","2,078,000,000",,,"2,134,000,000","1,744,000,000",,,"1,652,628,490",,,,"1,518,244,000",,,,"1,271,932,200",,,,"1,114,982,400",,,,"1,293,235,680",,,,"1,260,263,200",,,,"1,113,063,600",,,,"1,018,315,700",,,,"867,861,150",,,,,,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"-3,873,000,000","-2,929,000,000","-1,891,000,000","523,000,000","424,000,000","1,092,000,000","399,000,000","1,529,000,000","1,252,000,000","946,000,000","2,047,000,000","344,000,000","18,000,000","965,000,000","340,000,000","-562,000,000","-446,000,000","-803,000,000","-6,973,000,000","-952,000,000","-113,000,000","704,000,000","-2,384,000,000","1,714,000,000","658,000,000","1,303,000,000","-647,000,000","3,989,000,000","275,000,000","1,543,000,000","-1,964,000,000","2,435,000,000","99,000,000","3,617,000,000","1,289,000,000","1,770,000,000","1,151,000,000","2,222,000,000","548,000,000","1,724,000,000","1,499,000,000","2,547,000,000","391,000,000","1,240,000,000","5,323,000,000","1,904,000,000","-141,000,000","2,941,000,000","3,437,000,000","3,321,000,000","2,591,563,830","2,578,833,600","2,427,598,220","2,582,532,000","1,956,247,450","1,946,261,200","2,639,709,800","2,972,511,030","2,052,354,070","2,367,229,120","2,167,240,320","2,170,804,020","1,629,384,380","2,284,675,380","1,710,186,240","1,710,167,620","1,041,147,380","1,489,227,600","1,541,801,140","1,540,365,750","1,175,349,140","1,165,571,660","1,121,352,400","1,278,092,200","2,328,159,880","2,138,319,600","1,767,253,200","1,769,402,500","1,490,290,500","1,477,158,980","1,305,963,640","1,301,597,200","939,939,270","772,541,280","592,096,700","569,440,220","589,167,594","578,110,302","620,493,975","632,593,863","673,007,958","652,329,804","642,080,643","623,535,231","594,189,350","586,659,250","587,787,300","583,018,725","561,794,820","522,973,100","513,534,040","516,020,160"
TotalUnusualItemsExcludingGoodwill,"-2,737,000,000","-681,000,000","-1,861,000,000","-130,000,000","-504,000,000","-158,000,000","43,000,000","-13,000,000","-495,000,000","-60,000,000","-161,000,000","372,000,000","478,000,000","-129,000,000","-7,000,000","-94,000,000","-205,000,000","76,000,000","-451,000,000","386,000,000","570,000,000","-258,000,000","-49,000,000","103,000,000","683,000,000","98,000,000","-1,962,000,000","3,612,000,000","346,000,000","106,000,000","87,000,000","1,603,000,000","-300,000,000","780,000,000","1,073,000,000","-39,000,000","-336,000,000","-107,000,000","282,000,000","255,000,000","77,000,000","260,000,000","-396,000,000","107,000,000","398,000,000","144,000,000",,,,"529,000,000",,,"71,660,690",,,,"43,825,600",,,,"185,008,320",,,,"-3,253,944,960",,,,"401,528,820",,,,"198,300,200",,,,"627,127,800",,,,"-97,632,330",,,,"5,312,450",,,,,,,,,,,,,,,,,
TotalUnusualItems,"-2,737,000,000","-681,000,000","-1,861,000,000","-130,000,000","-504,000,000","-158,000,000","43,000,000","-13,000,000","-495,000,000","-60,000,000","-161,000,000","372,000,000","478,000,000","-129,000,000","-7,000,000","-94,000,000","-205,000,000","76,000,000","-451,000,000","386,000,000","570,000,000","-258,000,000","-49,000,000","103,000,000","683,000,000","98,000,000","-1,962,000,000","3,612,000,000","346,000,000","106,000,000","87,000,000","1,603,000,000","-300,000,000","780,000,000","1,073,000,000","-39,000,000","-336,000,000","-107,000,000","282,000,000","255,000,000","77,000,000","260,000,000","-396,000,000","107,000,000","398,000,000","144,000,000",,,,"529,000,000",,,"71,660,690",,,,"43,825,600",,,,"185,008,320",,,,"-3,253,944,960",,,,"401,528,820",,,,"198,300,200",,,,"627,127,800",,,,"-97,632,330",,,,"5,312,450",,,,,,,,,,,,,,,,,
NormalizedEBITDA,"15,882,000,000","1,686,000,000","4,608,000,000","5,116,000,000","4,911,000,000","5,949,000,000","4,525,000,000","5,992,000,000","6,540,000,000","5,226,000,000","6,658,000,000","4,001,000,000","3,530,000,000","5,464,000,000","4,928,000,000","2,649,000,000","3,691,000,000","3,381,000,000","2,843,000,000","4,085,000,000","4,470,000,000","9,427,000,000","2,527,000,000","7,765,000,000","6,390,000,000","7,505,000,000","7,798,000,000","6,876,000,000","5,309,000,000","7,973,000,000","5,068,000,000","6,507,000,000","10,631,000,000","11,800,000,000","8,186,000,000","8,441,000,000","6,156,000,000","8,540,000,000","7,099,000,000","7,584,000,000","6,168,000,000","11,107,000,000","12,599,000,000","5,263,000,000","13,164,000,000","6,145,000,000","12,785,000,000","8,188,000,000","11,199,000,000","8,123,000,000","-46,228,984,610","22,981,752,150","6,241,867,730","21,059,987,040","-46,588,849,320","20,883,303,880","6,749,142,400","23,572,185,720","-35,767,476,940","19,946,066,430","5,099,291,820","16,241,687,220","-38,750,464,120","13,753,086,360","11,237,546,880","19,114,593,000","-31,088,936,210","14,988,355,200","3,365,193,920","13,139,329,000","-28,128,794,740","12,275,464,520","4,104,914,800","13,818,081,200","-24,864,161,890","12,135,073,500","4,051,033,800","12,920,062,900","-25,847,173,180","12,223,122,120","3,458,074,140","11,271,789,900","-16,836,659,760","7,835,775,840","1,843,420,150","6,720,416,430","-18,036,886,026","7,038,045,322","7,554,033,725","7,701,340,493","-18,512,014,962","7,738,851,904","7,617,261,968","7,397,250,256","-17,987,928,440","7,603,183,970","7,617,803,652","7,556,002,269","-16,194,456,200","6,875,067,160","6,750,980,144","6,783,662,976"
