name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
MarketCap,"1,999,506,230","4,100,401,965","3,522,301,728","4,174,936,547","3,748,196,996","2,265,554,302","2,169,453,249","1,872,084,290","1,448,536,274","1,447,206,035","1,589,095,866","1,116,409,414","622,938,384","597,192,354","607,413,750","487,084,900","456,852,553","396,388,998","229,427,204","165,988,601","136,127,525","90,186,250","152,264,250","206,197,250","126,936,000","110,715,000"
PeRatio,"6.563","9.655","15.019","22.206","19.253","14.965","20.785","29.787","19.324","27.542","32.546","7.548","15.789","14.297","16.871","22.691","17.649","17.251","13.298","11.746","12.572","8.987","14.183","35.994","22.5",
ForwardPeRatio,"8.54","10.764",,"14.43","17.825","12.21","15.083","17.094","14.749","16.313","22.371",,,,,,,,,,,,,,,
PegRatio,,,,,,,"2.155","2.441","2.107","1.631","2.035",,,,,,,,,,,,,,,
PsRatio,"1.664","3.42","2.998","4.026","3.917","2.673","3.388","3.391","2.597","3.036","3.824","1.96","2.724","2.951","5.029","4.551","4.931","4.48","3.168","2.452","2.04","1.347","2.825","4.917","4.163",
PbRatio,"0.46","0.967","0.924","1.161","1.48","0.912","1.194","1.227","0.947","0.984","1.219","1.17","0.964","1.199","2.167","1.887","2.075","2.031","1.643","1.235","1.096","0.77","1.228","1.784","1.113","0.941"
