name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"10,715,597,000","10,172,976,000","9,686,649,000","10,178,200,000","8,967,160,000","8,569,410,000","8,734,143,000","6,734,409,000","6,885,620,000","7,699,376,000","10,051,222,000","7,708,458,000","10,225,703,000","13,176,874,000","13,048,174,000","10,406,897,000","8,063,352,000","6,888,455,000","5,714,276,000","2,886,483,000","2,596,800,000","2,349,800,000","2,150,800,000","1,985,100,000","2,048,500,000","1,941,400,000","3,810,900,000","3,705,500,000","3,634,800,000","3,992,900,000","4,325,400,000","4,892,200,000","3,742,200,000","523,700,000","443,500,000"
	CurrentAssets,"10,138,135,000","9,582,743,000","8,730,629,000","8,803,752,000","7,287,647,000","6,518,400,000","6,311,137,000","6,400,836,000","5,821,399,000","6,289,804,000","6,833,121,000","6,448,777,000","8,087,822,000","9,925,627,000","9,758,361,000","7,705,425,000","5,932,502,000","4,906,765,000","3,905,907,000","2,064,248,000","1,844,400,000","1,580,400,000","1,387,200,000","1,209,500,000","1,154,900,000","1,033,900,000","0","0","0","0","0","0","1,830,300,000","360,700,000","295,100,000"
		CashCashEquivalentsAndShortTermInvestments,"1,726,880,000","1,571,442,000","843,283,000","1,238,378,000","1,196,876,000","1,632,393,000","1,868,262,000","1,723,691,000","1,083,071,000","1,470,625,000","1,858,234,000","1,655,264,000","1,060,311,000","551,292,000","1,002,268,000","314,634,000","404,092,000","613,168,000","72,144,000","183,985,000","51,700,000","125,200,000","245,200,000","192,200,000","295,200,000","281,500,000",,,,,,,"370,600,000","78,900,000","81,300,000"
			CashAndCashEquivalents,"1,217,913,000","1,110,088,000","272,683,000","698,882,000","754,161,000","1,292,862,000","1,580,329,000","1,404,760,000","1,083,071,000","1,470,625,000","1,858,234,000","1,655,264,000","1,060,311,000","551,292,000","1,002,268,000","314,634,000","404,092,000","613,168,000","72,144,000","183,985,000","51,700,000","125,200,000","245,200,000","192,200,000","295,200,000","281,500,000",,,,,,,"370,600,000","78,900,000","81,300,000"
			OtherShortTermInvestments,"508,967,000","461,354,000","570,600,000","539,496,000","442,715,000","339,531,000","287,933,000","318,931,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"250,432,000","347,396,000","313,448,000","436,441,000","266,715,000","176,494,000","172,865,000","155,192,000",,,,"489,487,000",,,,,,,,,,,,,,,,,,,,,"287,800,000",,"6,900,000"
			AccountsReceivable,"118,366,000","152,987,000","213,407,000","307,344,000","130,170,000","60,598,000","137,428,000","123,268,000",,,,"115,918,000",,,,,,,,,,,,,,,,,,,,,,,
			NotesReceivable,,"13,850,000","16,768,000","29,111,000","28,288,000","30,699,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"2,285,000","58,090,000","6,964,000","9,272,000","25,080,000","21,330,000","35,437,000","31,924,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"129,781,000","122,469,000","76,309,000","90,714,000","83,177,000","63,867,000",,,,,,"373,569,000",,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"7,680,614,000","7,253,353,000","7,147,130,000","6,770,655,000","5,450,058,000","4,392,100,000","3,978,561,000","4,214,046,000","4,636,468,000","4,781,813,000","4,940,358,000","4,201,289,000","7,027,511,000","9,374,335,000","8,756,093,000","7,390,791,000","5,528,410,000","4,293,597,000","3,833,763,000","1,880,263,000","1,792,700,000","1,455,200,000","1,142,000,000","1,017,300,000","859,700,000","752,400,000",,,,,,,"360,300,000","258,800,000","195,100,000"
			RawMaterials,"434,491,000","493,970,000","589,911,000","777,287,000","782,732,000","762,914,000","747,027,000","662,484,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"7,246,123,000","6,759,383,000","6,557,219,000","5,993,368,000","4,667,326,000","3,629,186,000","3,231,534,000","3,551,562,000",,,,"3,327,711,000",,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,"873,578,000",,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"422,657,000","350,091,000","324,899,000","302,184,000","271,232,000","199,865,000","156,999,000","144,853,000",,,,"102,737,000",,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"33,543,000","23,612,000","33,485,000","24,366,000","21,274,000","16,358,000","72,715,000","71,950,000","101,860,000","24,601,000","32,376,000",,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"24,009,000","36,849,000","68,384,000","31,728,000","81,492,000","101,190,000","61,735,000","91,104,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,"12,765,000","2,153,000",,,,,,,,,,,,,,,,,,,,,,"811,600,000","23,000,000","11,800,000"
	TotalNonCurrentAssets,"577,462,000","590,233,000","956,020,000","1,374,448,000","1,679,513,000","2,051,010,000","2,423,006,000","333,573,000","1,064,221,000","1,409,572,000","3,218,101,000","1,259,681,000","2,137,881,000","3,251,247,000","3,289,813,000","2,701,472,000","2,130,850,000","1,981,690,000","1,808,369,000","822,235,000","752,400,000","769,400,000","763,600,000","775,600,000","893,600,000","907,500,000","3,810,900,000","3,705,500,000","3,634,800,000","3,992,900,000","4,325,400,000","4,892,200,000","1,911,900,000","163,000,000","148,400,000"
		NetPPE,"181,742,000","92,935,000","70,706,000","77,444,000","86,312,000","105,405,000","77,075,000","75,249,000","53,182,000","59,263,000","58,645,000","405,352,000","20,838,000","43,609,000","334,395,000",,,,,,,,,,,,,,,,,,"-8,700,000","4,700,000","5,900,000"
			GrossPPE,"400,642,000","302,235,000","277,206,000","270,344,000","272,112,000","297,605,000","259,075,000","265,349,000","135,307,000","71,055,000","58,645,000","629,852,000","20,838,000","43,609,000","334,395,000",,,,,,,,,,,,,,,,,,"0","13,400,000","13,800,000"
				Properties,,,,,,"0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,"30,186,000","24,024,000","31,066,000","135,307,000","71,055,000","58,645,000","336,055,000","20,838,000","43,609,000","334,395,000",,,,,,,,,,,,,,,,,,,,
				OtherProperties,"400,642,000","302,235,000","277,206,000","270,344,000","272,112,000","267,419,000","235,051,000","234,283,000",,,,"293,797,000",,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-218,900,000","-209,300,000","-206,500,000","-192,900,000","-185,800,000","-192,200,000","-182,000,000","-190,100,000",,,,"-224,500,000",,,,,,,,,,,,,,,,,,,,,"-8,700,000","-8,700,000","-7,900,000"
		GoodwillAndOtherIntangibleAssets,"124,992,000","127,192,000","140,992,000","154,792,000","110,215,000","123,115,000","136,148,000","149,248,000","162,348,000","415,989,000","1,084,466,000","102,554,000","116,358,000","494,631,000","434,897,000","443,147,000","451,397,000","459,647,000","467,297,000",,,,,,,,,,,,,,,,
			Goodwill,"40,400,000","40,400,000","40,400,000","40,400,000",,,,,"0","240,541,000","895,918,000",,"5,654,000","375,677,000",,,,,"307,693,000",,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"84,592,000","86,792,000","100,592,000","114,392,000","110,215,000","123,115,000","136,148,000","149,248,000","162,348,000","175,448,000","188,548,000","102,554,000","110,704,000","118,954,000","434,897,000","443,147,000","451,397,000","459,647,000","159,604,000",,,,,,,,,,,,,,,,
