name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
			NetIncomeContinuousOperations,"5,354,000,000","5,354,000,000","7,488,000,000","4,551,000,000","3,338,000,000","4,669,000,000","5,209,000,000","3,844,000,000","2,747,000,000","3,674,000,000","3,195,000,000","2,019,000,000","1,870,000,000","787,000,000","1,170,000,000","1,662,000,000","688,000,000","408,000,000","82,973,732.619","194,984,043.141","259,034,555.519","291,683,320.79","269,617,651.914","433,573,147.449","187,003,575.598"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,"173,023,081.027",,,,
		MinorityInterests,"-2,547,000,000","-2,547,000,000","-3,904,000,000","-3,089,000,000","-1,687,000,000","-2,328,000,000","-2,099,000,000","-1,724,000,000","-1,367,000,000","-1,717,000,000","-1,741,000,000","-1,565,000,000","-1,221,000,000","-98,000,000","-164,000,000","-234,000,000","-258,000,000","-219,000,000","-202,935,755.982","-72,994,026.307","-98,013,075.025","-89,902,393.101","-79,476,845.389","-77,923,284.416",
	PreferredStockDividends,"152,000,000","152,000,000","151,000,000","145,000,000","133,000,000","134,000,000","152,000,000","132,000,000","104,000,000","106,000,000",,,,,,,,,,"26,997,790.801","21,002,801.601","27,969,633.302","25,150,900.11","19,980,329.14",
	OtherunderPreferredStockDividend,"74,000,000","74,000,000","105,000,000",,,,,,,,,,,,,,,,,"-0.628",,"0.69",,"0.699",
DilutedNIAvailtoComStockholders,"2,581,000,000","2,581,000,000","3,328,000,000","1,317,000,000","1,518,000,000","2,207,000,000","2,958,000,000","1,988,000,000","1,276,000,000","1,851,000,000","1,454,000,000","454,000,000","649,000,000","787,000,000","1,170,000,000","1,662,000,000","688,000,000","408,000,000","82,973,732.619","167,986,252.968","411,054,834.945","263,713,686.798","244,466,751.803","413,592,817.61","187,003,575.598"
BasicEPS,,,"2.313","0.913","1.053","1.547","2.129","1.427","0.898","1.333","1.067","0.32","0.462","0.564","0.868","1.239","0.48","0.261","0.028","0.127","0.299","0.2","0.18","0.308","0.135"
DilutedEPS,,,"2.267","0.893","1.033","1.507","2.076","1.387","0.876","1.284","1.036","0.316","0.453","0.551","0.844","1.209","0.47","0.261","0.028","0.126","0.299","-0.135","0.18","0.308","0.135"
BasicAverageShares,,,"1,436,400,000","1,438,200,000","1,438,500,000","1,513,577,586","1,387,575,000","1,485,981,308","1,537,128,713","1,467,750,000","1,293,525,000","1,287,450,000","1,307,475,000","1,394,291,339","1,347,696,246","1,341,925,837","1,433,333,333","1,304,167,765","1,304,167,765","1,318,702,789","1,372,613,125","1,349,771,349","1,355,936,862","1,342,269,403","1,389,882,912"
DilutedAverageShares,,,"1,466,100,000","1,470,000,000","1,464,900,000","1,553,761,062","1,425,600,000","1,528,846,154","1,576,142,132","1,523,615,917","1,366,875,000","1,305,675,000","1,331,775,000","1,428,024,194","1,385,526,316","1,374,816,176","1,463,445,378","1,379,991,478","1,379,991,478","1,336,054,142","1,372,613,125","1,349,771,349","1,355,936,862","1,342,269,403","1,389,882,912"
TotalExpenses,"57,604,000,000","57,604,000,000","48,621,000,000","34,733,000,000","19,738,000,000","16,128,000,000","14,588,000,000","15,383,000,000","15,172,000,000","13,303,000,000","11,776,000,000","9,231,000,000","10,022,000,000","7,189,000,000","933,000,000","3,611,000,000","2,657,000,000","2,172,000,000","2,019,360,723.11","420,965,549.818","8,628,150,994.998","387,579,207.087","520,120,620.004","652,357,754.018",
NetIncomeFromContinuingAndDiscontinuedOperation,"2,807,000,000","2,807,000,000","3,584,000,000","1,462,000,000","1,651,000,000","2,341,000,000","3,110,000,000","2,120,000,000","1,380,000,000","1,957,000,000","1,454,000,000","454,000,000","649,000,000","787,000,000","1,170,000,000","1,662,000,000","688,000,000","408,000,000","82,973,732.619","194,984,043.141","432,057,636.546","291,683,320.79","269,617,651.914","433,573,147.449","187,003,575.598"
NormalizedIncome,"3,571,520,000","3,571,520,000","2,265,410,000","1,091,520,000","1,765,400,000","261,640,000","170,800,000","1,576,340,000","414,000,000","552,820,000","-900,815,592.204","716,700,000","863,195,624.196","165,244,962.884","677,287,128.713","361,337,988.827","688,000,000","408,000,000","82,973,732.619","194,984,043.141","78,429,907.25","291,683,320.79","269,617,651.914","228,101,112.701","187,003,575.598"
InterestExpense,"7,227,000,000","7,227,000,000","4,854,000,000","3,608,000,000","3,233,000,000","2,820,000,000","2,579,000,000","2,553,000,000","2,497,000,000","2,352,000,000","1,829,000,000","1,784,000,000","1,984,000,000",,,,,,,,,,,,
NetInterestIncome,"-7,325,000,000","-7,325,000,000","-4,958,000,000","-3,703,000,000","-3,325,000,000","-2,926,000,000","-2,702,000,000","-2,705,000,000","-2,655,000,000","-2,352,000,000","-1,829,000,000","-1,784,000,000","-1,984,000,000",,,,,,,,,,,,
EBIT,"13,076,000,000","13,076,000,000","12,094,000,000","8,772,000,000","6,226,000,000","7,685,000,000","9,111,000,000","7,242,000,000","5,760,000,000","6,437,000,000","5,164,000,000","3,779,000,000","4,315,000,000","2,154,000,000","5,964,000,000","1,645,000,000","1,370,000,000","1,198,000,000","1,035,672,133.189","350,971,277.906","391,052,166.722","593,355,795.986","525,150,799.376","513,494,464.71","4,500,186,043.491"
EBITDA,"17,952,000,000"
ReconciledCostOfRevenue,"52,728,000,000","52,728,000,000","45,519,000,000","32,388,000,000","17,718,000,000","14,433,000,000","13,118,000,000","13,928,000,000","13,909,000,000","11,821,000,000","10,564,000,000","7,567,000,000","8,059,000,000","5,691,000,000",,"2,950,000,000","2,323,000,000","1,935,000,000","1,844,416,106.104","389,968,086.282","8,223,096,960.987",,,,
ReconciledDepreciation,"4,876,000,000","4,876,000,000","3,102,000,000","2,345,000,000","2,020,000,000","1,695,000,000","1,470,000,000","1,455,000,000","1,263,000,000","904,000,000","795,000,000","1,275,000,000","1,330,000,000","1,034,000,000","600,000,000","374,000,000","251,000,000","149,000,000","118,962,339.692","23,998,036.407","31,004,136.045",,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"2,807,000,000","2,807,000,000","3,584,000,000","1,462,000,000","1,651,000,000","2,341,000,000","3,110,000,000","2,120,000,000","1,380,000,000","1,957,000,000","1,454,000,000","454,000,000","649,000,000","787,000,000","1,170,000,000","1,662,000,000","688,000,000","408,000,000","82,973,732.619","194,984,043.141","259,034,555.519","291,683,320.79","269,617,651.914","433,573,147.449","187,003,575.598"
TotalUnusualItemsExcludingGoodwill,"-831,000,000","-831,000,000","1,794,000,000","421,000,000","-130,000,000","2,166,000,000","3,674,000,000","663,000,000","1,150,000,000","1,614,000,000","2,458,000,000","-370,000,000","-267,000,000","745,000,000","638,000,000","1,681,000,000",,,,,"251,033,487.829",,,"226,776,738.644",
TotalUnusualItems,"-831,000,000","-831,000,000","1,794,000,000","421,000,000","-130,000,000","2,166,000,000","3,674,000,000","663,000,000","1,150,000,000","1,614,000,000","2,458,000,000","-370,000,000","-267,000,000","745,000,000","638,000,000","1,681,000,000",,,,,"251,033,487.829",,,"226,776,738.644",
NormalizedEBITDA,"18,783,000,000","18,783,000,000","13,402,000,000","10,696,000,000","8,376,000,000","7,214,000,000","6,907,000,000","8,034,000,000","5,873,000,000","5,727,000,000","3,501,000,000","5,424,000,000","5,912,000,000","2,443,000,000","5,926,000,000","338,000,000","1,621,000,000","1,347,000,000","1,154,634,472.88","374,969,314.313","171,022,814.938","593,355,795.986","525,150,799.376","286,717,726.066","4,500,186,043.491"
TaxRateForCalcs,"0.08","0.08","0.265","0.12","0.12","0.04","0.2","0.18","0.16","0.13","0.042","0.29","0.198","0.165","0.228","0.226","0.394","0.288","0.4","0.4","0.281","0.093","0.056","0.094","0.4"
TaxEffectOfUnusualItems,"-66,480,000","-66,480,000","475,410,000","50,520,000","-15,600,000","86,640,000","734,800,000","119,340,000","184,000,000","209,820,000","103,184,407.796","-107,300,000","-52,804,375.804","123,244,962.884","145,287,128.713","380,337,988.827","0","0","0","0","70,428,839.561","0","0","21,304,703.896","0"
