name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"5,756,138,515","7,057,085,782","6,013,680,610","5,771,081,220","3,384,858,127","2,727,291,557","1,448,705,833"
EnterpriseValue,"7,106,931,515","8,468,117,782","7,077,674,610","6,927,717,220","4,136,961,127","3,608,280,557","2,648,657,833"
PeRatio,"24.748","30.789","92.889","50.877","42.729","89.532",
ForwardPeRatio,"21.834","19.455","18.939","23.81","19.92","20.704","16.695"
PegRatio,"2.755","1.452","1.156","1.48",,,
PsRatio,"1.888","2.471","2.176","2.874","1.998","1.753","0.944"
PbRatio,"5.198","7.454","6.175","6.227","4.601","3.935","3.473"
EnterprisesValueRevenueRatio,"2.272","2.762","2.464","3.066","2.283","2.236","1.815"
EnterprisesValueEBITDARatio,"15.325","17.91","18.093","34.725","18.95","14.158","19.383"
