name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,368,188,290",,,,"15,587,175,000",,,,"14,959,505,660",,,,"12,897,357,700",,,,"12,334,443,500",,,,"10,455,303,450",,,,"9,424,494,000",,,,"9,085,103,300",,,,,
	OtherTaxes,"217,807,000,000","45,476,000,000","57,425,000,000","57,923,000,000","57,825,000,000","55,263,000,000","56,191,000,000","56,920,000,000","54,256,000,000","49,900,000,000","51,036,000,000","51,614,000,000","47,105,000,000","48,267,000,000","48,894,000,000","45,933,000,000","46,713,000,000","48,068,000,000","50,557,000,000","50,045,000,000","53,000,000,000","52,282,000,000","58,564,000,000","59,313,000,000","61,165,000,000","58,955,000,000","64,882,000,000","58,840,000,000","59,723,000,000","64,641,000,000","65,625,000,000","60,610,000,000","63,148,000,000","65,538,000,000","66,211,000,000","66,870,000,000","71,335,000,000","61,927,000,000","50,585,000,000","44,430,000,000","46,675,000,000","42,519,000,000","40,465,000,000","38,273,000,000","31,975,000,000","24,752,000,000","20,052,000,000","38,232,000,000","32,898,920,630",,,,"14,370,615,000",,,,"12,129,112,820",,,,"5,331,128,600",,,,"4,644,042,150",,,,"3,932,121,250",,,,"3,546,585,900",,,,"3,686,948,200",,,,,
	OtherOperatingExpenses,"24,918,000,000","7,034,000,000","13,108,000,000","2,944,000,000","1,846,000,000","8,229,000,000","10,130,000,000","11,718,000,000","3,298,000,000","6,904,000,000","14,306,000,000","8,514,000,000","2,115,000,000","5,147,000,000","12,998,000,000","5,333,000,000","-19,905,000,000","3,656,000,000","-17,667,000,000","4,347,000,000","6,668,000,000","3,872,000,000","7,705,000,000","4,352,000,000","6,522,000,000","4,036,000,000","13,618,000,000","3,000,000,000","-18,231,000,000","4,086,000,000","9,556,000,000","4,703,000,000","6,232,000,000","5,710,000,000","-392,000,000","4,948,000,000","11,667,000,000","7,685,000,000","4,352,000,000","6,330,000,000","9,216,000,000","7,254,000,000","7,967,000,000","5,161,000,000","6,156,000,000","5,017,000,000","787,000,000","-1,550,000,000","-1,302,520,300",,,,"-174,880,500",,,,"-31,981,840",,,,"-488,410,850",,,,"-124,172,250",,,,"-231,788,200",,,,"-223,211,700",,,,"-214,934,200",,,,,
OperatingIncome,"83,350,000,000","-3,379,000,000","20,854,000,000","24,720,000,000","41,226,000,000","29,437,000,000","5,441,000,000","43,987,000,000","37,851,000,000","28,040,000,000","8,909,000,000","16,877,000,000","16,801,000,000","19,682,000,000","9,994,000,000","10,975,000,000","37,213,000,000","-2,673,000,000","9,981,000,000","16,206,000,000","33,224,000,000","13,891,000,000","18,892,000,000","42,455,000,000","50,917,000,000","52,163,000,000","40,144,000,000","43,948,000,000","46,781,000,000","53,079,000,000","40,336,000,000","39,327,000,000","37,378,000,000","53,241,000,000","38,464,000,000","44,933,000,000","43,972,000,000","53,486,000,000","54,104,000,000","44,738,000,000","44,259,000,000","44,676,000,000","33,468,000,000","43,910,000,000","39,667,000,000","26,333,000,000","26,815,000,000","54,721,000,000","38,863,092,530","274,594,084,080","-413,073,435,200","220,817,168,000","54,471,474,000","196,031,112,000","-311,266,078,000","181,606,310,800","57,431,389,180","163,168,441,680","-208,007,882,390","153,424,130,400","42,764,922,900","126,241,787,500","-137,508,349,650","104,544,756,350","32,127,500,150","89,776,536,750","-126,299,734,550","77,913,947,800","27,500,014,300","73,981,826,550","-101,414,670,900","68,107,414,860","15,666,154,500","53,895,180,600","-107,584,275,840","58,280,940,000","20,724,616,900","61,007,358,300","-84,039,670,200","65,480,276,400","55,446,579,840","55,446,579,840"
NetNonOperatingInterestIncomeExpense,"-21,402,000,000","-7,040,000,000","-1,427,000,000","-6,522,000,000","-6,499,000,000","-6,805,000,000","1,313,000,000","-4,543,000,000","-4,663,000,000","-5,012,000,000","948,000,000","-4,859,000,000","-4,803,000,000","-5,340,000,000","612,000,000","-5,170,000,000","-5,410,000,000","-5,763,000,000","774,000,000","-5,443,000,000","-6,367,000,000","-5,323,000,000","-247,000,000","-4,556,000,000","-6,214,000,000","-5,300,000,000","287,000,000","-6,438,000,000","-4,612,000,000","-5,406,000,000","-98,000,000","-4,193,000,000","-4,076,000,000","-3,497,000,000","-2,005,000,000","-1,979,000,000","-2,311,000,000","-1,917,000,000","-871,000,000","-942,000,000","-1,157,000,000","-1,368,000,000","-1,066,000,000","-700,000,000","-1,037,000,000","-1,010,000,000","-150,000,000","-308,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"3,622,000,000","790,000,000","810,000,000","928,000,000","1,096,000,000","797,000,000","1,297,000,000","1,038,000,000","853,000,000","581,000,000","1,054,000,000","658,000,000","677,000,000","512,000,000","658,000,000","1,075,000,000","261,000,000","497,000,000","800,000,000","344,000,000","162,000,000","713,000,000","-407,000,000","963,000,000","441,000,000","599,000,000","959,000,000","546,000,000","404,000,000","313,000,000","486,000,000","585,000,000","537,000,000","455,000,000","752,000,000","727,000,000","768,000,000","427,000,000","562,000,000","428,000,000","591,000,000","402,000,000","609,000,000","346,000,000","236,000,000","268,000,000","669,000,000","201,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"25,024,000,000","7,830,000,000","2,237,000,000","7,450,000,000","7,595,000,000","7,602,000,000","-16,000,000","5,581,000,000","5,516,000,000","5,593,000,000","106,000,000","5,517,000,000","5,480,000,000","5,852,000,000","46,000,000","6,245,000,000","5,671,000,000","6,260,000,000","26,000,000","5,787,000,000","6,529,000,000","6,036,000,000","-160,000,000","5,519,000,000","6,655,000,000","5,899,000,000","672,000,000","6,984,000,000","5,016,000,000","5,719,000,000","584,000,000","4,778,000,000","4,613,000,000","3,952,000,000","2,757,000,000","2,706,000,000","3,079,000,000","2,344,000,000","1,433,000,000","1,370,000,000","1,748,000,000","1,770,000,000","1,675,000,000","1,046,000,000","1,273,000,000","1,278,000,000","819,000,000","509,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"6,023,000,000","-252,000,000","1,091,000,000","2,722,000,000","2,461,000,000","1,956,000,000","6,958,000,000","1,641,000,000","2,928,000,000","1,265,000,000","2,788,000,000","595,000,000","758,000,000","733,000,000","1,097,000,000","1,032,000,000","3,041,000,000","192,000,000","-802,000,000","-1,338,000,000","1,567,000,000","1,445,000,000","1,817,000,000","2,681,000,000","3,779,000,000","372,000,000","2,936,000,000","3,425,000,000","1,924,000,000","1,995,000,000","1,672,000,000","2,175,000,000","213,000,000","4,333,000,000","4,851,000,000","1,700,000,000","3,084,000,000","1,937,000,000","1,114,000,000","2,514,000,000","975,000,000","1,263,000,000","201,000,000","365,000,000","-130,000,000","-708,000,000","-1,768,000,000","1,807,000,000","2,892,966,140",,,,"1,391,440,500",,,,"1,023,418,880",,,,"778,146,100",,,,"496,689,000",,,,"355,960,450",,,,"157,074,900",,,,"512,535,400",,,,,
	GainOnSaleOfSecurity,"356,000,000","-31,000,000","-481,000,000","772,000,000","95,000,000","-385,000,000","455,000,000","321,000,000","1,192,000,000","-823,000,000","297,000,000","-667,000,000","-525,000,000","-199,000,000","709,000,000","11,000,000","972,000,000","-435,000,000","688,000,000","-1,053,000,000","-29,000,000","-238,000,000","346,000,000","-748,000,000","687,000,000","-2,598,000,000","-282,000,000","774,000,000","280,000,000","-720,000,000","-204,000,000","528,000,000",,"44,000,000","190,000,000","-596,000,000",,"-191,000,000",,"-391,000,000",,"-485,000,000",,"-71,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"5,667,000,000","-221,000,000","1,572,000,000","1,950,000,000","2,366,000,000","2,341,000,000","6,503,000,000","1,320,000,000","1,736,000,000","2,088,000,000","2,491,000,000","1,262,000,000","1,283,000,000","932,000,000","388,000,000","1,021,000,000","2,069,000,000","627,000,000","-1,490,000,000","-285,000,000","1,596,000,000","1,683,000,000","1,471,000,000","3,429,000,000","3,092,000,000","2,970,000,000","3,218,000,000","2,651,000,000","1,644,000,000","2,715,000,000","1,876,000,000","1,647,000,000","2,059,000,000","2,680,000,000","3,055,000,000","2,296,000,000","3,114,000,000","2,437,000,000","1,693,000,000","2,905,000,000","565,000,000","1,875,000,000","-324,000,000","769,000,000",,,"-1,737,000,000","1,829,000,000","2,104,598,590",,,,"1,391,440,500",,,,"743,577,780",,,,"248,344,500",,,,"364,238,600",,,,"157,284,850",,,,"49,602,600",,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,802,000,000","1,609,000,000",,,"-221,000,000","-309,000,000",,,"-75,000,000","-127,000,000","-384,000,000","-333,000,000","-130,000,000","-708,000,000","-31,000,000","-22,000,000","788,367,550",,,,,,,,"279,841,100",,,,"529,801,600",,,,"132,450,400",,,,"198,675,600",,,,"107,472,300",,,,"512,535,400",,,,,
PretaxIncome,"67,971,000,000","-10,671,000,000","20,518,000,000","20,920,000,000","37,188,000,000","24,588,000,000","13,712,000,000","41,085,000,000","36,116,000,000","24,293,000,000","12,645,000,000","12,613,000,000","12,756,000,000","15,075,000,000","11,703,000,000","6,837,000,000","34,844,000,000","-8,244,000,000","9,953,000,000","9,425,000,000","28,424,000,000","10,013,000,000","20,462,000,000","40,580,000,000","48,482,000,000","47,235,000,000","43,367,000,000","40,935,000,000","44,093,000,000","49,668,000,000","41,910,000,000","37,309,000,000","33,515,000,000","54,077,000,000","41,310,000,000","44,654,000,000","44,745,000,000","53,506,000,000","54,347,000,000","46,310,000,000","44,077,000,000","44,571,000,000","32,603,000,000","43,575,000,000","39,239,000,000","24,615,000,000","24,897,000,000","56,220,000,000","40,336,997,080",,,,"55,079,754,000",,,,"57,975,080,460",,,,"85,463,620,600",,,,"32,028,162,350",,,,"27,061,272,350",,,,"14,748,506,400",,,,"19,972,347,200",,,,,
TaxProvision,"30,338,000,000","2,678,000,000","6,978,000,000","6,583,000,000","14,099,000,000","8,539,000,000","4,622,000,000","15,101,000,000","13,986,000,000","9,081,000,000","5,746,000,000","3,682,000,000","2,412,000,000","4,456,000,000","3,125,000,000","2,948,000,000","6,999,000,000","2,696,000,000","3,756,000,000","2,124,000,000","7,559,000,000","2,287,000,000","7,458,000,000","8,611,000,000","11,698,000,000","9,964,000,000","6,647,000,000","7,938,000,000","11,895,000,000","9,309,000,000","10,362,000,000","8,066,000,000","7,492,000,000","10,271,000,000","9,748,000,000","3,954,000,000","11,656,000,000","12,898,000,000","11,609,000,000","8,694,000,000","9,058,000,000","9,152,000,000","10,380,000,000","11,283,000,000","6,053,000,000","5,757,000,000","4,210,000,000","11,110,000,000","9,926,575,760",,,,"11,990,719,500",,,,"15,343,287,740",,,,"11,622,522,600",,,,"9,014,905,350",,,,"7,599,341,700",,,,"4,943,725,800",,,,"6,572,026,500",,,,,
NetIncomeCommonStockholders,"19,203,000,000","-16,230,000,000","8,429,000,000","8,830,000,000","18,168,000,000","10,255,000,000","4,467,000,000","21,036,000,000","16,935,000,000","10,153,000,000","5,432,000,000","4,690,000,000","6,975,000,000","5,701,000,000","6,126,000,000","1,200,000,000","14,316,000,000","-13,785,000,000","4,916,000,000","5,195,000,000","19,256,000,000","6,150,000,000","11,125,000,000","27,923,000,000","33,876,000,000","34,248,000,000","34,311,000,000","29,766,000,000","29,505,000,000","36,017,000,000","28,370,000,000","24,930,000,000","22,873,000,000","39,153,000,000","29,555,000,000","37,399,000,000","29,004,000,000","37,003,000,000","39,962,000,000","34,700,000,000","32,838,000,000","32,492,000,000","22,039,000,000","30,847,000,000","33,186,000,000","18,858,000,000","20,931,000,000","39,885,000,000","26,797,641,330","26,791,035,200","32,077,170,880","31,850,504,000","40,846,002,000","43,082,064,000","30,261,973,600","30,838,956,500","40,353,086,620","40,310,882,220","36,432,105,840","36,737,634,600","30,811,274,300","30,811,274,300","28,816,240,150","28,824,518,300","22,649,018,400","22,649,018,400","15,496,696,800","15,496,696,800","19,312,923,950","19,312,923,950","13,713,516,300","13,636,359,000","9,779,979,300","9,780,334,200","9,868,201,920","9,804,424,800","13,565,654,700","13,567,295,700","16,043,938,800","16,068,221,400","11,531,365,440","11,531,365,440"
	NetIncome,"19,203,000,000","-16,230,000,000","8,429,000,000","8,830,000,000","18,168,000,000","10,255,000,000","4,467,000,000","21,036,000,000","16,935,000,000","10,153,000,000","5,432,000,000","4,690,000,000","6,975,000,000","5,701,000,000","6,126,000,000","1,200,000,000","14,316,000,000","-13,785,000,000","4,916,000,000","5,195,000,000","19,256,000,000","6,150,000,000","11,125,000,000","27,923,000,000","33,876,000,000","34,248,000,000","34,311,000,000","29,766,000,000","29,505,000,000","36,017,000,000","28,370,000,000","24,930,000,000","22,873,000,000","39,153,000,000","29,555,000,000","37,399,000,000","29,004,000,000","37,003,000,000","39,962,000,000","34,700,000,000","32,838,000,000","32,492,000,000","22,039,000,000","30,847,000,000","33,186,000,000","18,858,000,000","33,151,000,000","39,885,000,000","26,797,641,330","26,791,035,200","32,077,170,880","31,850,504,000","40,846,002,000","43,082,064,000","30,261,973,600","30,838,956,500","40,353,086,620","40,310,882,220","36,432,105,840","36,737,634,600","30,811,274,300","30,811,274,300","28,816,240,150","28,824,518,300","22,649,018,400","22,649,018,400","15,496,696,800","15,496,696,800","19,312,923,950","19,312,923,950","13,713,516,300","13,636,359,000","9,779,979,300","9,780,334,200","9,868,201,920","9,804,424,800","13,565,654,700","13,567,295,700","16,043,938,800","16,068,221,400","11,531,365,440","11,531,365,440"
		NetIncomeIncludingNoncontrollingInterests,"37,633,000,000","-13,349,000,000","13,540,000,000","14,337,000,000","23,089,000,000","16,049,000,000","9,090,000,000","25,984,000,000","22,130,000,000","15,212,000,000","6,899,000,000","8,931,000,000","10,344,000,000","10,619,000,000","8,578,000,000","3,889,000,000","27,845,000,000","-10,940,000,000","6,197,000,000","7,301,000,000","20,865,000,000","7,726,000,000","13,004,000,000","31,969,000,000","36,784,000,000","37,271,000,000","36,720,000,000","32,997,000,000","32,198,000,000","40,359,000,000","31,548,000,000","29,243,000,000","26,023,000,000","43,806,000,000","31,562,000,000","40,700,000,000","33,089,000,000","40,608,000,000","42,738,000,000","37,616,000,000","35,019,000,000","35,419,000,000","22,223,000,000","32,292,000,000","31,545,000,000","18,956,000,000","8,467,000,000","45,110,000,000","30,417,276,690","26,791,035,200","41,683,351,080","31,850,504,000","43,089,034,500","43,082,064,000","37,420,078,600","30,838,956,500","42,631,792,720","40,310,882,220","42,713,288,840","36,737,634,600","31,109,287,700","30,811,274,300","30,463,592,000","28,824,518,300","23,021,535,150","22,649,018,400","16,134,114,350","15,496,696,800","19,461,930,650","19,312,923,950","13,812,853,260","13,636,359,000","9,804,780,600","9,780,334,200","9,462,576,000","9,804,424,800","13,400,320,700","13,567,295,700","15,878,590,800","16,068,221,400","11,531,365,440","11,531,365,440"
