name,11/30/2019,11/30/2018,11/30/2017,11/30/2016,11/30/2015,11/30/2014,11/30/2013,11/30/2012,11/30/2011,11/30/2010,11/30/2009,11/30/2008,11/30/2007,11/30/2006,11/30/2005,11/30/2004,11/30/2003,11/30/2002,11/30/2001,11/30/2000,11/30/1999,11/30/1998,11/30/1997,11/30/1996,11/30/1995,11/30/1994,11/30/1993,11/30/1992,11/30/1991,11/30/1990,11/30/1989,11/30/1988,11/30/1987,11/30/1986,11/30/1985
TotalAssets,"29,359,511,000","28,566,181,000","18,745,034,000","15,361,781,000","14,419,509,000","12,958,267,000","11,273,247,000","10,362,206,000","9,154,671,000","8,787,851,000","7,314,791,000","7,424,898,000","9,102,747,000","12,408,266,000","12,541,225,000","9,165,280,000","6,775,432,000","5,755,633,000","4,714,426,000","3,777,914,000","2,057,600,000","1,917,800,000","1,343,300,000","1,766,000,000","1,442,400,000","1,293,200,000","1,195,500,000","980,300,000","862,300,000","835,200,000","868,200,000","509,800,000","537,900,000","332,000,000","334,000,000"
	CurrentAssets,"22,089,186,000","20,924,569,000","15,308,477,000","12,552,901,000","11,786,550,000","10,469,527,000","8,658,921,000","7,792,165,000","6,042,957,000","5,913,331,000","6,160,746,000","5,950,366,000","5,819,243,000","9,426,645,000","9,095,001,000","6,617,827,000","4,917,769,000","4,017,172,000","3,818,896,000","2,631,481,000","1,403,900,000","1,257,200,000","894,500,000","788,600,000","604,800,000","542,100,000","508,200,000","349,900,000","289,600,000","315,900,000","0","0","0","0","0"
		CashCashEquivalentsAndShortTermInvestments,"1,449,728,000","1,562,619,000","2,708,311,000","1,383,099,000","1,201,272,000","1,281,814,000","970,505,000","1,310,743,000","1,163,604,000","1,394,135,000","1,457,438,000","1,091,468,000","795,194,000","778,319,000","909,557,000","1,322,472,000","1,201,276,000","731,163,000","824,013,000","287,627,000","118,200,000","61,600,000","52,900,000","26,500,000","30,200,000","17,900,000","10,600,000","4,900,000","3,200,000","1,500,000",,,,,
			CashAndCashEquivalents,"1,445,996,000","1,558,458,000","2,650,872,000","1,329,529,000","1,158,445,000","1,281,814,000","970,505,000","1,310,743,000","1,163,604,000","1,394,135,000","1,457,438,000","1,091,468,000","795,194,000","778,319,000","909,557,000","1,322,472,000","1,201,276,000","731,163,000","824,013,000","287,627,000","118,200,000","61,600,000","52,900,000","26,500,000","30,200,000","17,900,000","10,600,000","4,900,000","3,200,000","1,500,000",,,,,
			OtherShortTermInvestments,"3,732,000","4,161,000","57,439,000","53,570,000","42,827,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"829,971,000","1,041,839,000","522,530,000","891,559,000","637,120,000","528,180,000","569,383,000","662,510,000","274,523,000","218,874,000","580,448,000","349,980,000","488,217,000","792,047,000","299,232,000","153,285,000","60,392,000","48,432,000","24,345,000","42,270,000","11,200,000","23,800,000","34,600,000","62,300,000","70,200,000","48,200,000","53,100,000","27,100,000","25,200,000","39,800,000",,,,,
			AccountsReceivable,"630,063,000","189,471,000","129,411,000","330,743,000","196,601,000","198,141,000","144,510,000","36,482,000","29,031,000","38,252,000","77,942,000","94,520,000","428,340,000","792,047,000","299,232,000","153,285,000","60,392,000","48,432,000","24,345,000",,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,,,,,,,,"31,964,000","41,324,000","88,813,000",,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,"-2,933,000","-3,072,000","-10,871,000",,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,"731,169,000","315,185,000","521,136,000","407,634,000","280,963,000","405,615,000","608,765,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			NotesReceivable,"203,230,000","123,796,000","80,602,000","39,788,000","22,365,000","41,326,000","14,550,000","12,616,000","18,066,000","40,167,000","44,111,000",,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,"0","10,620,000","10,620,000","7,432,000","7,479,000","6,880,000","3,783,000","334,428,000",,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,"220,546,000","136,672,000","123,967,000","255,460,000","59,877,000",,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,"-3,322,000","-2,597,000","-2,668,000","-108,000","-100,000","-2,870,000","-2,724,000","-2,832,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"18,093,647,000","17,068,704,000","10,860,890,000","9,178,926,000","8,746,104,000","7,742,108,000","6,611,548,000","5,071,713,000","4,360,535,000","4,169,608,000","4,087,989,000","4,500,090,000","4,500,403,000","7,831,483,000","7,863,531,000","5,142,070,000","3,656,101,000","3,237,577,000","2,416,541,000","2,301,584,000","1,274,600,000","1,198,600,000","807,000,000","699,800,000","504,400,000","476,000,000","444,500,000","317,900,000","261,200,000","274,600,000",,,,,
			WorkInProcess,,,,,,,,,"2,636,510,000","2,223,300,000","1,990,430,000","1,741,407,000","1,500,075,000","3,011,408,000",,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"17,780,508,000","16,859,745,000","10,467,617,000","9,057,907,000","8,681,745,000","7,684,147,000","6,140,889,000","4,744,852,000","1,334,703,000","1,491,292,000","1,503,346,000","2,080,345,000","2,180,670,000","4,447,748,000","4,625,563,000","3,140,520,000","2,006,548,000",,,,,,,,,,,,,,,,,,
			OtherInventories,"313,139,000","208,959,000","393,273,000","121,019,000","64,359,000","57,961,000","470,659,000","326,861,000","389,322,000","455,016,000","594,213,000","678,338,000","819,658,000","372,327,000","3,237,968,000","2,001,550,000","1,649,553,000",,,,,,,,,,,,,,,,,,
		RestrictedCash,"22,695,000","37,518,000","43,212,000","32,965,000","42,527,000","65,433,000","49,026,000","244,881,000","24,909,000","29,405,000","34,871,000","8,828,000","35,429,000","24,796,000","22,681,000",,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"1,693,145,000","1,213,889,000","1,173,534,000","1,066,352,000","1,159,527,000","851,992,000","458,459,000","502,318,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,"219,386,000","101,309,000",,,,,,,,,"553,997,000",,"-100,000","-26,800,000",,,,,,,,,,,,,
	TotalNonCurrentAssets,"7,270,325,000","7,641,612,000","3,436,557,000","2,808,880,000","2,632,959,000","2,488,740,000","2,614,326,000","2,570,041,000","3,111,714,000","2,874,520,000","1,154,045,000","1,474,532,000","3,283,504,000","2,981,621,000","3,446,224,000","2,547,453,000","1,857,663,000","1,738,461,000","895,530,000","1,146,433,000","653,700,000","660,600,000","448,800,000","977,400,000","837,600,000","751,100,000","687,300,000","630,400,000","572,700,000","519,300,000","868,200,000","509,800,000","537,900,000","332,000,000","334,000,000"
		NetPPE,"279,527,000","319,861,000","215,068,000","173,614,000","116,178,000","158,904,000","181,423,000","313,621,000","319,245,000","195,065,000","152,032,000",,"23,918,000","42,877,000",,,,,,"18,585,000","5,900,000","14,600,000","8,600,000","221,300,000","189,300,000","193,600,000","156,200,000","105,500,000","100,400,000","79,900,000",,,,,
			GrossPPE,"448,109,000","458,659,000","319,340,000","260,553,000","194,529,000","246,835,000","265,215,000","392,611,000","396,040,000","252,925,000","204,986,000",,"76,909,000","92,938,000",,,,,,"49,141,000","19,900,000","25,900,000","14,900,000","262,800,000","225,500,000","225,600,000",,,,,,,,,
