name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
TotalAssets,"787,295,000,000","768,916,000,000","796,289,000,000","819,861,000,000","820,805,000,000","921,462,000,000","872,806,000,000","924,280,000,000","1,049,165,000,000","1,032,005,000,000","1,031,427,000,000","1,170,350,000,000","1,361,938,989,600","1,257,018,537,600","1,342,223,184,000","1,087,994,353,600","1,003,687,381,840","956,518,399,570","1,025,913,308,370","1,059,522,302,900"
	CashCashEquivalentsAndFederalFundsSold,"209,617,000,000","218,284,000,000","225,887,000,000","256,772,000,000","216,244,000,000","243,801,000,000","230,229,000,000","247,163,000,000","349,808,000,000","287,434,000,000","262,533,000,000","361,075,000,000","339,240,255,750","356,517,045,000","386,914,845,000","297,355,828,000","284,697,010,000","198,507,794,700","207,566,036,010","321,718,810,800"
		CashAndCashEquivalents,"102,620,000,000","101,189,000,000","110,541,000,000","121,933,000,000","93,195,000,000","80,593,000,000","70,207,000,000","63,708,000,000","112,845,000,000","66,991,000,000","53,034,000,000","92,047,000,000","42,257,128,050","37,199,020,800","33,799,488,000","30,552,676,000","27,773,293,080","198,507,794,700","207,566,036,010","36,939,415,300"
			CashFinancial,"101,879,000,000","100,047,000,000","109,815,000,000","121,161,000,000","92,328,000,000","79,349,000,000","68,692,000,000","61,763,000,000",,,,,,,,,,,,
			CashEquivalents,,,,,,,,,,,,,"38,494,157,400","29,064,174,600","27,642,513,000","25,612,510,000","24,783,200,000","2,553,052,690","3,103,906,170","14,008,937,300"
			CashAndDueFromBanks,"741,000,000","1,142,000,000","726,000,000","772,000,000","867,000,000","1,244,000,000","1,515,000,000","1,945,000,000","112,845,000,000","66,991,000,000","53,034,000,000","92,047,000,000","3,762,970,650","8,134,846,200","6,156,975,000","4,940,166,000","2,990,093,080","195,954,742,010","204,462,129,840","22,930,478,000"
		MoneyMarketInvestments,"106,997,000,000","117,095,000,000","115,346,000,000","134,839,000,000","123,049,000,000","163,208,000,000","160,022,000,000","183,455,000,000","236,963,000,000","220,443,000,000","209,499,000,000","269,028,000,000","296,983,127,700","319,318,024,200","353,115,357,000","266,803,152,000","256,923,716,920",,,"284,779,395,500"
			FederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,,,,,,,,,"236,963,000,000","220,443,000,000","209,499,000,000","269,028,000,000","296,983,127,700","319,318,024,200","353,115,357,000","266,803,152,000","256,923,716,920",,,"284,779,395,500"
	SecuritiesAndInvestments,"200,688,000,000","181,700,000,000","202,563,000,000","206,980,000,000","229,359,000,000","279,389,000,000","265,529,000,000","301,964,000,000","317,709,000,000","391,730,000,000","404,979,000,000","413,057,000,000","604,807,059,600","504,986,221,800","582,140,340,000","479,753,366,400","424,665,088,640","206,712,949,420","278,630,025,960","294,019,504,900"
		TradingSecurities,"153,797,000,000","132,203,000,000","156,334,000,000","165,150,000,000","190,737,000,000","241,131,000,000","229,413,000,000","256,399,000,000","279,553,000,000","324,704,000,000","332,238,000,000","342,778,000,000","532,575,493,650","451,161,327,000","436,281,273,000","345,995,095,600","295,892,820,600",,,"172,179,105,400"
		AvailableForSaleSecurities,"45,885,000,000","46,586,000,000","44,038,000,000","39,341,000,000","35,532,000,000","35,467,000,000","33,129,000,000","42,067,000,000","38,154,000,000","67,026,000,000","72,741,000,000","70,279,000,000","72,231,565,950","53,824,894,800","145,859,067,000","133,758,270,800","128,772,268,040","206,712,949,420","278,630,025,960","121,840,399,500"
		HeldToMaturitySecurities,,,,,,,,,"2,000,000",,,,,,,,,,,
		OtherShortTermInvestments,"1,006,000,000","2,911,000,000","2,191,000,000","2,489,000,000","3,090,000,000","2,791,000,000","2,987,000,000","3,498,000,000",,,,,,,,,,,,
	LongTermEquityInvestment,,,,,,,,,"10,421,000,000",,,,,,,,,,,
	DerivativeAssets,"4,753,000,000","7,090,000,000","5,191,000,000","5,853,000,000","8,107,000,000","12,444,000,000","10,421,000,000","14,834,000,000","19,515,000,000",,,,,,,,,,,
	NetLoan,"296,779,000,000","287,581,000,000","279,149,000,000","275,976,000,000","272,995,000,000","272,551,000,000","247,054,000,000","242,223,000,000","233,413,000,000","218,842,000,000","237,180,000,000","235,797,000,000","240,756,382,350","208,302,806,400","206,157,912,000","184,146,824,400","177,069,768,200","94,981,300,780","92,962,571,670","193,975,996,300"
		GrossLoan,"297,841,000,000","288,596,000,000","280,137,000,000","277,043,000,000","274,006,000,000","273,421,000,000","248,014,000,000","243,204,000,000","234,357,000,000","219,891,000,000","238,600,000,000","237,463,000,000","253,137,769,650","209,788,522,800","208,404,714,000","187,180,439,600","181,712,900,720","102,691,602,840","92,962,571,670","204,695,752,200"
			CommercialLoan,"110,277,000,000","108,085,000,000","101,241,000,000","105,934,000,000","102,679,000,000","101,280,000,000","88,221,000,000","90,343,000,000","59,998,000,000","105,006,000,000","128,878,000,000","114,754,000,000",,,,,,,,
			ConsumerLoan,"48,765,000,000","45,939,000,000","46,258,000,000","40,758,000,000","41,712,000,000","44,141,000,000","37,503,000,000","34,264,000,000","121,411,000,000","114,885,000,000","109,722,000,000","107,027,000,000",,,,,,,,
			MortgageLoan,"138,799,000,000","134,572,000,000","132,638,000,000","130,351,000,000","129,615,000,000","128,000,000,000","122,290,000,000","118,597,000,000","25,185,000,000",,,,,,,,,,,
			OtherLoanAssets,,,,,,,,,"27,763,000,000","50,333,000,000",,"15,682,000,000","253,137,769,650","209,788,522,800","208,404,714,000","187,180,439,600","181,712,900,720","102,691,602,840",,"204,695,752,200"
		AllowanceForLoansAndLeaseLosses,"946,000,000","902,000,000","882,000,000","938,000,000","866,000,000","758,000,000","869,000,000","922,000,000","910,000,000","1,017,000,000","1,395,000,000","1,639,000,000","12,360,967,200","1,485,716,400","2,246,802,000","3,033,615,200","4,643,132,520","7,710,302,060",,"10,719,755,900"
		UnearnedIncome,"-116,000,000","-113,000,000","-106,000,000","-129,000,000","-145,000,000","-112,000,000","-91,000,000","-59,000,000","-34,000,000","-32,000,000","-25,000,000","-27,000,000","-20,420,100",,,,,,,
	Receivables,"40,336,000,000","43,962,000,000","51,637,000,000","38,218,000,000","40,200,000,000","47,866,000,000","56,904,000,000","51,629,000,000","49,536,000,000","38,769,000,000","41,960,000,000","57,498,000,000",,,,,,"12,300,820,730","11,862,008,850","55,581,344,100"
		AccountsReceivable,"4,688,000,000","5,055,000,000","4,669,000,000","4,787,000,000","5,658,000,000","6,237,000,000","4,859,000,000","5,861,000,000",,,,,,,,,,,,
		OtherReceivables,"35,648,000,000","38,907,000,000","46,968,000,000","33,431,000,000","34,542,000,000","41,629,000,000","52,045,000,000","45,768,000,000",,,,,,,,,,,,
	PrepaidAssets,"431,000,000","613,000,000","379,000,000","394,000,000","448,000,000","517,000,000","552,000,000","538,000,000","601,000,000",,,,,,,,,,,
	NetPPE,"7,832,000,000","4,838,000,000","4,686,000,000","4,711,000,000","4,644,000,000","4,641,000,000","5,091,000,000","5,618,000,000","7,193,000,000","6,725,000,000","6,436,000,000","6,350,000,000","6,154,391,250","5,995,317,000","7,445,001,000","7,221,645,200","7,814,142,960","8,159,539,810","9,453,031,860","24,206,369,900"
		GrossPPE,"14,985,000,000","11,558,000,000","12,487,000,000","13,484,000,000","12,750,000,000","13,777,000,000","13,059,000,000","13,588,000,000","14,975,000,000","13,677,000,000","13,002,000,000","12,212,000,000",,,,,,,,
			LandAndImprovements,"294,000,000","347,000,000","346,000,000","328,000,000","417,000,000","420,000,000","491,000,000","501,000,000","872,000,000","882,000,000","867,000,000","860,000,000",,,,,,,,
			BuildingsAndImprovements,"1,436,000,000","1,617,000,000","2,163,000,000","2,197,000,000","2,326,000,000","2,303,000,000","2,415,000,000","2,429,000,000","4,060,000,000","3,944,000,000","3,766,000,000","3,830,000,000",,,,,,,,
			MachineryFurnitureEquipment,"8,365,000,000","7,714,000,000","7,876,000,000","8,795,000,000","7,943,000,000","8,874,000,000","8,110,000,000","8,484,000,000","7,802,000,000","6,893,000,000","6,449,000,000","5,648,000,000",,,,,,,,
