name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
		DepreciationAndAmortizationInIncomeStatement,"29,755,000","29,577,000","27,780,000","29,193,000","28,765,000","25,312,000","27,551,000","31,770,000","35,553,000","39,954,000","45,586,000","53,552,000","41,334,000",,,,,,,,"45,443,000","39,300,000","30,700,000","24,100,000","19,400,000","900,000"
			Amortization,"29,755,000","29,577,000","27,780,000","29,193,000","28,765,000","25,312,000","27,551,000","31,770,000","35,553,000","39,954,000","45,586,000","53,552,000","41,334,000",,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"29,755,000","29,577,000","27,780,000","29,193,000","28,765,000","25,312,000","27,551,000","31,770,000","35,553,000","39,954,000","45,586,000","53,552,000","41,334,000",,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,"66,997,000",,,,,"13,987,000",,,,,,,,
OperatingIncome,"968,724,000","986,880,000","1,722,409,000","1,066,881,000","860,805,000","355,716,000","580,320,000","386,833,000","399,415,000","584,820,000","377,558,000","122,511,000","855,240,000","691,154,000","659,114,000","393,175,000","506,909,000","82,620,000","163,902,000","25,925,000","105,403,000","88,800,000","65,200,000","65,200,000","18,200,000","-16,700,000"
NetNonOperatingInterestIncomeExpense,"-124,001,000","-127,104,000","-126,620,000","-134,399,000","-146,037,000","-153,950,000","-137,263,000","-123,128,000","-153,885,000","-176,977,000","-170,229,000","-141,360,000","-144,574,000",,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,"4,600,000","4,700,000",,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"124,001,000","127,104,000","126,620,000","134,399,000","146,037,000","153,950,000","137,263,000","127,728,000","158,585,000","176,977,000","170,229,000","141,360,000","144,574,000",,,,,,,,,,,,,
OtherIncomeExpense,"11,807,000","15,561,000","23,985,000","2,753,000","-150,635,000","-443,883,000","-278,254,000","-875,000","-41,464,000","16,476,000","6,130,000","612,000","33,147,000","-5,500,000","4,545,000","1,792,000","7,031,000","27,310,000","-3,689,000","-2,333,000","-719,000","-1,300,000","5,000,000","2,000,000","1,900,000","-2,600,000"
	SpecialIncomeCharges,,,"0","0","-132,839,000","-428,500,000","-260,000,000","-308,000","-8,250,000","16,476,000","6,130,000","612,000","33,147,000","-5,500,000","4,545,000","1,792,000","7,031,000","27,310,000","-3,689,000","-2,333,000","-719,000","-1,300,000","5,000,000","2,000,000","1,900,000","-2,600,000"
		ImpairmentOfCapitalAssets,,,"0","0","132,839,000","428,500,000","260,000,000","308,000","8,250,000","0","12,805,000",,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,"-16,476,000","-18,935,000",,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"11,807,000","15,561,000","23,985,000","2,753,000","-17,796,000","-15,383,000","-18,254,000","-567,000","-33,214,000",,,,,,,,,,,,,,,,,
PretaxIncome,"856,530,000","875,337,000","1,619,774,000","935,235,000","564,133,000","-242,117,000","164,803,000","262,830,000","204,066,000","424,319,000","213,459,000","-18,237,000","743,813,000","630,238,000","631,555,000","360,626,000","475,033,000","75,437,000","130,012,000","5,112,000","84,485,000","65,200,000","52,600,000","59,400,000",,
TaxProvision,"192,621,000","197,437,000","363,969,000","129,439,000","204,127,000","-96,947,000","73,153,000","99,314,000","61,785,000","158,627,000","83,860,000","-7,218,000","280,427,000","235,672,000","234,848,000","138,841,000","179,719,000","28,289,000","48,676,000","1,968,000","30,690,000","25,800,000","20,900,000","7,800,000",,
NetIncomeCommonStockholders,"654,115,000","671,103,000","1,258,379,000","812,741,000","382,115,000","-130,311,000","157,024,000","189,314,000","163,551,000","278,120,000","140,709,000","-8,184,000","463,386,000","394,566,000","396,707,000","221,785,000","295,314,000","47,148,000","77,877,000","3,144,000","53,795,000","39,400,000","31,700,000","44,000,000","-9,900,000","-19,900,000"
	NetIncome,"654,115,000","671,103,000","1,258,379,000","812,741,000","382,115,000","-130,311,000","157,024,000","189,314,000","163,551,000","278,120,000","140,709,000","-8,184,000","463,386,000","394,566,000","396,707,000","221,785,000","295,314,000","47,148,000","77,877,000","3,144,000","53,795,000","39,400,000","31,700,000","44,000,000","-9,900,000","-19,900,000"
		NetIncomeIncludingNoncontrollingInterests,"663,909,000","677,900,000","1,255,805,000","805,796,000","360,006,000","-145,170,000","91,650,000","163,516,000","142,281,000","265,692,000","129,599,000","-11,019,000","463,386,000","394,566,000","396,707,000","221,785,000","295,314,000","47,148,000","77,877,000","3,144,000","53,795,000","39,400,000","31,700,000","44,000,000","-9,900,000","-19,900,000"
			NetIncomeContinuousOperations,"663,909,000","677,900,000","1,255,805,000","805,796,000","360,006,000","-145,170,000","91,650,000","163,516,000","142,281,000","265,692,000","129,599,000","-11,019,000","463,386,000","394,566,000","396,707,000","221,785,000","295,314,000","47,148,000","81,336,000","3,144,000","53,795,000","39,400,000","31,700,000","51,600,000","-2,600,000","-19,900,000"
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,"-3,459,000",,,,,"-7,600,000","-7,300,000",
		MinorityInterests,"-9,794,000","-6,797,000","2,574,000","6,945,000","22,109,000","14,859,000","65,374,000","25,798,000","21,270,000","12,428,000","11,110,000","2,835,000",,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"654,115,000","671,103,000","1,258,379,000","812,741,000","382,115,000","-130,311,000","157,024,000","189,314,000","163,551,000","278,120,000","140,709,000","-8,184,000","463,386,000","394,566,000","396,707,000","221,785,000","295,314,000","47,148,000","77,877,000","3,144,000","53,795,000","39,400,000","31,700,000","44,000,000","-9,900,000","-19,900,000"
BasicEPS,,"3.06","5.38","3.38","1.57","-0.54","0.68","0.86","0.75","1.27","0.65","-0.04","2.45","2.12","2.11","1.243","1.498","0.248","0.413","0.018","0.288","0.205","0.163","0.228","-0.07","-0.155"
DilutedEPS,,"3.04","5.35","3.36","1.56","-0.54","0.67","0.83","0.73","1.22","0.64","-0.04","2.38","2.01","1.885","1.088","1.318","0.245","0.41","0.018","0.288","0.205","0.163","0.225","-0.07","-0.155"
BasicAverageShares,,"219,639,000","233,923,000","240,132,000","243,576,000","242,017,000","232,547,000","220,916,000","219,159,000","218,471,000","216,760,000","200,704,000","189,140,000","186,322,000","187,862,000","178,484,000","197,148,000","191,316,000","188,576,000","182,620,000","187,288,000","191,656,000","195,076,923","193,406,593","138,284,000","128,387,097"
DilutedAverageShares,,"220,748,000","235,193,000","241,781,000","245,298,000","242,017,000","242,078,000","238,996,000","236,624,000","235,992,000","234,717,000","200,704,000","194,586,000","196,804,000","211,548,000","206,568,000","226,108,000","192,508,000","189,852,000","183,412,000","187,896,000","192,612,000","195,076,923","195,555,556","138,284,000","128,387,097"
TotalOperatingIncomeAsReported,"968,724,000","986,880,000","1,722,409,000","1,066,881,000","727,966,000","-72,784,000","320,320,000","386,525,000","391,165,000","584,820,000","364,753,000","119,531,000","855,240,000","691,154,000","659,114,000","393,175,000","506,909,000","96,607,000","163,902,000","25,925,000","105,403,000","88,800,000","65,200,000","65,200,000","18,200,000","-16,700,000"
TotalExpenses,"9,253,932,000","9,478,111,000","10,099,430,000","8,471,916,000","6,916,304,000","7,238,695,000","8,175,632,000","6,986,091,000","6,890,819,000","7,412,680,000","5,923,329,000","3,836,295,000","7,225,281,000","3,693,395,000","2,579,673,000","1,791,691,000","1,638,004,000","904,628,000","700,591,000","581,059,000","587,220,000","530,000,000","449,600,000","354,900,000","234,400,000","16,800,000"
InterestIncome,,,,,,,,"4,600,000","4,700,000",,,,,,,,,,,,,,,,,
InterestExpense,"124,001,000","127,104,000","126,620,000","134,399,000","146,037,000","153,950,000","137,263,000","127,728,000","158,585,000","176,977,000","170,229,000","141,360,000","144,574,000",,,,,,,,,,,,,
NetInterestIncome,"-124,001,000","-127,104,000","-126,620,000","-134,399,000","-146,037,000","-153,950,000","-137,263,000","-123,128,000","-153,885,000","-176,977,000","-170,229,000","-141,360,000","-144,574,000",,,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"654,115,000","671,103,000","1,258,379,000","812,741,000","382,115,000","-130,311,000","157,024,000","189,314,000","163,551,000","278,120,000","140,709,000","-8,184,000","463,386,000","394,566,000","396,707,000","221,785,000","295,314,000","47,148,000","81,336,000","3,144,000","53,795,000","39,400,000","31,700,000","51,600,000","-2,600,000","-19,900,000"
NormalizedIncome,"654,115,000","671,103,000","1,258,379,000","812,741,000","466,866,282","126,789,000","326,024,000","189,505,576","169,301,250","267,803,371.727","136,987,246.08","-8,553,777.266","442,735,842.31","398,009,322.999","393,852,089.003","220,682,919.95","290,943,034.753","30,079,295.253","83,643,852.383","4,578,849.765","54,252,816.24","40,185,582.822","28,686,692.015","49,862,626.263","-3,740,000","-18,340,000"
EBIT,"980,531,000","1,002,441,000","1,746,394,000","1,069,634,000","710,170,000","-88,167,000","302,066,000","390,558,000","362,651,000","601,296,000","383,688,000","123,123,000","888,387,000","691,154,000","659,114,000","393,175,000","506,909,000","82,620,000","163,902,000","25,925,000","105,403,000","88,800,000","65,200,000","65,200,000","18,200,000","-16,700,000"
EBITDA,"1,301,698,000"
ReconciledCostOfRevenue,"8,418,601,000","8,642,502,000","9,209,607,000","7,686,977,000","6,174,901,000","6,593,410,000","7,553,967,000","6,454,622,000","6,380,673,000","6,883,329,000","5,446,109,000","3,391,856,000","6,681,844,000","3,468,855,000","2,408,795,000","1,699,717,000","1,541,423,000","827,264,000","638,860,000","522,927,000","488,471,000","448,300,000","398,300,000","306,400,000","201,200,000","2,300,000"
ReconciledDepreciation,"321,167,000","321,082,000","317,198,000","298,999,000","296,109,000","294,595,000","263,325,000","230,928,000","225,216,000","222,607,000","224,698,000","221,426,000","208,752,000","138,136,000","114,812,000","91,865,000","84,749,000","69,110,000","59,443,000","46,794,000","45,443,000","39,300,000","30,700,000","24,100,000","19,400,000","900,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"654,115,000","671,103,000","1,258,379,000","812,741,000","382,115,000","-130,311,000","157,024,000","189,314,000","163,551,000","278,120,000","140,709,000","-8,184,000","463,386,000","394,566,000","396,707,000","221,785,000","295,314,000","47,148,000","81,336,000","3,144,000","53,795,000","39,400,000","31,700,000","51,600,000","-2,600,000","-19,900,000"
TotalUnusualItemsExcludingGoodwill,,,"0","0","-132,839,000","-428,500,000","-260,000,000","-308,000","-8,250,000","16,476,000","6,130,000","612,000","33,147,000","-5,500,000","4,545,000","1,792,000","7,031,000","27,310,000","-3,689,000","-2,333,000","-719,000","-1,300,000","5,000,000","2,000,000","1,900,000","-2,600,000"
TotalUnusualItems,,,"0","0","-132,839,000","-428,500,000","-260,000,000","-308,000","-8,250,000","16,476,000","6,130,000","612,000","33,147,000","-5,500,000","4,545,000","1,792,000","7,031,000","27,310,000","-3,689,000","-2,333,000","-719,000","-1,300,000","5,000,000","2,000,000","1,900,000","-2,600,000"
NormalizedEBITDA,"1,301,698,000","1,323,523,000","2,063,592,000","1,368,633,000","1,139,118,000","634,928,000","825,391,000","621,794,000","596,117,000","807,427,000","602,256,000","343,937,000","1,063,992,000","834,790,000","769,381,000","483,248,000","584,627,000","124,420,000","227,034,000","75,052,000","151,565,000","129,400,000","90,900,000","87,300,000","35,700,000","-13,200,000"
TaxRateForCalcs,"0.225","0.226","0.225","0.138","0.362","0.4","0.35","0.378","0.303","0.374","0.393","0.396","0.377","0.374","0.372","0.385","0.378","0.375","0.374","0.385","0.363","0.396","0.397","0.131","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","-48,087,718","-171,400,000","-91,000,000","-116,424","-2,499,750","6,159,371.727","2,408,246.08","242,222.734","12,496,842.31","-2,056,677.001","1,690,089.003","689,919.95","2,660,034.753","10,241,295.253","-1,381,147.617","-898,150.235","-261,183.76","-514,417.178","1,986,692.015","262,626.263","760,000","-1,040,000"
