name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
MarketCap,"80,400,273,045","125,974,461,447","126,501,962,799","139,198,855,684","121,912,275,029","96,399,317,799","116,649,233,879","150,003,201,016","131,362,465,899","135,171,678,010","138,373,282,515","181,242,166,003","145,908,842,343","230,759,070,410","220,149,161,650","221,094,721,510","209,519,519,200","181,958,467,217","151,615,360,497","173,885,983,545","179,760,627,072","192,609,319,232","146,455,526,250","76,534,798,952","133,133,944,115","94,899,890,800","73,254,532,527"
EnterpriseValue,"140,663,273,045","181,674,461,447","164,344,962,799","179,118,855,684","155,343,275,029","121,858,317,799","139,234,233,879","170,252,201,016","160,292,465,899","170,781,678,010","159,265,282,515","202,563,166,003","170,747,842,343","258,242,070,410","236,923,161,650","241,071,721,510","225,741,519,200","179,826,467,217","150,537,653,497","172,643,713,545","192,854,302,072","205,623,319,232","162,861,526,250","87,170,782,952","137,524,944,115","106,426,590,800","81,436,532,527"
PeRatio,"27.538","26.892","14.694","35.649",,,"12.691","6.336","11.466","5.842",,"11.037","6.98","11.313","10.24","11.093","0.137","0.176","35.867","38.85","20.754","38.495","88.971","12.096","51.786","47.107","35.064"
ForwardPeRatio,"88.496","11.236",,"20","16.234","14.948","6.064","16","27.1",,,,,,,,,,,,,,,,,,
PegRatio,,,,"0.193",,,"0.847",,,,,,,,,,,,,,,,,,,,
PsRatio,"0.298","0.452","0.436","0.617","0.639","0.392","0.317","0.409","0.358","0.377","0.463","0.75","0.409","0.829","0.86","0.912","1.047","0.784",,,"1.706","2.293","4.25","0.687","2.957","2.425","2.282"
PbRatio,"0.913","1.309","1.252","1.409","1.328","0.945","0.921","1.161","1.122","1.237","1.457","1.784","1.598","2.463","2.612","2.839","2.725","2.577","3.517","3.884","3.62","4.452","3.781","2.142","10.425","4.922","7.533"
EnterprisesValueRevenueRatio,"0.518","0.653","0.55","0.746","0.849","0.547","0.394","0.449","0.427","0.45","0.536","0.83","0.467","0.894","0.876","0.988","0.792","0.773","0.842","0.991","1.303","2.461","2.384","0.791","3.074","2.948","2.459"
EnterprisesValueEBITDARatio,"7.657","6.408","4.84","7.406","11.78","17.816","6.547","3.819","4.989","3.335","21.21","5.257","3.655","6.13","5.777","5.749","5.908","6.179","7.171","6.951","8.459","16.735","16.901","5.97","22.731","22.237","16.847"
