name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993
			ShortTermInvestmentsAvailableForSale,"32,810,000","402,339,000","71,190,000","56,138,000","62,067,000",,,,,,,,,,,,,,,,,,,,,,
		OtherInvestedAssets,"26,775,000","34,821,000","45,122,000","58,159,000","88,535,000",,,,"1,310,000,000","20,000,000",,"300,391,000",,,,,,,,,,,,,,,
	CashAndCashEquivalents,"336,739,000","266,417,000","215,721,000","189,072,000","182,889,000","514,000,000","452,000,000","400,000,000","185,000,000","430,000,000","76,505,000","61,073,000","31,070,000","60,241,000","31,666,000","50,061,000","87,192,000","85,712,000","88,213,000","38,778,000","24,214,000","53,580,043","53,148,495","18,719,624",,,
	ReinsuranceRecoverable,,,,,,,,,"166,000,000","201,000,000","904,150,000","889,311,000","946,401,000","988,633,000",,,,,,,,,,,,,
	Receivables,"469,098,000","458,035,000","473,228,000","408,800,000","385,002,000","1,442,000,000","1,339,000,000","1,230,000,000","976,000,000","942,000,000","474,731,000","495,501,000","478,815,000","489,801,000","1,309,963,000","1,296,103,000","1,154,334,000","997,662,000","335,775,000","276,940,000","246,605,000","115,634,125","108,057,986","109,417,353","5,000,000","3,400,000","2,600,000"
		AccountsReceivable,"468,636,000","449,873,000","418,328,000","378,540,000","348,055,000","1,442,000,000","1,339,000,000","1,230,000,000","976,000,000","942,000,000","237,229,000","244,760,000","243,612,000","247,187,000","267,632,000","275,721,000","266,957,000","239,704,000","201,175,000","171,269,000","139,900,000","114,700,000","108,100,000","103,800,000",,,
		NotesReceivable,,"0","25,000,000","25,000,000","25,000,000",,,,,,"25,000,000","25,000,000","25,000,000","25,000,000","25,000,000","40,000,000","40,000,000",,,,,,,,,,
		AccruedInterestReceivable,,,,,,,,,,,,,,,,,,,,,,,,"5,600,000","5,000,000","3,400,000","2,600,000"
		TaxesReceivable,"462,000","8,162,000","29,900,000","5,260,000","11,947,000",,,,,,,"7,498,000","1,451,000","9,092,000",,,,,,,,,,,,,
		OtherReceivables,,,,,,,,,,,"212,502,000","218,243,000","208,752,000","208,522,000","1,017,331,000","980,382,000","847,377,000","757,958,000","134,600,000","105,671,000","106,705,000","934,125","-42,014","17,353",,,
	AccruedInvestmentIncome,"5,433,000","5,263,000","6,853,000","6,337,000","5,491,000",,,,,,"8,654,000","8,420,000","9,713,000","11,374,000","13,131,000","12,480,000","11,119,000","10,892,000","9,138,000","9,087,000","7,998,000","7,252,439","6,128,725",,,,
	PrepaidAssets,"44,943,000","36,892,000","34,890,000","30,169,000","24,697,000",,,,,,,,,,"38,720,000","50,860,000","52,666,000","52,352,000","14,056,000","3,604,000","2,975,000","2,508,908","1,681,573","6,957,026",,,
	DeferredPolicyAcquisitionCosts,,,,,,"595,000,000","566,000,000","504,000,000","487,000,000","467,000,000","17,229,000","16,531,000","16,129,000","16,197,000","16,436,000","17,112,000","16,761,000","21,713,000","17,018,000","13,202,000","11,405,000","10,863,107","10,283,372","9,540,998","9,000,000","7,700,000","7,000,000"
	DeferredTaxAssets,"17,186,000","24,101,000","19,390,000","53,889,000","40,686,000","37,000,000","2,000,000","37,000,000","19,000,000","0","53,543,000","72,875,000",,,,,,,,,,,,"4,056,974",,,
	SecuritiesLendingCollateral,,,,,,,,,,,"0","18,155,000","30,370,000","22,784,000",,,,,,,,,,,,,
	NetPPE,"221,379,000","130,832,000","83,149,000","69,142,000","59,087,000",,,,,,,,,,,"13,581,000","13,868,000","14,378,000","14,635,000","13,856,000","15,261,000","12,388,650","10,130,230","9,841,538","8,200,000","7,700,000","7,900,000"
	DefinedPensionBenefit,,,,,,,,,,,,"0","32,460,000","7,108,000",,,,,,,,,,,,,
	OtherAssets,"96,853,000","61,590,000","28,793,000","20,096,000","20,968,000","501,000,000","451,000,000","456,000,000","441,000,000","489,000,000","151,705,000","99,081,000","114,930,000","120,166,000","447,916,000","357,297,000","344,721,000","267,254,000","697,360,000","582,559,000","500,274,000","598,760,150","579,615,675","543,018,038","995,800,000","845,700,000","792,900,000"
TotalLiabilitiesNetMinorityInterest,"882,987,000","804,655,000","808,515,000","732,045,000","637,793,000","9,775,000,000","9,126,000,000","8,650,000,000","8,055,000,000","8,010,000,000","1,764,540,000","1,821,511,000","1,827,344,000","1,877,513,000","1,822,659,000","1,712,863,000","1,590,437,000","1,370,304,000","1,070,311,000","901,584,000","820,268,000","798,208,785","753,160,629","714,880,514","668,300,000","608,600,000","607,000,000"
	PolicyReservesBenefits,,,,,,"8,499,000,000","8,103,000,000","7,671,000,000","7,348,000,000","7,269,000,000","1,399,079,000","1,389,451,000","1,447,794,000","1,497,852,000","1,473,868,000","1,415,587,000","1,295,142,000","1,110,106,000","869,247,000","741,734,000","669,420,000","655,221,175","632,619,463","603,363,088","560,100,000","522,100,000","519,400,000"
		UnpaidLossAndLossReserve,,,,,,"3,853,000,000","3,747,000,000","3,598,000,000","3,499,000,000","3,584,000,000","965,420,000","965,081,000","1,026,531,000","1,073,570,000","1,019,459,000","943,034,000","845,536,000","717,015,000","557,278,000","477,879,000","432,895,000","426,164,578","413,408,941","386,425,019","357,300,000","344,800,000","353,900,000"
		UnearnedPremiums,,,,,,"2,834,000,000","2,598,000,000","2,365,000,000","2,178,000,000","2,082,000,000","433,659,000","424,370,000","421,263,000","424,282,000","454,409,000","472,553,000","449,606,000","393,091,000","311,969,000","263,855,000","236,525,000","229,056,597","219,210,522","216,938,069","202,800,000","177,300,000","165,500,000"
		FuturePolicyBenefits,,,,,,"1,812,000,000","1,758,000,000","1,708,000,000","1,671,000,000","1,603,000,000",,,,,,,,,,,,,,,,,
	PayablesAndAccruedExpenses,"538,913,000","498,236,000","494,301,000","449,925,000","424,822,000",,,,,,"208,712,000","200,790,000","187,167,000","191,065,000","264,803,000","273,154,000","218,912,000","191,414,000","177,189,000","142,850,000","130,190,000","125,865,833","105,447,495","100,459,442",,,
		Payables,"442,860,000","394,774,000","371,773,000","335,153,000","276,064,000",,,,,,"208,712,000","200,790,000","187,167,000","191,065,000","235,344,000","248,921,000","199,186,000","174,450,000","156,285,000","127,299,000","117,061,000","28,352,004","24,296,564","12,446,274",,,
			AccountsPayable,"397,920,000","352,864,000","332,657,000","298,712,000","242,068,000",,,,,,"183,951,000","177,541,000","163,530,000","167,800,000","213,172,000","228,309,000","185,197,000","162,200,000","145,355,000","117,460,000","108,208,000","20,252,904","17,041,120","6,034,486",,,
			TotalTaxPayable,,,,,,,,,,,,,,,,"0","117,000",,,,,,,,,,
				IncomeTaxPayable,,,,,,,,,,,,,,,,"0","117,000",,,,,,,,,,
			DividendsPayable,"44,940,000","41,910,000","39,116,000","36,441,000","33,996,000",,,,,,"24,761,000","23,249,000","23,637,000","23,265,000","22,172,000","20,612,000","13,872,000","12,250,000","10,930,000","9,839,000","8,853,000","8,099,100","7,255,444","6,411,788",,,
		CurrentAccruedExpenses,"96,053,000","103,462,000","122,528,000","114,772,000","148,758,000",,,,,,,,,,"29,459,000","24,233,000","19,726,000","16,964,000","20,904,000","15,551,000","13,129,000","97,513,829","81,150,931","88,013,168",,,
	CurrentDebtAndCapitalLeaseObligation,"1,979,000","1,870,000",,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebt,"1,979,000","1,870,000",,,,,,,,,,,,,,,,,,,,,,,,,
			OtherCurrentBorrowings,"1,979,000","1,870,000",,,,,,,,,,,,,,,,,,,,,,,,,
	LongTermDebtAndCapitalLeaseObligation,"95,842,000","97,860,000","74,728,000","24,766,000",,,,,,,,,,,,,,,,,,,,,,,"2,400,000"
		LongTermDebt,"95,842,000","97,860,000","74,728,000","24,766,000",,,,,,,,,,,,,,,,,,,,,,,"2,400,000"
	SecuritySoldNotYetRepurchased,,,,,,,,,,,"0","18,155,000","30,370,000","22,784,000",,,,,,,,,,,,,
	CurrentDeferredLiabilities,"35,938,000","33,854,000",,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredRevenue,"35,938,000","33,854,000",,,,,,,,,,,,,,,,,,,,,,,,,
	NonCurrentDeferredLiabilities,"18,435,000","17,873,000",,,,"490,000,000","450,000,000","365,000,000","147,000,000","283,000,000",,,"14,598,000","8,343,000","6,538,000","24,122,000","27,515,000","12,618,000","12,945,000","7,161,000","11,805,000","17,121,777","7,101,371","2,035,054",,,
		NonCurrentDeferredTaxesLiabilities,,,,,,"490,000,000","450,000,000","365,000,000","147,000,000","283,000,000",,,"14,598,000","8,343,000","6,538,000","24,122,000","27,515,000","12,618,000","12,945,000","7,161,000","11,805,000","17,121,777","7,101,371","2,035,054",,,
		NonCurrentDeferredRevenue,"18,435,000","17,873,000",,,,,,,,,,,,,,,,,,,,,,,,,
	EmployeeBenefits,"170,275,000","143,048,000","238,010,000","255,491,000","211,391,000",,,,,,"141,673,000","197,963,000","123,916,000","127,756,000",,,,,,,,,,,,,
		NonCurrentPensionAndOtherPostretirementBenefitPlans,"145,659,000","116,866,000","207,953,000","222,583,000","173,934,000",,,,,,"125,991,000","178,951,000","94,458,000","90,556,000",,,,,,,,,,,,,
	OtherLiabilities,"21,605,000","11,914,000","1,476,000","1,863,000","1,580,000","786,000,000","573,000,000","614,000,000","560,000,000","458,000,000","15,076,000","15,152,000","23,499,000","29,713,000","77,450,000",,"48,868,000","56,166,000","10,930,000","9,839,000","8,853,000",,"7,992,300","9,022,930","108,200,000","86,500,000","85,200,000"
TotalEquityGrossMinorityInterest,"1,133,253,000","973,672,000","857,344,000","816,910,000","769,503,000","7,983,000,000","7,550,000,000","6,791,000,000","6,293,000,000","6,334,000,000","901,977,000","791,875,000","1,051,279,000","1,161,848,000","1,278,602,000","1,266,881,000","1,164,170,000","987,372,000","865,255,000","779,015,000","697,599,000","655,223,261","539,383,152","435,758,691","354,100,000","260,900,000","210,200,000"
	StockholdersEquity,"1,133,253,000","973,672,000","857,344,000","816,910,000","769,503,000","703,000,000","734,000,000","642,000,000","781,000,000","912,000,000","901,977,000","791,875,000","1,051,279,000","1,161,848,000","1,278,602,000","1,266,881,000","1,164,170,000","987,372,000","865,255,000","779,015,000","697,599,000","655,223,261","539,383,152","435,758,691","354,100,000","260,900,000","210,200,000"
		CapitalStock,"2,170,000","2,170,000","2,170,000","2,170,000","2,170,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,170,000","2,170,000","2,170,000","2,170,000","2,170,000","2,170,000","2,170,000","2,170,000","2,170,000","2,170,000","2,170,000","2,170,000","2,170,000","2,170,000",,,
			CommonStock,"2,170,000","2,170,000","2,170,000","2,170,000","2,170,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,170,000","2,170,000","2,170,000","2,170,000","2,170,000","2,170,000","2,170,000","2,170,000","2,170,000","2,170,000","2,170,000","2,170,000","2,170,000","2,170,000",,,
		AdditionalPaidInCapital,"16,483,000","16,459,000","16,470,000","16,300,000","16,311,000","16,000,000","16,000,000","16,000,000","16,000,000","8,000,000","7,830,000","7,830,000","7,830,000","7,830,000","7,830,000","7,830,000","7,830,000","7,830,000","7,830,000","7,830,000","7,830,000","7,830,000","7,830,000","7,830,000",,,
		RetainedEarnings,"2,377,558,000","2,231,417,000","2,140,853,000","2,065,911,000","1,993,976,000","1,949,000,000","1,902,000,000","1,852,000,000","1,894,000,000","1,827,000,000","1,742,717,000","1,728,690,000","1,740,174,000","1,618,656,000","1,501,798,000","1,354,181,000","1,189,628,000","1,040,547,000","913,406,000","831,552,000","715,348,000","605,044,635","500,358,579","408,268,200","326,400,000","251,700,000","195,100,000"
		TreasuryStock,"1,158,910,000","1,157,625,000","1,155,668,000","1,155,846,000","1,155,108,000","1,146,000,000","1,127,000,000","1,095,000,000","1,026,000,000","872,000,000","814,102,000","810,961,000","708,943,000","472,230,000","254,877,000","155,911,000","101,860,000","101,860,000","93,373,000","85,719,000","54,330,000",,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-116,868,000","-130,284,000","-156,059,000","-121,381,000","-96,864,000","-118,000,000","-59,000,000","-133,000,000","-105,000,000","-53,000,000","-36,638,000","-135,854,000","10,048,000","5,422,000","21,681,000","58,611,000","66,402,000","38,685,000","35,222,000","23,182,000","26,581,000","40,178,626","29,024,573","17,490,491",,,
		OtherEquityInterest,"12,820,000","11,535,000","9,578,000","9,756,000","9,018,000",,,,,,,,,,,,,,,,,,,,"27,700,000","9,200,000","15,100,000"
	MinorityInterest,,,,,,"7,280,000,000","6,816,000,000","6,149,000,000","5,512,000,000","5,422,000,000",,,,,,,,,,,,,,,,,
TotalCapitalization,"1,229,095,000","1,071,532,000","932,072,000","841,676,000","769,503,000","703,000,000","734,000,000","642,000,000","781,000,000","912,000,000","901,977,000","791,875,000","1,051,279,000","1,161,848,000","1,278,602,000","1,266,881,000","1,164,170,000","987,372,000","865,255,000","779,015,000","697,599,000","655,223,261","539,383,152","435,758,691","354,100,000","260,900,000","212,600,000"
CommonStockEquity,"1,133,253,000","973,672,000","857,344,000","816,910,000","769,503,000","703,000,000","734,000,000","642,000,000","781,000,000","912,000,000","901,977,000","791,875,000","1,051,279,000","1,161,848,000","1,278,602,000","1,266,881,000","1,164,170,000","987,372,000","865,255,000","779,015,000","697,599,000","655,223,261","539,383,152","435,758,691","354,100,000","260,900,000","210,200,000"
NetTangibleAssets,"1,133,253,000","973,672,000","857,344,000","816,910,000","769,503,000","703,000,000","734,000,000","642,000,000","781,000,000","912,000,000","901,977,000","791,875,000","1,051,279,000","1,161,848,000","1,278,602,000","1,266,881,000","1,164,170,000","987,372,000","865,255,000","779,015,000","697,599,000","655,223,261","539,383,152","435,758,691","354,100,000","260,900,000","210,200,000"
InvestedCapital,"1,231,074,000","1,073,402,000","932,072,000","841,676,000","769,503,000","703,000,000","734,000,000","642,000,000","781,000,000","912,000,000","901,977,000","791,875,000","1,051,279,000","1,161,848,000","1,278,602,000","1,266,881,000","1,164,170,000","987,372,000","865,255,000","779,015,000","697,599,000","655,223,261","539,383,152","435,758,691","354,100,000","260,900,000","212,600,000"
TangibleBookValue,"1,133,253,000","973,672,000","857,344,000","816,910,000","769,503,000","703,000,000","734,000,000","642,000,000","781,000,000","912,000,000","901,977,000","791,875,000","1,051,279,000","1,161,848,000","1,278,602,000","1,266,881,000","1,164,170,000","987,372,000","865,255,000","779,015,000","697,599,000","655,223,261","539,383,152","435,758,691","354,100,000","260,900,000","210,200,000"
TotalDebt,"97,821,000","99,730,000","74,728,000","24,766,000",,,,,,,,,,,,,,,,,,,,,,,"2,400,000"
NetDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,400,000"
ShareIssued,"74,400,000","74,400,000","74,400,000","74,400,000","74,400,000","74,400,000","74,400,000","74,400,000","74,400,000","74,400,000","74,400,000","74,493,620","58,904,402","63,511,143","70,850,875","70,850,875","70,850,875","71,230,123","71,230,123","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,075,000","75,075,000","75,075,000"
OrdinarySharesNumber,"52,289,868","52,289,868","52,289,868","52,289,868","52,289,868","52,289,868","52,561,925","52,993,481","53,972,242","56,164,906","57,313,873","57,498,913","58,904,402","63,511,143","70,850,875","70,850,875","70,850,875","71,230,123","71,230,123","75,000,000","75,000,000","75,000,000","75,000,000","75,000,000","75,075,000","75,075,000","75,075,000"
TreasurySharesNumber,"22,110,132","22,110,132","22,110,132","22,110,132","22,110,132","22,110,132","21,838,075","21,406,519","20,427,758","18,235,094","17,086,127","16,994,707",,,,,,,,,,,,,,,
