name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"5,536,519,278","9,425,836,746","7,400,572,208","9,567,477,302","5,823,304,390","4,192,429,120","10,711,736,435","12,592,687,790","9,658,737,504","10,978,782,665","5,757,925,911","5,010,778,524","1,994,280,735","5,556,991,738","1,557,179,870","694,023,123","816,622,521","393,760,240","539,148,840","1,102,704,822","1,761,967,185","2,123,433,840","1,166,253,440"
EnterpriseValue,"7,110,384,830","9,962,797,859","8,174,665,403","10,769,309,708","6,947,671,501","5,107,687,353","11,195,008,033","13,260,719,641","9,639,007,935","11,728,889,567","6,254,772,212","6,081,017,591","2,855,894,079","6,087,105,547","2,398,634,156","373,713,518","533,153,359","277,588,241","507,579,867","1,186,468,894","1,902,244,978","2,245,794,771","1,090,253,440"
PeRatio,"8.412","10.234","11.432","31.172","22.196","7.909","18.046","20.438","13.576","3.328","4.392","40.677","25.627",,,"29.496","20.478","24.322","29.111","42.188","1,020.654","192.424","11.625"
ForwardPeRatio,"15.175","15.175","17.036","34.602","19.685","13.175","34.364",,"13.831","13.587","15.152",,,,,,,,,,,,
PegRatio,"3.874","1.636","0.814","1.444",,"1.153","4.213",,"0.84","0.723","0.292",,,,,,,,,,,,
PsRatio,"1.779","2.159","1.716","1.934","1.185","0.894","1.466","1.519","1.048","1.348","1.977","0.667","1.036","2.331","3.619","3.442","2.244","2.724","2.141","3.236","4.25","5.394","2.746"
PbRatio,"1.37","1.687","1.472","1.738","1.096","0.961","1.881","2.079","1.422","2.083","0.945","1.05","0.593","1.277","1.395","1.294","1.073","1.231","2.258","3.168","4.44","5.846","2.462"
EnterprisesValueRevenueRatio,"0.409","0.573","0.481","0.663","0.445","0.298","0.574","0.666","0.514","0.686","0.433","0.464","0.218","0.489","0.238","0.128","0.208","0.256","0.57","1.499","2.654","3.171","2.151"
EnterprisesValueEBITDARatio,"0.66","0.935","1.307","1.792","1.258","0.716","1.881","2.455","1.887","2.486","1.462","1.934","0.962","2.349","1.119","0.32","0.555","0.509","1.593","4.043","11.151","13.874","3.489"
