name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"1,855,808,000","1,814,075,000","1,883,108,000","1,300,288,000","1,237,087,000","1,123,335,000","1,143,991,000","1,182,416,000","1,323,368,000","1,486,843,000","1,686,530,000","2,009,999,000","2,386,395,000","1,800,591,000","2,163,830,000","2,383,783,000","2,219,500,000","2,445,798,000","2,293,577,000","1,945,911,000","1,661,771,000","1,712,600,000","1,526,000,000","1,151,200,000","1,022,300,000","887,200,000","769,800,000","617,100,000","547,900,000","440,900,000","382,200,000","351,600,000",,,,
	NetInterestIncome,"1,218,481,000","1,210,187,000","1,220,317,000","842,314,000","729,084,000","653,720,000","627,718,000","637,374,000","688,667,000","700,832,000","730,838,000","776,468,000","895,082,000","940,642,000","996,937,000","984,027,000","856,311,000","805,784,000","752,512,000","686,275,000","598,351,000","589,500,000","540,500,000","483,100,000","451,200,000","390,600,000","380,600,000","346,600,000","322,900,000","264,800,000","242,600,000","225,200,000",,,,
		InterestIncome,"1,602,093,000","1,624,340,000","1,546,021,000","989,930,000","817,909,000","736,405,000","709,249,000","732,053,000","798,953,000","832,437,000","880,286,000","992,939,000","1,606,725,000","2,305,959,000","2,329,111,000","1,840,174,000","1,166,802,000","1,053,370,000","1,039,093,000","1,198,871,000","1,363,046,000","1,207,200,000","1,133,800,000","941,300,000","896,500,000","822,500,000","668,700,000","586,500,000","599,200,000","579,700,000","600,200,000","582,500,000",,,,
			InterestIncomeFromLoansAndLease,"1,419,179,000","1,425,569,000","1,331,578,000","834,323,000","685,423,000","605,770,000","582,968,000","612,692,000","663,461,000","670,340,000","716,701,000","795,559,000","1,305,100,000","1,875,468,000","1,879,167,000","1,511,372,000","1,001,520,000","886,637,000","846,916,000","975,005,000","1,109,686,000","982,900,000","931,600,000","776,500,000","735,500,000","665,700,000","519,900,000","402,600,000","395,700,000","398,300,000","418,100,000","426,500,000",,,,
				InterestIncomeFromLoans,"1,419,179,000","1,425,569,000","1,331,578,000","834,323,000","685,423,000","605,770,000","582,968,000","612,692,000","663,461,000","670,340,000","716,701,000","795,559,000","1,305,100,000","1,875,468,000","1,879,167,000","1,511,372,000","1,001,520,000","886,637,000","846,916,000","975,005,000","1,109,686,000","982,900,000","931,600,000","776,500,000","735,500,000","665,700,000","519,900,000","402,600,000","395,700,000","398,300,000","418,100,000","426,500,000",,,,
			InterestIncomeFromSecurities,"163,467,000","167,659,000","189,585,000","140,601,000","128,239,000","128,983,000","125,511,000","118,335,000","133,813,000","162,097,000","163,585,000","197,380,000","276,931,000","362,921,000","357,826,000","262,992,000","157,542,000","161,772,000","186,688,000","216,776,000","233,220,000","210,000,000","190,100,000","153,200,000","155,200,000","148,000,000","140,600,000","180,100,000","194,700,000","140,000,000","130,100,000","107,800,000",,,,
			OtherInterestIncome,"17,117,000","31,112,000","24,858,000","15,006,000","4,247,000","1,652,000","770,000","1,026,000","1,679,000",,,,"24,694,000","67,570,000","92,118,000","65,810,000","7,740,000","4,961,000","5,489,000","7,090,000","20,140,000","14,300,000","12,100,000","11,600,000","5,800,000","8,800,000","8,200,000","3,800,000","8,800,000","41,400,000","52,000,000","48,200,000",,,,
		InterestExpense,"383,612,000","414,153,000","325,704,000","147,616,000","88,825,000","82,685,000","81,531,000","94,679,000","110,286,000","131,605,000","149,448,000","216,471,000","711,643,000","1,365,317,000","1,332,174,000","856,147,000","310,491,000","247,586,000","286,581,000","512,596,000","764,695,000","617,700,000","593,300,000","458,200,000","445,300,000","431,900,000","288,100,000","239,900,000","276,300,000","314,900,000","357,600,000","357,300,000",,,,
			InterestExpenseForDeposit,"279,495,000","307,216,000","216,551,000","80,111,000","39,986,000","25,150,000","26,806,000","40,030,000","55,216,000","72,301,000","91,760,000","132,464,000","271,302,000","647,690,000","726,442,000","502,879,000","192,479,000","150,046,000","190,340,000","336,902,000","500,430,000","399,800,000","376,600,000","311,600,000","314,900,000","305,100,000","213,700,000","190,000,000","234,800,000","263,600,000","289,800,000","284,300,000",,,,
			InterestExpenseForShortTermDebt,"39,455,000","41,172,000","36,747,000","16,000,000","4,736,000","3,172,000","4,765,000","4,704,000","5,286,000","20,796,000","25,525,000","33,824,000","222,763,000","345,590,000","324,979,000","252,127,000","67,757,000","62,130,000","67,657,000","145,535,000","239,947,000","193,100,000","196,700,000","130,700,000","109,500,000","108,800,000","65,300,000","40,700,000","30,800,000","39,700,000","55,600,000","60,400,000",,,,
