name,04/30/2019,04/30/2018,04/30/2017,04/30/2016,04/30/2015,04/30/2014,04/30/2013,04/30/2012,04/30/2011,04/30/2010,04/30/2009,04/30/2008,04/30/2007,04/30/2006,04/30/2005,04/30/2004,04/30/2003,04/30/2002,04/30/2001,04/30/2000,04/30/1999,04/30/1998,04/30/1997,04/30/1996
			RawMaterials,"8,000,000","12,000,000","28,000,000","10,000,000","36,200,000","17,600,000","16,300,000","30,900,000","7,500,000","9,400,000","5,034,000","7,665,000","19,429,000","17,231,000","15,784,000","13,296,000","16,277,000","11,870,000","11,106,000","9,230,000","5,316,000","4,494,000","6,775,000","2,161,000"
			WorkInProcess,,,,,,,,,"100,000","200,000","56,000","271,000","5,000","744,000","686,000","624,000","537,000","1,431,000","560,000","646,000","1,727,000","1,889,000","1,524,000","970,000"
			FinishedGoods,"123,000,000","114,000,000","135,000,000","88,000,000","110,300,000","104,800,000","123,200,000","130,600,000","100,900,000","103,300,000","56,014,000","62,286,000","35,446,000","46,477,000","22,513,000","20,189,000","14,745,000","10,548,000","10,838,000","10,558,000","6,538,000","2,324,000","1,621,000","1,694,000"
		PrepaidAssets,,,,"234,000,000","268,300,000","219,400,000","262,600,000","225,400,000",,,"119,887,000","120,561,000","56,765,000","43,536,000","32,472,000","29,057,000","24,014,000","22,112,000","25,745,000","27,958,000","7,384,000","2,524,000","1,253,000","2,628,000"
		RestrictedCash,,,,,,,"253,700,000","8,600,000",,,,"2,953,000","118,312,000","138,539,000",,,,,,,,,,
		CurrentDeferredAssets,,,,"0","253,500,000","270,300,000","8,900,000","201,600,000",,,"207,050,000","127,197,000","110,741,000","48,496,000","37,584,000","24,163,000","27,444,000","32,529,000","36,287,000","22,215,000","10,134,000","5,280,000","3,100,000",
			CurrentDeferredTaxesAssets,,,,"0","253,500,000","270,300,000","8,900,000","201,600,000",,,"207,050,000","127,197,000","110,741,000","48,496,000","37,584,000","24,163,000","27,444,000","32,529,000","36,287,000","22,215,000","10,134,000","5,280,000","3,100,000",
		OtherCurrentAssets,"364,000,000","330,000,000","383,000,000","234,000,000","521,800,000","489,700,000","525,200,000","435,600,000","339,400,000","228,700,000",,,,,,,,,,,,,,
	TotalNonCurrentAssets,"3,131,000,000","3,009,000,000","3,295,000,000","3,589,000,000","2,627,800,000","2,747,900,000","2,824,200,000","2,705,800,000","2,133,600,000","1,957,300,000","2,034,035,000","2,003,555,000","1,417,675,000","1,227,755,000","796,758,000","788,030,000","465,681,000","429,678,000","400,735,000","59,233,000","31,001,000","16,797,000","12,321,000","5,047,000"
		NetPPE,"759,000,000","756,000,000","799,000,000","937,000,000","1,029,900,000","1,108,800,000","1,170,900,000","1,137,200,000","911,600,000","804,400,000","807,923,000","693,792,000","603,523,000","513,193,000","418,749,000","370,717,000","362,862,000","345,195,000","103,238,000","47,949,000","19,271,000","12,217,000","9,238,000","4,849,000"
			GrossPPE,"2,086,000,000","2,004,000,000","2,047,000,000","2,191,000,000","2,223,100,000","2,192,500,000","2,139,300,000","1,960,500,000","1,589,500,000","1,402,000,000","1,308,399,000","1,096,835,000","904,746,000","758,607,000","626,016,000","543,853,000","485,682,000","421,649,000","144,022,000","66,622,000","33,959,000","21,723,000","13,752,000","6,582,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				LandAndImprovements,"106,000,000","106,000,000","132,000,000","215,000,000","265,500,000","265,700,000","265,500,000","247,600,000","204,700,000","204,700,000","176,131,000","176,129,000","163,837,000","163,581,000","163,245,000","158,316,000","158,316,000","262,876,000",,,,,,
				BuildingsAndImprovements,"605,000,000","594,000,000","612,000,000","605,000,000","607,000,000","541,700,000","534,800,000","417,900,000","406,200,000","394,800,000","323,251,000","296,927,000","269,196,000","218,342,000","143,654,000","136,050,000","124,088,000","12,304,000","19,014,000","3,747,000","3,104,000","2,782,000","1,520,000","494,000"
				MachineryFurnitureEquipment,"1,279,000,000","1,189,000,000","1,184,000,000","1,191,000,000","1,211,000,000","1,209,300,000","1,218,800,000","1,091,400,000","807,400,000","691,800,000","624,022,000","533,310,000","428,005,000","333,926,000","267,277,000","232,737,000","176,748,000","141,491,000","125,008,000","8,159,000","2,236,000","1,962,000","1,221,000","397,000"
				OtherProperties,,,,,,,,,,,,,,,,,,,,"54,716,000","28,619,000","16,979,000","11,011,000","5,691,000"
				ConstructionInProgress,"10,000,000","27,000,000","26,000,000","74,000,000","33,000,000","72,900,000","19,900,000","107,100,000","91,900,000","37,000,000","114,788,000","90,469,000","43,708,000","42,758,000","51,840,000","16,750,000","26,530,000","4,978,000",,,,,,
				Leases,"86,000,000","88,000,000","93,000,000","106,000,000","106,600,000","102,900,000","100,300,000","96,500,000","79,300,000","73,700,000","70,207,000",,,,,,,,,,,,,
			AccumulatedDepreciation,"-1,327,000,000","-1,248,000,000","-1,248,000,000","-1,254,000,000","-1,193,200,000","-1,083,700,000","-968,400,000","-823,300,000","-677,900,000","-597,600,000","-500,476,000","-403,043,000","-301,223,000","-245,414,000","-207,267,000","-173,136,000","-122,820,000","-76,454,000","-40,784,000","-18,673,000","-14,688,000","-9,506,000","-4,514,000","-1,733,000"
		GoodwillAndOtherIntangibleAssets,"1,782,000,000","1,833,000,000","1,815,000,000","1,856,000,000","1,116,900,000","1,109,600,000","1,168,700,000","1,141,200,000","760,300,000","706,100,000","726,730,000","770,129,000","684,065,000","562,586,000","313,264,000","323,534,000","51,166,000","58,615,000","79,510,000",,,,,
			Goodwill,"1,735,000,000","1,739,000,000","1,684,000,000","1,676,000,000","1,027,400,000","988,100,000","988,100,000","905,200,000","760,300,000","681,000,000","680,986,000","680,054,000","601,056,000","487,535,000",,,,,,,,,,
			OtherIntangibleAssets,"47,000,000","94,000,000","131,000,000","180,000,000","89,500,000","121,500,000","180,600,000","236,000,000",,"25,100,000","45,744,000","90,075,000","83,009,000","75,051,000","313,264,000","323,534,000","51,166,000","58,615,000","79,510,000",,,,,
		InvestmentsAndAdvances,,,,,"0","36,000,000","42,000,000","51,000,000","69,200,000","72,800,000","127,317,000",,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,"0","36,000,000","42,000,000","51,000,000",,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,,"36,000,000","42,000,000","51,000,000",,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,"53,000,000",,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"201,000,000","270,000,000","525,000,000","621,000,000","255,900,000","245,000,000","200,400,000","203,800,000",,,"372,065,000","208,529,000","126,448,000",,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"201,000,000","270,000,000","525,000,000","621,000,000","255,900,000","245,000,000","200,400,000","203,800,000",,,"372,065,000","208,529,000","126,448,000",,,,,,,,,,,
		OtherNonCurrentAssets,"389,000,000","150,000,000","156,000,000","175,000,000","225,100,000","248,500,000","242,200,000","172,600,000","339,500,000","374,000,000",,"331,105,000","3,639,000","151,976,000","64,745,000","93,779,000","51,653,000","25,868,000","217,987,000","11,284,000","11,730,000","4,580,000","3,083,000","198,000"
TotalLiabilitiesNetMinorityInterest,"7,651,000,000","7,798,000,000","6,713,000,000","7,156,000,000","5,987,100,000","5,432,700,000","6,524,900,000","5,176,100,000","4,768,600,000","3,963,900,000","3,810,473,000","2,370,649,000","1,669,457,000","1,337,512,000","711,843,000","461,418,000","331,816,000","250,330,000","231,804,000","113,487,000","50,623,000","29,471,000","14,912,000","6,420,000"
	CurrentLiabilities,"3,867,000,000","3,623,000,000","4,122,000,000","3,662,000,000","2,709,000,000","2,694,600,000","3,830,600,000","3,519,800,000","3,372,800,000","1,911,000,000","1,679,325,000","1,414,102,000","1,187,547,000","917,163,000","520,189,000","344,223,000","265,016,000","215,560,000","218,773,000","113,433,000","50,530,000","29,308,000","14,701,000","6,121,000"
		PayablesAndAccruedExpenses,"567,000,000","634,000,000","380,000,000","302,000,000","341,200,000","247,000,000","259,700,000","233,100,000","232,800,000","563,700,000","537,041,000","535,493,000","418,456,000","299,987,000","237,368,000","161,588,000","124,088,000","122,348,000","138,613,000","90,251,000","37,948,000","22,710,000","11,340,000","5,224,000"
			Payables,"542,000,000","609,000,000","347,000,000","254,000,000","283,400,000","247,000,000","259,700,000","233,100,000","232,800,000","184,600,000","142,558,000","178,233,000","144,112,000","101,278,000","83,572,000","52,719,000","39,600,000","40,243,000","64,892,000","34,061,000","15,126,000","10,024,000","4,394,000","2,099,000"
				AccountsPayable,"542,000,000","609,000,000","347,000,000","254,000,000","283,400,000","247,000,000","259,700,000","233,100,000","232,800,000","184,600,000","137,826,000","178,233,000","144,112,000","101,278,000","83,572,000","52,719,000","39,600,000","40,243,000","64,892,000","34,061,000","15,126,000","10,024,000","4,394,000","2,099,000"
				TotalTaxPayable,,,,,,,,,,,"4,732,000",,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,"4,732,000",,,,,,,,,,,,,
			CurrentAccruedExpenses,"25,000,000","25,000,000","33,000,000","48,000,000","57,800,000",,,,"763,000,000","379,100,000","394,483,000","357,260,000","274,344,000","198,709,000","153,796,000","108,869,000","84,488,000","82,105,000","73,721,000","56,190,000","22,822,000","12,686,000","6,946,000","3,125,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"433,000,000","441,000,000","340,000,000","371,000,000","358,800,000","407,800,000","348,000,000","340,300,000","437,200,000",,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"649,000,000","385,000,000","1,379,000,000","849,000,000",,,"1,257,800,000","1,202,300,000","1,150,400,000",,,,"85,110,000","166,211,000",,,,,,,,"17,000","21,000","19,000"
			CurrentDebt,"649,000,000","385,000,000","1,249,000,000","849,000,000",,,"1,257,800,000","1,202,300,000","1,150,400,000",,,,"85,110,000","166,211,000",,,,,,,,"17,000","21,000","19,000"
				CurrentNotesPayable,,,,,,,,,"1,150,400,000",,,,,,,,,,,,,,,
				CommercialPaper,"249,000,000","385,000,000","500,000,000",,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"400,000,000",,"749,000,000","849,000,000",,,,"1,202,300,000",,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,,"0","130,000,000",,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"1,825,000,000","1,804,000,000","1,744,000,000","1,794,000,000","1,724,200,000","1,653,800,000","1,563,300,000","1,366,500,000","1,226,600,000","1,135,100,000","1,013,569,000","872,364,000","630,610,000","399,388,000","261,998,000","166,602,000","110,672,000","76,139,000","58,316,000","23,182,000","11,474,000","4,799,000","2,317,000","378,000"
			CurrentDeferredRevenue,"1,825,000,000","1,804,000,000","1,744,000,000","1,794,000,000","1,724,200,000","1,653,800,000","1,563,300,000","1,366,500,000","1,226,600,000","1,135,100,000","1,013,569,000","872,364,000","630,610,000","399,388,000","261,998,000","166,602,000","110,672,000","76,139,000","58,316,000","23,182,000","11,474,000","4,799,000","2,317,000","378,000"
		OtherCurrentLiabilities,"393,000,000","359,000,000","279,000,000","346,000,000","284,800,000","386,000,000","401,800,000","377,600,000","325,800,000","212,200,000","128,715,000","6,245,000","53,371,000","51,577,000","20,823,000","16,033,000","30,256,000","17,073,000","21,844,000",,"1,108,000","1,782,000","1,023,000","500,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,784,000,000","4,175,000,000","2,591,000,000","3,494,000,000","3,278,100,000","2,738,100,000","2,694,300,000","1,656,300,000","1,395,800,000","2,052,900,000","2,131,148,000","956,547,000","481,910,000","420,349,000","191,654,000","117,195,000","66,800,000","34,770,000","13,031,000","54,000","93,000","163,000","211,000","299,000"
		LongTermDebtAndCapitalLeaseObligation,"1,144,000,000","1,541,000,000","744,000,000","1,490,000,000","1,487,500,000","995,500,000","994,600,000",,,"1,101,500,000","1,265,000,000","172,600,000",,"133,790,000","4,474,000","4,858,000",,"3,734,000","149,000","54,000","93,000","163,000","12,000","31,000"
			LongTermDebt,"1,144,000,000","1,541,000,000","744,000,000","1,490,000,000","1,487,500,000","995,500,000","994,600,000",,,"1,101,500,000","1,265,000,000","172,600,000",,"133,790,000","4,474,000","4,858,000",,"3,734,000","149,000","54,000","93,000","163,000","12,000","31,000"
		NonCurrentDeferredLiabilities,"1,843,000,000","1,673,000,000","1,598,000,000","1,591,000,000","1,473,000,000","1,446,400,000","1,446,200,000","1,449,400,000","1,088,300,000","779,500,000","701,649,000",,,,,,,,,,,,,
			NonCurrentDeferredRevenue,"1,843,000,000","1,673,000,000","1,598,000,000","1,591,000,000","1,473,000,000","1,446,400,000","1,446,200,000","1,449,400,000","1,088,300,000","779,500,000","701,649,000",,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"447,000,000","549,000,000",,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,"15,000,000","15,000,000",,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"335,000,000","397,000,000","249,000,000","413,000,000","317,600,000","296,200,000","253,500,000","206,900,000","307,500,000","171,900,000","164,499,000","783,947,000",,"286,559,000","187,180,000","112,337,000",,"31,036,000","12,882,000",,,,"199,000","268,000"
TotalEquityGrossMinorityInterest,"1,090,000,000","2,067,000,000","2,780,000,000","2,881,000,000","3,414,100,000","3,786,500,000","4,717,500,000","4,356,200,000","3,730,200,000","2,530,500,000","1,662,346,000","1,700,339,000","1,989,021,000","1,923,453,000","1,660,804,000","1,415,848,000","987,357,000","858,476,000","804,448,000","478,746,000","295,724,000","86,265,000","54,029,000","39,029,000"
	StockholdersEquity,"1,090,000,000","2,067,000,000","2,780,000,000","2,881,000,000","3,414,100,000","3,786,500,000","4,717,500,000","4,356,200,000","3,730,200,000","2,530,500,000","1,662,346,000","1,700,339,000","1,989,021,000","1,923,453,000","1,660,804,000","1,415,848,000","987,357,000","858,476,000","804,448,000","478,746,000","295,724,000","86,265,000","54,029,000","39,029,000"
		CapitalStock,"1,133,000,000","2,355,000,000","2,769,000,000","2,912,000,000","300,000","300,000","500,000","500,000","500,000","500,000","437,000","429,000","422,000","408,000","381,000","364,000","341,000","335,000","616,595,000","352,693,000","240,807,000","66,422,000","54,707,000","40,286,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
			CommonStock,"1,133,000,000","2,355,000,000","2,769,000,000","2,912,000,000","300,000","300,000","500,000","500,000","500,000","500,000","437,000","429,000","422,000","408,000","381,000","364,000","341,000","335,000","616,595,000","352,693,000","240,807,000","66,422,000","54,707,000","40,286,000"
		AdditionalPaidInCapital,,,,,"3,384,300,000","3,776,000,000","4,738,900,000","4,410,300,000","3,970,300,000","3,453,700,000","2,971,995,000","2,690,629,000","2,380,623,000","1,872,962,000","1,347,352,000","1,138,158,000","704,338,000","656,619,000",,,,,,
		RetainedEarnings,"0","-218,000,000","40,000,000","0","53,200,000","1,100,000","2,896,800,000","2,805,300,000","2,674,000,000","2,000,900,000","1,622,448,000","1,535,903,000","1,226,165,000","928,430,000","661,978,000","436,224,000","284,137,000","207,665,000","204,632,000","129,746,000","55,954,000","20,341,000","-624,000","-874,000"
		TreasuryStock,,,,,,"0","2,927,400,000","2,927,400,000","2,927,400,000","2,927,400,000","2,927,376,000","2,527,395,000","1,623,691,000","817,983,000","329,075,000","136,172,000",,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-43,000,000","-70,000,000","-29,000,000","-31,000,000","-23,700,000","9,100,000","8,700,000","4,900,000","12,800,000","2,800,000","-5,158,000","773,000","5,502,000","-60,364,000","-19,832,000","-22,726,000","-1,459,000","-6,143,000","-16,779,000","-3,693,000","-1,037,000","-498,000","-54,000","-383,000"
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,"4,432,000","3,321,000",,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,"-3,659,000","2,181,000",,,,,,,,,,,
		OtherEquityInterest,,,,,,,,"62,600,000",,,,,,,,,,,,,,,,
TotalCapitalization,"2,234,000,000","3,608,000,000","3,524,000,000","4,371,000,000","4,901,600,000","4,782,000,000","5,712,100,000","4,356,200,000","3,730,200,000","3,632,000,000","2,927,346,000","1,872,939,000","1,989,021,000","2,057,243,000","1,665,278,000","1,420,706,000","987,357,000","862,210,000","804,597,000","478,800,000","295,817,000","86,428,000","54,041,000","39,060,000"
CommonStockEquity,"1,090,000,000","2,067,000,000","2,780,000,000","2,881,000,000","3,414,100,000","3,786,500,000","4,717,500,000","4,356,200,000","3,730,200,000","2,530,500,000","1,662,346,000","1,700,339,000","1,989,021,000","1,923,453,000","1,660,804,000","1,415,848,000","987,357,000","858,476,000","804,448,000","478,746,000","295,724,000","86,265,000","54,029,000","39,029,000"
CapitalLeaseObligations,,"0","130,000,000",,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-692,000,000","234,000,000","965,000,000","1,025,000,000","2,297,200,000","2,676,900,000","3,548,800,000","3,215,000,000","2,969,900,000","1,824,400,000","935,616,000","930,210,000","1,304,956,000","1,360,867,000","1,347,540,000","1,092,314,000","936,191,000","799,861,000","724,938,000","478,746,000","295,724,000","86,265,000","54,029,000","39,029,000"
WorkingCapital,"1,743,000,000","3,233,000,000","2,076,000,000","2,786,000,000","4,064,400,000","3,776,700,000","4,587,600,000","3,306,700,000","2,992,400,000","2,626,100,000","1,759,459,000","653,331,000","1,053,256,000","1,116,047,000","1,055,700,000","745,013,000","588,476,000","463,568,000","416,744,000","419,567,000","264,816,000","69,631,000","41,919,000","34,281,000"
InvestedCapital,"2,883,000,000","3,993,000,000","4,773,000,000","5,220,000,000","4,901,600,000","4,782,000,000","6,969,900,000","5,558,500,000","4,880,600,000","3,632,000,000","2,927,346,000","1,872,939,000","2,074,131,000","2,223,454,000","1,665,278,000","1,420,706,000","987,357,000","862,210,000","804,597,000","478,800,000","295,817,000","86,445,000","54,062,000","39,079,000"
TangibleBookValue,"-692,000,000","234,000,000","965,000,000","1,025,000,000","2,297,200,000","2,676,900,000","3,548,800,000","3,215,000,000","2,969,900,000","1,824,400,000","935,616,000","930,210,000","1,304,956,000","1,360,867,000","1,347,540,000","1,092,314,000","936,191,000","799,861,000","724,938,000","478,746,000","295,724,000","86,265,000","54,029,000","39,029,000"
TotalDebt,"1,793,000,000","1,926,000,000","2,123,000,000","2,339,000,000","1,487,500,000","995,500,000","2,252,400,000","1,202,300,000","1,150,400,000","1,101,500,000","1,265,000,000","172,600,000","85,110,000","300,001,000","4,474,000","4,858,000",,"3,734,000","149,000","54,000","93,000","180,000","33,000","50,000"
NetDebt,,,,,,,,,"1,150,400,000","1,273,400,000",,,,,,,,,,,,,,
ShareIssued,"240,000,000","263,000,000","269,000,000","281,000,000","306,100,000","324,500,000","460,900,000","468,900,000","473,300,000","451,600,000","439,868,451","341,715,000","367,030,000","375,998,000","366,943,000","357,482,000","340,668,000","335,135,000","328,746,000","311,803,000","291,324,000","269,184,000","262,656,000","258,240,000"
OrdinarySharesNumber,"240,000,000","263,000,000","269,000,000","281,000,000","306,100,000","324,500,000","356,600,000","364,600,000","369,000,000","347,300,000","335,543,451","341,715,000","367,030,000","375,998,000","366,943,000","357,482,000","340,668,000","335,135,000","328,746,000","311,803,000","291,324,000","269,184,000","262,656,000","258,240,000"
TreasurySharesNumber,,,,,,,"104,300,000","104,300,000","104,300,000","104,300,000","104,325,000",,,,,,,,,,,,,
