name,ttm,01/31/2020,01/31/2019,01/31/2018,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"55,720,650,219","61,845,550,360","61,922,245,455","49,904,460,942","32,402,582,519","23,869,541,790","35,430,704,680","38,606,608,790","40,356,688,320","35,121,089,727","37,048,885,910","17,070,028,300","9,229,672,943","32,544,710,760"
EnterpriseValue,"59,299,650,219","65,311,550,360","52,635,245,455","42,524,460,942","25,648,582,519","18,147,541,790","29,836,704,680","33,219,608,790","36,175,854,320","31,594,390,727","34,175,245,910","15,033,567,300","7,388,860,943","31,763,542,760"
PeRatio,"8.84","9.413","42.198","44.529","29.935","25.597","40.058","43.761","54.733","55.832","105.845","86.49","32.452","139.328"
ForwardPeRatio,"22.075","21.322","22.779","24.039","16.978","13.85","21.142","24.39","30.303","33.223","49.261",,,
PegRatio,"1.125","1.131","1.448","1.778","1.911","0.893","1.054","1.237","1.282","1.409","2.18",,,
PsRatio,"5.243","6.327","7.176","7.4","4.834","3.79","6.168","7.746","8.872","10.118","13.176","8.371","5.002","23.026"
PbRatio,"7.95","10.637","5.675","6.031","3.952","3.17","4.769","5.915","7.031","7.912","9.728","6.223","4.459","24.276"
EnterprisesValueRevenueRatio,"5.485","6.041","5.865","5.368","3.616","2.762","4.944","6.38","7.856","8.387","11.96","7.428","3.928","23.958"
EnterprisesValueEBITDARatio,"24.106","26.549","14.432","19.233","13.909","11.53","21.056","22.325","28.88","28.356","50.184","35.052","14.882","93.596"
