name,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995,06/30/1994,06/30/1993,06/30/1992,06/30/1991,06/30/1990,06/30/1989,06/30/1988,06/30/1987,06/30/1986
			CurrentDebt,"667,131,000","610,030,000","908,439,000","949,494,000","1,359,650,000","518,267,000","514,655,000","511,139,000","4,782,000","4,967,000","5,348,000","30,209,000",,,,"2,500,000","5,011,000","315,291,000","8,963,000","7,632,000","20,566,000","17,364,000","55,841,000","37,896,000","7,572,000","6,800,000","7,300,000","6,100,000","4,900,000","1,400,000","4,300,000","1,300,000","500,000","700,000"
				CommercialPaper,"667,131,000","610,030,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"381,317,000","720,086,000","607,672,000","349,199,000","322,070,000","235,923,000","225,038,000","164,833,000","157,207,000","123,194,000","45,787,000","128,250,000","190,885,000",,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"381,317,000","720,086,000","607,672,000","349,199,000","322,070,000","235,923,000","225,038,000","164,833,000","157,207,000","123,194,000","45,787,000","128,250,000","190,885,000",,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"1,704,519,000","2,540,278,000","2,041,676,000","1,470,308,000","1,271,711,000",,,,,,"237,764,000",,"207,208,000","140,085,000","89,708,000","108,369,000","45,309,000","63,435,000","250,834,000",,,,,,,"52,900,000","22,500,000","14,100,000","12,300,000","34,300,000","22,100,000","14,900,000","4,300,000","4,600,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"4,906,379,000","2,749,127,000","2,185,338,000","3,749,657,000","1,388,335,000","1,198,221,000","1,170,048,000","1,255,600,000","903,263,000","160,600,000","158,019,000","385,132,000","252,487,000","350,969,000","2,786,000","9,554,000","332,209,000","359,691,000","659,718,000","321,657,000","326,500,000","334,174,000","45,706,000","52,926,000","98,640,000","78,900,000","79,000,000","13,700,000","21,900,000","16,100,000","12,400,000","3,400,000","300,000","400,000"
		LongTermDebtAndCapitalLeaseObligation,"3,822,768,000","1,806,562,000","1,784,974,000","3,383,581,000","1,001,382,000","817,202,000","789,256,000","761,783,000","738,488,000","17,645,000","40,886,000","276,121,000","250,000,000","350,000,000","2,786,000","9,554,000","332,209,000","359,691,000","659,718,000","321,657,000","326,500,000","334,174,000","45,706,000","52,926,000","95,928,000","78,800,000","79,100,000","13,700,000","21,900,000","16,100,000","12,400,000","3,400,000","300,000","300,000"
			LongTermDebt,"3,822,768,000","1,806,562,000","1,784,974,000","3,383,581,000","1,001,382,000","817,202,000","789,256,000","761,783,000","738,488,000","17,645,000","40,886,000","276,121,000","250,000,000","350,000,000","2,786,000","9,554,000","332,209,000","359,691,000","659,718,000","321,657,000","326,500,000","334,174,000","45,706,000","52,926,000","95,928,000","78,800,000","79,100,000","13,700,000","21,900,000","16,100,000","12,400,000","3,400,000","300,000","300,000"
		NonCurrentDeferredLiabilities,,,,,,,,,,,"102,999,000",,,,,,,,,,,,,,"2,712,000",,,,,,,,,"200,000"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,"102,999,000",,,,,,,,,,,,,,"2,712,000",,,,,,,,,"200,000"
		TradeandOtherPayablesNonCurrent,"892,790,000","851,936,000","120,178,000","231,514,000","202,930,000","258,357,000","246,479,000","274,240,000","113,582,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"190,821,000","90,629,000","280,186,000","134,562,000","184,023,000","122,662,000","134,313,000","219,577,000","51,193,000","142,955,000","14,134,000","109,011,000","2,487,000","969,000",,,,,,,,,,,,"100,000","-100,000",,,,,,,"-100,000"
TotalEquityGrossMinorityInterest,"4,723,304,000","6,580,043,000","6,987,312,000","6,102,069,000","5,344,952,000","5,213,084,000","4,675,792,000","5,322,124,000","2,469,845,000","1,768,135,000","1,453,089,000","1,783,944,000","1,176,320,000","1,396,149,000","1,066,896,000","812,466,000","649,084,000","675,056,000","712,373,000","635,424,000","408,956,000","523,089,000","590,637,000","609,786,000","395,262,000","176,800,000","130,300,000","106,600,000","61,300,000","54,400,000","57,100,000","46,700,000","39,800,000","42,500,000"
	StockholdersEquity,"4,723,304,000","6,580,043,000","6,987,312,000","6,102,069,000","5,344,952,000","5,213,084,000","4,675,792,000","5,322,124,000","2,469,845,000","1,768,135,000","1,453,089,000","1,778,597,000","1,176,320,000","1,396,149,000","1,066,896,000","812,466,000","649,084,000","675,056,000","712,373,000","635,424,000","408,956,000","523,089,000","590,637,000","609,786,000","395,262,000","176,800,000","130,300,000","106,600,000","61,300,000","54,400,000","57,100,000","46,700,000","39,800,000","42,500,000"
		CapitalStock,"144,000","157,000","162,000","160,000","159,000","162,000","163,000","187,000","124,000","126,000","127,000","125,000","124,000","142,000","137,000","135,000","127,000","128,000","125,000","124,000","39,000","38,000","31,000","30,000","27,000",,,,,,,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0",,"0",,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"144,000","157,000","162,000","160,000","159,000","162,000","163,000","187,000","124,000","126,000","127,000","125,000","124,000","142,000","137,000","135,000","127,000","128,000","125,000","124,000","39,000","38,000","31,000","30,000","27,000",,,,,,,,,
		AdditionalPaidInCapital,"6,409,405,000","6,144,425,000","5,845,485,000","5,572,898,000","5,366,773,000","5,239,567,000","5,084,544,000","4,943,539,000","1,531,465,000","1,452,939,000","1,377,231,000","1,332,159,000","1,194,215,000","973,391,000","744,672,000","628,076,000","560,273,000","542,228,000","498,066,000","441,949,000","388,946,000","381,306,000","312,644,000","298,160,000","224,730,000",,,,,,,,,
		RetainedEarnings,"9,930,919,000","8,261,194,000","6,249,691,000","4,820,109,000","4,096,855,000","3,575,737,000","2,972,688,000","2,858,809,000","2,690,086,000","1,966,336,000","1,624,246,000","1,926,394,000","1,469,452,000","850,268,000","520,165,000","221,119,000","143,817,000","157,040,000","254,281,000","227,290,000","28,832,000","141,745,000","277,962,000","311,596,000","170,505,000","81,300,000","43,500,000","24,600,000","14,700,000","8,600,000","17,400,000","8,100,000","4,000,000","6,600,000"
		TreasuryStock,"11,602,573,000","7,846,476,000","5,216,187,000","4,429,317,000","4,302,847,000","3,757,076,000","3,539,830,000","2,636,936,000","1,761,591,000","1,581,417,000","1,495,693,000","1,490,701,000","1,483,169,000","416,447,000","186,064,000","19,742,000","38,670,000","9,100,000","21,904,000","26,438,000","8,429,000",,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-64,030,000","-57,449,000","-61,700,000","-69,333,000","-57,796,000","-28,655,000","-28,693,000","-33,818,000","9,761,000","-69,849,000","-52,822,000","10,620,000","-4,302,000","-11,205,000","-12,014,000","-17,122,000","-16,463,000","-15,240,000","-18,195,000","-7,501,000","-432,000",,,,,,,,,,,,,
		OtherEquityInterest,"49,439,000","78,192,000","169,861,000","207,552,000","241,808,000","183,349,000","186,920,000","190,343,000",,,,,,,,,,,,,,,,,,"95,500,000","86,800,000","82,000,000","46,600,000","45,800,000","39,700,000","38,600,000","35,800,000","35,900,000"
	MinorityInterest,,,,,,,,,,,"0","5,347,000",,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"8,546,072,000","8,386,605,000","8,772,286,000","9,485,650,000","6,346,334,000","6,030,286,000","5,465,048,000","6,083,907,000","3,208,333,000","1,785,780,000","1,493,975,000","2,054,718,000","1,426,320,000","1,746,149,000","1,069,682,000","822,020,000","981,293,000","1,034,747,000","1,372,091,000","957,081,000","735,456,000","857,263,000","636,343,000","662,712,000","491,190,000","255,600,000","209,400,000","120,300,000","83,200,000","70,500,000","69,500,000","50,100,000","40,100,000","42,800,000"
CommonStockEquity,"4,723,304,000","6,580,043,000","6,987,312,000","6,102,069,000","5,344,952,000","5,213,084,000","4,675,792,000","5,322,124,000","2,469,845,000","1,768,135,000","1,453,089,000","1,778,597,000","1,176,320,000","1,396,149,000","1,066,896,000","812,466,000","649,084,000","675,056,000","712,373,000","635,424,000","408,956,000","523,089,000","590,637,000","609,786,000","395,262,000","176,800,000","130,300,000","106,600,000","61,300,000","54,400,000","57,100,000","46,700,000","39,800,000","42,500,000"
NetTangibleAssets,"3,021,757,000","4,777,303,000","5,190,644,000","4,150,872,000","3,229,303,000","2,852,781,000","2,149,251,000","2,635,394,000","2,253,229,000","1,531,229,000","1,192,302,000","1,375,410,000","1,045,670,000","1,396,149,000","1,066,896,000","812,466,000","649,084,000","675,056,000","712,373,000","635,424,000","408,956,000","523,089,000","590,637,000","609,786,000","395,262,000","176,800,000","130,300,000","106,600,000","61,300,000","54,400,000","57,100,000","46,700,000","39,800,000","42,500,000"
WorkingCapital,"6,188,759,000","5,999,603,000","6,192,383,000","6,795,109,000","3,639,488,000","3,201,661,000","2,389,354,000","2,988,181,000","2,592,506,000","1,198,004,000","855,064,000","1,280,028,000","743,563,000","1,140,143,000","865,703,000","519,782,000","655,794,000","757,880,000","1,076,922,000","733,579,000","494,875,000","603,580,000","416,932,000","470,192,000","337,386,000","171,900,000","154,700,000","81,500,000","56,900,000","51,800,000","53,100,000","37,900,000","35,900,000","36,600,000"
InvestedCapital,"9,213,203,000","8,996,635,000","9,680,725,000","10,435,144,000","7,705,984,000","6,548,553,000","5,979,703,000","6,595,046,000","3,213,115,000","1,790,747,000","1,499,323,000","2,084,927,000","1,426,320,000","1,746,149,000","1,069,682,000","824,520,000","986,304,000","1,350,038,000","1,381,054,000","964,713,000","756,022,000","874,627,000","692,184,000","700,608,000","498,762,000","262,400,000","216,700,000","126,400,000","88,100,000","71,900,000","73,800,000","51,400,000","40,600,000","43,500,000"
TangibleBookValue,"3,021,757,000","4,777,303,000","5,190,644,000","4,150,872,000","3,229,303,000","2,852,781,000","2,149,251,000","2,635,394,000","2,253,229,000","1,531,229,000","1,192,302,000","1,375,410,000","1,045,670,000","1,396,149,000","1,066,896,000","812,466,000","649,084,000","675,056,000","712,373,000","635,424,000","408,956,000","523,089,000","590,637,000","609,786,000","395,262,000","176,800,000","130,300,000","106,600,000","61,300,000","54,400,000","57,100,000","46,700,000","39,800,000","42,500,000"
TotalDebt,"4,489,899,000","2,416,592,000","2,693,413,000","4,333,075,000","2,361,032,000","1,335,469,000","1,303,911,000","1,272,922,000","743,270,000","22,612,000","46,234,000","306,330,000","250,000,000","350,000,000","2,786,000","12,054,000","337,220,000","674,982,000","668,681,000","329,289,000","347,066,000","351,538,000","101,547,000","90,822,000","103,500,000","85,600,000","86,400,000","19,800,000","26,800,000","17,500,000","16,700,000","4,700,000","800,000","1,000,000"
NetDebt,"831,680,000",,"315,879,000",,"859,493,000",,"141,438,000",,,,,,,,,,"169,877,000","502,551,000","447,022,000","259,233,000","309,101,000","338,029,000",,"27,943,000","59,825,000","61,500,000","19,100,000",,"14,700,000","1,900,000","2,100,000",,,
ShareIssued,"285,006,000","276,571,000","267,292,000","261,272,000","258,093,000","255,217,000","252,078,000","248,724,000","164,574,000","162,830,000","161,211,000","159,407,000","123,535,000","141,785,000","137,313,000","134,988,000","127,435,000","127,978,000","124,917,000","124,389,000","115,674,210","114,800,085","92,670,237","90,797,112","81,906,000","70,655,000","69,495,000","66,904,000","52,583,000","51,745,000","48,429,000","47,315,000","34,315,000","34,036,000"
OrdinarySharesNumber,"144,433,000","156,892,000","161,723,000","160,201,000","158,531,000","162,350,000","162,873,000","186,656,000","123,579,000","125,946,000","126,532,000","125,187,000","123,535,000","141,785,000","137,313,000","134,988,000","127,435,000","127,978,000","124,917,000","124,389,000","115,674,210","114,800,085","92,670,237","90,797,112","81,906,000","70,655,000","69,495,000","66,904,000","52,583,000","51,745,000","48,429,000","47,315,000","34,315,000","34,036,000"
TreasurySharesNumber,"140,573,000","119,679,000","105,569,000","101,071,000","99,562,000","92,867,000","89,205,000","62,068,000","40,995,000","36,884,000","34,679,000","34,220,000",,,,,,,,,,,,,,,,,,,,,,
