name,02/29/2020,02/28/2019,02/28/2018,02/28/2017,02/29/2016,02/28/2015,02/28/2014,02/28/2013,02/29/2012,02/28/2011,02/28/2010,02/28/2009,02/29/2008,02/28/2007,02/28/2006,02/28/2005,02/29/2004,02/28/2003,02/28/2002,02/28/2001,02/29/2000,02/28/1999,02/28/1998,02/28/1997
			NonCurrentDeferredTaxesAssets,"89,842,000","61,346,000","63,256,000","150,962,000","161,862,000","167,638,000","152,199,000","145,875,000","133,134,000","92,278,000","57,234,000","103,163,000","67,066,000","40,174,000","4,211,000",,"185,000",,,,,,,
		OtherNonCurrentAssets,"258,746,000","185,963,000","158,807,000","140,295,000","149,343,000","134,674,000","111,959,000","112,580,000","106,392,000","96,913,000","49,092,000","50,013,000","46,673,000","43,033,000","44,000,000","21,756,000","19,287,000","21,714,000","21,543,000","25,888,000","37,969,000","26,200,000","1,600,000","1,700,000"
TotalLiabilitiesNetMinorityInterest,"17,313,307,000","15,360,839,000","14,169,423,000","13,170,776,000","11,576,790,000","10,041,416,000","8,390,160,000","6,869,435,000","5,658,431,000","4,548,279,000","622,609,000","786,120,000","844,235,000","638,198,000","529,509,000","492,037,000","356,264,000","363,048,000","234,743,000","319,450,000","330,506,000","230,800,000","88,400,000","35,400,000"
	CurrentLiabilities,"1,534,707,000","1,311,509,000","1,174,058,000","1,105,787,000","1,005,193,000","997,173,000","875,497,000","684,173,000","646,313,000","508,217,000","477,351,000","490,770,000","490,024,000","512,022,000","363,315,000","329,331,000","242,398,000","248,103,000","223,392,000","225,937,000","196,123,000","81,900,000","55,600,000","32,800,000"
		PayablesAndAccruedExpenses,"1,070,271,000","913,170,000","808,504,000","762,521,000","689,684,000","706,671,000","632,518,000","484,764,000","456,925,000","373,924,000","354,151,000","319,656,000","371,636,000","347,157,000","279,528,000","237,489,000","205,241,000","162,269,000","112,935,000","98,637,000","75,959,000","59,800,000","51,200,000","28,300,000"
			Payables,"738,533,000","596,955,000","529,733,000","496,393,000","443,775,000","456,364,000","429,930,000","336,943,000","327,952,000","270,535,000","259,594,000","263,863,000","306,013,000","254,895,000","188,614,000","170,646,000","145,517,000","117,587,000","87,160,000","82,483,000","75,959,000","59,800,000","51,200,000","28,300,000"
				AccountsPayable,"737,144,000","593,171,000","529,733,000","494,989,000","441,746,000","454,810,000","427,492,000","336,721,000","324,827,000","269,763,000","253,267,000","237,312,000","306,013,000","254,895,000","188,614,000","170,646,000","145,517,000","117,587,000","87,160,000","82,483,000","75,959,000","59,800,000","51,200,000","28,300,000"
				TotalTaxPayable,"1,389,000","3,784,000","0","1,404,000","2,029,000","1,554,000","2,438,000","222,000","3,125,000","772,000","6,327,000","26,551,000",,,,,,,,,,,,
					IncomeTaxPayable,"1,389,000","3,784,000","0","1,404,000","2,029,000","1,554,000","2,438,000","222,000","3,125,000","772,000","6,327,000","26,551,000",,,,,,,,,,,,
			CurrentAccruedExpenses,"331,738,000","316,215,000","278,771,000","266,128,000","245,909,000","250,307,000","202,588,000","147,821,000","128,973,000","103,389,000","94,557,000","55,793,000","65,623,000","92,262,000","90,914,000","66,843,000","59,724,000","44,682,000","25,775,000","16,154,000",,,,
		CurrentDebtAndCapitalLeaseObligation,"464,436,000","398,339,000","365,554,000","343,266,000","315,509,000","290,502,000","242,979,000","199,409,000","189,388,000","134,293,000","123,200,000","158,985,000","100,678,000","151,733,000","60,225,000","65,527,000","4,446,000","56,051,000","88,448,000","109,138,000","93,161,000","5,900,000","400,000",
			CurrentDebt,"433,456,000","386,173,000","355,560,000","333,775,000","301,178,000","268,948,000","224,520,000","183,270,000","175,280,000","134,293,000","123,200,000","158,985,000","100,678,000","151,733,000","60,225,000","65,527,000","4,446,000","56,051,000","88,448,000","109,138,000","93,161,000","5,900,000","400,000",
				CurrentNotesPayable,,,,,,,,,"174,337,000","132,519,000",,,,,,,,,,"108,151,000",,,,
				OtherCurrentBorrowings,"433,456,000","386,173,000","355,560,000","333,775,000","301,178,000","268,948,000","224,520,000","183,270,000","943,000","1,774,000",,,,,,,,,,"987,000",,,,
			CurrentCapitalLeaseObligation,"30,980,000","12,166,000","9,994,000","9,491,000","14,331,000","21,554,000","18,459,000","16,139,000","14,108,000",,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,"0","12,129,000","17,710,000","13,132,000","23,562,000","26,315,000","32,711,000","29,783,000","22,009,000","18,162,000",,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,"0","12,129,000","17,710,000","13,132,000","23,562,000","26,315,000","32,711,000","29,783,000","22,009,000","18,162,000",,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,"27,003,000","16,200,000","4,000,000","4,500,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"15,778,600,000","14,049,330,000","12,995,365,000","12,064,989,000","10,571,597,000","9,044,243,000","7,514,663,000","6,185,262,000","5,012,118,000","4,040,062,000","145,258,000","295,350,000","354,211,000","126,176,000","166,194,000","162,706,000","113,866,000","114,945,000","11,351,000","93,513,000","134,383,000","148,900,000","32,800,000","2,600,000"
		LongTermDebtAndCapitalLeaseObligation,"15,384,727,000","13,806,325,000","12,752,812,000","11,826,438,000","10,342,323,000","8,818,750,000","7,340,431,000","6,009,627,000","4,863,318,000","3,909,492,000","27,371,000","178,062,000","227,153,000","33,744,000","134,787,000","128,419,000","100,000,000","100,000,000",,"83,057,000","121,257,000","139,700,000","27,400,000",
			LongTermDebt,"14,944,056,000","13,291,085,000","12,262,443,000","11,339,793,000","9,942,000,000","8,512,466,000","7,024,506,000","5,672,175,000","4,509,752,000","3,909,492,000","27,371,000","178,062,000","227,153,000","33,744,000","134,787,000","128,419,000","100,000,000","100,000,000",,"83,057,000","121,257,000","139,700,000","27,400,000",
			LongTermCapitalLeaseObligation,"440,671,000","515,240,000","490,369,000","486,645,000","400,323,000","306,284,000","315,925,000","337,452,000","353,566,000",,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,,"117,887,000","117,288,000",,,,"5,027,000",,"4,041,000","2,935,000","3,620,000","5,877,000","4,100,000","100,000",
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,"5,027,000",,"4,041,000","2,935,000","3,620,000","5,877,000","4,100,000","100,000",
			NonCurrentDeferredRevenue,,,,,,,,,,,"117,887,000","117,288,000",,,,,,,,,,,,
		OtherNonCurrentLiabilities,"393,873,000","243,005,000","242,553,000","238,551,000","229,274,000","225,493,000","174,232,000","175,635,000","148,800,000","130,570,000",,,"127,058,000","92,432,000","31,407,000","29,260,000","13,866,000","10,904,000","8,416,000","6,836,000","7,249,000","5,100,000","5,300,000",
TotalEquityGrossMinorityInterest,"3,768,875,000","3,357,028,000","3,316,849,000","3,108,580,000","2,904,786,000","3,156,785,000","3,316,997,000","3,019,167,000","2,673,112,000","2,291,630,000","1,933,582,000","1,593,067,000","1,488,926,000","1,247,375,000","959,738,000","800,976,000","680,753,000","554,569,000","485,479,000","391,503,000","344,989,000","340,400,000","359,900,000","391,800,000"
	StockholdersEquity,"3,768,875,000","3,357,028,000","3,316,849,000","3,108,580,000","2,904,786,000","3,156,785,000","3,316,997,000","3,019,167,000","2,673,112,000","2,291,630,000","1,933,582,000","1,593,067,000","1,488,926,000","1,247,375,000","959,738,000","800,976,000","680,753,000","554,569,000","485,479,000","391,503,000","344,989,000","340,400,000","359,900,000","391,800,000"
		CapitalStock,"81,541,000","83,739,000","89,874,000","93,274,000","97,356,000","104,435,000","110,843,000","112,953,000","113,559,000","112,943,000","111,533,000","110,196,000","109,308,000","108,014,000","52,477,000","52,152,000","51,889,000","51,542,000",,,,,,
			CommonStock,"81,541,000","83,739,000","89,874,000","93,274,000","97,356,000","104,435,000","110,843,000","112,953,000","113,559,000","112,943,000","111,533,000","110,196,000","109,308,000","108,014,000","52,477,000","52,152,000","51,889,000","51,542,000",,,,,,
		AdditionalPaidInCapital,"1,348,988,000","1,237,153,000","1,234,047,000","1,188,578,000","1,130,822,000","1,123,520,000","1,038,209,000","972,250,000","877,493,000","820,639,000","746,134,000","685,938,000","641,766,000","587,546,000","499,546,000","489,164,000","482,132,000","472,745,000",,,,,,
		RetainedEarnings,"2,488,417,000","2,104,146,000","2,047,240,000","1,883,283,000","1,746,804,000","1,994,221,000","2,214,216,000","1,993,772,000","1,744,519,000","1,383,105,000","1,095,461,000","813,793,000","754,580,000","572,147,000","407,715,000","259,660,000","146,732,000","30,282,000",,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-150,071,000","-68,010,000","-54,312,000","-56,555,000","-70,196,000","-65,391,000","-46,271,000","-59,808,000","-62,459,000","-25,057,000","-19,546,000","-16,860,000","-16,728,000","-20,332,000",,,,,"485,479,000","391,503,000","344,989,000",,,
TotalCapitalization,"18,712,931,000","16,648,113,000","15,579,292,000","14,448,373,000","12,846,786,000","11,669,251,000","10,341,503,000","8,691,342,000","7,182,864,000","6,201,122,000","1,960,953,000","1,771,129,000","1,716,079,000","1,281,119,000","1,094,525,000","929,395,000","780,753,000","654,569,000","485,479,000","474,560,000","466,246,000","480,100,000","387,300,000","391,800,000"
CommonStockEquity,"3,768,875,000","3,357,028,000","3,316,849,000","3,108,580,000","2,904,786,000","3,156,785,000","3,316,997,000","3,019,167,000","2,673,112,000","2,291,630,000","1,933,582,000","1,593,067,000","1,488,926,000","1,247,375,000","959,738,000","800,976,000","680,753,000","554,569,000","485,479,000","391,503,000","344,989,000","340,400,000","359,900,000","391,800,000"
CapitalLeaseObligations,"471,651,000","527,406,000","500,363,000","496,136,000","414,654,000","327,838,000","334,384,000","353,591,000","367,674,000",,,,,,,,,,,,,,,
NetTangibleAssets,"3,768,875,000","3,357,028,000","3,316,849,000","3,108,580,000","2,904,786,000","3,156,785,000","3,316,997,000","3,019,167,000","2,673,112,000","2,291,630,000","1,933,582,000","1,593,067,000","1,488,926,000","1,247,375,000","959,738,000","800,976,000","680,753,000","554,569,000","485,479,000","391,503,000","344,989,000","340,400,000","359,900,000","391,800,000"
WorkingCapital,"2,128,980,000","1,902,504,000","1,887,386,000","1,767,843,000","1,466,588,000","1,601,865,000","1,767,727,000","1,625,958,000","1,207,135,000","901,881,000","1,079,061,000","796,982,000","866,901,000","638,494,000","578,423,000","535,625,000","531,083,000","460,642,000","354,311,000","266,970,000","229,547,000","259,200,000","177,000,000","300,500,000"
InvestedCapital,"19,146,387,000","17,034,286,000","15,934,852,000","14,782,148,000","13,147,964,000","11,938,199,000","10,566,023,000","8,874,612,000","7,358,144,000","6,335,415,000","2,084,153,000","1,930,114,000","1,816,757,000","1,432,852,000","1,154,750,000","994,922,000","785,199,000","710,620,000","573,927,000","583,698,000","559,407,000","486,000,000","387,700,000","391,800,000"
TangibleBookValue,"3,768,875,000","3,357,028,000","3,316,849,000","3,108,580,000","2,904,786,000","3,156,785,000","3,316,997,000","3,019,167,000","2,673,112,000","2,291,630,000","1,933,582,000","1,593,067,000","1,488,926,000","1,247,375,000","959,738,000","800,976,000","680,753,000","554,569,000","485,479,000","391,503,000","344,989,000","340,400,000","359,900,000","391,800,000"
TotalDebt,"15,849,163,000","14,204,664,000","13,118,366,000","12,169,704,000","10,657,832,000","9,109,252,000","7,583,410,000","6,209,036,000","5,052,706,000","4,043,785,000","150,571,000","337,047,000","327,831,000","185,477,000","195,012,000","193,946,000","104,446,000","156,051,000","88,448,000","192,195,000","214,418,000","145,600,000","27,800,000",
NetDebt,"15,319,301,000","13,630,320,000","12,573,478,000","11,635,152,000","10,205,784,000","8,753,808,000","6,621,125,000","5,406,081,000","4,242,374,000","4,002,664,000","132,293,000","196,450,000","314,866,000","166,022,000","173,253,000","164,847,000","42,803,000","121,436,000","85,162,000","183,393,000","204,437,000","127,900,000","1,400,000",
ShareIssued,"163,081,376","167,478,924","179,747,894","186,548,602","194,712,234","208,869,688","221,685,984","225,906,108","227,118,666","225,885,693","223,065,542","220,391,906","218,616,069","216,045,438","209,909,966","208,606,750","207,556,922","206,166,094","74,060,000","52,132,000","51,228,000","46,654,000","44,408,000","43,720,000"
OrdinarySharesNumber,"163,081,376","167,478,924","179,747,894","186,548,602","194,712,234","208,869,688","221,685,984","225,906,108","227,118,666","225,885,693","223,065,542","220,391,906","218,616,069","216,045,438","209,909,966","208,606,750","207,556,922","206,166,094","74,060,000","52,132,000","51,228,000","46,654,000","44,408,000","43,720,000"
