name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"3,105,314,116","5,608,416,690","4,521,679,700","5,465,218,446","4,324,781,687","4,236,712,033","3,971,719,014","3,759,179,753","3,421,280,175","1,680,756,771","1,701,482,370","1,557,780,495","1,124,672,870","1,842,743,045","1,082,985,000","824,670,000","697,425,000","448,800,000","299,625,000","308,000,000","332,500,000"
EnterpriseValue,"3,406,383,708","6,019,088,141","5,081,724,630","5,823,058,102","4,355,627,317","4,244,050,930","3,957,239,128","3,793,774,922","3,269,341,528","1,613,344,490","1,605,147,750","1,526,517,044","984,683,266","1,665,960,066","959,672,131","684,979,680","592,675,588","385,319,836","251,518,312","211,304,277","332,500,000"
PeRatio,"11.527","18.778","15.33","23.967","25.984","27.039","24.113","21.004","21.155","16.465","16.379","25.503","14.699","38.326","33.638","13.713","15.037","21.409","16.723","16.674",
ForwardPeRatio,"54.054","17.065",,"18.182","24.45","21.978","238.095","32.051","38.023","14.389","15.198","16.129",,,,,,,,,
PegRatio,"2.971","3.418",,"1.046","2.49","2.929","37.894","4.964","3.443","3.27","3.453","3.669",,,,,,,,,
PsRatio,"4.017","6.572","5.753","9.184","9.333","9.374","10.273","9.183","8.575","5.412","4.931","6.495","4.868","7.186","6.424","4.966","4.619","4.032","2.969","2.406",
PbRatio,"1.946","3.525","3.239","4.442","4.124","3.709","3.22","2.87","2.666","1.551","1.411","1.468","1.063","1.379","0.864","0.683","0.628","0.443","0.289","0.263",
EnterprisesValueRevenueRatio,"0.202","0.358","0.33","0.463","0.447","0.472","0.673","0.697","0.639","0.353","0.379","0.488","0.311","0.598","0.429","0.332","0.3","0.263","0.203","0.181","0.287"
EnterprisesValueEBITDARatio,"0.304","0.569","0.513","0.572","0.766","0.927","1.094","1.171","1.087","0.628","0.74","0.776","0.496","0.975","0.728","0.551","0.472","0.432","0.359","0.308","0.491"
