name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
			DividendsPayable,"473,000,000","2,019,000,000","474,000,000","475,000,000","476,000,000","477,000,000","485,000,000","489,000,000",,,,,,,,,,,,,
			OtherPayable,"14,985,828,000,000","13,515,262,000,000","14,021,140,000,000","11,799,740,000,000","8,068,629,000,000","7,371,268,000,000","7,093,925,000,000","6,089,479,000,000",,,,,,,,,,,,,
		CurrentAccruedExpenses,"3,782,625,000,000","3,731,073,000,000","3,288,581,000,000","3,009,378,000,000","2,976,471,000,000","3,331,370,000,000","4,245,322,000,000","4,421,230,000,000",,,,,,,,,,,,,
	CurrentDebtAndCapitalLeaseObligation,"432,787,000,000","1,081,015,000,000","1,298,637,000,000","2,940,133,000,000","2,090,906,000,000","2,881,656,000,000","2,647,968,000,000","2,596,926,000,000",,"42,615,006,000,000","1,364,516,000,000","3,443,811,000,000","7,780,618,930,352.59","10,136,796,740,260.41","6,052,995,904,944.17","15,105,165,000,000","22,128,553,750,000","23,718,962,032,267.7","16,320,107,792,940.9","9,417,677,599,717.5",
		CurrentDebt,"432,787,000,000","1,081,015,000,000","1,298,637,000,000","2,940,133,000,000","2,090,906,000,000","2,881,656,000,000","2,647,968,000,000","2,596,926,000,000",,"42,615,006,000,000","1,364,516,000,000","3,443,811,000,000","7,780,618,930,352.59","10,136,796,740,260.41","6,052,995,904,944.17","15,105,165,000,000","22,128,553,750,000","23,718,962,032,267.7","16,320,107,792,940.9","9,417,677,599,717.5",
			OtherCurrentBorrowings,"432,787,000,000","1,081,015,000,000","1,298,637,000,000","2,940,133,000,000","2,090,906,000,000","2,881,656,000,000","2,647,968,000,000","2,596,926,000,000",,"42,615,006,000,000","1,364,516,000,000","3,443,811,000,000","7,780,618,930,352.59","10,136,796,740,260.41","6,052,995,904,944.17","15,105,165,000,000","22,128,553,750,000","23,718,962,032,267.7","16,320,107,792,940.9","9,417,677,599,717.5",
	TradingLiabilities,"15,368,153,000,000","15,326,859,000,000","12,023,058,000,000","12,122,836,000,000","2,974,604,000,000","1,818,968,000,000","1,115,202,000,000","1,851,135,000,000",,"3,269,451,000,000","4,246,104,000,000","8,191,081,000,000",,,,,,,,,"3,950,000,000"
	DerivativeProductLiabilities,"3,007,341,000,000","2,901,247,000,000","3,142,765,000,000","3,807,128,000,000","2,325,756,000,000","1,797,390,000,000","1,795,339,000,000","2,068,813,000,000","2,059,573,000,000",,,,,,,,,,,,
	LongTermDebtAndCapitalLeaseObligation,"76,283,632,000,000","74,342,206,000,000","63,142,841,000,000","52,423,183,000,000","47,043,442,000,000","44,031,443,000,000","40,463,150,000,000","39,041,628,000,000","43,893,717,000,000","41,506,401,000,000","44,239,637,000,000","51,027,615,000,000","42,645,957,019,248.38","27,792,628,319,745.3","24,605,533,135,250.93","17,292,379,000,000","17,415,318,750,000","20,164,295,366,809.62","16,633,470,474,391.95","11,689,695,293,152.5","6,040,531,000,000"
		LongTermDebt,"75,739,193,000,000","74,342,206,000,000","63,142,841,000,000","52,423,183,000,000","47,043,442,000,000","44,031,443,000,000","40,463,150,000,000","39,041,628,000,000","43,893,717,000,000","41,506,401,000,000","44,239,637,000,000","51,027,615,000,000","42,645,957,019,248.38","27,792,628,319,745.3","24,605,533,135,250.93","17,292,379,000,000","17,415,318,750,000","20,164,295,366,809.62","16,633,470,474,391.95","11,689,695,293,152.5","6,040,531,000,000"
		LongTermCapitalLeaseObligation,"544,439,000,000",,,,,,,,,,,,,,,,,,,,
	LongTermProvisions,"527,929,000,000","525,859,000,000","568,033,000,000","537,717,000,000","607,860,000,000","614,347,000,000","678,073,000,000","669,729,000,000","797,739,000,000",,,,,,,,,,,,
	EmployeeBenefits,"253,989,000,000","262,213,000,000","154,702,000,000","96,299,000,000","73,197,000,000","75,684,000,000","64,473,000,000","75,157,000,000",,,,,,,,,,,,,
	NonCurrentDeferredLiabilities,"1,449,482,000,000","1,058,785,000,000","981,696,000,000","475,035,000,000","449,656,000,000","362,935,000,000","302,508,000,000","358,816,000,000","220,842,000,000",,,,,,,,,,,,
		NonCurrentDeferredTaxesLiabilities,"777,793,000,000","492,534,000,000","533,069,000,000","103,482,000,000","179,243,000,000","93,211,000,000","61,816,000,000","129,969,000,000","220,842,000,000",,,,,,,,,,,,
		NonCurrentDeferredRevenue,"671,689,000,000","566,251,000,000","448,627,000,000","371,553,000,000","270,413,000,000","269,724,000,000","240,692,000,000","228,847,000,000",,,,,,,,,,,,,
