name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
			FinishedGoods,"973,400,000","975,500,000","1,079,700,000","1,162,700,000","1,245,200,000","1,028,800,000","1,108,700,000","1,056,600,000","1,106,900,000","941,000,000","1,001,500,000","986,600,000","1,017,500,000","845,600,000","950,900,000","956,500,000","973,300,000","825,700,000","932,300,000","969,000,000","957,100,000","823,100,000","868,000,000","855,300,000","866,400,000","760,200,000","906,300,000","881,600,000","918,400,000","800,200,000","850,900,000","855,600,000","859,700,000","791,100,000","960,300,000","967,600,000","947,800,000","838,100,000","902,600,000","820,600,000","818,500,000","700,100,000","763,000,000","785,100,000","945,800,000","980,000,000","1,106,200,000","1,111,300,000","476,900,000","424,900,000","455,900,000","445,500,000","706,000,000","762,300,000","805,200,000","746,100,000","713,800,000","622,400,000","664,600,000","668,800,000","723,800,000","612,300,000","636,200,000","579,700,000","570,800,000","609,900,000","657,300,000","711,000,000","698,500,000","628,700,000","804,100,000","800,500,000","779,500,000","733,100,000","745,600,000","729,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,"-32,300,000","-85,600,000","-84,100,000","-85,300,000","-82,900,000","-83,500,000","-70,500,000","-69,200,000","-67,400,000","-68,900,000","-62,200,000","-62,100,000","-61,800,000","-62,300,000","-62,900,000","-62,200,000","-60,300,000","-60,900,000","-60,600,000","-60,800,000","-68,900,000","-70,300,000","-71,200,000","-71,500,000","-72,400,000","-72,800,000","-103,700,000","-101,400,000","-102,700,000","-102,900,000","-101,200,000","-99,500,000","-101,600,000","-102,700,000","-94,900,000","-90,400,000","-88,300,000","-85,900,000","-84,700,000","-82,400,000","-82,600,000","-82,900,000","-94,500,000","-98,300,000","-106,400,000","-113,500,000","-142,100,000","-136,700,000","-86,900,000","-84,300,000","-98,500,000","-97,700,000","-141,700,000","-158,600,000","-136,700,000","-132,000,000","-124,000,000","-123,300,000","-104,600,000","-104,100,000","-103,700,000","-103,000,000","-81,300,000","-80,700,000","-70,000,000","-97,800,000","-109,100,000","-108,500,000","-108,000,000","-107,400,000","-142,500,000","-141,800,000","-141,600,000","-141,200,000","-146,800,000","-145,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"334,100,000",,,,,,,,,,,,,,,,,"435,600,000","509,600,000","534,300,000","416,400,000","368,200,000","402,700,000","435,400,000","403,300,000","360,500,000","360,200,000","390,700,000","348,800,000","285,700,000","358,000,000","393,200,000","357,100,000","298,400,000","254,200,000","277,200,000","381,100,000","295,500,000","334,200,000","315,600,000","288,200,000","213,000,000","159,400,000","151,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,"58,600,000","278,900,000","360,300,000","296,600,000","299,800,000","303,000,000","329,800,000","355,400,000","359,500,000",,,,"309,600,000",,,,"259,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,"58,600,000","278,900,000","360,300,000","296,600,000","299,800,000","303,000,000","329,800,000","355,400,000","359,500,000",,,,"309,600,000",,,,"259,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"0",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,"900,000","44,500,000","748,500,000","914,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"356,600,000","403,300,000","412,700,000","417,100,000","483,300,000","471,600,000","486,600,000","512,000,000","601,600,000","536,900,000","425,600,000","343,900,000","292,400,000","255,800,000","293,100,000","364,900,000","432,200,000","252,700,000","684,100,000","291,100,000","271,100,000","225,000,000","208,800,000","228,600,000","198,600,000","182,400,000","655,200,000","621,700,000","599,400,000","284,700,000","517,000,000","564,800,000","615,200,000",,"608,800,000","608,000,000","612,500,000","611,400,000","698,700,000","709,100,000","684,000,000","637,200,000","594,200,000","647,800,000","672,100,000","805,900,000","795,100,000","915,200,000","463,200,000","477,400,000","2,019,600,000","2,130,600,000","628,800,000",,,,,,,,,,"850,500,000","13,300,000","157,800,000",,"15,200,000",,,"794,000,000",,,,,,"586,700,000","571,900,000","776,400,000","823,100,000","1,504,100,000","1,415,200,000","914,300,000","489,200,000","317,300,000","237,300,000","237,800,000","293,100,000","298,100,000","305,800,000","303,700,000","305,900,000","335,500,000","265,400,000","510,200,000","270,400,000","201,000,000","211,700,000","185,800,000","202,700,000","276,700,000","173,600,000","167,200,000","177,700,000","182,200,000","176,300,000","163,000,000","173,400,000","190,000,000","170,200,000","157,400,000","143,300,000","148,300,000","160,200,000","146,000,000","140,700,000","134,600,000","144,200,000","140,700,000","122,100,000","125,400,000","126,200,000","111,200,000","85,500,000","102,200,000","77,300,000","59,100,000","57,600,000","77,200,000"
	TotalNonCurrentAssets,"11,075,800,000","14,275,100,000","14,203,800,000","14,316,100,000","12,696,300,000","12,182,900,000","12,221,900,000","12,216,200,000","12,293,600,000","12,054,200,000","11,908,900,000","11,918,500,000","11,845,500,000","11,818,100,000","12,005,400,000","12,037,500,000","12,139,600,000","12,129,400,000","12,289,300,000","12,358,200,000","12,304,200,000","11,590,600,000","11,695,500,000","11,832,900,000","11,887,600,000","11,941,400,000","13,372,300,000","13,445,200,000","13,475,900,000","13,550,200,000","13,430,700,000","13,367,600,000","13,542,700,000","13,571,600,000","13,566,300,000","13,728,300,000","13,768,600,000","14,620,200,000","14,720,400,000","14,575,600,000","14,896,700,000","15,163,700,000","15,360,900,000","15,352,100,000","15,340,300,000","15,524,800,000","19,651,600,000","19,308,700,000","6,895,000,000","6,675,500,000","6,867,300,000","6,741,900,000","7,832,600,000","8,050,000,000","7,741,400,000","7,727,400,000","7,579,800,000","7,508,200,000","7,299,800,000","7,280,100,000","7,155,900,000","6,804,900,000","6,588,500,000","7,008,500,000","7,085,600,000","7,126,300,000","6,972,600,000","6,969,700,000","6,834,800,000","6,697,200,000","7,352,800,000","7,356,600,000","7,893,900,000","7,875,900,000","7,722,600,000","7,245,900,000","7,175,000,000","7,205,700,000","7,179,400,000","7,109,400,000","5,498,100,000","5,531,900,000","5,593,700,000","5,870,800,000","5,990,500,000","5,881,900,000","5,863,600,000","5,850,500,000","5,867,300,000","5,870,700,000","3,348,800,000","3,366,300,000","3,008,400,000","3,086,000,000","3,311,000,000","3,297,300,000","3,256,600,000","3,217,700,000","3,212,800,000","3,246,500,000","1,638,000,000","1,594,000,000","1,541,200,000","1,520,800,000","1,467,300,000","1,473,100,000","1,406,700,000","1,355,900,000","1,378,500,000","1,420,000,000","1,333,500,000","1,304,100,000","1,297,400,000","1,297,500,000","1,265,800,000","1,243,500,000","1,248,600,000","1,285,400,000","1,193,400,000","1,154,400,000","1,137,100,000","995,900,000","969,900,000","949,900,000","821,600,000","889,200,000","914,100,000","819,000,000"
		NetPPE,"1,326,200,000","1,806,200,000","1,779,100,000","1,794,100,000","1,738,400,000","1,730,800,000","1,673,400,000","1,646,800,000","1,611,300,000","1,551,300,000","1,529,000,000","1,509,600,000","1,497,700,000","1,511,000,000","1,548,900,000","1,560,800,000","1,582,200,000","1,575,100,000","1,579,600,000","1,586,000,000","1,564,100,000","1,477,000,000","1,465,700,000","1,472,700,000","1,468,300,000","1,468,400,000","1,651,700,000","1,663,000,000","1,653,000,000","1,652,600,000","1,618,600,000","1,609,100,000","1,640,100,000","1,640,600,000","1,601,200,000","1,640,300,000","1,661,900,000","1,776,500,000","1,786,000,000","1,783,900,000","1,855,800,000","1,912,800,000","1,909,900,000","1,924,600,000","1,936,400,000","1,968,500,000","2,085,300,000","2,128,300,000","935,300,000","904,900,000","901,300,000","873,300,000","1,149,500,000","1,276,300,000","1,231,400,000","1,202,600,000","1,085,800,000","1,076,000,000","1,091,800,000","1,073,000,000","1,085,700,000","1,013,200,000","997,100,000","1,111,800,000","1,140,300,000","1,213,100,000","1,227,500,000","1,243,200,000","1,253,000,000","1,279,900,000","1,630,500,000","1,632,000,000","1,600,500,000","1,633,000,000","1,610,100,000","1,473,100,000","1,504,400,000","1,528,000,000","1,436,800,000","1,431,500,000","1,234,900,000","1,240,200,000","1,251,400,000","1,341,300,000","1,334,500,000","1,347,600,000","1,319,000,000","1,290,500,000","1,294,300,000","1,283,200,000","1,155,300,000","1,163,300,000","1,113,000,000","1,145,400,000","1,287,400,000","1,294,600,000","1,276,200,000","1,278,400,000","1,245,700,000","1,232,100,000","980,600,000","959,300,000","945,900,000","922,400,000","879,100,000","875,100,000","859,800,000","821,900,000","829,700,000","847,100,000","790,400,000","785,400,000","765,100,000","783,100,000","763,200,000","740,700,000","740,700,000","765,900,000","719,700,000","682,800,000","662,800,000","606,500,000","599,100,000","586,700,000","573,200,000","539,700,000","516,500,000","552,400,000"
			GrossPPE,,"4,039,700,000",,,,"3,835,200,000",,,,"3,664,300,000",,,,"3,367,700,000",,,,"3,233,800,000",,,,"3,004,200,000",,,,"2,842,300,000",,,,"3,314,200,000",,,,"3,104,300,000",,,,"3,258,400,000",,,,"3,211,700,000",,,,"3,020,500,000","2,962,600,000","3,005,600,000","1,812,600,000","1,782,200,000","2,073,500,000","2,045,500,000","2,321,700,000","2,448,500,000","2,150,200,000","2,121,400,000","2,004,600,000","1,994,800,000","1,922,400,000","1,903,600,000","1,916,300,000","1,843,800,000","1,827,700,000","1,942,400,000","1,970,900,000","2,043,700,000","2,058,100,000","2,073,800,000","2,083,600,000","2,110,500,000","2,520,400,000","2,521,900,000","2,490,400,000","2,648,900,000","2,500,000,000","2,408,200,000","2,418,200,000","2,417,900,000","2,346,600,000","2,311,700,000","2,100,100,000","2,084,900,000","2,138,200,000","2,448,200,000","2,418,500,000","2,416,300,000","2,416,400,000","2,337,600,000","2,318,900,000","2,275,200,000","2,157,800,000","2,146,700,000","2,083,400,000","2,103,700,000","2,262,700,000","2,265,100,000","2,215,600,000","2,205,200,000","2,186,800,000","2,143,300,000","1,873,500,000","1,818,600,000","1,824,600,000","1,780,800,000","1,696,000,000","1,665,400,000","1,700,600,000","1,640,400,000","1,642,000,000","1,634,900,000","1,476,400,000","1,453,100,000","1,399,300,000","1,405,400,000","1,393,600,000","1,346,800,000","1,334,400,000","1,348,600,000","1,317,100,000","1,248,200,000","1,206,400,000","1,125,100,000","1,136,800,000","1,105,200,000","1,072,500,000","1,006,700,000","957,400,000","1,062,900,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"60,600,000",,,,"53,200,000",,,,"52,000,000",,,,"49,200,000",,,,"61,700,000",,,,"62,900,000",,,,"64,200,000",,,,"83,600,000",,,,"86,500,000",,,,"109,800,000",,,,"122,000,000",,,,"111,300,000",,,,"65,400,000",,,,"72,300,000",,,,"603,300,000",,,,,,,,,,,,"622,900,000",,,,"761,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"921,200,000",,,,"870,700,000",,,,"770,100,000",,,,"708,900,000",,,,"699,100,000",,,,"674,800,000",,,,"654,800,000",,,,"714,700,000",,,,"693,400,000",,,,"763,300,000",,,,"760,600,000",,,,"776,600,000",,,,"485,700,000",,,,"605,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"3,057,900,000",,,,"2,911,300,000",,,,"2,842,200,000",,,,"2,609,600,000",,,,"2,473,000,000",,,,"2,266,500,000",,,,"2,123,300,000",,,,"2,515,900,000",,,,"2,324,400,000",,,,"1,858,200,000",,,,"1,875,800,000",,,,"1,787,100,000",,,,"1,231,100,000",,,,"1,555,400,000",,,,"1,391,500,000",,,,,,,,,,,,"1,487,600,000",,,,"1,887,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"527,100,000",,,,"453,300,000",,,,"345,500,000",,,,,,,,"215,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-2,233,500,000",,,,"-2,104,400,000",,,,"-2,113,000,000",,,,"-1,856,700,000",,,,"-1,658,700,000",,,,"-1,527,200,000",,,,"-1,373,900,000",,,,"-1,661,600,000",,,,"-1,463,700,000",,,,"-1,481,900,000",,,,"-1,298,900,000",,,,"-1,052,000,000","-877,300,000","-877,300,000","-877,300,000","-877,300,000","-1,172,200,000","-1,172,200,000","-1,172,200,000","-1,172,200,000","-918,800,000","-918,800,000","-918,800,000","-918,800,000","-830,600,000","-830,600,000","-830,600,000","-830,600,000","-830,600,000","-830,600,000","-830,600,000","-830,600,000","-830,600,000","-830,600,000","-830,600,000","-830,600,000","-889,900,000","-889,900,000","-889,900,000","-1,015,900,000","-889,900,000","-935,100,000","-913,800,000","-889,900,000","-909,800,000","-880,200,000","-865,200,000","-844,700,000","-886,800,000","-1,106,900,000","-1,084,000,000","-1,068,700,000","-1,097,400,000","-1,047,100,000","-1,024,600,000","-992,000,000","-1,002,500,000","-983,400,000","-970,400,000","-958,300,000","-975,300,000","-970,500,000","-939,400,000","-926,800,000","-941,100,000","-911,200,000","-892,900,000","-859,300,000","-878,700,000","-858,400,000","-816,900,000","-790,300,000","-840,800,000","-818,500,000","-812,300,000","-787,800,000","-686,000,000","-667,700,000","-634,200,000","-622,300,000","-630,400,000","-606,100,000","-593,700,000","-582,700,000","-597,400,000","-565,400,000","-543,600,000","-518,600,000","-537,700,000","-518,500,000","-499,300,000","-467,000,000","-440,900,000","-510,500,000"
		GoodwillAndOtherIntangibleAssets,"8,371,300,000","10,931,900,000","10,887,200,000","11,089,900,000","9,577,100,000","9,594,200,000","9,668,700,000","9,706,000,000","9,875,200,000","9,678,600,000","9,592,100,000","9,530,000,000","9,452,100,000","9,443,500,000","9,604,300,000","9,629,900,000","9,687,500,000","9,656,300,000","9,731,800,000","9,781,100,000","9,766,200,000","9,173,700,000","9,266,400,000","9,383,900,000","9,422,000,000","9,462,600,000","10,160,900,000","10,240,300,000","10,261,900,000","10,339,800,000","10,343,400,000","10,309,800,000","10,456,500,000","10,442,200,000","10,546,100,000","10,699,500,000","10,701,300,000","11,433,100,000","11,476,600,000","11,372,300,000","11,531,300,000","11,648,800,000","11,766,900,000","11,748,500,000","11,704,200,000","11,834,200,000","15,487,600,000","15,398,300,000","4,851,200,000","4,717,900,000","4,655,500,000","4,584,500,000","5,266,000,000","5,341,000,000","5,257,700,000","5,241,300,000","5,272,300,000","5,231,900,000","5,285,100,000","5,256,800,000","5,193,300,000","4,829,200,000","4,771,800,000","5,030,200,000","5,046,300,000","5,070,900,000","4,996,900,000","4,983,500,000","4,930,800,000","4,896,400,000","4,880,400,000","4,859,100,000","5,665,300,000","5,689,300,000","5,455,300,000","5,158,700,000","5,054,200,000","5,105,300,000","5,156,200,000","5,127,500,000","3,714,600,000","3,726,300,000","3,772,000,000","3,800,800,000","3,730,700,000","3,774,300,000","3,802,700,000","3,795,600,000","3,815,200,000","3,833,000,000","1,458,700,000","1,470,000,000","1,172,600,000","1,178,000,000","1,305,800,000","1,290,500,000","1,299,000,000","1,253,600,000","1,278,200,000","1,284,100,000","130,400,000","124,500,000","127,700,000","103,400,000","104,300,000","105,900,000","103,800,000","107,800,000","109,600,000","113,200,000","235,400,000","212,000,000","224,100,000","217,000,000","211,500,000","207,300,000","209,100,000","212,600,000","174,400,000","177,900,000",,,,,,,,
			Goodwill,"5,082,300,000","6,783,100,000","6,712,800,000","6,859,600,000","5,968,600,000","5,959,500,000","5,989,000,000","6,001,100,000","6,118,900,000","5,935,700,000","5,851,200,000","5,779,400,000","5,694,100,000","5,658,400,000","5,769,100,000","5,763,700,000","5,784,400,000","5,730,200,000","5,762,900,000","5,772,500,000","5,734,900,000","5,389,800,000","5,447,000,000","5,527,600,000","5,533,300,000","5,540,600,000","6,061,800,000","6,112,600,000","6,098,300,000","6,138,900,000","6,112,500,000","6,051,100,000","6,147,200,000","6,105,100,000","6,159,800,000","6,259,100,000","6,236,200,000","6,560,200,000","6,560,500,000","6,446,700,000","6,544,000,000","6,606,000,000","6,676,100,000","6,628,600,000","6,543,300,000","6,620,100,000","9,386,300,000","10,174,300,000","4,110,900,000","3,993,300,000","3,936,000,000","3,877,500,000","4,534,500,000","4,604,800,000","4,542,100,000","4,522,000,000","4,476,900,000",,,,,,,,,,,,,"4,005,500,000","3,991,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"3,289,000,000","4,148,800,000","4,174,400,000","4,230,300,000","3,608,500,000","3,634,700,000","3,679,700,000","3,704,900,000","3,756,300,000","3,742,900,000","3,740,900,000","3,750,600,000","3,758,000,000","3,785,100,000","3,835,200,000","3,866,200,000","3,903,100,000","3,926,100,000","3,968,900,000","4,008,600,000","4,031,300,000","3,783,900,000","3,819,400,000","3,856,300,000","3,888,700,000","3,922,000,000","4,099,100,000","4,127,700,000","4,163,600,000","4,200,900,000","4,230,900,000","4,258,700,000","4,309,300,000","4,337,100,000","4,386,300,000","4,440,400,000","4,465,100,000","4,872,900,000","4,916,100,000","4,925,600,000","4,987,300,000","5,042,800,000","5,090,800,000","5,119,900,000","5,160,900,000","5,214,100,000","6,101,300,000","5,224,000,000","740,300,000","724,600,000","719,500,000","707,000,000","731,500,000","736,200,000","715,600,000","719,300,000","795,400,000","5,231,900,000","5,285,100,000","5,256,800,000","5,193,300,000","4,829,200,000","4,771,800,000","5,030,200,000","5,046,300,000","5,070,900,000","4,996,900,000","4,983,500,000","4,930,800,000","890,900,000","888,900,000","4,859,100,000","5,665,300,000","5,689,300,000","5,455,300,000","5,158,700,000","5,054,200,000","5,105,300,000","5,156,200,000","5,127,500,000","3,714,600,000","3,726,300,000","3,772,000,000","3,800,800,000","3,730,700,000","3,774,300,000","3,802,700,000","3,795,600,000","3,815,200,000","3,833,000,000","1,458,700,000","1,470,000,000","1,172,600,000","1,178,000,000","1,305,800,000","1,290,500,000","1,299,000,000","1,253,600,000","1,278,200,000","1,284,100,000","130,400,000","124,500,000","127,700,000","103,400,000","104,300,000","105,900,000","103,800,000","107,800,000","109,600,000","113,200,000","235,400,000","212,000,000","224,100,000","217,000,000","211,500,000","207,300,000","209,100,000","212,600,000","174,400,000","177,900,000",,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"651,000,000",,,,,,"160,400,000","117,400,000","103,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"651,000,000",,,,,,"160,400,000","117,400,000","103,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"1,378,300,000","1,537,000,000","1,537,500,000","1,432,100,000","1,380,800,000","857,900,000","879,800,000","863,400,000","807,100,000","824,300,000","787,800,000","878,900,000","895,700,000","863,600,000","852,200,000","846,800,000","869,900,000","898,000,000","977,900,000","991,100,000","973,900,000","939,900,000","963,400,000","976,300,000","997,300,000","1,010,400,000","1,559,700,000","1,541,900,000","1,561,000,000","1,557,800,000","1,468,700,000","1,448,700,000","1,446,100,000","1,488,800,000","1,419,000,000","1,388,500,000","1,405,400,000","1,410,600,000","1,457,800,000","1,419,400,000","1,509,600,000","1,602,100,000","1,684,100,000","1,679,000,000","1,699,700,000","1,722,100,000","2,078,700,000","1,782,100,000","1,108,500,000","1,052,700,000","1,310,500,000","1,284,100,000","1,417,100,000","1,432,700,000","1,252,300,000","1,283,500,000","1,221,700,000","1,200,300,000","922,900,000","950,300,000","876,900,000","962,500,000","819,600,000","866,500,000","899,000,000","842,300,000","748,200,000","743,000,000",,"520,900,000","841,900,000","865,500,000","628,100,000","553,600,000","496,800,000","496,700,000","513,400,000","572,400,000","586,400,000","550,400,000","548,600,000","565,400,000","570,300,000","728,700,000","925,300,000","760,000,000","741,900,000","764,400,000","757,800,000","754,500,000","734,800,000","733,000,000","722,800,000","762,600,000","717,800,000","712,200,000","681,400,000","685,700,000","688,900,000","730,300,000","527,000,000","510,200,000","467,600,000","495,000,000","483,900,000","492,100,000","443,100,000","426,200,000","439,200,000","459,700,000","307,700,000","306,700,000","308,200,000","297,400,000","291,100,000","295,500,000","298,800,000","306,900,000","299,300,000","293,700,000","474,300,000","389,400,000","370,800,000","363,200,000","248,400,000","349,500,000","397,600,000","266,600,000"
TotalLiabilitiesNetMinorityInterest,"11,845,800,000","13,179,900,000","13,027,800,000","13,494,700,000","12,858,200,000","10,850,100,000","10,961,300,000","11,554,200,000","11,224,700,000","10,966,400,000","10,878,400,000","10,979,500,000","10,605,600,000","10,679,100,000","10,888,800,000","10,952,500,000","11,099,800,000","10,859,600,000","12,027,400,000","11,999,300,000","11,622,500,000","11,253,100,000","10,531,900,000","10,719,300,000","10,424,300,000","10,526,800,000","11,815,400,000","13,097,500,000","11,245,800,000","11,263,600,000","11,130,300,000","11,352,000,000","11,612,000,000","11,741,800,000","11,823,700,000","12,175,500,000","11,918,800,000","11,931,800,000","12,561,800,000","13,201,100,000","12,592,400,000","12,785,300,000","12,947,200,000","13,589,200,000","13,857,900,000","14,162,400,000","14,968,900,000","14,987,700,000","5,636,700,000","6,370,800,000","7,194,800,000","6,573,900,000","7,024,900,000","6,741,100,000","6,099,900,000","5,697,700,000","6,085,800,000","5,994,400,000","5,932,200,000","5,994,500,000","5,861,300,000","5,680,800,000","5,850,700,000","5,829,400,000","6,102,300,000","6,050,700,000","6,089,900,000","6,376,200,000","6,333,600,000","7,216,300,000","7,142,100,000","7,240,700,000","7,177,400,000","7,036,600,000","6,914,800,000","6,550,500,000","6,870,800,000","6,922,800,000","6,696,100,000","7,432,000,000","5,386,800,000","4,819,000,000","4,629,100,000","5,058,100,000","5,178,200,000","5,065,900,000","5,360,700,000","5,487,400,000","5,599,900,000","5,946,300,000","3,427,100,000","3,563,900,000","3,439,300,000","3,417,400,000","3,594,700,000","3,658,700,000","3,705,200,000","3,597,000,000","3,781,000,000","3,992,400,000","2,034,300,000","1,911,500,000","1,925,100,000","1,970,000,000","1,912,600,000","1,879,200,000","1,879,000,000","1,826,100,000","1,926,700,000","1,948,000,000","1,386,600,000","1,452,300,000","1,336,500,000","1,346,500,000","1,319,700,000","1,330,500,000","1,382,500,000","1,426,100,000","1,387,700,000","1,394,600,000","1,377,700,000","1,117,700,000","1,066,800,000","1,082,600,000","1,238,500,000","1,112,600,000","1,247,800,000","1,187,600,000"
	CurrentLiabilities,"4,240,800,000","4,861,900,000","4,776,100,000","5,180,200,000","4,488,500,000","4,315,700,000","4,324,000,000","4,752,700,000","4,320,700,000","4,828,000,000","4,688,600,000","3,903,500,000","3,534,100,000","3,590,300,000","3,703,400,000","3,767,100,000","3,930,100,000","3,648,400,000","4,536,000,000","4,457,700,000","3,977,500,000","3,666,100,000","4,130,000,000","4,254,100,000","3,402,600,000","3,408,600,000","3,848,600,000","5,146,900,000","4,170,900,000","4,161,300,000","4,326,100,000","3,909,200,000","4,100,400,000","4,124,500,000","4,333,300,000","4,607,300,000","4,346,600,000","4,224,900,000","4,338,100,000","4,877,500,000","4,206,400,000","3,978,200,000","4,030,000,000","4,370,400,000","4,629,100,000","5,511,400,000","6,234,800,000","8,219,900,000","2,498,500,000","3,235,700,000","4,199,400,000","3,578,300,000","3,551,200,000","3,613,600,000","3,369,500,000","2,921,300,000","3,315,900,000","3,199,700,000","3,146,800,000","3,197,600,000","2,966,700,000","2,876,900,000","2,883,000,000","2,803,500,000","3,000,100,000","3,053,000,000","2,696,400,000","2,835,400,000","2,640,200,000","3,798,100,000","3,557,200,000","3,664,200,000","3,563,700,000","2,851,000,000","2,855,000,000","2,538,900,000","3,325,000,000","3,966,600,000","3,976,900,000","4,766,300,000","2,307,900,000","1,738,900,000","1,529,400,000","1,812,300,000","1,968,200,000","1,848,800,000","1,821,700,000","1,854,300,000","1,964,200,000","2,327,800,000","1,447,600,000","1,436,300,000","1,334,000,000","1,290,200,000","1,446,300,000","1,363,600,000","1,423,200,000","1,329,200,000","1,422,600,000","1,723,500,000","1,145,200,000","1,040,100,000","1,068,800,000","1,114,200,000","1,057,700,000","1,024,300,000","1,050,500,000","919,400,000","1,020,700,000","1,079,800,000","823,700,000","888,900,000","774,000,000","778,500,000","744,300,000","878,000,000","923,300,000","964,400,000","939,900,000","951,700,000","915,500,000","675,500,000","605,900,000","626,100,000","684,600,000","562,000,000","711,000,000","653,400,000"
