name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,12/31/2012,06/30/2011,03/31/2011
TotalAssets,"24,693,000,000","22,817,000,000","22,410,000,000","21,017,000,000","21,358,000,000","20,090,000,000","20,468,000,000","19,640,000,000","20,467,000,000","19,433,000,000","19,050,000,000","18,698,000,000","17,973,000,000","18,123,000,000","18,353,000,000","18,544,000,000","19,055,000,000","21,056,000,000","13,284,000,000","13,308,000,000","12,407,000,000","11,057,864,000","11,262,818,000","14,083,358,000","14,522,365,000","15,402,686,000","16,427,363,000","16,042,293,000","14,673,515,000","16,152,508,000","16,267,283,000"
TotalLiabilitiesNetMinorityInterest,"21,641,000,000","18,487,000,000","18,316,000,000","16,876,000,000","17,408,000,000","16,291,000,000","16,828,000,000","16,151,000,000","17,085,000,000","16,155,000,000","15,820,000,000","15,544,000,000","14,868,000,000","15,057,000,000","15,307,000,000","15,524,000,000","16,127,000,000","18,451,000,000","10,455,000,000","10,477,000,000","10,556,000,000","9,220,902,000","8,752,700,000","12,017,730,000","12,560,454,000","13,516,058,000","14,833,527,000","14,318,567,000","13,473,388,000","15,488,802,000","15,582,161,000"
TotalEquityGrossMinorityInterest,"3,052,000,000","4,330,000,000","4,094,000,000","4,141,000,000","3,950,000,000","3,799,000,000","3,640,000,000","3,489,000,000","3,382,000,000","3,278,000,000","3,230,000,000","3,154,000,000","3,105,000,000","3,066,000,000","3,046,000,000","3,020,000,000","2,928,000,000","2,605,000,000","2,829,000,000","2,831,000,000","1,851,000,000","1,836,962,000","2,510,118,000","2,065,628,000","1,961,911,000","1,886,628,000","1,593,836,000","1,723,726,000","1,200,127,000","663,706,000","685,122,000"
	StockholdersEquity,"3,052,000,000","4,330,000,000","4,094,000,000","4,141,000,000","3,950,000,000","3,799,000,000","3,640,000,000","3,489,000,000","3,382,000,000","3,278,000,000","3,230,000,000","3,154,000,000","3,105,000,000","3,066,000,000","3,046,000,000","3,020,000,000","2,928,000,000","2,751,000,000","2,983,000,000","2,996,000,000","2,026,000,000","2,025,269,000","2,101,767,000","1,678,078,000","1,598,995,000","1,540,020,000","1,276,472,000","1,238,216,000","1,200,127,000","663,706,000","685,122,000"
		CapitalStock,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,148,000","1,148,000","1,148,000","1,148,000","1,148,000","1,000,000","1,000,000","1,000,000",,
			CommonStock,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,148,000","1,148,000","1,148,000","1,148,000","1,148,000","1,000,000","1,000,000","1,000,000",,
		AdditionalPaidInCapital,"1,645,000,000","1,689,000,000","1,686,000,000","1,683,000,000","1,682,000,000","1,681,000,000","1,678,000,000","1,674,000,000","1,563,000,000","1,560,000,000","1,557,000,000","1,552,000,000","1,550,000,000","1,548,000,000","1,545,000,000","1,543,000,000","1,537,000,000","1,533,000,000","1,524,000,000","1,522,000,000","530,000,000","529,569,000","528,177,000","527,708,000","525,669,000","524,087,000","278,704,000","147,454,000","147,454,000",,
		RetainedEarnings,"1,412,000,000","2,596,000,000","2,369,000,000","2,429,000,000","2,269,000,000","2,151,000,000","1,983,000,000","1,835,000,000","1,830,000,000","1,706,000,000","1,667,000,000","1,598,000,000","1,556,000,000","1,523,000,000","1,496,000,000","1,471,000,000","1,403,000,000","1,250,000,000","1,469,000,000","1,480,000,000","1,492,000,000","1,491,326,000","1,538,153,000","1,111,403,000","1,039,014,000","986,690,000","975,623,000","1,066,356,000","1,021,485,000",,
		GainsLossesNotAffectingRetainedEarnings,"-6,000,000","44,000,000","38,000,000","28,000,000","-2,000,000","-34,000,000","-22,000,000","-21,000,000","-12,000,000","11,000,000","5,000,000","3,000,000","-2,000,000","-6,000,000","4,000,000","5,000,000","-13,000,000","-33,000,000","-11,000,000","-7,000,000","3,000,000","3,226,000","34,289,000","37,819,000","33,164,000","28,095,000","21,145,000","23,406,000","30,188,000","-7,316,000","-8,260,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"671,022,000","693,382,000"
	MinorityInterest,,,,,,,,,,,,,,"0",,"0","0","-146,000,000","-154,000,000","-165,000,000","-175,000,000","-188,307,000","408,351,000","387,550,000","362,916,000","346,608,000","317,364,000","485,510,000",,,
TotalCapitalization,"23,495,000,000","21,542,000,000","21,115,000,000","19,692,000,000","20,067,000,000","18,977,000,000","19,371,000,000","18,543,000,000","19,280,000,000","18,328,000,000","17,849,000,000","17,563,000,000","16,784,000,000","17,025,000,000","17,040,000,000","17,382,000,000","17,798,000,000","20,051,000,000","12,538,000,000","12,672,000,000","11,661,000,000","10,410,179,000","9,959,804,000","12,939,101,000","13,337,669,000","14,309,056,000","15,275,433,000","12,666,259,000","10,031,455,000","15,400,737,000","15,411,981,000"
CommonStockEquity,"3,052,000,000","4,330,000,000","4,094,000,000","4,141,000,000","3,950,000,000","3,799,000,000","3,640,000,000","3,489,000,000","3,382,000,000","3,278,000,000","3,230,000,000","3,154,000,000","3,105,000,000","3,066,000,000","3,046,000,000","3,020,000,000","2,928,000,000","2,751,000,000","2,983,000,000","2,996,000,000","2,026,000,000","2,025,269,000","2,101,767,000","1,678,078,000","1,598,995,000","1,540,020,000","1,276,472,000","1,238,216,000","1,200,127,000","663,706,000","685,122,000"
NetTangibleAssets,"1,296,000,000","2,565,000,000","2,320,000,000","2,357,000,000","2,156,000,000","1,989,000,000","1,820,000,000","1,658,000,000","1,532,000,000","1,416,000,000","1,356,000,000","1,268,000,000","1,206,000,000","1,152,000,000","1,117,000,000","1,075,000,000","967,000,000","752,000,000","2,983,000,000","2,996,000,000","2,026,000,000","2,003,982,000","2,101,767,000","1,678,078,000","1,598,995,000","1,514,643,000","1,276,472,000","1,238,216,000","1,170,912,000","663,706,000","685,122,000"
InvestedCapital,"23,495,000,000","21,542,000,000","21,115,000,000","19,692,000,000","20,067,000,000","18,977,000,000","19,371,000,000","18,543,000,000","19,280,000,000","18,328,000,000","17,849,000,000","17,563,000,000","16,784,000,000","17,025,000,000","17,040,000,000","17,382,000,000","17,798,000,000","20,051,000,000","12,538,000,000","12,672,000,000","11,661,000,000","10,415,070,000","9,959,804,000","12,939,101,000","13,337,669,000","14,316,988,000","15,275,433,000","12,666,259,000","10,038,408,000","15,400,737,000","15,411,981,000"
TangibleBookValue,"1,296,000,000","2,565,000,000","2,320,000,000","2,357,000,000","2,156,000,000","1,989,000,000","1,820,000,000","1,658,000,000","1,532,000,000","1,416,000,000","1,356,000,000","1,268,000,000","1,206,000,000","1,152,000,000","1,117,000,000","1,075,000,000","967,000,000","752,000,000","2,983,000,000","2,996,000,000","2,026,000,000","2,003,982,000","2,101,767,000","1,678,078,000","1,598,995,000","1,514,643,000","1,276,472,000","1,238,216,000","1,170,912,000","663,706,000","685,122,000"
TotalDebt,"20,443,000,000","17,212,000,000","17,021,000,000","15,551,000,000","16,117,000,000","15,178,000,000","15,731,000,000","15,054,000,000","15,898,000,000","15,050,000,000","14,619,000,000","14,409,000,000","13,679,000,000","13,959,000,000","13,994,000,000","14,362,000,000","14,870,000,000","17,300,000,000","9,555,000,000","9,676,000,000","9,635,000,000","8,389,801,000","7,858,037,000","11,261,023,000","11,738,674,000","12,776,968,000","13,998,961,000","11,428,043,000","8,838,281,000","14,737,031,000","14,726,859,000"
NetDebt,"16,240,000,000","15,985,000,000","15,628,000,000","14,765,000,000","14,408,000,000","14,499,000,000","14,488,000,000","14,498,000,000","14,091,000,000","14,063,000,000","13,703,000,000","13,547,000,000","12,892,000,000","13,380,000,000","13,336,000,000","13,620,000,000","14,154,000,000","16,361,000,000","5,690,000,000","6,082,000,000","7,214,000,000","7,510,975,000","5,887,525,000","10,369,682,000","10,974,511,000","12,345,559,000","12,749,325,000","10,781,671,000","7,283,933,000","12,638,845,000","13,080,102,000"
ShareIssued,"134,309,707","136,101,156","136,095,674","136,089,417","136,082,463","135,832,278","135,791,943","135,780,755","135,696,512","135,349,638","135,306,282","135,301,930","135,301,202","134,867,868","134,754,696","134,753,304","134,751,118","134,494,172","134,482,414","134,482,414","115,064,570","114,832,895","114,832,895","114,832,895","114,832,895","114,788,439","111,631,667","111,631,667","111,631,667","111,631,667","111,631,667"
OrdinarySharesNumber,"134,309,707","136,101,156","136,095,674","136,089,417","136,082,463","135,832,278","135,791,943","135,780,755","135,696,512","135,349,638","135,306,282","135,301,930","135,301,202","134,867,868","134,754,696","134,753,304","134,751,118","134,494,172","134,482,414","134,482,414","115,064,570","114,832,895","114,832,895","114,832,895","114,832,895","114,788,439","111,631,667","111,631,667","111,631,667","111,631,667","111,631,667"
