name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003
MarketCap,"7,659,367,228","10,950,308,409","7,502,147,285","12,568,826,027","9,425,199,828","9,054,168,997","8,533,088,658","9,896,493,580","6,283,809,905","4,408,969,623","3,305,000,584","2,781,873,973","1,629,960,506","2,819,813,367","1,225,363,022","889,981,775","413,356,500","353,504,482"
EnterpriseValue,"12,413,703,228","15,737,167,409","11,529,303,285","15,442,353,027","12,417,522,828","10,524,312,997","10,186,483,658","11,101,211,580","7,342,517,905","4,996,463,623","3,810,265,584","3,276,012,973","2,193,767,506","3,404,034,367","1,328,238,022","941,750,775","462,006,496","341,420,349"
PeRatio,"13.125","25.141","13.11","24.799","20.033","22.112","22.862","33.571","24.253","22.617","19.757","22.261","16.423","38.218","30.25","29.092","21.848","22.688"
ForwardPeRatio,"16.26","14.065",,"19.084","14.925","18.657","17.036","24.938","20","16.129","16.949",,,,,,,
PegRatio,"6.326","0.989",,"1.218","1.133","1.609","1.121","1.56","1.279","0.858","0.929",,,,,,,
PsRatio,"0.627","0.896","0.657","1.34","1.114","1.277","1.349","2.073","1.539","1.48","1.342","1.377","0.849","2.235","1.754","1.552","1.058","1.008"
PbRatio,"1.545","2.273","1.55","3.111","2.75","2.982","3.199","4.39","3.199","2.798","2.337","2.359","1.597","3.318","3.158","3.741","2.026","2.032"
EnterprisesValueRevenueRatio,"1.001","1.258","0.971","1.586","1.447","1.463","1.511","2.193","1.781","1.528","1.543","1.6","1.132","3.021","1.683","1.72","1.088","1.041"
EnterprisesValueEBITDARatio,"9.955","12.651","9.739","14.058","12.78","12.603","13.095","18.096","14.376","12.052","11.163","11.886","9.152","24.131","14.882","15.309","11.058","10.837"
