name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"18,881,000,000","18,347,000,000","20,038,000,000","19,153,000,000","19,010,000,000","20,002,000,000","15,544,000,000","15,396,000,000","15,181,000,000","15,584,000,000","15,094,000,000","13,532,000,000","14,009,000,000","13,878,000,000","8,248,000,000","8,181,000,000","7,361,000,000","6,631,000,000","6,967,000,000","6,902,000,000","6,826,000,000","7,935,000,000","8,270,000,000","8,015,000,000","7,800,000,000","6,655,000,000","6,047,000,000","6,118,000,000","6,445,000,000","5,614,000,000","5,353,500,000","3,409,700,000","2,417,500,000","2,202,300,000","1,760,300,000"
	CurrentAssets,"7,398,000,000","7,898,000,000","7,930,000,000","7,339,000,000","7,325,000,000","8,098,000,000","7,022,000,000","6,827,000,000","6,422,000,000","7,315,000,000","7,025,000,000","6,044,000,000","6,555,000,000","6,476,000,000","4,710,000,000","4,514,000,000","3,865,000,000","3,327,000,000","3,311,000,000","3,237,000,000","3,177,000,000","3,882,000,000","4,281,000,000","3,812,000,000","3,541,000,000","3,078,000,000","2,708,000,000","2,740,000,000","2,920,000,000","2,900,000,000","2,889,000,000","1,827,300,000","1,105,000,000","1,088,200,000","972,400,000"
		CashCashEquivalentsAndShortTermInvestments,"1,952,000,000","1,498,000,000","1,196,000,000","1,085,000,000","772,000,000","1,026,000,000","1,380,000,000","1,168,000,000","1,109,000,000","1,368,000,000","1,380,000,000","146,000,000","201,000,000","262,000,000","524,000,000","243,000,000","249,000,000","192,000,000","316,000,000","114,000,000","261,000,000","636,000,000","578,000,000","129,000,000","149,000,000","72,000,000","88,000,000","66,000,000","42,000,000","78,000,000","141,000,000","143,400,000","88,000,000","227,800,000","301,000,000"
			CashAndCashEquivalents,"1,952,000,000","1,498,000,000","1,196,000,000","1,085,000,000","772,000,000","1,026,000,000","1,380,000,000","1,168,000,000","1,109,000,000","1,368,000,000","1,380,000,000","146,000,000","201,000,000","262,000,000","524,000,000","243,000,000","249,000,000","192,000,000","316,000,000","114,000,000","261,000,000","636,000,000","578,000,000","129,000,000","149,000,000","72,000,000","88,000,000","66,000,000","42,000,000","78,000,000","141,000,000","143,400,000","88,000,000","227,800,000","301,000,000"
		Receivables,"2,198,000,000","2,210,000,000","2,665,000,000","2,711,000,000","2,530,000,000","2,768,000,000","2,005,000,000","2,038,000,000","2,105,000,000","2,278,000,000","2,500,000,000","2,103,000,000","2,604,000,000","2,676,000,000","2,081,000,000","2,032,000,000","1,913,000,000","1,781,000,000","1,515,000,000","1,748,000,000","1,477,000,000","1,711,000,000","1,565,000,000","2,366,000,000","2,117,000,000","1,867,000,000","1,680,000,000","1,831,000,000","2,036,000,000","1,886,000,000","1,758,000,000","1,060,500,000","323,400,000","260,100,000","247,500,000"
			AccountsReceivable,"2,198,000,000","2,210,000,000","2,665,000,000","2,711,000,000","2,530,000,000","2,768,000,000","2,005,000,000","2,038,000,000","2,105,000,000","2,278,000,000","2,500,000,000","2,103,000,000","2,604,000,000","2,676,000,000","2,081,000,000","2,032,000,000","1,913,000,000","1,781,000,000","1,515,000,000",,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"2,330,000,000","2,346,000,000","2,822,000,000","2,896,000,000","2,690,000,000","2,922,000,000","2,078,000,000","2,098,000,000","2,166,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-132,000,000","-136,000,000","-157,000,000","-185,000,000","-160,000,000","-154,000,000","-73,000,000","-60,000,000","-61,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"2,438,000,000","2,533,000,000","2,988,000,000","2,623,000,000","2,619,000,000","2,740,000,000","2,408,000,000","2,354,000,000","2,354,000,000","2,792,000,000","2,197,000,000","2,591,000,000","2,665,000,000","2,348,000,000","1,591,000,000","1,701,000,000","1,340,000,000","1,089,000,000","1,110,000,000","1,119,000,000","1,065,000,000","1,100,000,000","1,170,000,000","1,034,000,000","1,029,000,000","838,000,000","760,000,000","650,000,000","698,000,000","801,000,000","883,900,000","536,800,000","624,500,000","541,900,000","386,200,000"
			RawMaterials,"602,000,000","617,000,000","725,000,000","651,000,000","655,000,000","724,000,000","622,000,000","596,000,000","500,000,000","590,000,000","439,000,000","515,000,000","525,000,000","448,000,000","299,000,000","353,000,000","284,000,000","226,000,000","239,000,000",,,,,,,,,,,,,,,,
