name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"70,130,000,000","63,456,000,000","60,658,000,000","55,072,000,000","49,859,000,000","47,535,000,000","42,087,000,000","39,171,000,000","36,042,000,000","32,454,000,000","27,683,300,000","26,427,500,000","25,807,500,000","25,101,100,000","22,815,992,000","22,559,527,000","20,197,258,000","19,504,826,000","17,401,681,000","16,415,541,000","16,054,075,000","15,845,203,000","15,755,349,000","15,051,100,000","14,953,900,000","4,194,000,000","4,049,600,000","3,531,100,000","3,383,100,000","3,546,900,000","3,178,200,000","2,400,300,000","2,492,900,000","2,932,500,000","2,873,900,000"
	TotalInvestments,"52,938,000,000","46,983,000,000","43,710,000,000","39,326,000,000","36,516,000,000","34,867,000,000","29,674,000,000","26,744,000,000","24,678,000,000","21,999,000,000","19,085,200,000","15,907,100,000","16,970,100,000","15,897,200,000","15,413,868,000","14,490,962,000","12,967,808,000","12,522,207,000","11,273,603,000","10,763,476,000","10,489,077,000","10,975,185,000","8,492,752,000","568,800,000","631,400,000",,,,,,,,,,
		EquityInvestments,"1,937,000,000","1,814,000,000","62,000,000","56,000,000","166,000,000","195,000,000","1,179,000,000","939,000,000","23,175,000,000","20,411,000,000","17,606,400,000","14,713,400,000","16,338,100,000","15,630,100,000","15,155,124,000","14,240,751,000","12,752,237,000","12,307,355,000","11,062,315,000","10,550,007,000","10,271,906,000","10,754,689,000","7,979,058,000",,,,,,,,,,,,
		TradingAssets,"113,000,000","105,000,000","348,000,000","359,000,000","254,000,000","266,000,000","305,000,000","321,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetLoan,"1,493,000,000","1,242,000,000","1,309,000,000","1,339,000,000","1,268,000,000","1,345,000,000","1,019,000,000","835,000,000","653,000,000","732,000,000","651,800,000","592,500,000","632,000,000","267,100,000","258,744,000","250,211,000","215,571,000","214,852,000","211,288,000","213,469,000","217,171,000","220,496,000","513,694,000","568,800,000","631,400,000",,,,,,,,,,
			MortgageAndConsumerloans,"1,329,000,000","1,068,000,000","1,125,000,000","1,147,000,000","1,067,000,000","1,117,000,000","781,000,000","607,000,000","401,000,000","468,000,000","375,900,000","308,900,000",,,,,,,,,,,,,,,,,,,,,,,
			PolicyLoans,"164,000,000","174,000,000","184,000,000","192,000,000","201,000,000","228,000,000","238,000,000","228,000,000","252,000,000","264,000,000","275,900,000","283,600,000",,,,,,,,,,,,,,,,,,,,,,,
		DerivativeAssets,"924,000,000","184,000,000","701,000,000","492,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermEquityInvestment,"1,688,000,000","1,374,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentsInOtherVenturesUnderEquityMethod,"1,688,000,000","1,374,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherShortTermInvestments,"46,505,000,000","41,997,000,000","39,979,000,000","36,046,000,000","33,837,000,000","32,235,000,000","26,456,000,000","24,118,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			ShortTermInvestmentsAvailableForSale,"46,505,000,000","41,997,000,000","39,979,000,000","36,046,000,000","33,837,000,000","32,235,000,000","26,456,000,000","24,118,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherInvestedAssets,"278,000,000","267,000,000","1,311,000,000","1,034,000,000","991,000,000","826,000,000","715,000,000","531,000,000","850,000,000","856,000,000","827,000,000","601,200,000",,,,,,,,,,,,,,,,,,,,,,,
	CashAndCashEquivalents,"2,314,000,000","1,515,000,000","2,338,000,000","2,107,000,000","1,220,000,000","1,343,000,000","1,639,000,000","1,705,000,000","1,324,000,000","1,099,000,000","1,119,500,000","1,264,000,000","815,900,000","1,329,000,000","471,849,000","861,742,000",,,,,,,,,,,,,,"34,600,000","16,100,000","757,900,000","1,072,000,000","1,078,600,000","193,000,000"
	ReinsuranceRecoverable,,,,,,,,,"2,942,000,000","2,964,000,000","3,892,100,000","4,301,700,000",,,,,,,,,,,,,,,,,,,,,,,
	Receivables,"5,725,000,000","5,673,000,000","5,545,000,000","4,642,000,000","4,393,000,000","5,037,000,000","4,750,000,000","4,925,000,000","1,460,000,000","1,209,000,000","1,095,800,000","1,044,500,000","1,036,000,000","4,649,600,000","4,226,088,000","4,318,802,000","822,975,000","1,015,335,000","920,426,000","940,946,000","880,677,000","925,019,000","934,335,000","609,400,000","703,300,000","343,800,000","289,900,000","330,900,000","332,900,000","514,800,000","372,800,000","241,200,000","319,200,000","296,100,000","404,900,000"
		AccountsReceivable,"4,750,000,000","4,583,000,000","4,515,000,000","3,734,000,000","3,573,000,000","4,127,000,000","3,896,000,000","4,386,000,000","565,000,000","535,000,000","553,600,000","629,700,000","560,600,000","599,400,000","574,882,000","518,464,000","502,458,000","708,327,000","666,171,000","700,215,000","656,900,000","618,200,000","691,000,000","609,400,000","703,300,000","343,800,000","289,900,000","330,900,000","332,900,000",,,,,,
		OtherReceivables,"975,000,000","1,090,000,000","1,030,000,000","908,000,000","820,000,000","910,000,000","854,000,000","539,000,000","895,000,000","674,000,000","542,200,000","414,800,000","475,400,000","4,050,200,000","3,651,206,000","3,800,338,000","320,517,000","307,008,000","254,255,000","240,731,000","223,777,000","306,819,000","243,335,000",,,,,,,,,,,,
	AccruedInvestmentIncome,,,,,,,,,,,,,,,,,,,,,,,,,,"46,600,000","43,400,000","41,900,000",,,,,,,
	PrepaidAssets,"678,000,000","610,000,000","600,000,000","539,000,000","480,000,000","469,000,000","408,000,000","471,000,000","409,000,000","422,000,000",,,"762,000,000",,,,,,,,,,,,,,,,,,,,,,
	DeferredPolicyAcquisitionCosts,"1,037,000,000","1,682,000,000","1,216,000,000","1,239,000,000","1,184,000,000","821,000,000","975,000,000","550,000,000","1,105,000,000","1,244,000,000","1,570,400,000","2,343,100,000","1,394,400,000","1,266,900,000","1,139,515,000","1,114,433,000","851,199,000","842,070,000","818,323,000","763,097,000","660,672,000","464,047,000","521,898,000","452,000,000","419,900,000","92,100,000","77,400,000","50,400,000",,,,,,,
	DeferredTaxAssets,,,,,,,,,,,"73,400,000","593,900,000",,,,,,,,,,,"41,413,000",,,,,,,,,,,,
	NetPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,200,000","135,800,000","149,800,000","412,000,000","335,600,000","301,500,000","345,100,000","571,400,000","1,065,900,000"
	GoodwillAndOtherIntangibleAssets,"207,000,000","207,000,000","199,000,000","199,000,000","199,000,000","201,000,000","185,000,000","185,000,000","186,000,000","186,000,000","207,600,000","210,200,000","204,400,000","167,800,000","166,882,000","165,882,000","168,330,000","248,683,000","312,819,000","318,920,000","332,072,000","281,769,000","299,408,000","278,600,000","314,100,000","394,500,000","406,800,000","396,600,000","408,900,000","529,100,000","333,100,000","80,800,000","116,400,000","198,200,000","305,800,000"
		Goodwill,"207,000,000","207,000,000","199,000,000","199,000,000","199,000,000","201,000,000","185,000,000","185,000,000","186,000,000","186,000,000","207,600,000","210,200,000","204,400,000","167,800,000","166,882,000","165,882,000","168,330,000","248,683,000","312,819,000","318,920,000","332,072,000","281,769,000","299,408,000",,,,,,,,,,,,
