name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
MarketCap,"11,027,844,000","13,835,085,212","8,719,138,368","13,120,244,632","6,282,301,259","6,392,893,284","5,163,939,978","4,549,046,187","4,520,999,600","3,413,815,888","3,913,630,467","4,228,803,388","2,488,166,218","2,692,078,296","3,558,804,915","3,950,966,916","5,058,095,613","3,134,940,906","2,292,810,335","1,524,906,732","1,094,934,578","451,858,250","515,698,032","242,831,875","176,462,000","166,930,000","84,018,000"
EnterpriseValue,"10,617,936,000","13,423,968,212","8,706,795,368","13,090,273,632","6,617,386,259","6,605,837,284","5,300,048,978","4,337,069,187","3,971,960,600","2,733,567,888","2,820,419,467","2,906,998,388","1,550,912,218","2,314,152,296","3,691,402,915","4,022,248,916","4,904,533,613","3,156,061,906","2,404,222,335","1,620,006,732","1,202,339,578","640,858,250","767,498,032","445,231,875","303,262,000","542,930,000","358,818,000"
PeRatio,"13.733","17.723","14.772","25.853","17.046","20.227","20.815","22.29","26.196","25.712","20.677","22.735","26.775","9.679","6.652","8.783","11.584","9.63","9.057","8.206","10.115","5.3","9.595","9.69","7.558","11.236",
ForwardPeRatio,"35.088","15.848","12.953","20.661","13.587","15.65","17.153","18.587","21.882","19.121","18.282",,,,,,,,,,,,,,,,
PegRatio,"1.422","1.519","0.617","0.761","0.721","0.617","1.063","0.799","0.706","1.913","1.463",,,,,,,,,,,,,,,,
PsRatio,"1.629","2.041","1.461","2.328","1.233","1.421","1.322","1.303","1.483","1.456","1.396","1.586","0.731","0.63","0.718","1.157","1.426","1.099","0.971","0.741","0.616","0.288","0.407","0.243","0.184","0.176",
PbRatio,"4.563","5.834","5.183","7.845","4.744","5.154","4.485","3.568","3.054","2.537","2.249","2.406","1.811","2.384","3.275","4.364","6.058","6.335","5.686","4.368","4.124","2.253","3.112","1.679","1.161","1.181","0.649"
EnterprisesValueRevenueRatio,"1.455","1.814","1.213","2.073","1.135","1.279","1.191","1.029","1.245","1.026","0.924","1.059","0.42","0.451","0.602","0.762","1.154","0.858","0.769","0.617","0.519","0.319","0.492","0.386","0.283","0.625","0.424"
EnterprisesValueEBITDARatio,"10.692","12.535","8.673","14.665","9.392","10.199","10.734","9.555","13.689","12.647","8.402","9.098","7.964","4.487","3.967","3.62","5.825","4.718","4.714","4.145","3.981","2.901","5.203","8.416","3.98","12.626","7.176"
