name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990
MarketCap,"9,239,989,021","10,386,384,036","8,257,119,000","10,115,296,000","7,576,695,000","5,372,830,727","6,874,021,044","8,947,115,560","7,606,586,540","5,366,974,200","4,829,094,270","3,033,333,576","2,583,436,515","3,677,063,040","2,833,727,070","1,913,265,900","1,725,117,520","1,255,799,605","366,069,409","435,433,019","579,888,000","491,807,121","161,279,626","497,619,969","253,608,726","402,891,630","308,907,049","160,273,364","145,491,468","268,488,710","138,589,703"
EnterpriseValue,"11,103,489,021","12,061,084,036","10,064,419,000","10,401,896,000","7,970,895,000","6,008,630,727","7,381,283,044","9,640,922,560","8,359,973,540","5,865,972,200","4,761,459,270","2,910,968,576","2,587,493,515","3,634,551,040","2,698,082,070","1,826,631,900","1,692,241,520","1,300,869,605","475,915,409","594,920,019","791,173,000","421,807,121","153,379,626","477,619,969","231,208,726","414,991,630","336,807,049","165,673,364","160,591,468","284,488,710","131,389,703"
PeRatio,"18.227","32.827","50.631","53.474","64.149","36.983","31.976","47.211","40.121","34.444","47.536","48.462","18.956","32.17","28.341","25.905","26.862","32.61","34.694",,"26.675","26.372",,"54.532",,"28.206","38.353","46.686",,"41.855","66.039"
ForwardPeRatio,"19.268","19.121","15.625","24.096","20.877","21.322","19.96","21.053","20.619","18.149","22.026",,,,,,,,,,,,,,,,,,,,
PegRatio,"3.854","3.825","1.563","2.412","1.981","4.269","0.998","1.054","1.031","0.997","1.16",,,,,,,,,,,,,,,,,,,,
PsRatio,"2.868","3.279","2.755","4.116","3.272","2.439","2.888","4.094","3.762","3.557","3.82","2.734","2.02","3.078","3.268","2.681","2.715","2.322","0.778","0.843","1.981","1.821","0.626","1.838","1.083","1.738","1.828","1.062","1.116","1.94","2.295"
PbRatio,"2.979","3.727","3.118","3.955","3.266","2.44","2.923","4.207","4.009","3.476","3.535","2.408","2.265","3.316","3.997","3.521","3.654","3.606","1.818","3.144","4.616","4.879","2.159","3.567","2.045","3.157","6.317","4.12","4.932","5.713","3.828"
EnterprisesValueRevenueRatio,"3.411","3.695","3.238","3.919","3.374","2.623","3.081","4.213","4.098","3.568","3.68","2.585","1.947","2.974","2.87","2.357","2.53","2.405","1.02","1.252","2.139","1.554","0.589","1.754","0.989","1.763","1.918","1.108","1.259","1.884","2.076"
EnterprisesValueEBITDARatio,"17.544","19.012","17.769","22.25","20.417","15.959","15.496","20.957","21.155","20.819","21.774","18.092","10.249","15.171","16.426","12.573","16.264","17.061","8.801","14.265","16.783","14.25","-511.265","21.134",,"19.392","14.837","10.828","-21.702","18.473","22.269"
