name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,08/31/1997,08/31/1996
			AccumulatedDepreciation,"-2,194,000,000","-1,411,000,000","-968,000,000","-619,195,000","-506,045,000","-380,666,000","-325,205,000","-264,402,000","-23,844,000","-143,772,000","-83,149,000","-29,147,000","-9,826,000","-6,286,000","-5,490,000","-824,000","-700,617","-10,853,121","-10,607,817","-30,837",,"-100,000",,,
		GoodwillAndOtherIntangibleAssets,"77,000,000","77,000,000","77,000,000","76,819,000","76,819,000","76,819,000","80,185,000","81,175,000","81,601,000","82,886,000","82,907,000","82,950,000","97,246,000","81,175,000","76,937,000","88,000","79,670",,,,,,,,
			Goodwill,"77,000,000","77,000,000","77,000,000","76,819,000","76,819,000","76,819,000","76,819,000","76,819,000","76,819,000","76,819,000","76,819,000","76,844,000","76,844,000","76,844,000",,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,"3,366,000","4,356,000","4,782,000","6,067,000","6,088,000","6,106,000","20,402,000","4,331,000","76,937,000","88,000","79,670",,,,,,,,
		InvestmentsAndAdvances,"108,000,000","94,000,000","64,000,000","15,091,000","20,295,000",,,,,,"0",,,,,,,,,,,,,,
			LongTermEquityInvestment,"108,000,000","94,000,000","64,000,000","10,097,000","20,295,000",,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,"4,994,000",,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,"174,000,000","54,000,000","34,000,000","82,861,000","30,887,000","11,744,000","98,123,000",,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"20,000,000","21,000,000","29,000,000","31,181,000","31,712,000",,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"529,000,000","72,000,000","149,000,000","276,551,000","589,213,000","242,323,000","313,944,000","220,949,000",,,"47,043,000",,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"529,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,"171,000,000","158,000,000","171,000,000","220,784,000","173,532,000",,,,,,"1,021,000",,,,,,,,,,,,,,
		OtherNonCurrentAssets,"89,000,000","32,000,000","35,000,000","125,838,000","120,638,000","737,167,000","1,135,406,000","306,093,000","135,143,000","147,414,000","98,521,000","252,370,000","619,329,000","945,518,000","61,641,000","2,104,000","310,500","1,400,000","5,097,199","6,639,270","100,000","-100,000",,,
TotalLiabilitiesNetMinorityInterest,"33,057,000,000","30,058,000,000","26,666,000,000","22,864,341,000","17,458,186,000","10,072,166,000","6,833,180,000","2,377,480,000","3,088,317,000","3,026,117,000","3,164,749,000","3,276,501,000","2,978,738,000","2,461,241,000","1,021,606,000","28,628,000","5,331,826","3,262,055","1,874,401","1,604,410","6,800,000","4,500,000","4,300,000","800,000","700,000"
	CurrentLiabilities,"1,874,000,000","1,742,000,000","1,251,000,000","1,076,669,000","2,188,086,000","232,475,000","237,011,000","159,763,000","584,960,000","66,334,000","66,212,000","66,133,000","173,101,000","61,939,000","61,322,000","5,529,000","4,331,826","3,262,055","1,874,401","1,604,410","6,700,000","2,500,000","4,300,000","900,000","700,000"
		PayablesAndAccruedExpenses,"1,232,000,000","1,110,000,000","962,000,000","629,694,000","350,508,000","182,555,000","196,919,000","132,672,000","64,177,000","39,742,000","38,851,000","63,103,000","171,537,000","61,939,000","61,322,000","5,529,000","3,331,826","2,512,055","1,874,401","1,472,293","1,800,000","500,000","400,000","400,000","300,000"
			Payables,"66,000,000","58,000,000","25,000,000","48,577,000","22,820,000","13,426,000","10,367,000","74,360,000","1,103,000","1,283,000","426,000","1,220,000","6,620,000","3,659,000","778,000","1,262,000","1,984,314","1,828,267","1,464,812","1,472,293","1,800,000","500,000","400,000","400,000","300,000"
				AccountsPayable,"66,000,000","58,000,000","25,000,000","48,577,000","22,820,000","13,426,000","10,367,000","74,360,000","1,103,000","1,283,000","426,000","1,220,000","6,620,000","3,659,000","778,000","1,262,000","1,984,314","1,828,267","1,464,812","1,472,293","1,800,000","500,000","400,000","400,000","300,000"
			CurrentAccruedExpenses,"1,166,000,000","1,052,000,000","937,000,000","581,117,000","327,688,000","169,129,000","186,552,000","58,312,000","63,074,000","38,459,000","38,425,000","61,883,000","164,917,000","58,280,000","60,544,000","4,267,000","1,347,512","683,788","409,589",,,,,,
				InterestPayable,"293,000,000","233,000,000","397,000,000","273,053,000","159,968,000","112,858,000","80,151,000","16,327,000",,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"115,000,000","117,000,000","141,000,000","55,980,000","99,511,000",,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"236,000,000","239,000,000",,"247,467,000","1,676,197,000",,,,"492,724,000",,,,,,,,"1,000,000","750,000",,,"5,000,000","2,000,000","4,000,000","500,000","400,000"
			CurrentDebt,,"239,000,000",,"247,467,000","1,676,197,000",,,,"492,724,000",,,,,,,,"1,000,000","750,000",,,"5,000,000","2,000,000","4,000,000","500,000","400,000"
				CurrentNotesPayable,,,,"0","-4,303,000",,,,,,,,,,,,"1,000,000","750,000",,,,,,,
				LineOfCredit,,"239,000,000","0","247,467,000","15,000,000",,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,"239,000,000",,"247,467,000","1,665,500,000",,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"236,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"161,000,000","139,000,000","111,000,000","72,631,000","26,669,000","26,655,000","26,593,000","26,965,000","26,628,000","26,592,000","26,456,000",,,,,,,,,,,,,,
			CurrentDeferredRevenue,"161,000,000","139,000,000","111,000,000","72,631,000","26,669,000","26,655,000","26,593,000","26,540,000","26,628,000","26,592,000","26,456,000",,,,,,,,,,,,,,
		OtherCurrentLiabilities,"130,000,000","137,000,000","37,000,000","70,897,000","35,201,000","23,265,000","13,499,000","126,000","1,431,000",,"905,000","3,030,000","1,564,000",,,,,,,"132,117","-100,000",,"-100,000",,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"31,183,000,000","28,316,000,000","25,415,000,000","21,787,672,000","15,270,100,000","9,839,691,000","6,596,169,000","2,217,717,000","2,503,357,000","2,959,783,000","3,098,537,000","3,210,368,000","2,805,637,000","2,399,302,000","960,284,000","23,099,000","1,000,000",,,,"100,000","2,000,000",,"-100,000",
		LongTermDebtAndCapitalLeaseObligation,"31,021,000,000","28,236,000,000","25,336,000,000","21,687,532,000","15,128,145,000","9,806,084,000","6,576,273,000","2,167,113,000","2,474,711,000","2,927,509,000","3,041,875,000","3,164,727,000","2,757,000,000","2,357,000,000","917,500,000",,,,,,,"2,000,000",,,
			LongTermDebt,"30,774,000,000","28,179,000,000","25,336,000,000","21,687,532,000","15,128,145,000","9,806,084,000","6,576,273,000","2,167,113,000","2,474,711,000","2,927,509,000","3,041,875,000","3,164,727,000","2,757,000,000","2,357,000,000","917,500,000",,,,,,,"2,000,000",,,
			LongTermCapitalLeaseObligation,"247,000,000","57,000,000",,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,"1,000,000","5,500,000","9,500,000","13,500,000","17,500,000","21,500,000","25,500,000","29,994,000",,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,"1,000,000","5,500,000","9,500,000","13,500,000","17,500,000","21,500,000","25,500,000","29,994,000",,,,,,,,,,,,,,,
		DerivativeProductLiabilities,"151,000,000","22,000,000","19,000,000","45,106,000","79,387,000",,"0","26,424,000",,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"11,000,000","58,000,000","59,000,000","49,534,000","53,068,000","20,107,000","2,396,000","2,680,000","3,146,000","2,280,000","56,662,000","45,641,000","48,637,000","42,302,000","42,784,000",,,,,,,,,,
TotalEquityGrossMinorityInterest,"2,435,000,000","1,929,000,000","1,240,000,000","838,396,000","1,561,403,000","2,501,517,000","2,840,057,000","2,261,605,000","-172,992,000","-472,610,000","-432,127,000","-354,431,000","-16,439,000","143,247,000","286,518,000","304,939,000","19,258,931","17,797,335","23,149,275","33,061,208","27,700,000","16,300,000","13,400,000","13,000,000","4,400,000"
	StockholdersEquity,"-14,000,000","-526,000,000","-1,764,000,000","-1,396,425,000","-901,850,000","-164,177,000","179,682,000","510,001,000","-381,567,000","-661,631,000","-649,732,000","-604,593,000","-302,114,000","143,247,000","286,518,000","304,601,000","19,138,899","17,797,335","23,149,275","33,061,208","27,700,000","16,300,000","13,400,000","13,000,000","4,400,000"
		CapitalStock,"1,000,000","1,000,000","1,000,000","714,000","708,000","712,000","716,000","671,000","389,000","204,000","170,000","157,000","143,000","166,000","164,000","76,000","49,465","39,892","39,892","37,642","100,000",,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0",,"0",,,,,,,,,,,,,,
			CommonStock,"1,000,000","1,000,000","1,000,000","714,000","708,000","712,000","716,000","671,000","389,000","204,000","170,000","157,000","143,000","166,000","164,000","76,000","49,465","39,892","39,892","37,642","100,000",,,,
		RetainedEarnings,"-3,508,000,000","-4,156,000,000","-4,627,000,000","-4,233,939,000","-3,623,948,000","-2,648,839,000","-2,100,907,000","-1,592,985,000","-1,260,205,000","-1,061,449,000","-985,246,000","-785,389,000","-428,918,000","-247,141,000","-83,311,000","-53,513,000","-28,944,810","-23,656,793","-18,024,485","-6,359,223","-5,600,000","-3,800,000","-2,200,000","-1,800,000","-1,200,000"
		AdditionalPaidInCapital,"4,167,000,000","4,035,000,000","3,248,000,000","3,211,124,000","3,075,317,000","2,776,702,000","2,459,699,000","2,168,781,000","898,702,000","404,125,000","336,971,000","181,289,000","451,705,000","390,256,000","375,551,000","364,581,000","48,034,244","41,414,236","41,133,868","39,382,789","33,200,000",,,,
		TreasuryStock,"674,000,000","406,000,000","386,000,000","374,324,000","353,927,000","292,752,000","179,826,000","39,115,000","20,195,000","4,338,000","1,494,000","496,000","325,039,000",,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,,,,,,,"0","-27,351,000","-258,000","-173,000","-133,000","-154,000","-5,000","-34,000","-5,886,000","-6,543,000",,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"20,100,000","15,600,000","14,800,000","5,600,000"
	MinorityInterest,"2,449,000,000","2,455,000,000","3,004,000,000","2,234,821,000","2,463,253,000","2,665,694,000","2,660,375,000","1,751,604,000","208,575,000","189,021,000","217,605,000","250,162,000","285,675,000",,,"338,000","120,032",,,,,,,,
TotalCapitalization,"30,760,000,000","27,653,000,000","23,572,000,000","20,291,107,000","14,226,295,000","9,641,907,000","6,755,955,000","2,677,114,000","2,093,144,000","2,265,878,000","2,392,143,000","2,560,134,000","2,454,886,000","2,500,247,000","1,204,018,000","304,601,000","19,138,899","17,797,335","23,149,275","33,061,208","27,700,000","18,300,000","13,400,000","13,000,000","4,400,000"
CommonStockEquity,"-14,000,000","-526,000,000","-1,764,000,000","-1,396,425,000","-901,850,000","-164,177,000","179,682,000","510,001,000","-381,567,000","-661,631,000","-649,732,000","-604,593,000","-302,114,000","143,247,000","286,518,000","304,601,000","19,138,899","17,797,335","23,149,275","33,061,208","27,700,000","16,300,000","13,400,000","13,000,000","4,400,000"
CapitalLeaseObligations,"483,000,000","57,000,000",,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-91,000,000","-603,000,000","-1,841,000,000","-1,473,244,000","-978,669,000","-240,996,000","99,497,000","428,826,000","-463,168,000","-744,517,000","-732,639,000","-687,543,000","-399,360,000","62,072,000","209,581,000","304,513,000","19,059,229","17,797,335","23,149,275","33,061,208","27,700,000","16,300,000","13,400,000","13,000,000","4,400,000"
WorkingCapital,"2,338,000,000","2,492,000,000","2,118,000,000","1,161,649,000","-405,500,000","2,026,402,000","1,354,169,000","588,800,000","6,492,000","99,276,000","220,063,000","350,459,000","427,511,000","767,038,000","810,141,000","305,752,000","155,526","-1,413,235","-530,242","1,234,390","-3,300,000","-1,700,000","-3,200,000","-600,000","400,000"
InvestedCapital,"30,760,000,000","27,892,000,000","23,572,000,000","20,538,574,000","15,902,492,000","9,641,907,000","6,755,955,000","2,677,114,000","2,585,868,000","2,265,878,000","2,392,143,000","2,560,134,000","2,454,886,000","2,500,247,000","1,204,018,000","304,601,000","20,138,899","18,547,335","23,149,275","33,061,208","32,700,000","20,300,000","17,400,000","13,500,000","4,800,000"
TangibleBookValue,"-91,000,000","-603,000,000","-1,841,000,000","-1,473,244,000","-978,669,000","-240,996,000","99,497,000","428,826,000","-463,168,000","-744,517,000","-732,639,000","-687,543,000","-399,360,000","62,072,000","209,581,000","304,513,000","19,059,229","17,797,335","23,149,275","33,061,208","27,700,000","16,300,000","13,400,000","13,000,000","4,400,000"
TotalDebt,"31,257,000,000","28,475,000,000","25,336,000,000","21,934,999,000","16,804,342,000","9,806,084,000","6,576,273,000","2,167,113,000","2,967,435,000","2,927,509,000","3,041,875,000","3,164,727,000","2,757,000,000","2,357,000,000","917,500,000",,"1,000,000","750,000",,,"5,000,000","4,000,000","4,000,000","500,000","400,000"
NetDebt,"28,300,000,000","27,437,000,000","24,614,000,000","21,059,163,000","15,603,230,000","8,058,501,000","5,615,431,000","1,965,402,000","2,508,275,000","2,853,348,000","2,953,503,000","3,062,535,000","2,460,470,000","1,894,037,000","224,908,000",,,"159,961",,,"3,800,000","3,900,000","3,200,000","300,000",
ShareIssued,"270,700,000","269,800,000","250,100,000","250,200,000","247,200,000","247,300,000","247,100,000","228,100,000","132,900,000","69,300,000","57,348,000","52,391,143","47,730,869","55,212,771","54,521,131","50,918,582","32,976,374","26,594,786","26,594,786","25,094,786","20,106,000","9,487,000","7,229,000","7,080,500","4,965,500"
OrdinarySharesNumber,"253,600,000","257,000,000","237,600,000","238,000,000","235,600,000","236,700,000","238,100,000","223,400,000","129,500,000","67,800,000","56,651,000","52,212,143","47,730,869","55,212,771","54,521,131","50,918,582","32,976,374","26,594,786","26,594,786","25,094,786","20,106,000","9,487,000","7,229,000","7,080,500","4,965,500"
TreasurySharesNumber,"17,100,000","12,800,000","12,500,000","12,200,000","11,600,000","10,600,000","9,000,000","4,700,000","3,400,000","1,500,000","697,000","179,000",,,,,,,,,,,,,
