name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
TotalAssets,"294,005,000,000","296,482,000,000","243,274,000,000","223,383,000,000","183,718,000,000","154,642,000,000","143,642,000,000","133,637,000,000","108,553,000,000","92,568,000,000","75,431,000,000","51,675,000,000","42,286,000,000","48,992,000,000","47,351,000,000","47,133,000,000","45,866,000,000","39,705,000,000","40,464,000,000","38,153,969,000","29,299,100,000","22,264,400,000","16,481,700,000","13,778,800,000","10,552,000,000","7,917,900,000","6,896,500,000","5,905,200,000","5,025,900,000","4,188,000,000","3,480,300,000"
	CashCashEquivalentsAndFederalFundsSold,"49,828,000,000","41,501,000,000","29,356,000,000","33,002,000,000","31,576,000,000","32,144,000,000","31,281,000,000","41,132,000,000","8,679,000,000","27,680,000,000","26,614,000,000","20,127,000,000","15,567,000,000","15,369,000,000","2,330,000,000","2,778,000,000","2,832,000,000","3,114,000,000","4,407,000,000","14,300,623,000","10,544,600,000","11,398,800,000","7,571,400,000","7,869,300,000","5,855,900,000","4,587,100,000","3,956,100,000","3,714,400,000","3,467,100,000","90,400,000","103,400,000"
		CashAndCashEquivalents,"29,345,000,000","27,938,000,000","14,217,000,000","10,828,000,000","11,978,000,000","11,363,000,000","7,728,000,000","12,663,000,000","8,679,000,000","27,680,000,000","26,614,000,000","5,442,000,000","6,764,000,000","4,507,000,000","2,330,000,000","2,778,000,000","2,832,000,000","3,114,000,000","4,407,000,000","3,302,255,000","2,079,100,000","1,155,900,000","797,400,000","633,300,000","429,300,000","380,600,000","279,800,000","204,300,000","150,500,000","90,400,000","103,400,000"
			CashEquivalents,,,,,,,,,,"4,931,000,000","8,241,000,000",,,,,,,,,,,,,,,,,,,,
			CashAndDueFromBanks,"29,345,000,000","27,938,000,000","14,217,000,000","10,828,000,000","11,978,000,000","11,363,000,000","7,728,000,000","12,663,000,000","8,679,000,000","22,749,000,000","18,373,000,000","5,442,000,000","6,764,000,000","4,507,000,000","2,330,000,000","2,778,000,000","2,832,000,000","3,114,000,000","4,407,000,000","3,302,255,000","2,079,100,000","1,155,900,000","797,400,000","633,300,000","429,300,000","380,600,000","279,800,000","204,300,000","150,500,000","90,400,000","103,400,000"
		RestrictedCashAndInvestments,"20,483,000,000","13,563,000,000","15,139,000,000","22,174,000,000","19,598,000,000","20,781,000,000","23,553,000,000","28,469,000,000",,,,"14,685,000,000","8,803,000,000","10,862,000,000",,,,,,,,,,,,,,,,,
		MoneyMarketInvestments,,,,,,,,,,,,,,,,,,,,"10,998,368,000","8,465,500,000","10,242,900,000","6,774,000,000","7,236,000,000","5,426,600,000","4,206,500,000","3,676,300,000","3,510,100,000","3,316,600,000",,
			FederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,,,,,,,,,,,,,,,,,,,,"10,998,368,000","8,465,500,000","10,242,900,000","6,774,000,000","7,236,000,000","5,426,600,000","4,206,500,000","3,676,300,000","3,510,100,000","3,316,600,000",,
	SecurityBorrowed,"735,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	FederalHomeLoanBankStock,,"32,000,000","405,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CustomerAcceptances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"842,400,000","930,800,000"
	SecuritiesAndInvestments,"197,479,000,000","211,554,000,000","171,836,000,000","153,341,000,000","116,366,000,000","89,760,000,000","82,512,000,000","65,012,000,000","49,666,000,000","42,092,000,000","29,875,000,000","15,315,000,000","8,201,000,000","6,386,000,000","22,116,000,000","24,354,000,000","25,366,000,000","1,716,000,000","1,700,000,000","1,602,942,000","339,600,000","242,100,000","282,600,000","127,900,000","113,500,000",,,,,"3,050,200,000","2,232,600,000"
		AvailableForSaleSecurities,"1,351,000,000","967,000,000","915,000,000","773,000,000","713,000,000","588,000,000","576,000,000","695,000,000","34,558,000,000","24,330,000,000","23,036,000,000","15,315,000,000","8,201,000,000","6,386,000,000","22,116,000,000","24,354,000,000","25,366,000,000","1,716,000,000","1,700,000,000","1,602,942,000","339,600,000","242,100,000","282,600,000","127,900,000","113,500,000",,,,,"3,050,200,000","2,232,600,000"
		HeldToMaturitySecurities,"134,706,000,000","144,009,000,000","120,926,000,000","75,203,000,000","50,007,000,000","34,389,000,000","30,318,000,000","18,194,000,000","15,108,000,000","17,762,000,000","6,839,000,000",,,,,,,,,,,,,,,,,,,,
		OtherShortTermInvestments,"61,422,000,000","66,578,000,000","49,995,000,000","77,365,000,000","65,646,000,000","54,783,000,000","51,618,000,000","46,123,000,000",,,,,,,,,,,,,,,,,,,,,,,
	NetLoan,"18,212,000,000","16,609,000,000","16,478,000,000","15,403,000,000","14,334,000,000","13,399,000,000","12,419,000,000","10,726,000,000","9,882,000,000","8,910,000,000","7,452,000,000","6,085,000,000","3,487,000,000","2,364,000,000","8,523,000,000","6,842,000,000","5,765,000,000","4,555,000,000","4,046,000,000","3,147,435,000",,,,,,,,,,,
		GrossLoan,"18,230,000,000","16,630,000,000","16,504,000,000","15,429,000,000","14,365,000,000","13,441,000,000","12,467,000,000","10,782,000,000","9,936,000,000","8,963,000,000","7,497,000,000","6,105,000,000","3,494,000,000","2,368,000,000","8,552,000,000","6,842,000,000","5,765,000,000","4,555,000,000","4,046,000,000","3,147,435,000",,,,,,,,,,,
			LoansHeldForSale,,,,,,,,"0","70,000,000","185,000,000","104,000,000",,,,,,,,,,,,,,,,,,,,
			ConsumerLoan,,,,,,"2,320,000,000","1,384,000,000","963,000,000","742,000,000","562,000,000","366,000,000",,,,,,,,,,,,,,,,,,,,
			MortgageLoan,"12,821,000,000","11,889,000,000","11,959,000,000","11,484,000,000","11,069,000,000","11,082,000,000","11,047,000,000","9,794,000,000","9,105,000,000","8,195,000,000","7,014,000,000",,,,,,,,,,,,,,,,,,,,
			OtherLoanAssets,"5,409,000,000","4,741,000,000","4,545,000,000","3,945,000,000","3,296,000,000","39,000,000","36,000,000","25,000,000","19,000,000","21,000,000","13,000,000","6,105,000,000","3,494,000,000","2,368,000,000","8,552,000,000",,,,,,,,,,,,,,,,
		AllowanceForLoansAndLeaseLosses,"18,000,000","21,000,000","26,000,000","26,000,000","31,000,000","42,000,000","48,000,000","56,000,000","54,000,000","53,000,000","45,000,000","20,000,000","7,000,000","4,000,000","29,000,000",,,,,,,,,,,,,,,,
	Receivables,"23,146,000,000","23,200,000,000","22,099,000,000","18,659,000,000","18,524,000,000","16,677,000,000","14,959,000,000","14,358,000,000","11,302,000,000","11,650,000,000","9,187,000,000","7,888,000,000","13,039,000,000","11,577,000,000","11,600,000,000","10,323,000,000","9,137,000,000","7,067,000,000","10,066,000,000","16,680,312,000","17,542,900,000","9,980,400,000","8,018,600,000","5,243,700,000","4,088,200,000","3,009,900,000","2,624,900,000","1,951,900,000","1,350,400,000",,
		AccountsReceivable,"22,911,000,000","22,647,000,000","21,450,000,000","17,931,000,000","17,942,000,000","16,208,000,000","14,450,000,000","14,025,000,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherReceivables,"235,000,000","553,000,000","649,000,000","728,000,000","582,000,000","469,000,000","509,000,000","333,000,000",,,,,,,,,,,,,,,,,,,,,,,
	PrepaidAssets,,"122,000,000","126,000,000","90,000,000","101,000,000","110,000,000","85,000,000","114,000,000",,,,,,,,,,,,,,,,,,,,,,,
	NetPPE,"2,705,000,000","1,769,000,000","1,471,000,000","1,299,000,000","1,145,000,000","1,039,000,000","790,000,000","675,000,000","685,000,000","624,000,000","641,000,000","661,000,000","617,000,000","602,000,000","797,000,000","903,000,000","956,000,000","868,000,000","1,058,000,000","1,132,602,000","597,800,000","396,200,000","342,300,000","315,400,000","243,500,000","129,100,000","136,400,000","89,500,000","59,500,000","51,700,000","55,700,000"
		GrossPPE,"4,941,000,000","3,932,000,000","3,551,000,000","3,234,000,000","2,932,000,000","2,929,000,000","2,580,000,000","2,502,000,000","2,487,000,000","2,308,000,000","2,259,000,000",,,,,,,,,,,,,,,,,,,,
			LandAndImprovements,"163,000,000","179,000,000","167,000,000","168,000,000","110,000,000","107,000,000","70,000,000","59,000,000","59,000,000","57,000,000","57,000,000",,,,,,,,,,,,,,,,,,,,
			BuildingsAndImprovements,"1,056,000,000","945,000,000","810,000,000","807,000,000","771,000,000","673,000,000","460,000,000","456,000,000","446,000,000","438,000,000","428,000,000",,,,,,,,,,,,,,,,,,,,
			MachineryFurnitureEquipment,"2,461,000,000","2,193,000,000","2,075,000,000","1,891,000,000","1,711,000,000","1,775,000,000","1,655,000,000","1,693,000,000","1,658,000,000","614,000,000","620,000,000",,,,,,,,,,,,,,,,,,,,
			ConstructionInProgress,"324,000,000","248,000,000","142,000,000","26,000,000","18,000,000","64,000,000","95,000,000","7,000,000","17,000,000","15,000,000","4,000,000",,,,,,,,,,,,,,,,,,,,
			Leases,"360,000,000","367,000,000","357,000,000","342,000,000","322,000,000","310,000,000","300,000,000","287,000,000","307,000,000","282,000,000","296,000,000",,,,,,,,,,,,,,,,,,,,
			OtherProperties,"577,000,000",,,,,,,,,"902,000,000","854,000,000",,,,,,,,,,,,,,,,,,,,
		AccumulatedDepreciation,"-2,236,000,000","-2,163,000,000","-2,080,000,000","-1,935,000,000","-1,787,000,000","-1,890,000,000","-1,790,000,000","-1,827,000,000","-1,802,000,000","-1,684,000,000","-1,618,000,000",,,,,,,,,,,,,,,,,,,,
	GoodwillAndOtherIntangibleAssets,"1,355,000,000","1,379,000,000","1,335,000,000","1,371,000,000","1,408,000,000","1,454,000,000","1,493,000,000","1,547,000,000","1,487,000,000","631,000,000","528,000,000","528,000,000","525,000,000","419,000,000","952,000,000","964,000,000","979,000,000","603,000,000","628,000,000","508,511,000","45,100,000","46,300,000","55,900,000","68,900,000","80,900,000",,,,"64,900,000",,
		Goodwill,"1,227,000,000","1,227,000,000","1,227,000,000","1,227,000,000","1,227,000,000","1,227,000,000","1,227,000,000","1,228,000,000","1,161,000,000","631,000,000","528,000,000",,,,,,,,,,,,,,,,,,,,
		OtherIntangibleAssets,"128,000,000","152,000,000","108,000,000","144,000,000","181,000,000","227,000,000","266,000,000","319,000,000","326,000,000",,,,,,,,,,,,,,,,,,,,,,
	DeferredAssets,"281,000,000","253,000,000","76,000,000","143,000,000","145,000,000","0","28,000,000","0",,,,,,,,,,,,,,,,,,,,,,,
		DeferredTaxAssets,,"3,000,000","76,000,000","143,000,000","145,000,000","0","28,000,000","0",,,,,,,,,,,,,,,,,,,,,,,
	OtherAssets,"264,000,000","63,000,000","92,000,000","75,000,000","119,000,000","59,000,000","75,000,000","73,000,000","26,852,000,000","981,000,000","1,134,000,000","1,071,000,000","850,000,000","12,275,000,000","1,033,000,000","969,000,000","831,000,000","21,782,000,000","18,559,000,000","781,544,000","229,100,000","200,600,000","210,900,000","153,600,000","170,000,000","191,800,000","179,100,000","149,400,000","84,000,000","153,300,000","157,800,000"
TotalLiabilitiesNetMinorityInterest,"272,260,000,000","275,812,000,000","224,749,000,000","206,962,000,000","170,316,000,000","142,839,000,000","133,261,000,000","124,048,000,000","100,839,000,000","86,342,000,000","70,358,000,000","47,614,000,000","38,554,000,000","43,984,000,000","42,901,000,000","42,747,000,000","41,405,000,000","35,694,000,000","36,301,000,000","33,924,257,000","27,025,200,000","20,835,800,000","15,336,600,000","12,924,200,000","9,919,100,000","7,450,900,000","6,517,300,000","5,646,400,000","4,826,100,000","4,033,900,000","3,308,600,000"
	TotalDeposits,"220,094,000,000","231,423,000,000","169,656,000,000","163,454,000,000","129,502,000,000","102,815,000,000","92,972,000,000","79,377,000,000","60,854,000,000","50,590,000,000","38,820,000,000","23,841,000,000","13,822,000,000","11,020,000,000","14,108,000,000","11,118,000,000","8,308,000,000","5,231,000,000","5,448,000,000","4,209,415,000",,,,,,,,,,,
		InterestBearingDepositsLiabilities,"219,349,000,000","230,661,000,000","168,864,000,000","162,780,000,000","128,855,000,000","102,251,000,000","92,451,000,000","78,950,000,000","60,379,000,000","50,111,000,000","38,820,000,000","23,841,000,000","13,822,000,000","11,020,000,000","13,420,000,000","10,280,000,000","7,585,000,000","5,231,000,000","5,448,000,000","4,209,415,000",,,,,,,,,,,
			DepositsbyBank,"220,100,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CustomerAccounts,"219,349,000,000","230,661,000,000","168,864,000,000","162,780,000,000","128,855,000,000","102,251,000,000","92,451,000,000","78,950,000,000","60,379,000,000","50,111,000,000","38,820,000,000","23,841,000,000","13,822,000,000","11,020,000,000","13,420,000,000","10,280,000,000","7,585,000,000","5,231,000,000","5,448,000,000","4,209,415,000",,,,,,,,,,,
		NonInterestBearingDeposits,"745,000,000","762,000,000","792,000,000","674,000,000","647,000,000","564,000,000","521,000,000","427,000,000","475,000,000","479,000,000",,,,,"688,000,000","838,000,000","723,000,000",,,,,,,,,,,,,,
	PayablesAndAccruedExpenses,"44,736,000,000","37,511,000,000","35,340,000,000","40,632,000,000","37,924,000,000","38,125,000,000","38,386,000,000","43,039,000,000","37,984,000,000","33,746,000,000","30,026,000,000","21,356,000,000","22,212,000,000","22,443,000,000","26,219,000,000","28,985,000,000","29,999,000,000","28,011,000,000","28,218,000,000","27,328,552,000","25,639,100,000","19,866,500,000","14,497,500,000","12,054,500,000","9,346,200,000","6,966,800,000","6,049,800,000","5,376,300,000","4,707,000,000","3,898,700,000","3,164,800,000"
		Payables,"39,220,000,000","34,557,000,000","32,530,000,000","38,301,000,000","35,773,000,000","36,309,000,000","36,800,000,000","41,398,000,000","36,587,000,000","32,250,000,000","28,619,000,000","21,356,000,000","22,212,000,000","22,443,000,000","26,219,000,000","28,985,000,000","29,999,000,000","28,011,000,000","28,218,000,000","27,328,552,000","25,639,100,000","19,866,500,000","14,497,500,000","12,054,500,000","9,346,200,000","6,966,800,000","6,049,800,000","5,376,300,000","4,707,000,000","3,898,700,000","3,164,800,000"
			AccountsPayable,"39,220,000,000","34,557,000,000","32,530,000,000","38,301,000,000","35,773,000,000","36,309,000,000","36,800,000,000","41,398,000,000","36,587,000,000",,,,,,,,,,,,,,,,,,,,,,
		CurrentAccruedExpenses,"5,516,000,000","2,954,000,000","2,810,000,000","2,331,000,000","2,151,000,000","1,816,000,000","1,586,000,000","1,641,000,000","1,397,000,000","1,496,000,000","1,407,000,000",,,,,,,,,,,,,,,,,,,,
	CurrentDebtAndCapitalLeaseObligation,,"0","15,000,000,000",,,,,,,,,,,,"672,000,000","663,000,000","996,000,000","508,000,000","578,000,000","339,031,000",,,,,,,,,,,
		CurrentDebt,,"0","15,000,000,000",,,,,,,,,,,,"672,000,000","663,000,000","996,000,000","508,000,000","578,000,000","339,031,000",,,,,,,,,,,
			OtherCurrentBorrowings,,"0","15,000,000,000",,,,,,,,,,,,"672,000,000","663,000,000","996,000,000","508,000,000","578,000,000","339,031,000",,,,,,,,,,,
	LongTermDebtAndCapitalLeaseObligation,"7,430,000,000","6,878,000,000","4,753,000,000","2,876,000,000","2,890,000,000","1,899,000,000","1,903,000,000","1,632,000,000","2,001,000,000","2,006,000,000","1,512,000,000","883,000,000","899,000,000","388,000,000","514,000,000","585,000,000","772,000,000","642,000,000","730,000,000","770,229,000","455,000,000","351,000,000","361,000,000","508,900,000","246,100,000","288,800,000","308,700,000","151,700,000","119,100,000","125,700,000","130,500,000"
		LongTermDebt,"7,430,000,000","6,826,000,000","4,753,000,000","2,808,000,000","2,815,000,000","1,816,000,000","1,814,000,000","1,537,000,000","2,001,000,000","2,006,000,000","1,512,000,000","883,000,000","899,000,000","388,000,000","514,000,000","585,000,000","772,000,000","642,000,000","730,000,000","770,229,000","455,000,000","351,000,000","361,000,000","508,900,000","246,100,000","288,800,000","308,700,000","151,700,000","119,100,000","125,700,000","130,500,000"
		LongTermCapitalLeaseObligation,,"52,000,000",,"68,000,000","75,000,000","83,000,000","89,000,000","95,000,000",,,,,,,,,,,,,,,,,,,,,,,
	OtherLiabilities,"272,300,000,000",,,,,,,,,,,"1,534,000,000","1,621,000,000","10,133,000,000","1,388,000,000","1,396,000,000","1,330,000,000","1,302,000,000","1,327,000,000","1,277,030,000","931,100,000","618,300,000","478,100,000","360,800,000","326,800,000","195,300,000","158,800,000","118,400,000",,"9,500,000","13,300,000"
TotalEquityGrossMinorityInterest,"21,745,000,000","20,670,000,000","18,525,000,000","16,421,000,000","13,402,000,000","11,803,000,000","10,381,000,000","9,589,000,000","7,714,000,000","6,226,000,000","5,073,000,000","4,061,000,000","3,732,000,000","5,008,000,000","4,450,000,000","4,386,000,000","4,461,000,000","4,011,000,000","4,163,000,000","4,229,712,000","2,273,900,000","1,428,600,000","1,145,100,000","854,600,000","632,900,000","467,000,000","379,200,000","258,800,000","199,800,000","154,100,000","171,700,000"
	StockholdersEquity,"21,745,000,000","20,670,000,000","18,525,000,000","16,421,000,000","13,402,000,000","11,803,000,000","10,381,000,000","9,589,000,000","7,714,000,000","6,226,000,000","5,073,000,000","4,061,000,000","3,732,000,000","5,008,000,000","4,450,000,000","4,386,000,000","4,461,000,000","4,011,000,000","4,163,000,000","4,229,712,000","2,273,900,000","1,428,600,000","1,145,100,000","854,600,000","632,900,000","467,000,000","379,200,000","258,800,000","199,800,000","154,100,000","171,700,000"
		CapitalStock,"2,808,000,000","2,808,000,000","2,808,000,000","2,798,000,000","1,474,000,000","887,000,000","884,000,000","880,000,000","15,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","13,856,000","8,200,000",,,,,,,,,,
			PreferredStock,"2,793,000,000","2,793,000,000","2,793,000,000","2,783,000,000","1,459,000,000","872,000,000","869,000,000","865,000,000","0","0","0",,,,,,,,,,,,,,,,,,,,
			CommonStock,"15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","13,856,000","8,200,000",,,,,,,,,,
		RetainedEarnings,"19,960,000,000","17,329,000,000","14,408,000,000","12,649,000,000","11,253,000,000","10,198,000,000","9,253,000,000","8,554,000,000","7,978,000,000","7,409,000,000","7,243,000,000","6,735,000,000","5,776,000,000","4,901,000,000","3,847,000,000","3,258,000,000","3,125,000,000","2,769,000,000","2,794,000,000","2,713,094,000","1,794,300,000","1,255,000,000","955,500,000","723,100,000","520,500,000","373,200,000","253,700,000","147,200,000","72,900,000","44,800,000","32,000,000"
		AdditionalPaidInCapital,"4,656,000,000","4,499,000,000","4,353,000,000","4,267,000,000","4,152,000,000","4,050,000,000","3,951,000,000","3,881,000,000","3,826,000,000","3,034,000,000","2,298,000,000","2,214,000,000","2,107,000,000","1,868,000,000","1,827,000,000","1,769,000,000","1,749,000,000","1,744,000,000","1,726,000,000","1,588,298,000","539,400,000",,,,,,,,,,
		TreasuryStock,"5,767,000,000","3,714,000,000","2,892,000,000","3,130,000,000","3,343,000,000","3,497,000,000","3,716,000,000","4,024,000,000","4,113,000,000","4,247,000,000","4,291,000,000","4,349,000,000","4,148,000,000","1,739,000,000","1,124,000,000","591,000,000","319,000,000","465,000,000","295,000,000",,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"88,000,000","-252,000,000","-152,000,000","-163,000,000","-134,000,000","165,000,000","9,000,000","298,000,000","8,000,000","16,000,000","-191,000,000","-553,000,000","-17,000,000","-36,000,000","-114,000,000","-64,000,000","-108,000,000","-51,000,000","-76,000,000","-85,536,000","-68,000,000","1,300,000","900,000",,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,"1,000,000",,,,,,,"3,900,000",,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,"-37,000,000",,,,,,,"-71,900,000",,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"172,300,000","188,700,000","131,500,000","112,400,000","93,800,000","125,500,000","111,600,000","126,900,000","109,300,000","139,700,000"
