name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012
MarketCap,"4,296,447,517","6,205,057,713","6,783,864,501","9,269,206,908","9,578,318,777","5,209,792,843","6,357,690,111","4,461,536,630","4,757,308,334","5,890,526,509","6,041,214,397","6,013,816,599","6,196,737,190","6,179,009,203","6,139,524,142","6,470,715,167","5,778,183,179","5,849,672,858","4,744,961,720","5,765,506,347","5,491,160,447","5,340,470,960","5,438,177,303","5,870,876,825","3,362,380,244","2,810,668,769","2,353,618,362","1,694,090,448","1,345,562,116","1,080,264,431","998,767,756","834,734,024"
EnterpriseValue,"10,042,686,517","11,538,866,713","11,599,062,501","13,785,348,908","13,642,442,777","8,682,376,843","9,127,550,111","5,584,826,630","5,880,598,334","6,977,394,509","7,056,226,397","6,957,456,599","7,122,101,190","6,965,732,203","6,739,762,142","7,157,706,167","6,395,430,179","6,854,162,858","5,697,800,720","6,552,008,347","6,001,446,447","5,818,765,960","5,879,786,303","6,093,900,825","3,478,412,244","2,779,639,769","2,545,761,362","1,880,191,448","1,536,454,116","1,271,156,431","1,194,478,756","969,969,024"
PeRatio,"35.446","59.82","18.066","18.773","19","8.633","10.073","9.483","11.374","13.977","14.445","14.407","14.76","14.889","15.087","16.354","15.836","16.44","15.283","20.334","22.063","29.431","33.437","39.166","28.589","25.124","36.122","64.236","43.111","34.611","23.696","23.797"
ForwardPeRatio,"4.375","6.394","7.542","9.747","9.452","10.352",,"8.711","11.351","10.823",,"10.256",,,,,,"18.051","13.141","15.432","17.007","22.472","24.876","30.769","22.727","28.736","24.155","20.408","17.953","15.337","14.837",
PsRatio,"2.388","3.259","3.301","3.526","3.067","2.917","4.327","4.797","5.704","7.32","7.797","7.938","8.299","8.684","8.638","9.204","8.456","9.911","8.846","11.075","11.044","18.965","19.564","20.921","15.454","12.554","10.319","11.273","9.844","7.903","8.43","7.323"
PbRatio,"0.792","1.094","1.143","1.91","1.99","1.03","2.567","2.025","1.344","2.794","2.911","2.948","3.108","3.204","3.251","3.983","3.686","5.348","4.803","6.088","7.946","8.178","8.635","8.933","5.22","3.776","4.82","3.511","2.856","2.293","4.046",
EnterprisesValueRevenueRatio,"6.16","27.096","28.399","33.94","35","22.564","25.036","20.703","25.256","31.078","34.056","34.968","35.011","32.83","39.452","41.614","35.412","41.31","38.295","45.307","38.766","51.89","61.347","66.551","55.59","54.71","55.485","41.934","34.632","30.418","34.671","32.697"
EnterprisesValueEBITDARatio,"7.416","32.921","33.958","41.372","41.469","29.06","28.941","23.732","29.181","38.276","42.064","42.817","42.992","51.354","44.952","47.953","41.314","49.579","48.043","56.867","47.861","60.575","79.207","85.126","73.867","74.901","91.311","58.749","45.885","40.743","56.525","50.601"
