name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999
MarketCap,"2,090,395,808","4,183,438,229","3,569,921,836","5,527,810,059","3,163,025,361","2,108,712,339","1,206,878,485","1,069,605,534","482,982,890","415,496,545","220,368,526","321,020,596","377,675,826","526,676,008","540,533,401","583,110,998","507,711,040","465,119,699","333,367,066","227,398,812","172,156,761","125,992,242","106,604,668"
PeRatio,"6.636","10.488","15.009","19.839","22.5","31.192","42.294","49.192","21.78","20.911","18.774","15.537","14.254","21.672","27.894","27.918","23.816","40.483","29.18","23.344","22.621","17.39","32.187"
ForwardPeRatio,"7.027","9.39","7.955","14.144","18.149","15.152",,,"13.038","12.484","13.423",,,,,,,,,,,,
PsRatio,"2.071","4.233","3.539","6.573","6.615","4.738","4.364","3.949","3.367","2.776","1.794","2.658","2.762","4.456","5.256","5.525","4.875","6.101","5.938","4.619","4.507","3.528","3.714"
PbRatio,"0.488","0.954","0.83","2.805","1.793","1.276","1.256","1.122","1.006","0.935","0.511","0.745","0.884","1.319","1.344","1.489","1.285","1.331","2.829","2.051","1.736","1.444","1.181"
