name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
				FlightFleetVehicleAndRelatedEquipments,"18,774,026,000","12,664,876,000","12,165,516,000","12,439,048,000","12,369,798,000","11,992,754,000","12,102,671,000","12,707,978,000","3,714,000","3,269,000",,"3,637,376,000",,,,,,,,,,,
				LandAndImprovements,"48,406,000","45,424,000","49,780,000","50,148,000","45,313,000","57,988,000","59,352,000","65,307,000","35,673,000","35,538,000","35,538,000","26,397,000",,,,,,,"9,597,000",,,,
				BuildingsAndImprovements,"133,488,000","179,907,000","190,552,000","190,771,000","131,816,000","249,361,000","247,263,000","245,939,000","101,123,000","101,181,000","100,662,000","64,582,000",,,,,,,"64,481,000",,,,
				MachineryFurnitureEquipment,"920,132,000","834,941,000","884,152,000","865,844,000","756,030,000","1,382,866,000","1,307,731,000","1,215,057,000","6,368,049,000","5,599,624,000","5,038,902,000",,,,,,,,"1,038,056,000",,,,
				OtherProperties,"426,618,000","281,491,000","276,786,000","278,788,000","307,523,000","254,432,000","270,321,000","236,366,000",,,,"165,208,000",,,,,,,"75,832,000",,,,
				ConstructionInProgress,"372,589,000","630,320,000","556,822,000","470,065,000","1,142,812,000","937,279,000","858,650,000","1,153,003,000","1,087,563,000","715,603,000","264,259,000","3,035,000",,,,,,,"3,273,000",,,,
				Leases,"234,249,000","211,322,000","186,679,000","192,100,000","124,307,000","144,230,000","88,641,000","87,004,000","94,485,000","87,168,000","76,536,000",,,,,,,,,,,,
			AccumulatedDepreciation,"-7,989,890,000","-4,894,916,000","-4,244,952,000","-3,988,615,000","-3,938,942,000","-4,245,834,000","-3,951,843,000","-3,912,765,000","-1,762,625,000","-1,593,953,000","-1,319,341,000","-803,230,000","-698,719,000","-589,457,000","-443,710,000","-1,353,863,000","-320,070,000","-262,044,000","-205,475,000","-173,738,000","-140,972,000","-107,100,000","-90,100,000"
		GoodwillAndOtherIntangibleAssets,"3,657,817,000","3,735,144,000","4,289,797,000","4,320,695,000","3,602,000,000","5,193,480,000","5,820,913,000","4,797,055,000","228,700,000","203,743,000","98,607,000","32,412,000","36,022,000","43,469,000","44,751,000","42,470,000","45,071,000","47,870,000","41,938,000","35,599,000","33,416,000","34,800,000","37,000,000"
			Goodwill,"2,209,576,000","2,294,072,000","2,672,550,000","2,710,382,000","2,280,575,000","3,313,401,000","3,727,605,000","2,948,462,000","163,777,000","157,994,000",,"32,412,000","36,022,000","43,469,000","44,751,000","42,470,000","45,071,000","47,870,000","41,938,000","35,599,000","33,416,000",,
			OtherIntangibleAssets,"1,448,241,000","1,441,072,000","1,617,247,000","1,610,313,000","1,321,425,000","1,880,079,000","2,093,308,000","1,848,593,000","64,923,000","45,749,000","98,607,000",,,,,,,,,,,"34,800,000","37,000,000"
		InvestmentsAndAdvances,"15,632,000","21,064,000","46,513,000","45,279,000","30,975,000","3,715,000","10,239,000","10,143,000","22,824,000","593,000","1,236,000","210,402,000","317,925,000","239,698,000","224,937,000","174,334,000","43,399,000","43,926,000","41,529,000","2,233,000","56,808,000",,
			LongTermEquityInvestment,,,,,,"0","6,596,000","3,757,000","991,000",,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"15,632,000","21,064,000","46,513,000","45,279,000","30,975,000","3,715,000","3,643,000","6,386,000","21,833,000",,,,,,,,,,,,,,
				AvailableForSaleSecurities,"15,632,000","21,064,000","46,513,000","45,279,000","30,975,000","3,715,000","3,643,000","6,386,000",,,,,,,,,,,,,,,
			OtherInvestments,"494,000","494,000","494,000","522,000","638,000","491,000","506,000","507,000",,,,,,,,,,,,,,,
		FinancialAssets,"2,676,000","0","519,000","0","0","0","0","1,118,000","0",,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,"251,000","0","28,915,000","9,756,000","9,851,000","7,912,000",,"2,563,000","9,527,000","38,000",,
		NonCurrentAccountsReceivable,"39,405,000","44,324,000","62,382,000","68,758,000","81,405,000","112,780,000","166,711,000","124,128,000","7,491,000","7,883,000","7,190,000","11,200,000",,,,,,,,,,,
		NonCurrentDeferredAssets,"235,583,000","273,327,000","364,021,000","384,580,000","376,595,000","407,323,000","402,962,000","144,629,000","60,148,000","38,084,000","10,652,000",,,,,,,,,"5,286,000",,,
			NonCurrentDeferredTaxesAssets,"235,583,000","273,327,000","364,021,000","384,580,000","376,595,000","407,323,000","402,962,000","144,629,000","60,148,000","38,084,000","10,652,000",,,,,,,,,"5,286,000",,,
		NonCurrentPrepaidAssets,"48,798,000","100,132,000","98,798,000","162,659,000","179,199,000","267,510,000","196,547,000","255,382,000","11,189,000",,,,,,,,,,,,,,
		OtherNonCurrentAssets,"150,049,000","133,059,000","125,108,000","91,299,000","69,686,000","91,922,000","71,439,000","55,114,000","46,974,000","54,095,000","48,760,000","206,197,000","102,287,000","34,372,000","34,844,000","32,812,000","35,913,000","51,371,000","27,652,000","60,262,000","15,309,000","52,700,000","99,400,000"
TotalLiabilitiesNetMinorityInterest,"17,958,629,000","13,820,001,000","14,530,736,000","15,012,890,000","15,163,870,000","15,980,735,000","17,304,687,000","15,364,256,000","6,191,287,000","5,485,837,000","4,666,046,000","3,781,162,000","2,908,501,000","2,298,158,000","1,639,697,000","1,390,974,000","1,271,841,000","1,272,652,000","1,144,209,000","868,423,000","714,538,000","651,700,000","369,000,000"
	CurrentLiabilities,"6,960,942,000","5,568,752,000","5,842,714,000","6,222,191,000","5,640,972,000","5,829,732,000","6,509,107,000","5,780,289,000","2,322,079,000","2,144,019,000","1,523,339,000","1,379,027,000","1,122,605,000","876,283,000","684,415,000","581,925,000","506,412,000","459,196,000","422,024,000","331,221,000","247,090,000","295,900,000","234,900,000"
		PayablesAndAccruedExpenses,"2,290,170,000","1,749,691,000","1,774,149,000","1,645,722,000","1,505,994,000","1,546,471,000","1,623,386,000","1,657,252,000","730,771,000","771,190,000","389,022,000","796,995,000","443,327,000","329,037,000","271,539,000","224,726,000","173,959,000","168,756,000","143,588,000","126,283,000","89,759,000","93,700,000","104,800,000"
			Payables,"2,122,546,000","1,607,317,000","1,528,010,000","1,260,103,000","1,375,433,000","1,391,551,000","1,440,192,000","1,439,159,000","617,166,000","771,190,000","389,022,000","467,253,000","443,327,000","329,037,000","271,539,000","224,726,000","173,959,000","168,756,000","143,588,000","126,283,000","89,759,000","93,700,000","104,800,000"
				AccountsPayable,"1,515,945,000","1,075,683,000","1,097,300,000","869,102,000","1,087,052,000","1,062,493,000","969,765,000","1,036,710,000","531,848,000","645,571,000","377,735,000","361,620,000","322,897,000","260,947,000","236,212,000","224,057,000","172,488,000","158,294,000","142,633,000","113,318,000","89,007,000","93,700,000","104,800,000"
				TotalTaxPayable,"10,111,000","20,426,000","31,597,000","26,867,000","21,590,000","57,040,000","64,870,000",,,,"11,287,000",,,,,,"35,000",,,,,,
				DividendsPayable,"57,129,000","54,580,000","46,590,000","25,518,000",,,"275,000","4,023,000","85,318,000","125,435,000",,"105,330,000","120,073,000","67,789,000","35,000,000","0","83,000","8,958,000","0","9,998,000",,,
				DuetoRelatedPartiesCurrent,,,"99,862,000","89,523,000",,,"110,147,000","70,625,000",,"184,000",,,,,,,,,,,,,
				OtherPayable,"539,361,000","456,628,000","252,661,000","249,093,000","266,791,000","272,018,000","295,135,000","327,801,000",,,,"303,000","357,000","301,000","327,000","669,000","1,353,000","1,504,000","955,000","2,967,000","752,000",,
			CurrentAccruedExpenses,"167,624,000","142,374,000","246,139,000","385,619,000","130,561,000","154,920,000","183,194,000","218,093,000","113,605,000",,,"329,742,000",,,,,,,,,,,
		CurrentProvisions,"5,206,000","4,794,000","2,783,000","2,643,000","2,922,000","12,411,000","27,856,000","21,719,000","7,363,000","753,000","970,000",,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"1,835,288,000","1,397,156,000","1,288,749,000","1,814,647,000","1,510,146,000","1,397,382,000","1,969,281,000","1,977,255,000","537,334,000","495,261,000","385,421,000","214,901,000","164,113,000","141,949,000","86,974,000","72,915,000","67,150,000","65,363,000","72,705,000","42,243,000","35,682,000","94,700,000","35,900,000"
			CurrentDebt,"827,012,000","972,056,000","1,012,208,000","1,546,607,000","1,185,287,000","1,032,868,000","1,545,744,000","1,505,359,000","537,334,000","495,261,000","385,421,000","151,247,000","102,153,000","98,879,000","53,104,000","34,098,000","63,155,000","61,454,000","52,161,000","37,923,000","30,951,000","94,700,000","35,900,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,"108,000","610,000",,,
				OtherCurrentBorrowings,"827,012,000","972,056,000","1,012,208,000","1,546,607,000","1,185,287,000","1,032,868,000","1,545,744,000","1,505,359,000","537,334,000",,"385,421,000","151,247,000","102,153,000","98,879,000","53,104,000","34,098,000","63,155,000","61,454,000","52,053,000","37,313,000","30,951,000",,
			CurrentCapitalLeaseObligation,"1,008,276,000","425,100,000","276,541,000","268,040,000","324,859,000","364,514,000","423,537,000","471,896,000",,,,"63,654,000","61,960,000","43,070,000","33,870,000","38,817,000","3,995,000","3,909,000","20,544,000","4,320,000","4,731,000",,
		CurrentDeferredLiabilities,"2,701,008,000","2,333,796,000","2,694,472,000","2,669,372,000","2,443,081,000","2,583,280,000","2,750,708,000","2,025,377,000","999,242,000","826,260,000","542,832,000",,,,,,,,"0","3,003,000",,,
			CurrentDeferredTaxesLiabilities,"11,925,000","3,738,000","3,511,000","14,286,000","19,378,000","17,889,000","11,583,000","115,481,000","29,369,000","15,736,000",,,,,,,,,"0","3,003,000",,,
			CurrentDeferredRevenue,"2,689,083,000","2,330,058,000","2,690,961,000","2,655,086,000","2,423,703,000","2,565,391,000","2,739,125,000","1,909,896,000","969,873,000","810,524,000","542,832,000",,,,,,,,,,,,
		OtherCurrentLiabilities,"129,270,000","83,315,000","82,561,000","89,807,000","178,829,000","290,188,000","137,876,000","98,686,000","47,369,000","50,555,000","205,094,000","367,131,000","515,165,000","405,297,000","325,902,000","284,284,000","265,303,000","225,077,000","205,731,000","159,692,000","121,649,000","107,500,000","94,200,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"10,997,687,000","8,251,249,000","8,688,022,000","8,790,699,000","9,522,898,000","10,151,003,000","10,795,580,000","9,583,967,000","3,869,208,000","3,341,818,000","3,142,707,000","2,402,135,000","1,785,896,000","1,421,875,000","955,282,000","809,049,000","765,429,000","813,456,000","722,185,000","537,202,000","467,448,000","355,800,000","134,100,000"
		LongTermProvisions,"286,403,000","303,495,000","374,593,000","422,494,000","424,497,000","703,140,000","1,122,247,000","445,129,000","22,385,000","32,120,000","26,834,000","92,593,000","94,441,000",,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"8,530,396,000","5,864,570,000","6,602,891,000","6,790,273,000","7,516,257,000","7,360,685,000","7,803,588,000","7,582,302,000","2,978,973,000","2,875,714,000","2,389,521,000","2,081,310,000","233,768,000","176,433,000","161,151,000","192,301,000","7,084,000","10,854,000","337,000","21,287,000","25,669,000","325,600,000","106,600,000"
			LongTermDebt,"4,635,672,000","4,664,816,000","5,769,927,000","6,035,952,000","6,500,478,000","6,016,165,000","5,900,873,000","4,966,378,000","2,978,973,000","2,875,714,000","2,389,521,000","1,902,416,000",,,,,,,,"276,000","828,000","325,600,000","106,600,000"
			LongTermCapitalLeaseObligation,"3,894,724,000","1,199,754,000","832,964,000","754,321,000","1,015,779,000","1,344,520,000","1,902,715,000","2,615,924,000",,,,"178,894,000","233,768,000","176,433,000","161,151,000","192,301,000","7,084,000","10,854,000","337,000","21,011,000","24,841,000",,
		NonCurrentDeferredLiabilities,"1,468,186,000","1,516,823,000","1,108,002,000","1,129,540,000","1,083,695,000","1,407,247,000","844,741,000","690,318,000","369,625,000","312,012,000","240,619,000","228,232,000","169,885,000","126,886,000","95,576,000","71,303,000","42,018,000","22,399,000","14,702,000","14,627,000",,,
			NonCurrentDeferredTaxesLiabilities,"616,803,000","872,121,000","949,697,000","915,759,000","811,565,000","1,051,894,000","767,228,000","589,059,000","369,625,000","312,012,000","240,619,000","228,232,000","169,885,000","126,886,000","95,576,000","71,303,000","42,018,000","22,399,000","14,702,000","14,627,000",,,
			NonCurrentDeferredRevenue,"851,383,000","644,702,000","158,305,000","213,781,000","272,130,000","355,353,000","77,513,000","101,259,000",,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"619,110,000","483,656,000","498,832,000","359,391,000","417,050,000","577,454,000","922,887,000","731,235,000","354,930,000",,,,,,,,,,,,,,
		EmployeeBenefits,"93,570,000","82,365,000","101,087,000","82,322,000","65,271,000","74,102,000","45,666,000","18,366,000","13,132,000","9,657,000","5,555,000",,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,"13,132,000","9,657,000","5,555,000",,,,,,,,,,,,
		DerivativeProductLiabilities,"22,000","340,000","2,617,000","6,679,000","16,128,000","28,327,000","56,397,000","116,555,000","120,304,000",,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"9,381,801,000",,,,,"48,000","54,000","62,000","9,859,000","112,315,000","480,178,000","247,469,000","1,287,802,000","1,118,556,000","698,555,000","545,445,000","716,327,000","780,203,000","707,146,000","501,288,000","441,779,000","30,200,000","27,500,000"
TotalEquityGrossMinorityInterest,"3,129,177,000","3,746,776,000","4,267,236,000","4,185,304,000","2,937,548,000","4,503,695,000","5,326,459,000","5,168,816,000","1,457,372,000","1,300,060,000","1,105,926,000","1,123,699,000","993,241,000","630,631,000","506,086,000","438,255,000","356,673,000","312,788,000","290,733,000","288,962,000","261,795,000","227,300,000","214,800,000"
	StockholdersEquity,"3,130,782,000","3,666,836,000","4,176,089,000","4,096,660,000","2,856,535,000","4,401,896,000","5,238,821,000","5,142,083,000","1,445,324,000","1,296,814,000","1,098,827,000","1,117,978,000","988,052,000","626,320,000","502,713,000","434,557,000","352,564,000","308,862,000","288,532,000","288,358,000","261,274,000","226,900,000","214,700,000"
		CapitalStock,"3,146,265,000","3,146,265,000","3,146,265,000","3,149,564,000","2,545,705,000","2,545,705,000","2,389,384,000","1,501,018,000","473,907,000","453,444,000","453,444,000","453,444,000","453,444,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000",,
			CommonStock,"3,146,265,000","3,146,265,000","3,146,265,000","3,149,564,000","2,545,705,000","2,545,705,000","2,389,384,000","1,501,018,000","473,907,000","453,444,000","453,444,000","453,444,000","453,444,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000",,
		RetainedEarnings,"352,272,000","597,675,000","475,118,000","366,404,000","317,950,000","536,190,000","795,303,000","1,106,168,000","1,116,798,000","949,214,000","742,704,000","662,785,000","534,660,000","492,017,000","368,410,000","300,254,000","215,641,000","171,939,000","154,229,000","151,435,000","124,351,000","90,000,000","77,800,000"
		AdditionalPaidInCapital,,"3,146,265,000","3,146,265,000","3,149,564,000","2,545,705,000","2,545,705,000","2,389,384,000","1,501,018,000",,,,,,"134,303,000",,"2,620,000","2,620,000","2,620,000",,,,,
		TreasuryStock,"178,000","178,000","178,000","178,000","178,000","178,000","178,000","203,000",,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-367,577,000","-76,926,000","554,884,000","580,870,000","-6,942,000","1,320,179,000","2,054,312,000","2,535,100,000","-153,873,000",,,,,,,,,,,,,,
			OtherEquityAdjustments,"-367,577,000","-76,926,000","554,884,000","580,870,000","-6,942,000","1,320,179,000","2,054,312,000","2,535,100,000",,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,"8,492,000","-105,844,000","-97,321,000","1,749,000","-52,000","-134,303,000",,"-2,620,000",,,,"2,620,000","2,620,000","136,900,000","136,900,000"
	MinorityInterest,"-1,605,000","79,940,000","91,147,000","88,644,000","81,013,000","101,799,000","87,638,000","26,733,000","12,048,000","3,246,000","7,099,000","5,721,000","5,189,000","4,311,000","3,373,000","3,698,000","4,109,000","3,926,000","2,201,000","604,000","521,000","400,000","100,000"
TotalCapitalization,"7,766,454,000","8,331,652,000","9,946,016,000","10,132,612,000","9,357,013,000","10,418,061,000","11,139,694,000","10,108,461,000","4,424,297,000","4,172,528,000","3,488,348,000","3,020,394,000","988,052,000","626,320,000","502,713,000","434,557,000","352,564,000","308,862,000","288,532,000","288,634,000","262,102,000","552,500,000","321,300,000"
CommonStockEquity,"3,130,782,000","3,666,836,000","4,176,089,000","4,096,660,000","2,856,535,000","4,401,896,000","5,238,821,000","5,142,083,000","1,445,324,000","1,296,814,000","1,098,827,000","1,117,978,000","988,052,000","626,320,000","502,713,000","434,557,000","352,564,000","308,862,000","288,532,000","288,358,000","261,274,000","226,900,000","214,700,000"
CapitalLeaseObligations,"4,903,000,000","1,624,854,000","1,109,505,000","1,022,361,000","1,340,638,000","1,709,034,000","2,326,252,000","3,087,820,000",,,,"242,548,000","295,728,000","219,503,000","195,021,000","231,118,000","11,079,000","14,763,000","20,881,000","25,331,000","29,572,000",,
NetTangibleAssets,"-527,035,000","-68,308,000","-113,708,000","-224,035,000","-745,465,000","-791,584,000","-582,092,000","345,028,000","1,216,624,000","1,093,071,000","1,000,220,000","1,085,566,000","952,030,000","582,851,000","457,962,000","392,087,000","307,493,000","260,992,000","246,594,000","252,759,000","227,858,000","192,100,000","177,700,000"
WorkingCapital,"-2,942,714,000","-2,262,390,000","-2,097,215,000","-2,595,416,000","-2,818,071,000","-2,195,108,000","-1,529,558,000","-2,432,675,000","-978,728,000","-610,950,000","-114,368,000","-27,996,000","-28,702,000","-169,975,000","-105,190,000","8,863,000","-19,700,000","-43,357,000","-86,528,000","6,028,000","17,670,000","-43,900,000","15,600,000"
InvestedCapital,"8,593,466,000","9,303,708,000","10,958,224,000","11,679,219,000","10,542,300,000","11,450,929,000","12,685,438,000","11,613,820,000","4,961,631,000","4,667,789,000","3,873,769,000","3,171,641,000","1,090,205,000","725,199,000","555,817,000","468,655,000","415,719,000","370,316,000","340,693,000","326,557,000","293,053,000","647,200,000","357,200,000"
TangibleBookValue,"-527,035,000","-68,308,000","-113,708,000","-224,035,000","-745,465,000","-791,584,000","-582,092,000","345,028,000","1,216,624,000","1,093,071,000","1,000,220,000","1,085,566,000","952,030,000","582,851,000","457,962,000","392,087,000","307,493,000","260,992,000","246,594,000","252,759,000","227,858,000","192,100,000","177,700,000"
TotalDebt,"10,365,684,000","7,261,726,000","7,891,640,000","8,604,920,000","9,026,403,000","8,758,067,000","9,772,869,000","9,559,557,000","3,516,307,000","3,370,975,000","2,774,942,000","2,296,211,000","397,881,000","318,382,000","248,125,000","265,216,000","74,234,000","76,217,000","73,042,000","63,530,000","61,351,000","420,300,000","142,500,000"
NetDebt,"4,390,105,000","4,555,230,000","5,640,131,000","6,633,232,000","6,932,268,000","6,059,637,000","5,461,714,000","5,821,474,000","3,141,900,000","2,739,923,000","2,043,445,000","2,037,956,000","90,647,000",,"6,852,000",,,"58,128,000",,,,"409,600,000","117,300,000"
ShareIssued,"606,407,693","606,407,693","606,407,693","606,407,693","551,847,819","545,558,101","551,847,819","492,624,997","683,668,861","341,807,299","341,807,299","341,807,299","341,807,299","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","321,749,382","321,749,382"
OrdinarySharesNumber,"606,407,693","606,407,693","606,407,693","606,407,693","551,847,819","545,558,101","551,847,819","492,624,997","683,668,861","341,807,299","341,807,299","341,807,299","341,807,299","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","321,749,382","321,749,382"
