name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,"288,000","12,000","12,000","12,000","12,000","12,000","108,000","107,000","107,000","259,000","258,000","249,000","240,000","246,000","2,600,000","2,904,000","412,000","411,000","411,000","411,000","411,000","258,000","257,000","-84,000","257,000","429,000","574,000","586,000","640,000","640,000","639,000","646,000","774,000","1,212,000","1,212,000","1,212,000","1,213,000","1,097,000","484,000","586,000","585,000","414,000","505,000",,"0","1,687,000","1,688,000","1,688,000","1,688,000","1,688,000","1,688,000","1,702,000","2,390,000","2,079,000","1,907,000",
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,"288,000","12,000","12,000","12,000","12,000","12,000","108,000","107,000","107,000","259,000","258,000","249,000","240,000","246,000","2,600,000","2,904,000","412,000","411,000","411,000","411,000","411,000","258,000","257,000","-84,000","257,000","429,000","574,000","586,000","640,000","640,000","639,000","646,000","774,000","1,212,000","1,212,000","1,212,000","1,213,000","1,097,000","484,000","586,000","585,000","414,000","505,000",,"0","1,687,000","1,688,000","1,688,000","1,688,000","1,688,000","1,688,000","1,702,000","2,390,000","2,079,000","1,907,000",
			Amortization,,,,,,,,,,,,,,,,,,,,,,,,,,,"288,000","12,000","12,000","12,000","12,000","12,000","108,000","107,000","107,000","259,000","258,000","249,000","240,000","246,000","2,600,000","2,904,000","412,000","411,000","411,000","411,000","411,000","258,000","257,000","-84,000","257,000","429,000","574,000","586,000","640,000","640,000","639,000","646,000","774,000","1,212,000","1,212,000","1,212,000","1,213,000","1,097,000","484,000","586,000","585,000","414,000","505,000",,"0","1,687,000","1,688,000","1,688,000","1,688,000","1,688,000","1,688,000","1,702,000",,,,
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,"288,000","12,000","12,000","12,000","12,000","12,000","108,000","107,000","107,000","259,000","258,000","249,000","240,000","246,000","2,600,000","2,904,000","412,000","411,000","411,000","411,000","411,000","258,000","257,000","-84,000","257,000","429,000","574,000","586,000","640,000","640,000","639,000","646,000","774,000","1,212,000","1,212,000","1,212,000","1,213,000","1,097,000","484,000","586,000","585,000","414,000","505,000",,"0","1,687,000","1,688,000","1,688,000","1,688,000","1,688,000","1,688,000","1,702,000",,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-171,000","-171,000","1,862,000","-172,000","-171,000","-171,000","-171,000","-172,000","-171,000","-171,000","-171,000","-167,000","-171,000",,"352,000","-170,000","903,000",,,,,,,,"100,000,000",,,,,,
OperatingIncome,"370,279,000","18,656,000","138,669,000","126,025,000","86,929,000","142,745,000","137,986,000","136,179,000","73,289,000","128,650,000","120,281,000","94,678,000","44,967,000","64,867,000","36,332,000","20,820,000","-8,549,000","29,587,000","14,688,000","-6,825,000","-25,228,000","3,863,000","-10,852,000","-10,675,000","-8,724,000","27,426,000","23,191,000","-18,195,000","-9,850,000","5,577,000","3,789,000","173,000","-18,087,000","5,964,000","9,088,000","8,652,000","11,525,000","27,034,000","28,542,000","26,078,000","14,589,000","-3,416,000","18,283,000","13,614,000","8,721,000","21,474,000","20,082,000","19,599,000","13,426,000","15,673,000","15,155,000","12,685,000","7,501,000","8,196,000","10,419,000","7,632,000","6,627,000","10,899,000","9,181,000","11,438,000","9,990,000","17,553,000","16,859,000","18,817,000","16,091,000","15,398,000","11,580,000","6,782,000","3,281,000","-800,000","-2,169,000","-5,339,000","-5,636,000","-6,598,000","-9,704,000","-110,860,000","-10,432,000","-11,799,000","-13,565,000","-12,876,000","-13,979,000","2,384,000"
NetNonOperatingInterestIncomeExpense,"51,954,000","3,213,000","19,895,000","15,744,000","13,102,000","8,219,000","17,051,000","20,116,000","17,098,000","11,244,000","11,994,000","8,225,000","11,233,000","6,594,000","6,703,000","6,308,000","6,608,000","4,262,000","5,892,000","6,455,000","5,783,000","7,835,000","11,019,000","8,116,000","1,955,000","4,417,000","6,061,000","5,058,000","4,785,000","4,097,000","4,388,000","4,782,000","3,531,000","951,000","5,826,000","3,884,000","2,692,000","2,255,000","3,355,000","1,601,000","1,593,000","1,475,000","1,848,000","1,715,000","3,080,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"86,549,000","37,808,000","19,895,000","15,744,000","13,102,000","28,968,000","17,051,000","20,116,000","17,098,000","11,244,000","11,994,000","8,225,000","11,233,000","6,594,000","6,703,000","6,308,000","6,608,000","4,262,000","5,892,000","6,455,000","5,783,000","7,835,000","11,019,000","8,116,000","1,955,000","4,417,000","6,061,000","5,058,000","4,785,000","4,097,000",,,,"951,000","5,826,000",,,,,,"1,593,000","1,475,000","1,848,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"34,595,000"
	TotalOtherFinanceCost,"-64,053,000","-15,312,000","-19,895,000","-15,744,000","-13,102,000","-15,090,000","-17,051,000","-20,116,000","-17,098,000","-11,244,000","-11,994,000","-8,225,000","-11,233,000","-6,594,000","-6,703,000","-6,308,000","-6,608,000","-4,262,000","-5,892,000","-6,455,000","-5,783,000","-7,835,000","-11,019,000","-8,116,000","-1,955,000","-4,417,000","-6,061,000","-5,058,000","-4,785,000","-4,097,000","-4,388,000","-4,782,000","-3,531,000",,,"-3,884,000","-2,692,000","-2,255,000","-3,355,000","-1,601,000",,,,"-1,715,000","-3,080,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-167,041,000","-211,654,000","-23,941,000","4,001,000","64,553,000","-33,511,000","49,707,000","-18,923,000","5,454,000","-3,583,000","-896,000","-21,580,000","19,026,000","-17,940,000","136,386,000","28,735,000","17,663,000","-6,368,000","-973,000","16,303,000","2,567,000","56,248,000","133,269,000","8,534,000","-31,847,000","20,132,000","1,594,000","3,139,000","-9,326,000","-6,147,000","3,887,000","29,455,000","-860,000","1,347,000","-349,877,000","-1,283,000",,,"1,570,000","-84,000","9,991,000",,,,,"2,899,000","-779,000","3,137,000",,"-342,000",,"830,000",,"496,000","-589,000","1,844,000","-343,000","1,824,000","-967,000","-2,196,000","-510,000","-768,000","-2,757,000","-756,000","775,000","-6,865,000","-175,000","-1,219,000","-306,000","-311,000","-442,000","300,000","-420,000",,"0",,"-444,000","-450,000","-256,000","-245,000",,
	GainOnSaleOfSecurity,"162,885,000","107,943,000","-25,549,000","-315,000","80,806,000","58,321,000","50,111,000","-16,396,000","7,226,000","-740,000","10,209,000","-16,315,000","15,883,000","22,800,000","130,852,000","34,925,000","28,227,000","-5,570,000","-1,066,000","19,032,000","-1,085,000","53,081,000","128,599,000","20,148,000","-40,569,000","16,623,000","-1,607,000","1,850,000","-10,852,000","-1,770,000",,,"3,061,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"24,000","10,353,000","1,608,000","4,316,000","-16,253,000","-4,731,000","10,150,000","-2,527,000","-1,772,000","-2,843,000","-11,105,000","-5,265,000","3,143,000","-546,000","5,534,000","-6,190,000","-10,564,000","-798,000","93,000","-2,729,000","3,652,000","3,167,000","4,670,000","2,912,000","8,722,000","3,509,000","3,201,000","1,289,000","1,526,000","-4,377,000","883,000","-3,315,000",,,"176,000","-1,283,000",,,,,,,,,,,,,,,,,,"0","-185,000","-162,000","-343,000","2,259,000","-996,000","-858,000","-566,000","-994,000","-1,082,000","-756,000","-333,000","-117,000","-175,000","-316,000","-306,000","-311,000","-442,000","300,000","-420,000",,"0",,"-444,000","-450,000",,,,
	SpecialIncomeCharges,"-342,049,000","-342,049,000","0",,"0","-93,972,000","-10,554,000",,,"0",,,"0","-40,194,000",,,,"0","0","0",,"0","0","-14,526,000",,"-292,000",,,,,"3,004,000","32,770,000","-3,921,000","2,588,000","-350,053,000",,,,"1,570,000","-84,000","9,991,000","375,047,000","0","0",,"2,899,000","-779,000","3,137,000",,"-342,000",,"830,000",,"496,000","-404,000","2,006,000",,"-435,000","29,000","-1,338,000","56,000","226,000","-1,675,000",,"1,108,000","-6,748,000",,"-903,000",,,,,,,,,,,"-256,000","-245,000",,
		ImpairmentOfCapitalAssets,"0","0","0",,"0","12,691,000","10,554,000",,,"0",,,"0","40,194,000",,,,"0","0","0",,"0","0","14,526,000",,"292,000",,,,,"0",,,"-281,548,000","350,053,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,"342,049,000"
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,004,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"12,099,000"
PretaxIncome,"255,192,000","-189,785,000","134,623,000","145,770,000","164,584,000","117,453,000","204,744,000","137,372,000","95,841,000","136,311,000","131,379,000","81,323,000","75,226,000","53,521,000","179,421,000","55,863,000","15,722,000","27,481,000","19,607,000","15,933,000","-16,878,000","67,946,000","133,436,000","5,975,000","-38,616,000","51,975,000","30,846,000","-9,998,000","-14,391,000","3,527,000","12,064,000","34,410,000","-15,416,000","9,728,000","-334,963,000","11,253,000","16,565,000","-98,138,000","33,467,000","27,595,000","26,173,000","373,106,000","20,131,000","15,329,000","11,801,000","19,731,000","26,392,000","29,440,000","19,646,000","19,421,000","18,889,000","15,933,000","9,990,000","12,995,000","11,814,000","11,317,000","7,841,000","11,309,000","9,740,000","10,635,000","10,841,000","18,157,000","15,231,000","18,970,000","16,866,000","9,741,000","12,080,000",,,,,,,,,,,,,,,
TaxProvision,"146,465,000","6,580,000","27,930,000","46,720,000","65,235,000","14,347,000","68,129,000","27,858,000","18,750,000","17,160,000","24,555,000","19,135,000","13,826,000","5,438,000","19,050,000","2,747,000","-16,000","5,627,000","4,756,000","3,022,000","-2,985,000","7,004,000","2,656,000","-1,474,000","-1,216,000","6,095,000","5,297,000","3,025,000","185,000","1,379,000","1,592,000","1,033,000","-1,274,000","713,000","1,366,000","1,253,000","1,669,000","1,921,000","2,226,000","2,391,000","1,898,000","1,012,000","3,268,000","1,991,000","2,052,000","1,788,000","4,429,000","4,245,000","3,580,000","1,910,000","1,735,000","1,477,000","1,382,000","1,273,000","1,095,000","878,000","805,000","550,000","647,000","682,000","531,000","724,000","728,000","952,000","824,000","472,000","423,000",,,,,,,,,,,,,,,
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,348,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"-70,542,000","-175,446,000","20,397,000","51,424,000","33,083,000","16,377,000","45,439,000","35,052,000","28,694,000","45,364,000","49,291,000","23,390,000","38,524,000","19,922,000","146,518,000","43,327,000","15,320,000","14,553,000","9,766,000","11,668,000","-10,309,000","59,751,000","133,595,000","16,622,000","-33,166,000","44,450,000","25,386,000","-11,533,000","-13,171,000","2,355,000","9,878,000","33,245,000","-13,740,000","9,279,000","-336,338,000","9,960,000","15,007,000","-99,986,000","31,310,000","25,229,000","24,353,000","372,105,000","16,703,000","13,338,000","9,749,000","17,414,000","21,963,000","25,195,000","16,066,000","17,511,000","17,154,000","14,456,000","8,608,000","11,722,000","10,719,000","10,439,000","7,036,000","13,759,000","9,093,000","9,953,000","10,310,000","17,433,000","14,503,000","18,018,000","16,042,000","9,269,000","11,657,000","7,121,000","3,376,000","-559,000","-1,894,000","-3,971,000","-4,933,000","-5,294,000","-8,218,000","-9,010,000","-8,875,000","-10,249,000","-12,123,000","-12,119,000","-13,371,000","-13,371,000"
	NetIncome,"-70,542,000","-175,446,000","20,397,000","51,424,000","33,083,000","16,377,000","45,439,000","35,052,000","28,694,000","45,364,000","49,291,000","23,390,000","38,524,000","19,922,000","146,518,000","43,327,000","15,320,000","14,553,000","9,766,000","11,668,000","-10,309,000","59,751,000","133,595,000","16,622,000","-33,166,000","44,450,000","25,386,000","-11,533,000","-13,171,000","2,355,000","9,878,000","33,245,000","-13,740,000","9,279,000","-336,338,000","9,960,000","15,007,000","-99,986,000","31,310,000","25,229,000","24,353,000","372,105,000","16,703,000","13,338,000","9,749,000","17,414,000","21,963,000","25,195,000","16,066,000","17,511,000","17,154,000","14,456,000","8,608,000","11,722,000","10,719,000","10,439,000","7,036,000","13,759,000","9,093,000","9,953,000","10,310,000","17,433,000","14,503,000","18,018,000","16,042,000","9,269,000","11,657,000","7,121,000","3,376,000","-559,000","-1,894,000","-3,971,000","-4,933,000","-5,294,000","-8,218,000","-9,010,000","-8,875,000","-10,249,000","-12,123,000","-12,119,000","-13,371,000","-13,371,000"
		NetIncomeIncludingNoncontrollingInterests,"108,727,000","-196,365,000","106,693,000","99,050,000","99,349,000","103,106,000","136,615,000","109,514,000","77,091,000","119,151,000","106,824,000","62,188,000","61,400,000","48,083,000","160,371,000","53,116,000","15,738,000","21,854,000","14,851,000","12,911,000","-13,893,000","60,942,000","130,780,000","7,449,000","-37,400,000","45,880,000","25,549,000","-13,023,000","-14,576,000","2,148,000","10,472,000","33,377,000","-14,142,000","9,015,000","-336,329,000","10,000,000","14,896,000","-100,059,000","31,241,000","25,204,000","24,275,000","372,094,000","16,863,000","13,338,000","9,749,000","17,943,000","21,963,000","25,195,000","16,066,000","17,511,000","17,154,000","14,456,000","8,608,000","11,722,000","10,719,000","10,439,000","7,036,000","13,759,000","9,093,000","9,953,000","10,310,000","17,433,000","14,503,000","18,018,000","16,042,000","9,269,000","11,657,000","7,121,000","3,376,000","-559,000","-1,894,000","-3,971,000","-4,933,000","-5,294,000","-8,218,000","-9,010,000","-8,875,000","-10,249,000","-12,123,000","-12,146,000","-13,417,000","-13,371,000"
			NetIncomeContinuousOperations,"108,727,000","-196,365,000","106,693,000","99,050,000","99,349,000","103,106,000","136,615,000","109,514,000","77,091,000","119,151,000","106,824,000","62,188,000","61,400,000","48,083,000","160,371,000","53,116,000","15,738,000","21,854,000","14,851,000","12,911,000","-13,893,000","60,942,000","130,780,000","7,449,000","-37,400,000","45,880,000","25,549,000","-13,023,000","-14,576,000","2,148,000","10,472,000","33,377,000","-14,142,000","9,015,000","-336,329,000","10,000,000","14,896,000","-100,059,000","31,241,000","25,204,000","24,275,000","372,094,000","16,863,000","13,338,000","9,749,000","17,943,000","21,963,000","25,195,000","16,066,000","17,511,000","17,154,000","14,456,000","8,608,000","11,722,000","10,719,000","10,439,000","7,036,000","13,759,000","9,093,000","9,953,000","10,310,000","17,433,000","14,503,000","18,018,000","16,042,000","9,269,000","11,657,000","7,121,000","3,376,000","-559,000","-1,894,000","-3,971,000","-4,933,000","-5,294,000","-8,218,000","-9,010,000","-8,875,000","-10,249,000","-12,123,000","-12,119,000","-13,371,000","-13,371,000"
		MinorityInterests,"-179,269,000","20,919,000","-86,296,000","-47,626,000","-66,266,000","-86,729,000","-91,176,000","-74,462,000","-48,397,000","-73,787,000","-57,533,000","-38,798,000","-22,876,000","-28,161,000","-13,853,000","-9,789,000","-418,000","-7,301,000","-5,085,000","-1,243,000","3,584,000","-1,191,000","2,815,000","9,173,000","4,234,000","-1,430,000","-163,000","1,490,000","1,405,000","207,000","-594,000","-132,000","402,000","264,000","-9,000","-40,000","111,000","73,000","69,000","25,000","78,000","11,000","-160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","27,000","46,000",
AverageDilutionEarnings,"-956,000"
DilutedNIAvailtoComStockholders,"-71,498,000","-176,402,000","20,397,000","51,424,000","33,083,000","14,081,000","45,439,000","35,052,000","28,694,000","45,364,000","49,291,000","23,390,000","38,524,000","19,922,000","146,518,000","43,327,000","15,320,000","14,553,000","9,766,000","11,668,000","-10,309,000","59,751,000","133,595,000","16,622,000","-33,166,000","44,450,000","25,386,000","-11,533,000","-13,171,000","2,355,000","9,878,000","33,245,000","-13,740,000","9,279,000","-336,338,000","9,960,000","15,007,000","-99,986,000","31,310,000","25,229,000","24,353,000","372,105,000","16,703,000","13,338,000","9,749,000","17,414,000","21,963,000","25,195,000","16,066,000","17,511,000","17,154,000","14,456,000","8,608,000","11,722,000","10,719,000","10,439,000","7,036,000","13,759,000","9,093,000","9,953,000","10,310,000","17,433,000","14,503,000","18,018,000","16,042,000","9,269,000","11,657,000","7,121,000","3,376,000","-559,000","-1,894,000","-3,971,000","-4,933,000","-5,294,000","-8,218,000","-9,010,000","-8,875,000","-10,249,000","-12,123,000","-12,119,000","-13,371,000","-13,371,000"
