name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"2,494,582,750","3,898,058,291","3,502,055,120","4,580,820,420","4,135,512,043","3,500,720,346","3,744,940,651","2,143,167,105","1,319,182,616","1,419,139,510","1,395,058,394","1,163,794,735","870,010,790","920,575,857","1,709,299,432","1,271,190,354","1,110,175,190","590,681,654","510,645,785","269,365,027","122,343,755","70,389,974","74,763,000"
PeRatio,"10.027","11.132","11.197","19.81","18.233","16.563","22.382","21.506","13.1","22.944","81.2",,"17.646","14.61","18.509","20.234","21.185","17.471","17.718","30","12.143","14.683","17.727"
ForwardPeRatio,,,"9.355","16.921","17.391","12.005","13.089","15.221","11.588","16.051","20.576",,,,,,,,,,,,
PegRatio,,,"0.935","1.879","1.932","0.8","0.872","1.521","0.773","1.283","1.817",,"-3.922",,,,,,,,,,
PsRatio,"2.028","3.127","2.924","3.983","3.68","3.111","3.371","4.011","2.488","2.79","2.837","2.395","2.247","2.635","4.957","5.06","4.595","3.913","3.712","3.246","2.387","3.466","4.275"
PbRatio,"0.576","0.909","0.875","1.149","1.055","0.913","0.998","1.242","0.765","0.82","0.849","0.854","0.677","0.742","1.497","1.749","1.615","1.852","1.772","1.991","3.01","1.917","2.071"
