name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"935,800,817,527","921,138,319,230","723,558,708,460","729,458,189,676","539,067,897,721","528,168,435,200","359,503,564,566"
EnterpriseValue,"835,375,817,527","813,709,319,230","621,128,708,460","633,279,189,676","459,949,897,721","460,632,435,200","302,585,564,566"
PeRatio,"27.712","28.704","38.86","35.008","28.241","35.133","27.905"
ForwardPeRatio,"32.468","24.51","21.787","25.381","18.939","22.523","17.762"
PegRatio,"1.983","1.862","1.061","1.299","1.149","2.107","1.419"
PsRatio,"5.734","6.033","5.615","7.027","6.297","7.305","5.294"
PbRatio,"4.601","4.72","4.241","4.628","3.979","4.487","3.618"
EnterprisesValueRevenueRatio,"5.012","5.027","4.54","5.713","5.095","6.143","4.585"
EnterprisesValueEBITDARatio,"16.19","15.798","14.097","18.508","15.121","18.56","13.545"
