name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012
MarketCap,"1,885,319,771","2,539,369,794","2,602,493,821","2,588,388,313","2,577,717,294","2,247,662,899","2,437,980,582","2,059,000,519","2,104,251,788","2,825,306,976","3,093,482,292","3,044,742,539","2,403,844,679","2,569,759,521","2,765,807,191","2,855,426,590","3,158,607,110","3,460,555,614","1,772,847,680","1,127,728,052","1,237,492,738","1,199,416,039","607,958,945","517,204,454","387,379,854","364,618,346","331,685,717","320,525,474","355,531,670","275,236,209","262,539,900"
EnterpriseValue,"5,485,319,771","6,155,369,794","6,123,493,821","6,166,388,313","5,522,717,294","5,027,662,899","5,042,980,582","4,266,000,519","6,376,251,788","6,937,306,976","7,374,482,292","7,298,742,539","6,828,844,679","6,967,634,521","6,877,587,191","6,976,633,590","5,054,439,110","5,869,991,614","3,418,201,680","1,946,693,052","2,040,859,738","1,462,374,039","837,490,945","745,315,454","565,380,854","531,448,346","496,949,717","492,959,474","533,634,670","453,339,209","262,504,900"
PeRatio,"8.053","30.909","20.422","16.207",,"9.96","11.68","22.286","12.033",,,,,"19.207","35.815","26.272","29.847","22.506","19.233","25.739","26.199","28.298","31.272","26.533","20.814","20.183","30.396","40.823","77.381","59.905","49.592"
ForwardPeRatio,"11.173","11.696","13.055","9.785","9.551","11.186","10.65","59.88","10.571","14.706","12.837",,"13.532","19.724","17.123","16.34","14.045","14.793","9.94","11.099","19.011",,,,,,,,,,
PegRatio,,,,,,,,"8.541",,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.114","0.156","0.156","0.153","0.156","0.151","0.192","0.192","0.217","0.164","0.181","0.175","0.144","0.171","0.154","0.12","0.098","0.466","0.225","0.295","0.24","0.224","0.248","0.223","0.172","0.166","0.153","0.15","0.166","0.129","0.128"
PbRatio,"2.487","3.333","3.341","3.2","3.288","2.378","2.662","2.209","0.937","1.326","1.472","1.253","1.095","0.94","0.967","0.926","1.027","1.421","1.832","1.423","1.575","1.962","15.267","12.902","9.686","9.072","8.488","8.283","9.078","7.027","4.33"
EnterprisesValueRevenueRatio,"0.331","1.502","1.414","1.378","1.496","1.297","1.059","0.926","1.701","1.579","2.886","3.041","1.554","1.618","1.662","1.722","1.578","1.597","0.762","0.463","1.807","1.09",,"0.542","0.465","0.47","0.427","0.441","0.494","0.449","0.237"
EnterprisesValueEBITDARatio,"8.478","42.451","38.272","41.665","28.468","558.629","25.089","25.243","177.118","86.716","46.38","108.936","51.734","-14.399","37.942","34.34","29.824","57.903","20.722","12.092","46.174","26.678",,"50.65","37.96","39.959","38.086","39.919","49.351","42.691","34.954"
