name,ttm,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993
MarketCap,"3,925,259,076","4,281,963,926","2,859,610,465","1,910,583,510","1,918,318,200","2,425,988,040","2,923,836,280","1,385,288,000","2,917,608,298","3,076,448,940","1,308,932,959","1,049,039,815","2,016,400,239","754,650,599","344,279,322","572,482,929","199,474,860","31,600,150","39,628,517","47,963,879","23,795,625","18,648,323","65,917,500","61,764,999","53,141,499","120,387,499","173,250,000"
EnterpriseValue,"3,585,553,076","3,797,681,926","2,398,835,465","1,676,550,510","1,711,623,200","2,095,195,040","3,085,187,280","1,308,041,000","2,872,183,298","2,631,222,940","966,950,959","854,259,815","1,848,308,239","709,399,599","338,398,322","546,628,929","223,099,860","72,187,150","23,388,517","34,483,879","28,595,625","39,748,323","72,817,500","70,864,999","63,441,499","117,887,499","170,650,000"
PeRatio,"14.518","16.973","37.049",,"13.403","17.433","30.381","11.672","18.166","19.787","11.442","14.262","30.644","24.773","12.167","22.376","26.623","19.647","25","7.721","8.203",,"15","17.628","9.583","11.468","22.222"
ForwardPeRatio,"13.072","17.825","14.599","14.286","12.225","10.684","21.459","9.488","12.723","19.048",,,,,,,,,,,,,,,,,
PegRatio,,,,,,"2.273","4.568","1.483","0.641","0.782",,,,,,,,,,,,,,,,,
PsRatio,"1.93","2.205","1.549","1.077","1.09","1.621","2.052","1.063","2.468","3.13","1.643","1.529","4.535","2.835","1.432","2.656","2.012","0.33","0.449","0.454","0.215","0.185","0.633","0.634","0.593","1.425","2.452"
PbRatio,"3.569","4.208","2.654","1.969","1.883","2.348","3.868","1.875","4.088","4.711","2.664","2.716","6.752","3.771","2.12","4.06","2.828","0.529","0.596","0.759","0.419","0.359","1.154","1.123","0.937","2.161","3.742"
EnterprisesValueRevenueRatio,"1.666","1.88","1.26","0.937","0.913","1.153","1.982","0.925","2.085","2.629","1.189","1.239","4.117","2.33","1.278","2.545","1.843","0.728","0.256","0.303","0.261","0.389","0.682","0.696","0.62","1.374","2.989"
EnterprisesValueEBITDARatio,"8.915","10.033","8.76","31.656","8.046","7.629","12.337","5.91","9.133","10.006","4.999","6.949","16.946","12.9","6.179","12.353","9.694","12.169","2.889","2.215","2.888","-198.742","6.87","7.016","11.13","6.442","14.711"
