name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997
		Inventory,"1,052,052,000","940,029,000","945,738,000","954,876,000","826,781,000","779,407,000","595,794,000","553,068,000","575,594,000","332,542,000","301,867,000","316,172,000","239,963,000","200,849,426.831","134,720,668.301","116,497,515.045","102,510,112.634","71,182,677.294","113,095,037.413","81,013,595.58","67,145,611.287","39,295,576.81","14,296,115.535"
			RawMaterials,"152,584,000","151,600,000","128,414,000","119,155,000","116,893,000","94,946,000","69,508,000","61,841,000","74,284,000","54,353,000","43,078,000",,,,,,,,,,,,
			WorkInProcess,"75,535,000","67,903,000","60,743,000","56,397,000","59,433,000","52,010,000","36,507,000","37,358,000","31,710,000","37,305,000","24,576,000",,,,,,,,,,,,
			FinishedGoods,"823,933,000","720,526,000","756,581,000","779,324,000","650,455,000","632,451,000","489,779,000","453,869,000","469,600,000","240,884,000","234,213,000",,,,,,,,,,,,
		PrepaidAssets,"77,064,000","77,377,000","62,092,000","69,719,000","18,152,000","17,507,000","14,959,000","14,451,000","10,966,000","9,584,000","11,604,000","10,413,000","7,959,000","5,762,635.68","4,389,427.601","3,428,983.738","3,812,258.814","2,304,267.036","2,704,643.627",,,,
		CurrentDeferredAssets,,,,,,,,,"11,666,000",,,,"2,610,000","5,303,186.459","10,124,453.619","8,140,699.657","4,636,990.911","3,168,142.151",,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,"11,666,000",,,,"2,610,000","5,303,186.459","10,124,453.619","8,140,699.657","4,636,990.911","3,168,142.151",,,,,
		AssetsHeldForSaleCurrent,,,,"0","4,340,000","5,839,000","5,839,000","8,029,000",,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,"17,966,000","23,784,000","11,034,000","8,694,000","9,307,000","9,079,000",,,,"0.896","0.86",,"1.479",,,"2,658,637.513","1,398,866.902","1,303,169.342","1,499,591.719"
	TotalNonCurrentAssets,"1,696,897,000","1,621,685,000","1,672,824,000","1,649,619,000","1,572,157,000","1,345,640,000","1,062,939,000","980,837,000","1,001,277,000","565,861,000","502,443,000","541,026,000","408,616,000","317,001,020.956","269,397,381.843","214,604,402.192","182,264,368.386","136,310,938.534","101,783,960.685","82,293,494.409","54,955,485.721","31,376,315.1","17,595,218.619"
		NetPPE,"1,068,519,000","990,475,000","1,035,818,000","1,076,883,000","1,040,219,000","873,726,000","655,869,000","552,437,000","565,398,000","479,292,000","414,538,000","436,516,000","377,617,000","302,973,301.988","260,343,812.841","211,480,043.451","178,619,472.404","131,846,726.946","96,051,719.721","73,022,836.794","47,661,393.629","27,466,806.42","15,495,789.055"
			GrossPPE,"2,111,732,000","1,924,018,000","1,875,404,000","1,789,810,000",,"1,344,293,000","1,050,367,000","910,702,000","890,427,000","735,993,000","649,774,000","613,542,000","503,338,000","430,069,599.678","344,566,082.656","278,084,855.573","228,545,795.277","162,887,522.132","119,828,006.341","89,225,917.199","59,152,085.745","35,085,336.39","21,694,104.532"
				Properties,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,
				LandAndImprovements,"120,478,000","70,957,000","70,003,000","69,373,000",,"45,541,000","39,922,000","38,936,000","35,549,000","28,993,000","17,152,000","19,110,000","22,951,000","21,690,212.251","19,012,196.276","14,509,414.918","10,752,111.051","9,548,585.741","8,838,585.289",,,,
				BuildingsAndImprovements,"558,847,000","550,885,000","512,398,000","504,186,000",,"314,823,000","249,230,000","231,032,000","196,531,000","175,908,000","146,823,000","151,989,000","125,916,000","110,056,633.53","95,107,931.02","61,605,113.425","53,328,706.45","40,893,029.835","32,962,463.538",,,,
				MachineryFurnitureEquipment,"1,321,198,000","1,244,546,000","1,215,614,000","1,165,644,000",,"817,057,000","647,185,000","628,965,000","610,799,000","486,773,000","460,616,000","420,893,000","315,841,000","268,682,766.434","226,809,743.259","183,779,210.904","164,464,978.516","112,445,906.556","78,026,956.246",,,,
				OtherProperties,"73,539,000",,,,,,,,,"44,319,000","25,183,000","21,550,000","38,630,000",,,,"-0.74",,"1.268",,,,
				ConstructionInProgress,"37,670,000","57,630,000","77,389,000","50,607,000",,"166,872,000","114,030,000","11,769,000","47,548,000","44,319,000",,,,"29,639,987.462","3,636,212.102","18,191,116.327",,,,,,,
			AccumulatedDepreciation,"-1,043,213,000","-933,543,000","-839,586,000","-712,927,000",,"-470,567,000","-394,498,000","-358,265,000","-325,029,000","-256,701,000","-235,236,000","-177,026,000","-125,721,000","-127,096,297.689","-84,222,269.815","-66,604,812.122","-49,926,322.874","-31,040,795.186","-23,776,286.62","-16,203,080.405","-11,490,692.116","-7,618,529.971","-6,198,315.477"
		GoodwillAndOtherIntangibleAssets,"611,729,000","620,935,000","628,176,000","556,329,000","524,198,000","463,798,000","397,636,000","401,914,000","409,686,000","71,518,000","63,466,000","66,663,000","2,024,000","9,522,312.377",,,,,,,"99,918.967","100,243.695","99,972.492"
			Goodwill,"227,865,000","227,362,000","226,571,000","202,108,000","188,777,000","176,445,000","150,099,000","141,933,000","153,219,000","10,197,000","6,709,000","6,709,000",,,,,,,,,,,
			OtherIntangibleAssets,"383,864,000","393,573,000","401,605,000","354,221,000","335,421,000","287,353,000","247,537,000","259,981,000","256,467,000","61,321,000","56,757,000","59,954,000","2,024,000","9,522,312.377",,,,,,,"99,918.967","100,243.695","99,972.492"
		InvestmentsAndAdvances,,,,,,,"0","12,126,000",,,,,,,,,,,,,,,
			LongTermEquityInvestment,,,,,,,"0","12,126,000",,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,,,,,,,"0","12,126,000",,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"9,917,000",,"0","1,500,000","1,750,000","0","1,443,000","3,371,000",,,"7,910,000","9,283,000","10,939,000",,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"9,917,000",,"0","1,500,000","1,750,000","0","1,443,000","3,371,000",,,"7,910,000","9,283,000","10,939,000",,,,,,,,,,
		OtherNonCurrentAssets,"6,732,000","10,275,000","8,830,000","14,907,000","5,990,000","8,116,000","7,991,000","10,989,000","26,193,000","15,051,000","16,529,000","28,564,000","18,036,000","4,505,406.591","9,053,569.002","3,124,358.741","3,644,895.982","4,464,211.588","5,732,240.964","9,270,657.614","7,194,173.124","3,809,264.985","1,999,457.073"
TotalLiabilitiesNetMinorityInterest,"1,376,576,000","1,068,524,000","929,330,000","870,497,000","782,140,000","569,511,000","324,225,000","470,096,000","550,844,000","195,705,000","164,351,000","282,631,000","203,904,000","187,240,116.425","171,383,479.121","161,247,320.388","163,874,679.219","142,863,325.667","171,085,384.274","131,294,626.597","99,319,550.029","52,227,029.152","33,790,818.011"
	CurrentLiabilities,"422,404,000","346,985,000","258,476,000","235,928,000","295,060,000","374,671,000","289,414,000","256,442,000","315,269,000","191,229,000","139,003,000","205,852,000","123,321,000","145,715,506.896","112,770,532.834","95,276,864.707","89,798,250.96","57,641,433.477","67,804,060.241","47,576,763.845","44,064,307.407","34,082,898.133","15,695,734.762"
		PayablesAndAccruedExpenses,"407,886,000","346,985,000","258,476,000","235,928,000","295,060,000","374,671,000","289,414,000","256,442,000","315,269,000","191,229,000","136,200,000","155,669,000","116,683,000","118,099,499.373","86,752,634.069","74,720,650.338","66,632,411.605","51,773,887.401","62,269,527.584","39,181,839.723","35,870,943.931","29,672,170.324","12,896,495.584"
			Payables,"407,886,000","346,985,000","258,476,000","235,928,000","295,060,000","374,671,000","289,414,000","256,442,000","315,269,000","191,229,000","136,200,000","155,669,000","116,683,000","118,099,499.373","86,752,634.069","74,720,650.338","66,632,411.605","51,773,887.401","62,269,527.584","39,181,839.723","35,870,943.931","29,672,170.324","12,896,495.584"
				AccountsPayable,"406,631,000","346,985,000","258,476,000","234,062,000","295,060,000","374,671,000","289,414,000","256,442,000","315,269,000","186,205,000","124,378,000","155,669,000","116,683,000","118,099,499.373","86,752,634.069","74,720,650.338","66,632,411.605","51,773,887.401","62,269,527.584","39,181,839.723","35,870,943.931","29,672,170.324","12,896,495.584"
				TotalTaxPayable,"1,255,000",,"0","1,866,000",,,,"0","0","5,024,000","11,822,000",,,,,,,,,,,,
					IncomeTaxPayable,"1,255,000",,"0","1,866,000",,,,"0","0","5,024,000","11,822,000",,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"14,518,000",,,,,,,,,,"2,803,000","3,556,000","3,689,000","25,344,786.853","23,814,194.298","18,591,730.033","19,294,507.347","3,937,519.297","4,068,351.3","4,867,629.792","4,696,196.222","2,205,363.904","1,699,538.15"
			CurrentDebt,,,,,,,,,,,"2,803,000","3,556,000","3,689,000","25,344,786.853","23,814,194.298","18,591,730.033","19,294,507.347","3,937,519.297","4,068,351.3","4,867,629.792","4,696,196.222","2,205,363.904","1,699,538.15"
			CurrentCapitalLeaseObligation,"14,518,000",,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,"46,627,000","2,949,000","2,271,220.67","2,203,704.468","1,964,484.336","3,871,332.007","1,930,026.779","1,466,181.357","3,527,294.329","3,497,167.255","2,205,363.904","1,099,701.028"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"954,172,000","721,539,000","670,854,000","634,569,000","487,080,000","194,840,000","34,811,000","213,654,000","235,575,000","4,476,000","25,348,000","76,779,000","80,583,000","41,524,609.529","58,612,946.287","65,970,455.681","74,076,428.26","85,221,892.82","103,281,323.399","83,717,862.753","55,255,242.622","18,144,131.019","18,095,082.525"
		LongTermProvisions,"10,790,000","14,343,000","17,829,000","17,546,000","19,838,000","17,926,000","16,325,000","13,042,000",,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"911,982,000","669,000,000","630,000,000","600,000,000","462,000,000","157,000,000",,"181,000,000","209,000,000",,"1,584,000","49,448,000","55,971,000","12,052,787.032","27,259,605.212","37,940,374.567","53,559,036.216","72,377,306.953","97,162,109.702","80,290,015.309","53,256,861.236","16,239,498.198","15,895,680.469"
			LongTermDebt,"845,000,000","669,000,000","630,000,000","600,000,000","462,000,000","157,000,000",,"181,000,000","209,000,000",,"1,584,000","49,448,000","55,971,000","12,052,787.032","27,259,605.212","37,940,374.567","53,559,036.216","72,377,306.953","97,162,109.702","80,290,015.309","53,256,861.236","16,239,498.198","15,895,680.469"
			LongTermCapitalLeaseObligation,"66,982,000",,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"0","12,623,000","3,713,000",,"0","349,000",,"0","26,575,000","4,476,000","23,764,000","27,331,000","24,612,000","29,471,822.497","31,353,341.074","28,030,080.321","20,517,390.565","12,844,585.867","6,119,213.697","3,427,848.775","2,098,300.353","2,004,876.515","1,899,483.857"
			NonCurrentDeferredTaxesLiabilities,"0","12,623,000","3,713,000",,"0","349,000",,"0","26,575,000","4,476,000","23,764,000","27,331,000","24,612,000","29,471,822.497","31,353,341.074","28,030,080.321","20,517,390.565","12,844,585.867","6,119,213.697","3,427,848.775","2,098,300.353","2,004,876.515","1,899,483.857"
		EmployeeBenefits,"31,400,000","25,573,000","19,312,000","17,023,000","5,242,000","19,565,000","18,486,000","19,612,000",,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"3,633,000","3,498,000","3,216,000","2,444,000",,,,"19,612,000",,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"42,190,000","39,916,000","37,141,000","34,569,000",,,,,,,,,,,,"0.793","1.479",,,"-1.331","-99,918.967","-100,243.695","299,918.199"
TotalEquityGrossMinorityInterest,"1,834,494,000","1,936,072,000","2,051,375,000","2,119,647,000","2,129,237,000","2,023,533,000","1,719,426,000","1,426,341,000","1,338,877,000","1,125,487,000","918,057,000","819,495,000","670,582,000","536,743,925.309","425,510,766.783","327,265,448.505","261,667,339.166","170,069,057.686","126,095,891.566","131,157,173.19","95,822,382.775","34,985,092.696","11,296,929.926"
	StockholdersEquity,"1,834,494,000","1,936,072,000","2,051,375,000","2,119,647,000","2,129,237,000","2,023,533,000","1,719,426,000","1,426,341,000","1,327,315,000","1,114,429,000","910,785,000","812,333,000","663,650,000","531,084,390.113","420,122,379.908","327,265,448.505","261,667,339.166","170,069,057.686","126,095,891.566","131,157,173.19","95,822,382.775","34,985,092.696","11,296,929.926"
		CapitalStock,"174,218,000","159,858,000","159,170,000","152,313,000","138,863,000","124,595,000","107,867,000","101,113,000","0","0","93,042,000","0","0","0","0","0","0","0","0","0","0",,
			CommonStock,"174,218,000","159,858,000","159,170,000","152,313,000","138,863,000","124,595,000","107,867,000","101,113,000","0","0","93,042,000","0","0","0","0","0","0","0","0","0","0",,
		AdditionalPaidInCapital,"32,769,000","32,490,000","25,208,000","23,198,000","16,718,000","20,778,000","28,869,000","25,579,000","116,962,000","107,127,000","6,976,000","96,105,000","92,014,000","89,036,075.587","84,089,408.678","78,091,874.341","82,507,127.802","66,113,213.194","63,640,859.86","66,144,110.091","66,446,177.836",,
		RetainedEarnings,"1,628,042,000","1,740,342,000","1,853,457,000","1,903,525,000","1,981,231,000","1,885,892,000","1,583,346,000","1,306,724,000","1,184,781,000","982,764,000","784,519,000","689,980,000","545,388,000","415,774,619.38","308,217,944.351","222,271,872.597","178,921,435.175","103,752,407.927","62,250,297.4","64,798,163.605","29,076,448.037","12,129,502.129","6,098,342.985"
		GainsLossesNotAffectingRetainedEarnings,"-535,000","3,382,000","13,540,000","40,611,000","-7,575,000","-7,732,000","-656,000","-7,075,000","25,572,000","24,538,000","26,248,000","26,248,000","26,248,000","26,273,695.146","27,815,026.878","26,901,701.568","238,776.189","203,438.455","204,734.306","214,900.16","199,837.934",,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,"26,248,000","26,248,000","26,273,695.146","26,220,687.223","26,221,874.579",,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,"1,594,339.655","679,826.989",,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,"-1.89",,"-0.666","99,918.967","22,855,590.567","5,198,586.941"
	MinorityInterest,,,,,,,,,"11,562,000","11,058,000","7,272,000","7,162,000","6,932,000","5,659,535.196","5,388,386.875",,,,,,,,
TotalCapitalization,"2,679,494,000","2,605,072,000","2,681,375,000","2,719,647,000","2,591,237,000","2,180,533,000","1,719,426,000","1,607,341,000","1,536,315,000","1,114,429,000","912,369,000","861,781,000","719,621,000","543,137,177.145","447,381,985.12","365,205,823.072","315,226,375.382","242,446,364.639","223,258,001.268","211,447,188.498","149,079,244.011","51,224,590.894","27,192,610.395"
CommonStockEquity,"1,834,494,000","1,936,072,000","2,051,375,000","2,119,647,000","2,129,237,000","2,023,533,000","1,719,426,000","1,426,341,000","1,327,315,000","1,114,429,000","910,785,000","812,333,000","663,650,000","531,084,390.113","420,122,379.908","327,265,448.505","261,667,339.166","170,069,057.686","126,095,891.566","131,157,173.19","95,822,382.775","34,985,092.696","11,296,929.926"
CapitalLeaseObligations,"81,500,000",,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"1,222,765,000","1,315,137,000","1,423,199,000","1,563,318,000","1,605,039,000","1,559,735,000","1,321,790,000","1,024,427,000","917,629,000","1,042,911,000","847,319,000","745,670,000","661,626,000","521,562,077.736","420,122,379.908","327,265,448.505","261,667,339.166","170,069,057.686","126,095,891.566","131,157,173.19","95,722,463.808","34,884,849.001","11,196,957.434"
WorkingCapital,"1,091,769,000","1,035,926,000","1,049,405,000","1,104,597,000","1,044,160,000","872,733,000","691,298,000","659,158,000","573,175,000","564,102,000","440,962,000","355,248,000","342,549,000","261,267,514.777","214,726,330.366","178,631,501.994","153,479,399.04","118,980,011.972","127,593,254.28","132,581,541.534","96,122,140.357","21,752,908.614","11,796,794.556"
InvestedCapital,"2,679,494,000","2,605,072,000","2,681,375,000","2,719,647,000","2,591,237,000","2,180,533,000","1,719,426,000","1,607,341,000","1,536,315,000","1,114,429,000","915,172,000","865,337,000","723,310,000","568,481,963.998","471,196,179.418","383,797,553.105","334,520,882.729","246,383,883.936","227,326,352.568","216,314,818.291","153,775,440.233","53,429,954.799","28,892,148.545"
TangibleBookValue,"1,222,765,000","1,315,137,000","1,423,199,000","1,563,318,000","1,605,039,000","1,559,735,000","1,321,790,000","1,024,427,000","917,629,000","1,042,911,000","847,319,000","745,670,000","661,626,000","521,562,077.736","420,122,379.908","327,265,448.505","261,667,339.166","170,069,057.686","126,095,891.566","131,157,173.19","95,722,463.808","34,884,849.001","11,196,957.434"
TotalDebt,"926,500,000","669,000,000","630,000,000","600,000,000","462,000,000","157,000,000",,"181,000,000","209,000,000",,"4,387,000","53,004,000","59,660,000","37,397,573.885","51,073,799.51","56,532,104.6","72,853,543.563","76,314,826.25","101,230,461.002","85,157,645.101","57,953,057.458","18,444,862.103","17,595,218.619"
NetDebt,"780,874,000","622,343,000","577,205,000","561,803,000","414,903,000","91,837,000",,"110,590,000","120,198,000",,,"40,647,000","50,410,000","8,362,178.04",,,"4,178,700.163","31,637,281.749","101,230,461.002","62,865,059.239","57,953,057.458","39,696,551.589","28,492,257.13"
ShareIssued,"199,389,222","206,740,030","219,203,297","230,218,171","243,132,876","244,648,814","243,252,152","243,192,980","242,661,088","242,714,408","241,926,056","241,073,002","240,838,922","240,455,336","239,818,120","237,589,648","236,159,728","231,367,712","225,515,680","224,295,616","221,504,000",,"221,504,000"
OrdinarySharesNumber,"199,380,016","206,736,233","219,203,297","230,218,171","243,132,876","244,648,814","243,252,152","243,192,980","242,661,088","242,714,408","241,926,056","241,073,002","240,838,922","240,455,336","239,818,120","237,589,648","236,159,728","231,367,712","225,515,680","224,295,616","221,504,000",,"221,504,000"
TreasurySharesNumber,"9,206","3,797",,,,,,,,,,,,,,,,,,,,,
