name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
TotalRevenue,"1,675,006,000","1,662,901,000","1,548,020,000","1,352,342,000","1,205,162,000","1,124,240,000","1,029,164,000","855,668,000","903,027,000","914,583,000","927,779,000","987,543,000","403,267,000","459,262,000","401,840,000","309,764,000","230,999,000","176,090,000","142,696,000","120,941,000","104,455,000","86,600,000","65,700,000"
	NetInterestIncome,"1,468,059,000","1,467,813,000","1,386,508,000","1,185,069,000","1,032,638,000","950,439,000","1,040,878,000","956,193,000","918,927,000","899,636,000","891,366,000","480,982,000","355,164,000","407,994,000","367,482,000","280,115,000","199,173,000","143,311,000","117,234,000","99,350,000","89,487,000","71,900,000","55,700,000"
		InterestIncome,"1,868,179,000","1,882,300,000","1,651,703,000","1,325,119,000","1,137,481,000","1,053,815,000","1,153,698,000","1,068,685,000","1,051,095,000","1,077,058,000","1,092,483,000","720,481,000","664,858,000","773,607,000","660,050,000","411,399,000","252,070,000","178,543,000","166,213,000","182,698,000","186,080,000","148,000,000","126,700,000"
			InterestIncomeFromLoansAndLease,"1,705,750,000","1,717,415,000","1,503,514,000","1,198,440,000","1,035,377,000","968,625,000","1,059,205,000","979,394,000","945,530,000","945,798,000","998,589,000","587,163,000","545,260,000","650,717,000","587,831,000","381,327,000","235,385,000","159,910,000","148,978,000","155,480,000","150,985,000","108,500,000","85,800,000"
				InterestIncomeFromLoans,"1,705,750,000","1,717,415,000","1,503,514,000","1,198,440,000","1,035,377,000","968,625,000","1,059,205,000","979,394,000","945,530,000",,"998,589,000","587,163,000","545,260,000","650,717,000","587,831,000","381,327,000","235,385,000","159,910,000","148,978,000","155,480,000","150,985,000","108,500,000","85,800,000"
			InterestIncomeFromSecurities,"74,433,000","70,306,000","64,057,000","61,194,000","56,826,000","65,391,000","74,170,000","61,186,000","80,500,000","112,044,000","79,686,000","125,333,000","113,226,000","107,826,000","65,143,000","28,954,000","15,236,000","18,139,000","16,722,000","26,568,000","33,481,000","38,000,000","40,900,000"
			InterestIncomeFromDeposits,"62,458,000","66,760,000","54,804,000","33,390,000","14,731,000",,,,,,,,,,,,,,,,,,
			InterestIncomeFromFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,"25,538,000","27,819,000","29,328,000","32,095,000","30,547,000","19,799,000","20,323,000","21,236,000","20,392,000","19,216,000","14,208,000","7,985,000","6,372,000","15,064,000","7,076,000","1,118,000","1,449,000","494,000","513,000","650,000","1,614,000","1,500,000",
			OtherInterestIncome,,,,,,,,"6,869,000","4,673,000",,,,,,,,,,,,,,
		InterestExpense,"400,120,000","414,487,000","265,195,000","140,050,000","104,843,000","103,376,000","112,820,000","112,492,000","132,168,000","177,422,000","201,117,000","239,499,000","309,694,000","365,613,000","292,568,000","131,284,000","52,897,000","35,232,000","48,979,000","83,348,000","96,593,000","76,100,000","71,000,000"
			InterestExpenseForDeposit,"360,200,000","375,802,000","234,752,000","116,391,000","84,224,000","73,505,000","65,486,000","63,496,000","75,895,000","107,110,000","116,737,000","129,477,000","178,060,000","241,035,000","200,265,000","93,586,000","37,896,000","29,946,000","43,575,000","73,946,000","72,648,000","49,600,000","49,500,000"
			InterestExpenseForShortTermDebt,,,,,,"58,000","0","0","4,000",,,,,,,"26,603,000","61,000","47,000","76,000","1,056,000","2,065,000","1,100,000","6,800,000"
			InterestExpenseForLongTermDebtAndCapitalSecurities,"24,136,000","23,340,000","16,935,000","13,180,000","10,602,000","8,906,000","8,939,000","7,615,000","10,103,000","21,751,000","35,387,000","60,297,000","12,694,000","77,313,000","63,623,000","6,766,000","14,940,000","5,239,000","5,328,000","8,346,000","21,880,000","25,500,000","14,800,000"
			InterestExpenseForFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,"15,784,000","15,345,000","13,508,000","10,479,000","10,017,000","20,907,000","38,395,000","41,381,000","46,166,000","48,561,000","48,993,000","49,725,000","118,940,000","47,265,000","28,680,000","4,329,000",,,,,,,
			OtherInterestExpense,,,,,,,,,,,,,,,,,,,,,,"100,000","100,000"
	NonInterestIncome,"206,947,000","195,088,000","161,512,000","167,273,000","172,524,000","173,801,000","-11,714,000","-100,525,000","-15,900,000","14,947,000","36,413,000","506,561,000","48,103,000","51,268,000","34,358,000","29,649,000","31,826,000","32,779,000","25,462,000","21,591,000","14,968,000","14,700,000","10,000,000"
		TotalPremiumsEarned,,,,"0","0","-37,980,000","-201,417,000","-224,807,000","-118,236,000","4,031,000","4,083,000","4,368,000",,,,,,,,,,,
		FeesAndCommissions,"108,080,000","104,811,000","152,387,000","150,366,000","156,075,000","146,540,000","103,842,000","56,984,000","55,532,000","56,123,000","52,976,000","36,950,000","31,357,000","31,096,000","23,823,000","18,512,000","19,717,000","18,531,000","17,756,000","13,805,000","11,037,000","9,800,000","7,800,000"
			FeesandCommissionIncome,"122,314,000","118,986,000","163,631,000","160,304,000","166,469,000","156,122,000","103,842,000","63,520,000","61,539,000","56,123,000","52,976,000","36,950,000","31,357,000","31,096,000","23,823,000","18,512,000","19,717,000","18,531,000","17,756,000","13,805,000","11,037,000","9,800,000","7,800,000"
				ServiceChargeOnDepositorAccounts,"104,101,000","102,318,000","39,859,000","42,490,000","41,178,000","39,495,000","37,866,000","32,036,000","33,604,000",,,,,,,,,,,,,,
				TrustFeesbyCommissions,"18,213,000","16,668,000","13,785,000","14,632,000","13,240,000","18,268,000",,,,,,,,,,,,,,,,,
				OtherCustomerServices,,,"109,987,000","103,182,000","112,051,000","98,359,000","65,976,000","31,484,000","27,935,000","56,123,000","52,976,000",,,,,,,,,,,,
			FeesandCommissionExpense,"14,234,000","14,175,000","11,244,000","9,938,000","10,394,000","9,582,000",,"6,536,000","6,007,000",,,,,,,,,,,,,,
		DividendIncome,,,,,,,"5,464,000",,,"3,390,000","3,348,000","2,337,000",,,,,,,,,,,
		ForeignExchangeTradingGains,"29,202,000","26,398,000",,,,,"11,381,000","12,658,000","7,166,000","9,143,000",,,,,,,,,,,,,
		GainLossonSaleofAssets,"58,860,000","53,079,000","9,125,000","16,907,000","16,449,000","65,241,000","49,983,000","19,839,000","17,703,000","29,888,000","49,752,000","482,932,000","11,280,000","10,842,000","2,537,000","4,343,000","5,861,000","1,951,000","13,000","2,459,000","107,000","2,600,000","1,300,000"
			GainOnSaleOfSecurity,"54,790,000","49,044,000","2,535,000","8,037,000","10,362,000","40,367,000","10,851,000","12,089,000","658,000","9,703,000","31,237,000","11,923,000","9,005,000","7,833,000","2,537,000","4,291,000","2,262,000","1,951,000","13,000","2,459,000","107,000","1,900,000",
			GainonSaleofLoans,"4,070,000","4,035,000","6,590,000","8,870,000","6,087,000","24,874,000","39,132,000","7,750,000","17,045,000","20,185,000","18,515,000","0",,,,,,,,,,,
			GainonSaleofInvestmentProperty,,,,,,,,,,,,"471,009,000","2,275,000","3,009,000",,"52,000","3,599,000",,,,,"700,000","1,300,000"
		OtherNonInterestIncome,"10,805,000","10,800,000",,,,,"19,033,000","34,801,000","21,935,000","-87,628,000","-73,746,000","-20,026,000","5,466,000","9,330,000","7,998,000","6,794,000","6,248,000","12,297,000","7,693,000","5,327,000","3,824,000","2,300,000","900,000"
CreditLossesProvision,"-149,976,000","-98,685,000","-64,255,000","-46,266,000","-27,479,000","-14,217,000","-49,158,000","-22,364,000","-65,184,000","-95,006,000","-200,159,000","-528,666,000","-226,000,000","-12,000,000","-6,166,000","-15,870,000","-16,750,000","-8,800,000","-10,200,000","-6,217,000","-4,400,000","-5,400,000","-5,400,000"
