name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"5,889,157,000","5,433,729,000","5,101,323,000","4,788,718,000","4,628,645,000","4,600,289,000","4,315,181,000","4,189,686,000","4,070,006,000","4,203,364,000","4,232,633,000","3,950,195,000","4,414,496,000","4,301,062,000","4,041,551,000","3,609,743,000","3,119,766,000","2,645,296,000","2,316,540,000","2,142,263,000","1,906,367,000","1,877,025,000","1,725,532,000","1,419,927,000","1,081,656,000","911,700,000","864,000,000","773,300,000","763,900,000","735,000,000","679,800,000","608,700,000","503,700,000","367,400,000","244,400,000"
	TotalInvestments,"4,312,161,000","3,768,091,000","3,732,728,000","3,547,560,000","3,380,642,000","3,403,822,000","3,158,312,000","3,180,095,000","3,062,421,000","3,155,257,000","3,146,857,000","2,933,820,000","3,573,561,000","3,499,738,000","3,242,712,000","2,921,042,000","2,539,514,000","2,150,658,000","1,936,171,000","1,794,961,000","1,575,465,000","1,590,645,000","1,448,248,000","1,168,287,000","923,194,000",,,,,,,,,,
		FixedMaturityInvestments,"3,093,275,000","2,985,161,000","2,892,777,000","2,814,553,000","2,880,003,000","2,618,400,000","2,560,653,000","2,408,354,000","2,445,589,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		EquityInvestments,"724,751,000","529,631,000","537,240,000","357,327,000","315,362,000","412,880,000","281,883,000","477,088,000","380,388,000","3,011,886,000","2,990,692,000","2,729,064,000","3,300,883,000","3,217,436,000","2,921,663,000","2,499,673,000","2,209,702,000","1,863,852,000","1,864,220,000","1,761,984,000","1,531,897,000","1,544,653,000","1,388,508,000","1,102,220,000","894,698,000",,,,,,,,,,
		OtherShortTermInvestments,"494,135,000","253,299,000","302,711,000","375,680,000","185,277,000","372,542,000","315,776,000","294,653,000","236,444,000","143,371,000","156,165,000","204,756,000","272,678,000","282,302,000","321,049,000","421,369,000","329,812,000","286,806,000","71,951,000","32,977,000","43,568,000","45,992,000","59,740,000","66,067,000","28,496,000",,,,,,,,,,
	CashAndCashEquivalents,"294,398,000","314,291,000","291,413,000","220,318,000","264,221,000","289,907,000","266,508,000","158,183,000","211,393,000","181,388,000","185,505,000","35,396,000","48,245,000","47,606,000","34,793,000","23,714,000","36,964,000","13,191,000","3,851,000","5,935,000","8,052,000","1,887,000","3,011,000","3,605,000","2,872,000",,,,,,,,,,
	Receivables,"697,751,000","821,143,000","598,324,000","483,787,000","467,587,000","411,714,000","389,104,000","370,201,000","300,119,000","316,775,000","317,745,000","346,830,000","367,686,000","372,777,000","390,234,000","367,662,000","299,094,000","259,445,000","218,376,000","199,392,000","172,079,000","168,929,000","166,149,000","144,208,000","92,608,000",,,,"44,500,000","60,800,000","74,000,000",,,,
		AccountsReceivable,"683,645,000","776,126,000","530,409,000","459,152,000","436,621,000","390,009,000","366,075,000","345,387,000","288,799,000","280,980,000","262,278,000","268,227,000","340,109,000","343,164,000","363,232,000","343,960,000","276,474,000","237,684,000","201,120,000","185,187,000","158,704,000","155,190,000","152,587,000","131,813,000","80,880,000",,,,"44,500,000","60,800,000","74,000,000",,,,
		NotesReceivable,,,,,,,,,,,"14,510,000","25,699,000","27,577,000","29,613,000","27,002,000","23,702,000","22,620,000","21,761,000","17,256,000","14,205,000","13,375,000","13,739,000","13,562,000","12,395,000","11,728,000",,,,,,,,,,
		TaxesReceivable,"7,642,000","38,885,000","61,257,000","0","9,041,000","503,000","0","7,058,000","0","25,719,000","27,268,000","43,378,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherReceivables,"6,464,000","6,132,000","6,658,000","24,635,000","21,925,000","21,202,000","23,029,000","17,756,000","11,320,000","10,076,000","13,689,000","9,526,000",,,,,,,,,,,,,,,,,,,,,,,
	AccruedInvestmentIncome,"40,107,000","45,373,000","39,368,000","41,205,000","42,747,000","38,737,000","36,120,000","31,109,000","32,541,000","36,885,000","37,405,000","36,540,000","36,436,000","34,307,000","33,051,000","28,855,000","26,585,000","26,203,000","27,979,000","25,707,000","23,800,000","22,400,000","21,900,000","18,400,000","15,900,000","14,600,000","13,700,000","13,200,000","13,500,000",,,,,,
	DeferredPolicyAcquisitionCosts,"233,166,000","215,131,000","198,151,000","200,826,000","201,762,000","197,202,000","194,466,000","185,910,000","171,430,000","170,579,000","175,866,000","200,005,000","209,805,000","209,783,000","197,943,000","174,840,000","132,059,000","107,485,000","83,440,000","71,126,000","63,975,000","61,947,000","57,264,000","46,783,000","33,809,000","30,100,000","25,700,000","23,000,000","23,900,000","24,800,000","25,500,000",,,,
	DeferredTaxAssets,"0","13,339,000","0","45,277,000","23,231,000","0","15,220,000","0","6,511,000","26,499,000","36,139,000","171,025,000",,"0","11,219,000",,"0","17,004,000","1,252,000","0","30,337,000","5,895,000",,,"0",,,,,,,,,,
	NetPPE,"213,895,000","153,023,000","145,223,000","155,910,000","157,131,000","158,976,000","156,716,000","161,940,000","177,760,000","196,505,000","201,862,000","191,777,000","172,357,000","152,260,000","136,779,000","88,645,000","79,286,000","61,619,000","44,448,000","35,208,000","34,221,000","31,901,000","30,493,000","30,060,000","27,464,000","27,600,000","27,600,000","23,600,000","18,800,000","20,400,000","21,000,000",,,,
	GoodwillAndOtherIntangibleAssets,"53,432,000","58,330,000","63,524,000","68,421,000","74,498,000","78,419,000","84,399,000","90,385,000","96,599,000","102,974,000","109,673,000",,,,,,,,,,,,,,,,,,,,,,,,
		Goodwill,"42,796,000","42,796,000","42,796,000","42,796,000","42,796,000","42,796,000","42,796,000","42,796,000","42,850,000","42,850,000","42,850,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherIntangibleAssets,"10,636,000","15,534,000","20,728,000","25,625,000","31,702,000","35,623,000","41,603,000","47,589,000","53,749,000","60,124,000","66,823,000",,,,,,,,,,,,,,,,,,,,,,,,
	OtherAssets,"44,247,000","45,008,000","32,592,000","25,414,000","16,826,000","21,512,000","14,336,000","11,863,000","11,232,000","16,502,000","21,581,000","34,802,000","6,406,000","-15,409,000","-5,180,000","4,985,000","6,264,000","9,691,000","1,023,000","9,934,000","-1,562,000","-6,579,000","-1,533,000","8,584,000","-14,191,000","839,400,000","797,000,000","713,500,000","663,200,000","629,000,000","559,300,000",,,,
TotalLiabilitiesNetMinorityInterest,"4,089,655,000","3,816,045,000","3,339,936,000","3,036,316,000","2,807,760,000","2,724,843,000","2,492,695,000","2,347,189,000","2,212,523,000","2,408,549,000","2,461,687,000","2,456,144,000","2,552,498,000","2,576,932,000","2,433,714,000","2,150,195,000","1,864,263,000","1,546,510,000","1,246,829,000","1,109,358,000","996,776,000","959,650,000","925,940,000","778,705,000","516,468,000","454,500,000","413,700,000","419,600,000","486,700,000","515,600,000","503,200,000","461,300,000","381,100,000","259,500,000","150,600,000"
	PolicyReservesBenefits,"3,276,802,000","3,065,593,000","2,612,540,000","2,364,685,000","2,196,002,000","2,091,595,000","1,992,511,000","1,956,552,000","1,828,706,000","1,867,584,000","1,897,874,000","2,013,159,000","2,042,285,000","2,039,166,000","2,029,763,000","1,782,668,000","1,540,891,000","1,289,102,000","1,009,897,000","907,753,000","815,752,000","771,538,000","750,495,000","626,595,000","442,021,000","376,200,000","344,100,000","355,600,000","396,400,000","423,700,000","415,400,000",,,,
