name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
TotalAssets,"896,552,000,000","815,078,000,000","831,921,000,000","783,962,000,000","757,388,000,000","766,655,000,000","731,781,000,000","709,298,000,000","624,521,000,000","539,854,000,000","480,203,000,000","445,011,000,000","485,814,000,000","454,266,000,000","417,776,000,000","401,058,000,000","321,274,000,000","292,746,000,000","293,030,000,000"
	TotalInvestments,"522,760,000,000","479,245,000,000","469,871,000,000","444,240,000,000","417,192,000,000","419,986,000,000","398,173,000,000","405,582,000,000","356,247,000,000","283,912,000,000","260,552,000,000","242,025,000,000","219,040,000,000","88,462,000,000","176,268,000,000","196,132,000,000","172,130,000,000","169,259,000,000","121,864,000,000"
		FixedMaturityInvestments,"21,463,000,000","21,592,000,000","2,049,000,000","2,144,000,000","2,308,000,000","2,575,000,000","3,312,000,000","4,268,000,000","5,107,000,000","5,226,000,000","5,120,000,000","3,808,000,000",,,,,,,
		EquityInvestments,"9,312,000,000","7,698,000,000","352,954,000,000","331,167,000,000","299,597,000,000","308,951,000,000","296,776,000,000","309,613,000,000","262,183,000,000","202,724,000,000","182,120,000,000","164,121,000,000","174,290,000,000","74,388,000,000","163,526,000,000","157,998,000,000","135,412,000,000","125,904,000,000","107,378,000,000"
		TradingAssets,"3,884,000,000","3,243,000,000","27,849,000,000","27,604,000,000","34,980,000,000","31,137,000,000","27,280,000,000","26,918,000,000","25,026,000,000","21,996,000,000","19,053,000,000","18,211,000,000",,,,,,,
		NetLoan,"75,655,000,000","71,846,000,000","67,936,000,000","64,534,000,000","62,216,000,000","58,144,000,000","52,774,000,000","48,308,000,000","46,990,000,000","42,498,000,000","41,530,000,000","42,817,000,000","39,384,000,000","8,887,000,000","8,370,000,000","32,762,000,000","27,621,000,000","28,114,000,000",
			LoansReceivable,,,,,,,,,"26,391,000,000",,,"33,114,000,000",,,,,,,
			MortgageAndConsumerloans,"63,559,000,000","59,830,000,000","56,045,000,000","52,779,000,000","50,559,000,000","46,432,000,000","41,008,000,000","36,733,000,000",,"31,831,000,000","31,384,000,000",,,,,,,,
			PolicyLoans,"12,096,000,000","12,016,000,000","11,891,000,000","11,755,000,000","11,657,000,000","11,712,000,000","11,766,000,000","11,575,000,000","6,263,000,000","10,667,000,000","10,146,000,000","9,703,000,000",,,,,,,
		SecurityAgreeToBeResell,,,,,,,,,,,"6,000,000","480,000,000","129,000,000","153,000,000","413,000,000","127,000,000","1,464,000,000","9,822,000,000","9,631,000,000"
		OtherShortTermInvestments,"396,840,000,000","360,340,000,000","359,729,000,000","338,675,000,000","307,702,000,000","317,209,000,000","304,479,000,000","316,060,000,000","9,121,000,000","5,297,000,000","6,819,000,000","5,576,000,000","5,237,000,000","5,034,000,000","3,959,000,000","5,245,000,000","7,633,000,000","5,419,000,000","4,855,000,000"
			ShortTermInvestmentsAvailableForSale,"396,840,000,000","360,340,000,000","359,729,000,000","338,675,000,000","307,702,000,000","317,209,000,000","304,479,000,000","316,060,000,000",,,,,,,,,,,
		OtherInvestedAssets,"15,606,000,000","14,526,000,000","12,308,000,000","11,283,000,000","9,986,000,000","10,921,000,000","10,328,000,000","10,028,000,000","7,820,000,000","6,171,000,000","5,904,000,000","7,012,000,000",,,,,,,
	CashAndCashEquivalents,"16,327,000,000","15,353,000,000","14,490,000,000","14,127,000,000","17,612,000,000","14,918,000,000","11,439,000,000","18,100,000,000","14,251,000,000","12,915,000,000","13,164,000,000","15,028,000,000","11,060,000,000","8,589,000,000","7,799,000,000","8,072,000,000","7,949,000,000","9,898,000,000","18,536,000,000"
	Receivables,,,,,,,,,,,,,,,,,"1,098,000,000","5,631,000,000","7,802,000,000"
		AccountsReceivable,,,,,,,,,,,,,,,,,"1,098,000,000","5,631,000,000","7,802,000,000"
	AccruedInvestmentIncome,"3,330,000,000","3,318,000,000","3,325,000,000","3,204,000,000","3,110,000,000","3,130,000,000","3,089,000,000","3,127,000,000","2,793,000,000","2,377,000,000","2,322,000,000","2,266,000,000","2,174,000,000","2,142,000,000","2,067,000,000","2,028,000,000","1,797,000,000","1,790,000,000","1,828,000,000"
	DeferredPolicyAcquisitionCosts,"19,912,000,000","20,058,000,000","18,992,000,000","17,661,000,000","16,718,000,000","15,971,000,000","16,512,000,000","14,100,000,000","16,790,000,000","16,435,000,000","14,578,000,000","15,126,000,000","12,339,000,000","10,863,000,000","9,438,000,000","8,847,000,000","7,826,000,000","7,031,000,000","6,868,000,000"
	DeferredTaxAssets,,,,,,,,,,,"0","1,106,000,000",,,,,,,
	GoodwillAndOtherIntangibleAssets,"2,573,000,000","1,850,000,000","1,591,000,000","2,314,000,000","2,828,000,000","2,836,000,000","3,675,000,000","3,248,000,000",,,,,,,,,,,
		Goodwill,"863,000,000",,,,,,,,,,,,,,,,,,
		OtherIntangibleAssets,"1,710,000,000","1,850,000,000","1,591,000,000","2,314,000,000","2,828,000,000","2,836,000,000","3,675,000,000","3,248,000,000",,,,,,,,,,,
	SeparateAccountAssets,"312,281,000,000","279,136,000,000","306,617,000,000","287,636,000,000","285,570,000,000","296,435,000,000","285,060,000,000","253,254,000,000","218,380,000,000","207,776,000,000","174,074,000,000","147,095,000,000","195,583,000,000","177,463,000,000","157,561,000,000","115,568,000,000","106,680,000,000","70,555,000,000",
	OtherAssets,"19,369,000,000","16,118,000,000","17,035,000,000","14,780,000,000","14,358,000,000","13,379,000,000","13,833,000,000","11,887,000,000","16,060,000,000","16,439,000,000","15,513,000,000","22,365,000,000","45,618,000,000","166,747,000,000","64,643,000,000","70,411,000,000","23,794,000,000","28,582,000,000","136,132,000,000"
TotalLiabilitiesNetMinorityInterest,"832,833,000,000","766,047,000,000","777,577,000,000","737,874,000,000","715,465,000,000","724,306,000,000","695,900,000,000","670,007,000,000","586,710,000,000","506,926,000,000","454,474,000,000","431,589,000,000","462,357,000,000","431,374,000,000","395,013,000,000","378,714,000,000","299,982,000,000","270,726,000,000","272,577,000,000"
	PolicyReservesBenefits,"445,637,000,000","424,184,000,000","405,506,000,000","386,113,000,000","361,168,000,000","353,916,000,000","343,516,000,000","350,463,000,000","310,808,000,000","243,693,000,000","228,627,000,000","223,234,000,000","310,751,000,000","375,206,000,000","355,062,000,000","356,867,000,000","290,759,000,000","276,908,000,000","133,732,000,000"
		UnpaidLossAndLossReserve,"253,983,000,000","243,435,000,000","232,920,000,000","224,707,000,000","213,068,000,000","210,074,000,000","200,564,000,000","208,977,000,000",,,,,"111,468,000,000","187,603,000,000","177,531,000,000","179,337,000,000","146,223,000,000","140,168,000,000","133,732,000,000"
