name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
TotalRevenue,"74,343,000,000","77,822,000,000","37,264,000,000","56,650,000,000","51,691,000,000","32,815,000,000","53,203,000,000","17,500,000,000","28,841,000,000","50,983,000,000","37,633,000,000","40,107,000,000","33,003,000,000","35,533,000,000","34,194,000,000","32,047,000,000","27,150,000,000","16,656,000,000","16,532,000,000","16,231,000,000","14,174,468,370","14,107,362,999","10,528,407,918"
	TotalPremiumsEarned,"36,619,000,000","35,578,000,000","24,012,000,000","28,210,000,000","27,632,000,000","15,929,000,000","17,883,000,000","17,510,000,000","10,734,000,000","17,504,000,000","18,351,000,000","22,946,000,000","23,252,000,000","19,744,000,000","19,104,000,000","18,587,000,000","16,287,000,000","10,540,000,000","10,779,000,000","10,247,000,000","8,528,412,780","8,699,417,153","5,651,644,824"
		NetPremiumsWritten,"36,619,000,000","35,578,000,000","24,012,000,000","28,210,000,000","27,632,000,000","15,929,000,000","17,883,000,000","17,510,000,000","10,734,000,000","17,504,000,000",,,,,,,,,,,,,
			GrossPremiumsWritten,"41,597,000,000","41,059,000,000","39,150,000,000","36,361,000,000","36,659,000,000","32,020,000,000","25,226,000,000","24,892,000,000","25,157,000,000","23,898,000,000",,,,,,,,,,,,,
			CededPremiums,"-4,978,000,000","-5,481,000,000","-15,138,000,000","-8,151,000,000","-9,027,000,000","-16,091,000,000","-7,343,000,000","-7,382,000,000","-14,423,000,000","-6,394,000,000",,,,,,,,,,,,,
	NetInvestmentIncome,"11,532,000,000","1,745,000,000","-4,282,000,000","-2,514,000,000","-3,647,000,000","-2,457,000,000","5,108,000,000","-13,357,000,000","-2,885,000,000","10,367,000,000","13,022,000,000","11,303,000,000","-3,796,000,000","10,341,000,000","10,433,000,000","9,618,000,000","7,823,000,000","4,561,000,000","4,235,000,000","4,479,000,000",,,
	NetRealizedGainLossOnInvestments,"974,000,000","15,624,000,000","-6,804,000,000","6,821,000,000","3,715,000,000","-2,762,000,000","10,650,000,000","-5,657,000,000","3,714,000,000","15,870,000,000",,,,,,,,,,,,,
	InterestIncome,"14,401,000,000","14,476,000,000","13,910,000,000","13,387,000,000","12,810,000,000","12,007,000,000","10,823,000,000","10,095,000,000","9,922,000,000",,,,,,,,,,,,,,
	FeeRevenueAndOtherIncome,"10,817,000,000","10,399,000,000","10,428,000,000","10,746,000,000","11,181,000,000","10,098,000,000","8,739,000,000","8,909,000,000","7,356,000,000","7,242,000,000","6,260,000,000","5,858,000,000","13,547,000,000","5,448,000,000","4,657,000,000","3,842,000,000","3,040,000,000","1,555,000,000","1,518,000,000","1,505,000,000","5,646,055,590","5,407,945,846","4,876,763,094"
		OtherIncomeExpense,"10,817,000,000","10,399,000,000","10,428,000,000","10,746,000,000","11,181,000,000","10,098,000,000","8,739,000,000","8,909,000,000","7,356,000,000","7,242,000,000","6,260,000,000","5,858,000,000","13,547,000,000","5,448,000,000","4,657,000,000","3,842,000,000","3,040,000,000","1,555,000,000","1,518,000,000","1,505,000,000","5,646,055,590","5,407,945,846","4,876,763,094"
TotalExpenses,"68,943,000,000","71,602,000,000","31,745,000,000","54,149,000,000","48,362,000,000","30,197,000,000","48,939,000,000","13,753,000,000","27,672,000,000","50,835,000,000","38,805,000,000","40,259,000,000","32,426,000,000","29,927,000,000","28,858,000,000","27,725,000,000","23,711,000,000","14,804,000,000","14,858,000,000","14,868,000,000","1,278,210,510","1,068,324,013","908,969,292"
	LossAdjustmentExpense,"53,157,000,000","55,915,000,000","15,934,000,000","39,301,000,000","34,134,000,000","17,341,000,000","38,499,000,000","2,750,000,000","16,651,000,000","39,789,000,000","27,928,000,000","30,081,000,000","22,201,000,000","11,209,000,000","13,130,000,000","20,204,000,000","16,265,000,000","7,577,000,000","8,775,000,000","8,664,000,000",,,
		NetPolicyholderBenefitsAndClaims,"53,157,000,000","55,915,000,000","15,934,000,000","39,301,000,000","34,134,000,000","17,341,000,000","38,499,000,000","2,750,000,000","16,651,000,000","39,789,000,000","27,928,000,000","30,081,000,000","22,201,000,000","11,209,000,000","13,130,000,000","20,204,000,000","16,265,000,000","7,577,000,000","8,775,000,000","8,664,000,000",,,
			PolicyholderBenefitsGross,"59,739,000,000","62,557,000,000","30,820,000,000","45,190,000,000","43,073,000,000","31,416,000,000","44,702,000,000","7,600,000,000","30,640,000,000",,"33,536,000,000","37,328,000,000","30,968,000,000",,,,,,,,,,
			PolicyholderBenefitsCeded,"6,582,000,000","6,642,000,000","14,886,000,000","5,889,000,000","8,939,000,000","14,075,000,000","6,203,000,000","4,850,000,000","13,989,000,000",,"5,608,000,000","7,247,000,000","8,767,000,000",,,,,,,,,,
	PolicyholderDividends,,,,,,,,"1,103,000,000","1,092,000,000",,,,,,,,,,,,,,
	PolicyAcquisitionExpense,,,,,,,,,,,,,,"3,983,330,200","3,542,302,800","3,267,315,550","2,604,778,100","1,284,496,500","1,211,706,600","1,136,565,600","1,087,455,240","888,794,492","752,149,818"
	FeesandCommissionExpense,"6,300,000,000","6,293,000,000","6,173,000,000","6,116,000,000","5,818,000,000","5,176,000,000","4,250,000,000","3,920,000,000","3,932,000,000",,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"7,730,000,000","7,686,000,000","7,957,000,000","7,233,000,000","6,995,000,000","6,221,000,000","4,772,000,000","4,624,000,000","4,531,000,000","7,874,000,000","7,488,000,000","7,662,000,000","7,781,000,000","3,387,000,000","3,271,000,000","3,576,000,000","3,233,000,000","2,559,000,000","2,490,000,000","2,478,000,000",,,
		GeneralAndAdministrativeExpense,"7,730,000,000","7,686,000,000","7,957,000,000","7,233,000,000","6,995,000,000","6,221,000,000","4,772,000,000","4,624,000,000","4,531,000,000","4,061,000,000","3,732,000,000","3,682,000,000","3,546,000,000",,,,,"2,559,000,000",,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,,"2,567,700,750",,,,,
			OtherGandA,"7,730,000,000","7,686,000,000","7,957,000,000","7,233,000,000","6,995,000,000","6,221,000,000","4,772,000,000","4,624,000,000","4,531,000,000","4,061,000,000","3,732,000,000","3,682,000,000","3,546,000,000",,,,,"8,700,750",,,,,
		SellingAndMarketingExpense,,,,,,,,,,"3,813,000,000","3,756,000,000","3,980,000,000","4,235,000,000",,,,,,,,,,
	NetNonOperatingInterestIncomeExpense,"-1,360,000,000","-1,319,000,000","-1,275,000,000","-1,139,000,000","-1,013,000,000","-1,101,000,000","-1,131,000,000","-1,045,000,000","-967,000,000","-1,249,000,000","-1,077,000,000","-1,301,000,000","-1,187,000,000","-1,032,000,000","-962,000,000","-788,000,000","-494,000,000","-253,000,000","-243,000,000","-257,000,000","-190,755,270","-179,529,521","-156,819,474"
		InterestExpenseNonOperating,"1,360,000,000","1,319,000,000","1,275,000,000","1,139,000,000","1,013,000,000","1,101,000,000","1,131,000,000","1,045,000,000","967,000,000","1,249,000,000","1,077,000,000","1,301,000,000","1,187,000,000","1,032,000,000","962,000,000","788,000,000","494,000,000","253,000,000","243,000,000","257,000,000","190,755,270","179,529,521","156,819,474"
	SpecialIncomeCharges,,,,,,,,"0","-200,000,000","-665,000,000","-1,039,000,000",,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,"0","200,000,000","665,000,000","1,039,000,000",,,,,,,,,,,,
	OtherOperatingExpenses,"396,000,000","389,000,000","406,000,000","360,000,000","402,000,000","358,000,000","287,000,000","311,000,000","299,000,000","1,258,000,000","1,273,000,000","1,215,000,000","1,257,000,000","10,315,669,800","7,952,697,200","-110,315,550","1,114,221,900","3,130,503,500","2,138,293,400","2,332,434,400",,,
PretaxIncome,"5,400,000,000","6,220,000,000","5,519,000,000","2,501,000,000","3,329,000,000","2,618,000,000","4,264,000,000","3,747,000,000","1,169,000,000","148,000,000","-1,172,000,000","-152,000,000","577,000,000","5,606,000,000","5,336,000,000","4,322,000,000","3,439,000,000","1,852,000,000","1,674,000,000","1,363,000,000","0","0","0"
TaxProvision,"1,026,000,000","718,000,000","632,000,000","239,000,000","196,000,000","328,000,000","671,000,000","581,000,000","-523,000,000","-97,000,000","-860,000,000","-1,572,000,000","80,000,000","1,377,000,000","1,366,000,000","1,031,000,000","874,000,000","316,000,000","304,000,000","196,000,000","273,365,820","302,892,571","239,145,858"
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,"-30,000,000","-30,000,000","-14,000,000","-14,000,000","-7,000,000",,,"1,342,796,940","1,171,658,709","943,681,536"
NetIncomeCommonStockholders,"4,550,000,000","5,430,000,000","4,632,000,000","1,945,000,000","2,796,000,000","2,075,000,000","3,375,000,000","2,999,000,000","1,624,000,000","44,000,000","-470,000,000","1,338,000,000","487,000,000","4,272,000,000","3,955,000,000","3,280,000,000","2,550,000,000","1,539,000,000","1,370,000,000","1,167,000,000","1,069,431,120","868,766,138","704,535,678"
	NetIncome,"4,257,000,000","5,269,000,000","4,673,000,000","2,068,000,000","2,990,000,000","2,221,000,000","3,522,000,000","3,118,000,000","1,633,000,000","129,000,000","-391,000,000","1,402,000,000","517,000,000","4,229,000,000","3,970,000,000","3,291,000,000","2,565,000,000","1,536,000,000","1,370,000,000","1,167,000,000","1,069,431,120","868,766,138","704,535,678"
		NetIncomeIncludingNoncontrollingInterests,"4,374,000,000","5,502,000,000","4,887,000,000","2,262,000,000","3,133,000,000","2,290,000,000","3,593,000,000","3,166,000,000","1,692,000,000","245,000,000","-312,000,000","1,420,000,000","497,000,000","4,171,756,900","3,965,345,200","3,288,663,700","2,477,535,050","1,479,141,000","1,297,329,200","1,162,211,100","1,221,134,130","983,130,942","697,623,948"
			NetIncomeContinuousOperations,"4,374,000,000","5,502,000,000","4,887,000,000","2,262,000,000","3,133,000,000","2,290,000,000","3,593,000,000","3,166,000,000","1,692,000,000","245,000,000","-312,000,000","1,420,000,000","497,000,000","4,199,000,000","3,940,000,000","3,277,000,000","2,551,000,000","1,529,000,000","1,370,000,000","1,167,000,000","1,069,431,120","868,766,138","704,535,678"
