name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"3,663,086,000","3,972,518,000","3,380,004,000","3,415,962,000","3,227,683,000","3,009,300,000","3,011,773,000","2,821,041,000","2,783,370,000","2,777,285,000","2,775,885,000","3,121,493,000","2,414,196,000","3,178,750,000","3,168,743,000","2,991,913,000","2,668,157,000","2,265,517,000","1,786,271,000","1,506,980,000","1,366,018,000","1,280,676,000","1,222,123,000","1,127,946,000","824,964,000","683,679,000","577,200,000","533,800,000","515,300,000","529,500,000","529,300,000","523,700,000","454,600,000","370,600,000","261,800,000","145,700,000"
	TotalPremiumsEarned,"3,651,747,000","3,599,418,000","3,368,411,000","3,195,437,000","3,131,773,000","2,957,897,000","2,796,195,000","2,698,187,000","2,574,920,000","2,566,057,000","2,566,685,000","2,625,133,000","2,808,839,000","2,993,877,000","2,997,023,000","2,847,733,000","2,528,636,000","2,145,047,000","1,741,527,000","1,380,561,000","1,249,259,000","1,188,307,000","1,121,584,000","1,031,280,000","754,724,000","616,326,000","529,400,000","474,100,000","455,500,000","473,500,000","477,300,000","472,400,000",,,,
		NetPremiumsWritten,"3,769,491,000","3,731,723,000","3,495,633,000","3,215,910,000","3,155,788,000","2,999,392,000","2,840,922,000","2,728,999,000","2,651,731,000",,"2,566,685,000","2,589,972,000","5,559,065,000",,,,,,,,,,,,,,,,,,,,,,,
		IncreaseDecreaseInNetUnearnedPremiumReserves,"-117,744,000","-132,305,000","-127,222,000","-20,473,000","-24,015,000","-41,495,000","-44,727,000","-30,812,000","-76,811,000",,,"35,161,000",,,,,,,,,,,,,,,,,,,,,,,,
	NetInvestmentIncome,"141,584,000","141,263,000","135,838,000","124,930,000","121,871,000","126,299,000","125,723,000","124,538,000","131,896,000","140,947,000","143,814,000","144,949,000","151,280,000","158,911,000","151,099,000","122,582,000","109,681,000","104,520,000","113,083,000","114,511,000","106,466,000","99,374,000","96,169,000","86,812,000","70,180,000","62,964,000",,,,,,,,,,
	NetRealizedGainLossOnInvestments,"-139,601,000","222,793,000","-133,520,000","83,650,000","-34,255,000","-83,807,000","81,184,000","-11,422,000","66,380,000","58,397,000","57,089,000","346,444,000","-550,520,000","20,808,000","15,436,000","16,160,000","25,065,000","11,207,000","-70,412,000","6,512,000","3,944,000","-11,929,000","-3,926,000","4,973,000","-3,173,000","1,048,000",,,,,,,,,,
	FeeRevenueAndOtherIncome,"9,356,000","9,044,000","9,275,000","11,945,000","8,294,000","8,911,000","8,671,000","9,738,000","10,174,000","11,884,000","8,297,000","4,967,000","4,597,000","5,154,000","5,185,000","5,438,000","4,775,000","4,743,000","2,073,000","5,396,000","6,349,000","4,924,000","8,296,000","4,881,000","3,233,000","3,341,000","47,800,000","59,700,000","59,800,000","56,000,000","52,000,000","51,300,000",,,,
		OtherIncomeExpense,"9,356,000","9,044,000","9,275,000","11,945,000","8,294,000","8,911,000","8,671,000","9,738,000","10,174,000","11,884,000","8,297,000","4,967,000","4,597,000","5,154,000","5,185,000","5,438,000","4,775,000","4,743,000","2,073,000","5,396,000","6,349,000","4,924,000","8,296,000","4,881,000","3,233,000","3,341,000","47,800,000","59,700,000","59,800,000","56,000,000","52,000,000","51,300,000",,,,
TotalExpenses,"3,632,891,000","3,594,449,000","3,410,619,000","3,248,877,000","3,156,959,000","2,938,733,000","2,764,348,000","2,688,945,000","2,648,060,000","2,532,186,000","2,593,495,000","2,549,952,000","2,865,057,000","2,863,714,000","2,856,334,000","2,639,274,000","2,260,314,000","2,019,716,000","1,725,603,000","1,382,171,000","1,237,463,000","1,112,137,000","986,843,000","918,167,000","688,374,000","569,356,000","113,700,000","108,900,000","103,300,000","107,600,000","110,200,000","106,600,000","2,500,000","1,900,000","200,000","400,000"
	LossAdjustmentExpense,"2,727,278,000","2,706,024,000","2,576,789,000","2,444,884,000","2,355,138,000","2,145,495,000","1,986,122,000","1,962,690,000","1,961,448,000","1,829,205,000","1,825,766,000","1,782,233,000","2,060,409,000","2,036,644,000","2,021,646,000","1,862,936,000","1,582,254,000","1,452,051,000","1,268,243,000","1,010,439,000","901,781,000","789,103,000","684,468,000","654,729,000","501,858,000","416,556,000",,,,,,,,,,
