name,ttm,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995,06/30/1994,06/30/1993,06/30/1992,06/30/1991,06/30/1990,06/30/1989,06/30/1988,06/30/1987,06/30/1986
	InterestExpenseNonOperating,"283,684,000","190,138,000","213,873,000","162,436,000","136,517,000","118,406,000","82,566,000","91,552,000","92,790,000","99,704,000","103,599,000","112,071,000",,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"86,737,000","50,662,000","33,751,000","104,662,000","73,236,000","38,893,000","245,534,000","28,497,000","1,199,000","22,785,000","-10,603,000","-43,763,000","-16,931,000","24,447,000","-5,903,000","-11,368,000","1,044,000","-3,843,000","-48,030,000","47,673,000","-5,604,000","-2,400,000","6,900,000","8,600,000","6,500,000","-2,200,000","-15,800,000","4,400,000","-9,600,000","3,300,000","2,800,000","-1,600,000","1,300,000","8,100,000","2,600,000"
	SpecialIncomeCharges,,"-10,585,000","4,483,000","43,261,000","11,037,000","-4,481,000","220,021,000","10,299,000","1,199,000","22,785,000","-10,292,000","-43,763,000","-16,931,000","24,447,000","-5,903,000","-11,368,000","1,044,000","-3,843,000","-48,030,000","47,673,000","-5,604,000","-2,400,000","6,900,000","8,600,000","6,500,000","-2,200,000","-15,800,000","4,400,000","-9,600,000","3,300,000","2,800,000","-1,600,000","1,300,000","8,100,000","2,600,000"
		ImpairmentOfCapitalAssets,,,,,"0","0","188,870,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,"-10,585,000","4,483,000","43,261,000","11,037,000","-4,481,000","408,891,000","10,299,000",,,"-10,292,000",,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"97,322,000","61,247,000","29,268,000","61,401,000","62,199,000","43,374,000","25,513,000","18,198,000",,,"-311,000",,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"1,655,407,000","1,933,425,000","1,702,277,000","1,328,641,000","1,114,728,000","1,432,240,000","1,556,720,000","1,311,001,000","1,576,698,000","1,413,721,000","754,817,000","681,454,000","1,326,524,000","1,159,282,000","899,958,000","756,473,000","494,068,000","297,382,000","218,036,000","533,596,000","562,187,000","477,700,000","504,000,000","424,800,000","374,500,000","348,400,000","112,500,000","108,100,000","105,400,000","103,500,000","183,200,000","170,600,000","163,800,000","156,700,000","155,400,000"
TaxProvision,"330,661,000","420,494,000","640,962,000","344,797,000","307,512,000","419,687,000","515,302,000","362,217,000","421,206,000","356,571,000","198,452,000","172,939,000","377,058,000","329,236,000","261,682,000","208,500,000","148,285,000","101,110,000","87,886,000","189,426,000","193,955,000","167,200,000","180,800,000","150,800,000","134,800,000","130,200,000","60,300,000","43,000,000","41,900,000","44,300,000","72,800,000","67,800,000","57,300,000","71,500,000","67,200,000"
NetIncomeCommonStockholders,"1,324,293,000","1,512,364,000","1,060,801,000","983,412,000","806,840,000","1,012,140,000","1,041,048,000","948,427,000","1,151,823,000","1,049,130,000","554,065,000","508,515,000","949,466,000","830,046,000","673,167,000","604,692,000","345,783,000","196,272,000","130,150,000","340,792,000","368,232,000","310,500,000","319,500,000","274,000,000","239,700,000","218,200,000","47,700,000","65,100,000","11,200,000","59,200,000","115,200,000","102,800,000","106,500,000","85,200,000","88,200,000"
	NetIncome,"1,324,293,000","1,512,364,000","1,060,801,000","983,412,000","806,840,000","1,012,140,000","1,041,048,000","948,427,000","1,151,823,000","1,049,130,000","554,065,000","508,515,000","949,466,000","830,046,000","673,167,000","604,692,000","345,783,000","196,272,000","130,150,000","340,792,000","368,232,000","310,500,000","319,500,000","274,000,000","239,700,000","218,200,000","47,700,000","65,100,000","11,200,000","59,200,000","115,200,000","102,800,000","106,500,000","85,200,000","88,200,000"
		NetIncomeIncludingNoncontrollingInterests,"1,324,746,000","1,512,931,000","1,061,315,000","983,844,000","807,216,000","1,012,553,000","1,041,418,000","948,784,000","1,155,492,000","1,057,150,000","556,365,000","508,515,000","949,466,000","830,046,000","673,167,000","604,692,000","345,783,000","196,272,000","130,150,000","340,792,000","368,232,000","310,500,000","319,500,000","274,000,000","239,700,000","218,200,000","47,700,000","65,100,000","11,200,000","59,200,000","115,200,000","102,800,000","106,500,000","85,200,000","88,200,000"
			NetIncomeContinuousOperations,"1,324,746,000","1,512,931,000","1,061,315,000","983,844,000","807,216,000","1,012,553,000","1,041,418,000","948,784,000","1,155,492,000","1,057,150,000","556,365,000","508,515,000","949,466,000","830,046,000","638,276,000","547,973,000","345,783,000","196,272,000","130,150,000","344,170,000","368,232,000","310,500,000","323,200,000","274,000,000","239,700,000","218,200,000","52,200,000","65,100,000","63,500,000","59,200,000","110,400,000","102,800,000","106,500,000","85,200,000","88,200,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,"34,891,000","56,719,000",,,,,,,,,,,,,,,"4,800,000",,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-52,300,000",,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,"-3,378,000",,,"-3,700,000",,,,"-4,500,000",,,,,,,,
		MinorityInterests,"-453,000","-567,000","-514,000","-432,000","-376,000","-413,000","-370,000","-357,000","-3,669,000","-8,020,000","-2,300,000",,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"1,324,293,000","1,512,364,000","1,060,801,000","983,412,000","806,840,000","1,012,140,000","1,041,048,000","948,427,000","1,151,823,000","1,049,130,000","554,065,000","508,515,000","949,466,000","830,046,000","673,167,000","604,692,000","345,783,000","196,272,000","130,150,000","340,792,000","368,232,000","310,500,000","319,500,000","274,000,000","239,700,000","218,200,000","47,700,000","65,100,000","11,200,000","59,200,000","115,200,000","102,800,000","106,500,000","85,200,000","88,200,000"
BasicEPS,,"11.48","7.98","7.37","5.96","7.08","6.98","6.36","7.62","6.51","3.44","3.15","5.64","4.753","3.767","3.393","1.96","1.127","0.753","1.987","2.227","1.9","1.92","1.64","1.436","1.316","0.287","0.394","0.067","0.367","0.707","0.627","0.654","0.554","0.587"
DilutedEPS,,"11.48","7.83","7.25","5.89","6.97","6.87","6.26","7.45","6.37","3.4","3.13","5.53","4.673","3.713","3.347","1.94","1.12","0.747","1.973","2.207","1.887","1.9","1.64","1.436","1.316","0.287","0.394","0.067","0.367","0.707","0.627","0.654","0.547","0.574"
BasicAverageShares,,"129,997,639","133,004,613","133,377,547","135,353,321","142,925,327","149,099,448","149,218,257","151,222,033","161,125,869","160,909,655","161,564,111","168,285,487","174,623,983","178,716,903","178,200,000","176,419,898","174,205,917","172,765,487","171,539,597","165,373,653","163,421,053","166,406,250","167,073,171","166,973,684","165,861,486","166,312,193","165,425,762","167,916,042","161,373,859","162,937,399","163,960,573","162,928,740","153,898,954","150,265,776"
DilutedAverageShares,,"131,781,616","135,426,834","135,559,764","136,911,690","145,112,150","151,444,103","151,588,031","154,664,510","164,798,221","162,901,717","162,719,148","171,643,835","177,613,267","181,283,752","180,684,861","178,238,660","175,242,857","174,308,036","172,698,649","166,872,508","164,575,972","168,157,895","168,064,116","167,018,402","165,861,486","166,312,193","165,425,762","167,916,042","161,373,859","162,937,399","163,960,573","162,928,740","155,775,771","153,760,329"
TotalExpenses,"12,364,030,000","12,247,423,000","12,419,993,000","10,642,897,000","10,182,744,000","11,199,991,000","11,822,219,000","11,641,648,000","11,477,653,000","10,855,230,000","9,124,147,000","9,471,727,000","10,703,154,000","9,499,810,000","8,404,264,000","7,380,224,000","6,542,257,000","6,030,840,000","5,803,055,000","5,408,119,000","4,732,475,000","4,420,100,000","4,083,100,000","3,628,200,000","3,181,700,000","2,832,900,000","2,410,300,000","2,338,600,000","2,208,700,000","2,281,300,000","2,209,900,000","2,294,800,000","2,050,200,000","1,697,900,000","1,553,400,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,324,293,000","1,512,364,000","1,060,801,000","983,412,000","806,840,000","1,012,140,000","1,041,048,000","948,427,000","1,151,823,000","1,049,130,000","554,065,000","508,515,000","949,466,000","830,046,000","673,167,000","604,692,000","345,783,000","196,272,000","130,150,000","344,170,000","368,232,000","310,500,000","323,200,000","274,000,000","239,700,000","218,200,000","52,200,000","65,100,000","63,500,000","59,200,000","115,200,000","102,800,000","106,500,000","85,200,000","88,200,000"
NormalizedIncome,"1,324,293,000","1,520,652,055","1,058,008,091","951,398,860","798,849,212","1,015,308,067","893,853,951","940,970,524","1,150,944,306.104","1,032,091,869.598","561,651,088.522","541,171,851.299","961,584,445.536","812,541,946.144","642,462,576.738","556,207,738.139","345,052,336.504","198,808,378.449","158,968,000","313,420,863.181","371,902,615.165","312,059,974.88","318,775,238.095","268,452,919.021","235,539,652.87","219,577,841.561","61,680,000","62,450,231.267","69,283,681.214","57,220,000","108,712,663.755","103,764,126.612","105,654,761.905","80,340,000","86,640,000"
InterestExpense,"283,684,000","190,138,000","213,873,000","162,436,000","136,517,000","118,406,000","82,566,000","91,552,000","92,790,000","99,704,000","103,599,000","112,071,000",,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-283,684,000","-190,138,000","-213,873,000","-162,436,000","-136,517,000","-118,406,000","-82,566,000","-91,552,000","-92,790,000","-99,704,000","-103,599,000","-112,071,000",,,,,,,,,,,,,,,,,,,,,,,
EBIT,"1,939,091,000","2,123,563,000","1,916,150,000","1,491,077,000","1,251,245,000","1,550,646,000","1,639,286,000","1,402,553,000","1,669,488,000","1,513,425,000","858,416,000","793,525,000","1,442,451,000","1,218,249,000","981,624,000","834,871,000","564,650,000","379,770,000","346,067,000","571,485,000","622,862,000","538,700,000","549,900,000","462,900,000","404,700,000","381,500,000","166,000,000","150,700,000","167,100,000","159,500,000","242,700,000","225,400,000","201,500,000","178,700,000","176,800,000"
EBITDA,"2,435,428,000"
ReconciledCostOfRevenue,"10,668,777,000","10,703,484,000","10,762,841,000","9,188,962,000","8,823,384,000","9,655,245,000","10,188,227,000","10,086,675,000","9,958,337,000","9,387,457,000","7,847,067,000","8,181,348,000","9,339,072,000","8,272,949,000","7,367,618,000","6,508,111,000","5,742,053,000","5,309,775,000","5,116,570,000","4,728,156,000","3,950,161,000","3,667,400,000","3,368,300,000","2,983,200,000","2,614,900,000","2,328,400,000","1,940,300,000","1,890,800,000","1,818,800,000","1,873,400,000","1,829,600,000","2,199,000,000","1,965,400,000","1,372,300,000","1,258,100,000"
ReconciledDepreciation,"496,337,000","436,189,000","466,085,000","355,229,000","306,843,000","317,491,000","336,702,000","335,624,000","321,929,000","339,800,000","362,509,000","357,737,000","326,724,000","294,566,000","280,971,000","264,699,000","252,785,000","259,178,000","281,598,000","264,527,000","206,408,000","202,000,000","182,700,000","169,800,000","141,400,000","119,900,000","113,100,000","114,200,000","107,000,000","104,000,000","97,500,000","95,800,000","84,800,000","66,500,000","58,100,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,324,293,000","1,512,364,000","1,060,801,000","983,412,000","806,840,000","1,012,140,000","1,041,048,000","948,427,000","1,151,823,000","1,049,130,000","554,065,000","508,515,000","949,466,000","830,046,000","638,276,000","547,973,000","345,783,000","196,272,000","130,150,000","344,170,000","368,232,000","310,500,000","323,200,000","274,000,000","239,700,000","218,200,000","52,200,000","65,100,000","63,500,000","59,200,000","110,400,000","102,800,000","106,500,000","85,200,000","88,200,000"
TotalUnusualItemsExcludingGoodwill,,"-10,585,000","4,483,000","43,261,000","11,037,000","-4,481,000","220,021,000","10,299,000","1,199,000","22,785,000","-10,292,000","-43,763,000","-16,931,000","24,447,000","-5,903,000","-11,368,000","1,044,000","-3,843,000","-48,030,000","47,673,000","-5,604,000","-2,400,000","6,900,000","8,600,000","6,500,000","-2,200,000","-15,800,000","4,400,000","-9,600,000","3,300,000","2,800,000","-1,600,000","1,300,000","8,100,000","2,600,000"
TotalUnusualItems,,"-10,585,000","4,483,000","43,261,000","11,037,000","-4,481,000","220,021,000","10,299,000","1,199,000","22,785,000","-10,292,000","-43,763,000","-16,931,000","24,447,000","-5,903,000","-11,368,000","1,044,000","-3,843,000","-48,030,000","47,673,000","-5,604,000","-2,400,000","6,900,000","8,600,000","6,500,000","-2,200,000","-15,800,000","4,400,000","-9,600,000","3,300,000","2,800,000","-1,600,000","1,300,000","8,100,000","2,600,000"
NormalizedEBITDA,"2,435,428,000","2,570,337,000","2,377,752,000","1,803,045,000","1,547,051,000","1,872,618,000","1,755,967,000","1,727,878,000","1,990,218,000","1,830,440,000","1,231,217,000","1,195,025,000","1,786,106,000","1,488,368,000","1,268,498,000","1,110,938,000","816,391,000","642,791,000","675,695,000","788,339,000","834,874,000","743,100,000","725,700,000","624,100,000","539,600,000","503,600,000","294,900,000","260,500,000","283,700,000","260,200,000","337,400,000","322,800,000","285,000,000","237,100,000","232,300,000"
TaxRateForCalcs,"0.2","0.217","0.377","0.26","0.276","0.293","0.331","0.276","0.267","0.252","0.263","0.254","0.284","0.284","0.291","0.276","0.3","0.34","0.4","0.355","0.345","0.35","0.359","0.355","0.36","0.374","0.4","0.398","0.398","0.4","0.397","0.397","0.35","0.4","0.4"
TaxEffectOfUnusualItems,"0","-2,296,945","1,690,091","11,247,860","3,046,212","-1,312,933","72,826,951","2,842,524","320,306.104","5,746,869.598","-2,705,911.478","-11,106,148.701","-4,812,554.464","6,942,946.144","-1,716,423.262","-3,133,261.861","313,336.504","-1,306,621.551","-19,212,000","16,923,863.181","-1,933,384.835","-840,025.12","2,475,238.095","3,052,919.021","2,339,652.87","-822,158.439","-6,320,000","1,750,231.267","-3,816,318.786","1,320,000","1,112,663.755","-635,873.388","454,761.905","3,240,000","1,040,000"
