name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"1,213,335,000","1,216,497,000","1,222,761,000","1,062,140,000","1,046,515,000","990,585,000","957,420,000","945,480,000","926,997,000","895,300,000","979,302,000","1,076,966,000","981,798,000","988,594,000","965,050,000","963,341,000","762,874,000","757,197,000","721,574,000","617,588,000","567,763,000","561,600,000","542,700,000","471,600,000","234,400,000","199,600,000","179,100,000","172,200,000","160,000,000","107,200,000","94,300,000","87,100,000",,,,
	NetInterestIncome,"823,069,000","835,674,000","879,580,000","741,220,000","707,273,000","676,278,000","680,967,000","645,543,000","625,992,000","612,831,000","633,779,000","726,005,000","696,148,000","643,813,000","669,549,000","672,255,000","552,627,000","510,762,000","501,266,000","421,985,000","383,567,000","395,700,000","374,700,000","375,600,000","169,300,000","146,600,000","131,300,000","123,600,000","114,600,000","74,600,000","65,900,000","61,200,000",,,,
		InterestIncome,"1,129,906,000","1,172,610,000","1,154,137,000","886,605,000","791,568,000","753,662,000","736,745,000","708,983,000","718,284,000","741,622,000","806,126,000","981,256,000","1,126,709,000","1,275,712,000","1,279,379,000","1,094,025,000","767,122,000","727,364,000","792,106,000","880,622,000","931,157,000","814,500,000","785,800,000","787,200,000","311,800,000","264,400,000","211,000,000","200,500,000","209,800,000","162,400,000","162,200,000","154,800,000",,,,
			InterestIncomeFromLoansAndLease,"964,032,000","998,099,000","976,990,000","749,000,000","659,538,000","615,627,000","598,582,000","587,526,000","595,965,000","582,739,000","608,487,000","752,265,000","952,653,000","1,111,919,000","1,106,903,000","889,374,000","594,702,000","578,816,000","626,378,000","692,646,000","726,849,000","625,600,000","602,500,000","592,100,000","261,700,000","218,600,000","172,400,000","159,100,000","162,800,000","124,700,000","120,900,000","109,900,000",,,,
				InterestIncomeFromLoans,"964,032,000","998,099,000","976,990,000","749,000,000","659,538,000","615,627,000","598,582,000","587,526,000","595,965,000","582,739,000","608,487,000","752,265,000","952,653,000","1,111,919,000","1,106,903,000","889,374,000","594,702,000","578,816,000","626,378,000","692,646,000","726,849,000","625,600,000","602,500,000","592,100,000","261,700,000","218,600,000","172,400,000","159,100,000","162,800,000","124,700,000","120,900,000","109,900,000",,,,
			InterestIncomeFromSecurities,"150,154,000","157,869,000","164,523,000","129,886,000","127,201,000","131,444,000","131,528,000","116,264,000","115,600,000","153,308,000","193,000,000","228,829,000","173,204,000","162,858,000","171,386,000","203,714,000","171,824,000","148,385,000","165,339,000","186,555,000","201,533,000","187,200,000","179,800,000","193,400,000","48,700,000","43,500,000","36,500,000","38,800,000","41,600,000","34,000,000","35,000,000","34,700,000",,,,
			InterestIncomeFromDeposits,,,,,,,,,,,,,,,,,,,,"378,000","432,000","500,000","1,700,000","800,000","100,000",,,"100,000","300,000","300,000","700,000","1,400,000",,,,
			InterestIncomeFromFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,,,,,,,,,,,,"162,000","852,000","935,000","1,090,000","937,000","596,000","163,000","389,000","1,043,000","2,343,000","1,400,000","1,800,000","1,000,000","1,200,000","2,200,000","2,000,000","2,600,000","5,000,000","3,300,000","5,500,000","8,800,000",,,,
			OtherInterestIncome,"15,720,000","16,642,000","12,624,000","7,719,000","4,829,000","6,591,000","6,635,000","5,193,000","6,719,000","5,575,000","4,639,000",,,,,,,,,,,"-200,000",,"-100,000","100,000","100,000","100,000","-100,000","100,000","100,000","100,000",,,,,
		InterestExpense,"306,838,000","336,936,000","274,557,000","145,385,000","84,295,000","77,384,000","55,778,000","63,440,000","92,292,000","128,791,000","172,347,000","255,251,000","430,561,000","631,899,000","609,830,000","421,770,000","214,495,000","216,602,000","290,840,000","458,637,000","547,590,000","418,800,000","411,100,000","411,600,000","142,500,000","117,800,000","79,700,000","76,900,000","95,200,000","87,800,000","96,300,000","93,600,000",,,,
			InterestExpenseForDeposit,"211,179,000","237,286,000","176,118,000","94,025,000","50,335,000","33,125,000","26,294,000","31,267,000","41,431,000","65,748,000","106,023,000","160,874,000","263,306,000","403,353,000","363,953,000","213,052,000","118,236,000","123,122,000","169,021,000","298,930,000","379,892,000","314,100,000","345,400,000","337,400,000","121,100,000","99,800,000","68,000,000","67,700,000","83,900,000","73,500,000","77,000,000","73,900,000",,,,
			InterestExpenseForShortTermDebt,"137,000","149,000","186,000","5,677,000","2,114,000","465,000","785,000","1,519,000","3,294,000","12,411,000","7,983,000","16,199,000","86,584,000","134,624,000","129,791,000","89,356,000","38,940,000","29,156,000","51,372,000","130,546,000","160,430,000","103,100,000","63,800,000","72,500,000","19,600,000","17,200,000","11,300,000","7,900,000","8,900,000","12,000,000","16,200,000","16,300,000",,,,
			InterestExpenseForLongTermDebtAndCapitalSecurities,"94,202,000","97,922,000","96,247,000","43,156,000","30,532,000","42,851,000","27,480,000","29,332,000","44,880,000","50,632,000","58,341,000","78,178,000","80,671,000","93,922,000","116,086,000","119,362,000","57,319,000","64,324,000","70,447,000","29,161,000","7,268,000","1,600,000","1,900,000","1,700,000","1,700,000","800,000","400,000","1,300,000","2,400,000","2,200,000","3,000,000","3,500,000",,,,
			InterestExpenseForFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,"1,320,000","1,579,000","2,006,000","2,527,000","1,314,000","943,000","1,219,000","1,322,000","2,687,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInterestExpense,,,,,,,,,,,,"354,146,000",,,,,,,,,,,,,"100,000",,,,,"100,000","100,000","100,000",,,,
	NonInterestIncome,"390,266,000","380,823,000","343,181,000","320,920,000","339,242,000","314,307,000","276,453,000","299,937,000","301,005,000","282,469,000","345,523,000","350,961,000","285,650,000","344,781,000","295,501,000","291,086,000","210,247,000","246,435,000","220,308,000","195,603,000","184,196,000","165,900,000","168,000,000","96,000,000","65,100,000","53,000,000","47,800,000","48,600,000","45,400,000","32,600,000","28,400,000","25,900,000",,,,
		TotalPremiumsEarned,"14,147,000","14,845,000","13,951,000","16,250,000","14,371,000","9,796,000","13,576,000","11,855,000","13,952,000","14,896,000","15,761,000","16,032,000",,,,,,,,,,,,,,,,,,,,,,,,
		FeesAndCommissions,"353,398,000","346,143,000","323,267,000","295,957,000","307,122,000","285,290,000","244,631,000","273,221,000","285,629,000","244,453,000","249,771,000","265,118,000","267,916,000","252,874,000","232,994,000","159,239,000","114,125,000","103,592,000","101,426,000","93,611,000","116,596,000","118,800,000","124,400,000","98,800,000","50,400,000","41,300,000","37,300,000","31,400,000","29,300,000","26,100,000","21,300,000","18,900,000",,,,
			FeesandCommissionIncome,"351,057,000","346,143,000","335,653,000","307,717,000","320,763,000","299,392,000","258,497,000","286,383,000","297,914,000","244,453,000","249,771,000","265,118,000","267,916,000","252,874,000","232,994,000","159,239,000","114,125,000","103,592,000","101,426,000","93,611,000","116,596,000","118,800,000","124,400,000","98,800,000","50,400,000","41,300,000","37,300,000","31,400,000","29,300,000","26,100,000","21,300,000","18,900,000",,,,
