name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
TotalRevenue,"17,401,676,000","17,377,194,000","16,981,329,000","16,233,959,000","15,617,413,000","17,138,851,000","19,498,165,000","19,921,291,000","18,763,947,000","17,085,977,000","14,457,450,000","13,105,935,000","13,080,965,000","12,440,616,148.48","10,091,668,135","2,918,215,000","2,564,632,000","1,083,600,607.92","891,262,959.24","791,414,294.7","716,818,561.8","708,226,930","506,839,900"
	OperatingRevenue,"25,207,313,000","25,182,831,000","24,232,404,000","22,611,074,000","22,745,589,000","25,767,812,000","29,004,502,000","29,661,754,000","27,755,812,000","17,085,977,000","14,457,450,000","13,105,935,000","13,080,965,000","12,440,616,148.48","10,091,668,135","2,918,215,000","2,564,632,000","1,083,600,607.92","891,262,959.24","791,414,294.7","716,818,561.8","708,226,930","506,839,900"
	ExciseTaxes,,"4,939,980,000","5,163,797,000","5,027,406,000","5,694,886,000","6,248,035,000","6,723,442,000","6,544,661,000","5,954,837,000",,,,,,,,,,,,,,
CostOfRevenue,"7,437,798,000","7,433,731,000","7,701,418,000","7,740,150,000","7,693,406,000","8,306,857,000","10,083,920,000","10,822,202,000","9,880,984,000","8,561,433,000","7,305,767,000","6,723,182,000","7,063,797,000","6,731,302,273.28","5,490,959,322.5","1,377,572,000","1,293,070,000","405,816,471.52","486,381,887.46","406,026,287.4","263,252,699.01","357,509,788.2","85,298,920"
GrossProfit,"9,963,878,000","9,943,463,000","9,279,911,000","8,493,809,000","7,924,007,000","8,831,994,000","9,414,245,000","9,099,089,000","8,882,963,000","8,524,544,000","7,151,683,000","6,382,753,000","6,017,168,000","5,709,313,875.2","4,600,708,812.5","1,540,643,000","1,271,562,000","677,784,136.4","404,881,071.78","385,388,007.3","453,565,862.79","350,717,141.8","421,540,980"
OperatingExpense,"5,426,351,000","5,474,264,000","6,904,083,000","6,598,403,000","6,582,540,000","6,838,718,000","6,962,663,000","6,699,442,000","6,599,060,000","6,457,102,000","5,951,549,000","5,905,728,000","5,452,796,000","5,441,981,925.12","4,735,766,435","1,059,811,000","829,719,000","367,518,724.94","287,982,056.1","266,672,031.3","439,045,031.96","309,099,590.3","207,568,760"
	SellingGeneralAndAdministration,"5,910,252,000","5,945,442,000","5,889,204,000","5,416,731,000","5,518,741,000","5,703,066,000","5,950,937,000","5,743,508,000","5,491,390,000","5,260,402,000","4,971,517,000","5,520,508,000","5,225,815,000","4,923,312,076.8","4,195,644,702.5","984,052,000","829,719,000","286,653,180.18","268,792,691.88","264,784,001.4","234,790,154.68","188,848,522","109,100,460"
		GeneralAndAdministrativeExpense,"991,969,000","959,153,000","918,424,000","841,554,000","799,712,000","876,171,000","927,965,000","831,986,000","717,229,000","643,358,000","825,356,000","1,070,536,000","1,127,426,000",,,"185,946,000","182,442,000",,,,,,
			SalariesAndWages,,"392,984,000","357,878,000","305,036,000","272,699,000","265,198,000","257,887,000","207,260,000","165,837,000",,,"581,988,000","648,162,000",,,,,,,,,,
			RentAndLandingFees,,"20,590,000","67,387,000","62,954,000","72,276,000","67,465,000","62,937,000","72,779,000","73,196,000",,"89,692,000",,,,,,,,,,,,
			OtherGandA,"578,395,000","545,579,000","493,159,000","473,564,000","454,737,000","543,508,000","607,141,000","551,947,000","478,196,000","643,358,000","735,664,000","1,070,536,000","1,127,426,000",,,"185,946,000","182,442,000",,,,,,
		SellingAndMarketingExpense,"4,918,283,000","4,986,289,000","4,970,780,000","4,575,177,000","4,719,029,000","4,826,895,000","5,022,972,000","4,911,522,000","4,774,161,000","4,617,044,000","4,146,161,000","4,449,972,000","4,098,389,000",,,"798,106,000","647,277,000",,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,"739,860,000","671,562,000","833,053,000","718,617,000","664,021,000","548,210,000","499,855,000","647,917,000","548,704,000","696,759,000","326,466,000","303,399,000","249,213,785.6","299,545,877.5",,,"235,040,374.05",,,"156,073,095.38","120,251,068.3","98,468,300"
		DepreciationAndAmortizationInIncomeStatement,,"739,860,000","671,562,000","833,053,000","718,617,000","664,021,000","548,210,000","499,855,000","647,917,000","548,704,000","696,759,000","326,466,000","303,399,000","249,213,785.6","299,545,877.5",,,"235,040,374.05",,,"156,073,095.38","120,251,068.3","98,468,300"
			DepreciationIncomeStatement,,"739,860,000","671,562,000","571,126,000","445,536,000","319,106,000","202,789,000","180,570,000","312,714,000",,,"1,406,730,000","1,318,717,000",,,,,"208,280,422.3",,,,,
			Amortization,,,,"261,927,000","273,081,000","344,915,000","345,421,000","319,285,000","335,203,000",,,"326,466,000","303,399,000","249,213,785.6","299,545,877.5",,,"26,759,951.75",,,,,
				AmortizationOfIntangiblesIncomeStatement,,,,"261,927,000","273,081,000","344,915,000","345,421,000","319,285,000","335,203,000",,,"326,466,000","303,399,000","249,213,785.6","299,545,877.5",,,"26,759,951.75",,,,,
	ProvisionForDoubtfulAccounts,,,,,,"230,357,000","248,576,000",,,,,"97,742,000","42,398,000",,,,,,,,,,
	OtherTaxes,"22,855,000","22,870,000","22,425,000","16,429,000","16,454,000","3,970,000","3,270,000","1,416,000","2,624,000",,,"13,988,000","18,764,000",,,,,,,,,,
	OtherOperatingExpenses,"-1,246,616,000","-1,233,908,000","320,892,000","332,190,000","328,728,000","467,661,000","460,246,000","454,663,000","457,129,000","647,996,000","283,273,000","-52,976,000","-137,580,000","269,456,062.72","240,575,855","75,759,000",,"-154,174,829.29","19,189,364.22","1,888,029.9","48,181,781.9",,
OperatingIncome,"4,537,527,000","4,469,199,000","2,375,828,000","1,895,406,000","1,341,467,000","1,993,276,000","2,451,582,000","2,399,647,000","2,283,903,000","2,067,442,000","1,200,134,000","477,025,000","564,372,000","267,331,950.08","-135,057,622.5","480,832,000","441,843,000","310,265,411.46","116,899,015.68","118,715,976","14,520,830.83","41,617,551.5","213,972,220"
NetNonOperatingInterestIncomeExpense,"-1,048,532,000","-1,055,223,000","-405,722,000","-258,510,000","-198,632,000","-145,800,000","-194,335,000","-240,927,000","-127,553,000","-65,531,000","-139,325,000","-203,345,000","-272,251,000",,,"74,912,000","64,812,000",,,,,,
	InterestIncomeNonOperating,"153,164,000","161,521,000","199,006,000","462,753,000","675,942,000","782,493,000","641,881,000","400,792,000","221,863,000","254,279,000","190,717,000","137,336,000","173,313,000",,,"158,546,000","133,613,000",,,,,,
