name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"15,642,000,000","17,716,400,000","33,135,500,000","33,837,500,000","7,278,000,000","6,681,100,000","6,069,700,000","6,222,000,000","6,160,900,000","6,405,300,000","6,423,900,000","6,792,500,000","6,682,900,000","6,310,500,000","6,445,800,000","6,665,900,000","7,480,700,000","7,388,900,000","7,266,122,000","7,261,825,000","6,724,100,000","4,327,900,000","3,943,800,000","3,005,100,000","2,931,200,000","2,488,300,000","1,952,900,000","1,569,600,000","1,039,600,000","871,000,000","871,300,000","820,000,000","842,000,000","335,300,000","275,800,000"
	CurrentAssets,"4,109,900,000","7,748,800,000","6,078,000,000","7,484,500,000","2,493,500,000","2,426,600,000","2,285,600,000","2,271,100,000","2,148,000,000","2,132,000,000","2,182,100,000","2,393,800,000","2,651,700,000","2,476,900,000","2,472,800,000","3,012,400,000","3,000,200,000","3,080,000,000","2,850,652,000","2,896,652,000","2,738,600,000","1,591,100,000","1,381,600,000","1,108,100,000","1,132,900,000","917,700,000","676,000,000","594,600,000","286,200,000","375,400,000","380,100,000","334,300,000","353,400,000","164,400,000","158,000,000"
		CashCashEquivalentsAndShortTermInvestments,"348,600,000","495,700,000","485,700,000","587,500,000","274,800,000","199,400,000","226,300,000","183,800,000","170,200,000","139,600,000","278,300,000","275,400,000","329,200,000","201,000,000","115,500,000","505,600,000","144,400,000","55,100,000","6,802,000","22,525,000","102,200,000","57,500,000","36,100,000","4,400,000","58,800,000","14,900,000","2,900,000","28,000,000","26,300,000","36,300,000","15,200,000","13,500,000","1,500,000","10,600,000","5,000,000"
			CashAndCashEquivalents,"348,600,000","495,700,000","485,700,000","587,500,000","274,800,000","199,400,000","226,300,000","183,800,000","170,200,000","139,600,000","278,300,000","275,400,000","329,200,000","201,000,000","115,500,000","505,600,000","144,400,000","55,100,000","6,802,000","22,525,000","102,200,000","57,500,000","36,100,000","4,400,000","58,800,000","14,900,000","2,900,000","28,000,000","26,300,000","36,300,000","15,200,000","13,500,000","1,500,000","10,600,000","5,000,000"
		Receivables,"1,841,500,000","1,850,700,000","2,674,000,000","2,746,900,000","1,250,700,000","1,248,200,000","1,105,100,000","1,112,400,000","1,002,000,000","997,900,000","894,100,000","969,300,000","1,166,400,000","1,113,600,000","1,202,700,000","1,278,700,000","1,442,600,000","1,377,700,000","1,298,177,000","1,183,363,000","1,178,400,000","652,400,000","524,600,000","404,200,000","390,300,000","335,800,000","256,500,000","267,800,000","20,200,000","111,300,000","120,200,000","120,000,000","136,200,000","56,300,000","59,400,000"
			AccountsReceivable,"1,841,500,000","1,850,700,000","2,674,000,000","2,746,900,000","1,250,700,000","1,248,200,000","1,105,100,000","1,112,400,000","1,002,000,000","997,900,000","894,100,000","969,300,000","1,166,400,000","1,113,600,000","1,202,700,000","1,278,700,000","1,442,600,000","1,377,700,000","1,298,177,000",,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,"1,872,400,000",,"2,785,400,000","1,272,700,000","1,273,500,000","1,143,100,000","1,152,200,000","1,038,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"-21,700,000",,"-38,500,000","-22,000,000","-25,300,000","-38,000,000","-39,800,000","-36,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"1,606,700,000","1,583,100,000","2,498,800,000","2,116,000,000","721,800,000","708,500,000","684,400,000","696,400,000","699,900,000","701,600,000","688,200,000","912,100,000","940,400,000","850,600,000","875,900,000","972,300,000","1,066,300,000","1,196,200,000","1,113,797,000","1,262,551,000","1,034,800,000","714,500,000","625,200,000","509,500,000","509,200,000","420,700,000","301,000,000","226,200,000","198,400,000","177,800,000","199,500,000","179,800,000","199,700,000","86,000,000","81,700,000"
			RawMaterials,"231,000,000","215,500,000","419,600,000","350,700,000","117,300,000","117,900,000","123,500,000","126,600,000","130,800,000","116,800,000","118,500,000","143,300,000","178,800,000","172,800,000","180,100,000","222,500,000","263,700,000","308,800,000","223,200,000",,,,,,,,,,,,,,,,
			WorkInProcess,"135,300,000","130,700,000","252,500,000","236,100,000","108,000,000","104,500,000","107,000,000","109,300,000","105,600,000","101,000,000","141,600,000","174,800,000","179,800,000","158,600,000","175,600,000","171,300,000","158,800,000","174,900,000","162,000,000",,,,,,,,,,,,,,,,
