name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998
			Payables,"514,472,000","460,230,000","506,684,000","431,030,000","187,280,000","21,832,000","28,565,000","36,468,000","33,938,000","20,974,000","16,444,000","18,788,000","940,000","1,614,000","1,582,000","2,052,000","2,948,000","1,345,000","1,099,000","1,613,000","1,203,000","828,000",
				AccountsPayable,"170,647,000","172,562,000","130,431,000","108,381,000","3,550,000","3,853,000","6,988,000","7,994,000","8,854,000","3,963,000","1,918,000","1,397,000","940,000","1,614,000","1,582,000","2,052,000","2,948,000","1,345,000","1,099,000","1,613,000","1,203,000","828,000",
				TotalTaxPayable,"187,355,000","160,005,000","134,825,000","60,140,000","43,078,000","17,979,000","21,577,000","28,474,000","25,084,000","17,011,000","14,526,000","17,391,000",,,,,,,,,,,
					IncomeTaxPayable,"129,591,000","115,725,000","102,458,000","40,127,000","16,426,000","17,979,000","21,577,000","13,466,000","14,717,000","17,011,000","14,526,000","17,391,000",,,,,,,,,,,
				OtherPayable,"156,470,000","127,663,000","241,428,000","262,509,000","140,652,000",,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"526,302,000","381,847,000","358,960,000","215,390,000","249,418,000","281,555,000","192,859,000","135,671,000","99,158,000","96,192,000","81,712,000","68,468,000","56,931,000","41,993,000","43,235,000","68,384,000","27,442,000","11,747,000","8,566,000","11,542,000",,,
				InterestPayable,"15,344,000",,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,"125,809,000",,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"10,165,000","8,934,000","8,055,000","7,459,000",,"38,713,000","27,978,000","17,998,000","16,785,000",,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"267,621,000","78,229,000","242,401,000","53,048,000","800,000,000",,,,"2,200,000","99,000,000","99,000,000","99,000,000","99,000,000","100,000,000",,,,,,,,,
			CurrentDebt,"255,470,000","78,229,000","242,401,000","53,048,000","800,000,000",,,,"2,200,000","99,000,000","99,000,000","99,000,000","99,000,000","100,000,000",,,,,,,,,
				OtherCurrentBorrowings,"255,470,000","78,229,000","242,401,000","53,048,000","800,000,000",,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"12,151,000",,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"143,073,000","139,306,000","134,580,000","223,719,000","79,528,000","50,557,000","49,200,000","36,892,000","34,496,000",,"27,258,000","7,651,000",,,,,,,,,,,
			CurrentDeferredRevenue,"143,073,000","139,306,000","134,580,000","223,719,000","79,528,000","50,557,000","49,200,000","36,892,000","34,496,000",,"27,258,000","7,651,000",,,,,,,,,,,
		OtherCurrentLiabilities,"131,761,000","75,115,000","22,120,000","40,637,000","67,221,000",,"29,504,000",,"14,166,000","31,858,000",,,"9,079,000","7,389,000","4,282,000","4,502,000",,,,,"8,018,000","1,517,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,851,712,000","979,556,000","942,865,000","222,612,000","101,724,000","889,401,000","894,119,000","110,004,000","128,355,000","147,540,000","166,729,000","4,039,000","1,337,000",,"100,000,000","102,142,000","100,000,000",,,,,"0",
		LongTermDebtAndCapitalLeaseObligation,"1,717,592,000","884,123,000","879,983,000","153,092,000",,"800,000,000","800,000,000",,,,,,,,"100,000,000","100,000,000","100,000,000",,,,,,
			LongTermDebt,"1,704,511,000","884,123,000","879,983,000","153,092,000",,"800,000,000","800,000,000",,,,,,,,"100,000,000","100,000,000","100,000,000",,,,,,
			LongTermCapitalLeaseObligation,"13,081,000",,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"33,217,000","43,652,000","54,372,000","65,188,000","76,003,000","85,391,000","89,039,000","107,784,000","126,529,000","145,274,000","164,019,000",,,,,,,,,,,,
			NonCurrentDeferredRevenue,"33,217,000","43,652,000","54,372,000","65,188,000","76,003,000","85,391,000","89,039,000","107,784,000","126,529,000","145,274,000","164,019,000",,,,,,,,,,,,
		OtherNonCurrentLiabilities,"100,903,000","51,781,000","8,510,000","4,332,000","25,721,000","4,010,000","5,080,000","2,220,000","1,826,000","2,266,000","2,710,000","4,039,000",,,,"2,142,000",,,,,,,
TotalEquityGrossMinorityInterest,"3,897,913,000","3,762,872,000","3,599,729,000","3,090,979,000","2,876,668,000","2,421,270,000","1,675,618,000","1,145,873,000","1,062,349,000","1,240,526,000","1,222,699,000","624,548,000","494,976,000","387,813,000","319,622,000","253,345,000","159,507,000","117,387,000","111,690,000","119,967,000","146,817,000","45,237,000","-5,000"
	StockholdersEquity,"2,638,481,000","2,717,791,000","2,846,842,000","2,679,590,000","2,565,272,000","2,145,772,000","1,191,210,000","1,136,670,000","1,055,670,000","1,239,308,000","1,221,727,000","620,505,000","494,976,000","387,813,000","319,622,000","253,345,000","159,507,000","117,387,000","111,690,000","119,967,000","146,817,000","45,118,000","-5,000"
		CapitalStock,"11,089,000","10,968,000","10,845,000","10,713,000","10,522,000","8,991,000","8,937,000","8,863,000","8,797,000","8,216,000","8,102,000","7,464,000","7,384,000","7,228,000","7,084,000","6,834,000","6,471,000","6,114,000","6,107,000","5,504,000","5,425,000","38,362,000",
			PreferredStock,"7,000","7,000","7,000",,,,,,,,,,,,,,,,,,,"37,415,000",
			CommonStock,"11,082,000","10,961,000","10,838,000","10,713,000","10,522,000","8,991,000","8,937,000","8,863,000","8,797,000","8,216,000","8,102,000","7,464,000","7,384,000","7,228,000","7,084,000","6,834,000","6,471,000","6,114,000","6,107,000","5,504,000","5,425,000","947,000",
		AdditionalPaidInCapital,"3,338,491,000","3,261,795,000","3,192,073,000","2,610,173,000","2,211,901,000","1,746,293,000","777,907,000","736,249,000","715,098,000","596,110,000","571,024,000","357,109,000","332,461,000","303,868,000","284,559,000","263,912,000","236,222,000","223,358,000","223,306,000","220,671,000","221,399,000","38,055,000",
		RetainedEarnings,"141,414,000","211,956,000","37,670,000","435,117,000","548,628,000","522,950,000","346,148,000","301,016,000","269,278,000","571,370,000","590,464,000","204,340,000","123,702,000","65,973,000","26,057,000","-17,058,000","-83,054,000","-114,477,000","-115,393,000","-99,301,000","-62,950,000","-11,883,000",
		TreasuryStock,"795,396,000","733,705,000","484,442,000","436,818,000","410,693,000","348,979,000","99,975,000",,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-57,117,000","-33,223,000","90,696,000","60,405,000","204,914,000","216,517,000","158,193,000","90,542,000","62,497,000","63,612,000","52,137,000","51,592,000","31,429,000","10,744,000","1,922,000","-343,000","-132,000","2,392,000","-2,330,000","-6,907,000","-17,057,000","-19,416,000",
			UnrealizedGainLoss,,,,,,,,,,,"0","-329,000",,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,"52,137,000","51,921,000","32,349,000","13,115,000","4,825,000","52,000","29,000","-8,000","19,000","-5,000","67,000","37,000",
			OtherEquityAdjustments,,,,,,,,,,,,,"-920,000","-2,371,000","-2,903,000","-395,000","-161,000","2,400,000","-2,349,000","-6,902,000","-17,124,000","-19,453,000",
	MinorityInterest,"1,259,432,000","1,045,081,000","752,887,000","411,389,000","311,396,000","275,498,000","484,408,000","9,203,000","6,679,000","1,218,000","972,000","4,043,000",,,,,,,,,,"119,000",
TotalCapitalization,"4,342,992,000","3,601,914,000","3,726,825,000","2,832,682,000","2,565,272,000","2,945,772,000","1,991,210,000","1,136,670,000","1,055,670,000","1,239,308,000","1,221,727,000","620,505,000","494,976,000","387,813,000","419,622,000","353,345,000","259,507,000","117,387,000","111,690,000","119,967,000","146,817,000","45,118,000","-5,000"
PreferredStockEquity,"7,000","7,000","7,000",,,,,,,,,,,,,,,,,,,"37,415,000",
CommonStockEquity,"2,638,474,000","2,717,784,000","2,846,835,000","2,679,590,000","2,565,272,000","2,145,772,000","1,191,210,000","1,136,670,000","1,055,670,000","1,239,308,000","1,221,727,000","620,505,000","494,976,000","387,813,000","319,622,000","253,345,000","159,507,000","117,387,000","111,690,000","119,967,000","146,817,000","7,703,000","-5,000"
CapitalLeaseObligations,"25,232,000",,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"2,331,181,000","2,398,216,000","2,742,635,000","2,667,482,000","2,503,318,000","2,081,283,000","1,133,021,000","1,120,830,000","1,039,696,000","1,153,734,000","1,133,987,000","525,978,000","405,618,000","297,279,000","227,268,000","178,955,000","140,847,000","116,394,000","111,690,000","114,904,000","134,989,000","26,483,000","-5,000"
WorkingCapital,"2,892,641,000","2,189,037,000","2,829,813,000","1,684,789,000","1,336,098,000","2,142,859,000","1,790,696,000","658,318,000","627,167,000","760,635,000","694,484,000","498,524,000","377,608,000","267,116,000","297,910,000","252,027,000","219,866,000","91,814,000","89,914,000","102,246,000","125,867,000","24,057,000",
InvestedCapital,"4,598,455,000","3,680,136,000","3,969,219,000","2,885,730,000","3,365,272,000","2,945,772,000","1,991,210,000","1,136,670,000","1,057,870,000","1,338,308,000","1,320,727,000","719,505,000","593,976,000","487,813,000","419,622,000","353,345,000","259,507,000","117,387,000","111,690,000","119,967,000","146,817,000","7,703,000","-5,000"
TangibleBookValue,"2,331,174,000","2,398,209,000","2,742,628,000","2,667,482,000","2,503,318,000","2,081,283,000","1,133,021,000","1,120,830,000","1,039,696,000","1,153,734,000","1,133,987,000","525,978,000","405,618,000","297,279,000","227,268,000","178,955,000","140,847,000","116,394,000","111,690,000","114,904,000","134,989,000","-10,932,000","-5,000"
TotalDebt,"1,985,213,000","962,352,000","1,122,384,000","206,140,000","800,000,000","800,000,000","800,000,000",,"2,200,000","99,000,000","99,000,000","99,000,000","99,000,000","100,000,000","100,000,000","100,000,000","100,000,000",,,,,,
NetDebt,"8,095,000",,,,"36,561,000",,,,,,,,,,"11,590,000",,,,,,,,
ShareIssued,"83,317,637","82,410,842","81,489,677","80,544,110","79,115,751","67,605,428","67,194,379","66,639,057","66,143,434","61,774,706","60,918,842","56,120,785","55,521,039","54,344,000","53,265,000","51,359,000","48,627,000","45,946,000","45,890,000","41,358,000","40,764,000","40,687,319","40,687,319"
OrdinarySharesNumber,"68,450,187","69,368,140","71,409,729","70,937,110","69,840,751","60,034,428","66,022,379","66,639,057","66,143,434","61,774,706","60,918,842","56,120,785","55,521,039","54,344,000","53,265,000","51,359,000","48,627,000","45,946,000","45,890,000","41,358,000","40,764,000","40,687,319","40,687,319"
TreasurySharesNumber,"14,867,450","13,042,702","10,079,948","9,607,000","9,275,000","7,571,000","1,172,000",,,,,,,,,,,,,,,,
