name,ttm,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994
OtherIncomeExpense,"3,337,000","25,969,000","-15,488,000","9,045,000","12,306,000","1,162,000","1,300,000","1,622,000","1,580,000",,"1,791,000","-15,159,000","4,059,000","3,481,000","3,411,000","15,658,000","3,875,000","-829,000","-3,194,000","-730,000","24,352,000","-10,000,000","-7,900,000","-8,200,000","-4,000,000","-5,927,000","-23,700,000"
	GainOnSaleOfSecurity,,"942,000","-3,882,000","1,833,000","1,062,000","-33,000","794,000","946,000","1,052,000",,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,"12,932,000","3,339,000","2,568,000","6,204,000",,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-39,627,000","-1,925,000","-15,907,000","3,604,000","4,431,000","626,000","-166,000","100,000","528,000","0","1,791,000","-15,159,000","4,059,000","3,481,000","3,411,000","15,658,000","3,875,000","-829,000","-3,194,000","-730,000","24,352,000","-10,000,000","-7,900,000","-8,200,000","-4,000,000","-5,927,000","-23,700,000"
		RestructuringAndMergernAcquisition,,"0","17,013,000",,,,,,,"0","0","15,159,000",,,,,,,,,,,,,,"5,927,000","23,700,000"
		OtherSpecialCharges,,,,,,,,,"-528,000",,"-1,791,000","-2,377,000",,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,"-1,925,000","1,106,000","3,604,000","4,431,000","626,000","-166,000","100,000",,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"33,488,000","14,020,000","962,000","1,040,000","609,000","569,000","672,000","576,000",,,,,,,,,,,,,,,,,,,
PretaxIncome,"337,676,000","320,612,000","219,578,000","252,747,000","226,486,000","240,949,000","227,244,000","199,571,000","197,807,000","187,567,000","154,875,000","122,412,000","181,910,000","131,988,000","84,497,000","79,108,000","49,292,000","19,939,000","70,680,000","85,955,000","74,191,000","52,000,000","38,300,000","33,400,000","35,100,000","20,183,000","-5,195,000"
TaxProvision,"60,082,000","61,010,000","39,200,000","52,240,000","45,648,000","59,497,000","61,400,000","53,629,000","56,218,000","55,332,000","43,713,000","28,060,000","60,030,000","33,831,000","14,597,000","23,137,000","17,910,000","7,593,000","25,510,000","32,887,000","27,215,000","21,200,000","16,700,000","15,300,000","13,000,000","8,247,000","-1,922,000"
NetIncomeCommonStockholders,"277,594,000","259,602,000","180,378,000","200,507,000","180,838,000","181,452,000","165,844,000","145,942,000","141,589,000","132,235,000","110,844,000","94,352,000","121,880,000","98,157,000","69,900,000","55,971,000","31,382,000","12,346,000","42,681,000","53,068,000","46,976,000","30,800,000","21,600,000","11,900,000","22,100,000","11,936,000","-3,273,000"
	NetIncome,"277,594,000","259,602,000","180,378,000","200,507,000","180,838,000","181,452,000","165,844,000","145,942,000","141,589,000","132,235,000","110,844,000","94,352,000","121,880,000","98,157,000","69,900,000","55,971,000","31,382,000","12,346,000","42,681,000","53,068,000","46,976,000","30,800,000","21,600,000","11,900,000","22,100,000","11,936,000","-3,273,000"
		NetIncomeIncludingNoncontrollingInterests,"277,594,000","259,602,000","180,378,000","200,507,000","180,838,000","181,452,000","165,844,000","145,942,000","141,589,000","132,235,000","111,162,000","94,352,000","121,880,000","98,157,000","69,900,000","55,971,000","31,382,000","12,346,000","42,681,000","53,068,000","46,976,000","30,800,000","21,600,000","11,900,000","22,100,000","11,936,000","-3,273,000"
			NetIncomeContinuousOperations,"277,594,000","259,602,000","180,378,000","200,507,000","180,838,000","181,452,000","165,844,000","145,942,000","141,589,000","132,235,000","111,162,000","94,352,000","121,880,000","98,157,000","69,900,000","55,971,000","31,382,000","12,346,000","45,170,000","53,068,000","46,976,000","30,800,000","21,600,000","18,100,000","22,100,000","11,936,000","-3,273,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,"-2,489,000",,,,,,,"0","0"
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,"-6,200,000",,,
		MinorityInterests,,,,,,,,,"0","0","-318,000",,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"277,594,000","259,602,000","180,378,000","200,507,000","180,838,000","181,452,000","165,844,000","145,942,000","141,589,000","132,235,000","110,844,000","94,352,000","121,880,000","98,157,000","69,900,000","55,971,000","31,382,000","12,346,000","42,681,000","53,068,000","46,976,000","30,800,000","21,600,000","11,900,000","22,100,000","11,936,000","-3,273,000"
BasicEPS,,"4.19","2.93","3.27","2.92","2.81","2.5","2.13","2.06","1.92","1.62","1.39","1.8","1.435","1.015","0.818","0.463","0.183","0.628","0.782","0.695","0.457","0.317","0.263","0.32","0.171","-0.046"
DilutedEPS,,"4.02","2.82","3.16","2.85","2.75","2.45","2.1","2.01","1.89","1.59","1.37","1.75","1.395","0.995","0.797","0.452","0.18","0.615","0.765","0.692","0.455","0.317","0.263","0.32","0.171","-0.046"
BasicAverageShares,,"61,950,000","61,493,000","61,366,000","61,893,000","64,684,000","66,432,000","68,392,000","68,880,000","68,797,000","68,472,000","67,821,000","67,564,000","68,490,000","68,702,000","68,400,000","67,716,000","67,476,000","67,950,000","67,908,000","67,578,000","67,632,000","68,040,000","68,889,270","69,422,904","69,738,000","70,588,248"
DilutedAverageShares,,"64,498,000","63,876,000","63,512,000","63,556,000","66,056,000","67,776,000","69,602,000","70,307,000","70,140,000","69,864,000","69,033,000","69,560,000","70,488,000","70,382,000","70,254,000","69,390,000","68,334,000","69,462,000","69,366,000","67,908,000","67,752,000","68,274,000","68,889,270","69,422,904","69,738,000","70,588,248"
TotalExpenses,"2,558,081,000","2,562,966,000","2,060,711,000","1,829,278,000","1,784,147,000","1,774,439,000","1,752,763,000","1,711,597,000","1,643,939,000","1,499,270,000","1,275,070,000","1,293,685,000","1,078,639,000","912,907,000","771,090,000","760,621,000","660,151,000","562,149,000","601,643,000","585,519,000","537,419,000","522,900,000","439,000,000","398,100,000","374,800,000","349,801,000","310,761,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"277,594,000","259,602,000","180,378,000","200,507,000","180,838,000","181,452,000","165,844,000","145,942,000","141,589,000","132,235,000","110,844,000","94,352,000","121,880,000","98,157,000","69,900,000","55,971,000","31,382,000","12,346,000","45,170,000","53,068,000","46,976,000","30,800,000","21,600,000","18,100,000","22,100,000","11,936,000","-3,273,000"
NormalizedIncome,"310,170,248.943","260,398,230","196,624,769","196,195,459","176,454,586","181,005,471","165,385,560","145,177,374","140,458,045.989","132,235,000","109,558,504.329","106,036,164.69","119,160,463.306","95,568,245.591","67,078,256.033","44,892,551.322","28,914,961.738","12,859,307.287","47,211,213.639","53,518,696.76","31,556,885.121","36,800,000","26,340,000","23,020,000","24,618,518.519","15,492,200","11,658,684.312"
InterestIncome,"1,711,000","1,413,000","1,674,000","1,725,000","2,025,000","787,000","271,000","273,000","542,000","534,000","509,000","1,131,000",,,,,,,,,,,,,,,
InterestExpense,"38,408,000","44,001,000","31,770,000","27,430,000","26,776,000","24,864,000","22,804,000","26,703,000","26,003,000","25,399,000","29,385,000","33,629,000",,,,,,,,,,,,,,,
NetInterestIncome,"-36,697,000","-42,588,000","-30,096,000","-25,705,000","-24,751,000","-24,077,000","-22,533,000","-26,430,000","-25,461,000","-24,865,000","-28,876,000","-32,498,000",,,,,,,,,,,,,,,
EBIT,"376,084,000","364,613,000","251,348,000","280,177,000","253,262,000","265,813,000","250,048,000","226,274,000","223,810,000","212,966,000","184,260,000","156,041,000","179,565,000","129,430,000","83,425,000","67,105,000","49,654,000","24,533,000","78,348,000","93,272,000","59,966,000","74,000,000","51,500,000","44,100,000","42,500,000","29,935,000","22,446,000"
EBITDA,"376,084,000"
ReconciledCostOfRevenue,"2,186,070,000","2,192,654,000","1,719,675,000","1,526,126,000","1,433,990,000","1,407,724,000","1,382,066,000","1,339,017,000","1,267,536,000","1,157,753,000","981,014,000","991,267,000","854,376,000","703,392,000","590,199,000","599,229,000","516,384,000","464,693,000","510,790,000","485,350,000","429,537,000","411,900,000","333,100,000","303,000,000","281,500,000","274,676,000","248,839,000"
ReconciledDepreciation,,"142,004,000","116,131,000","80,917,000","69,036,000","75,235,000","77,353,000","74,233,000","68,617,000","75,393,000","75,616,000","63,948,000","35,450,000","32,924,000","29,017,000","31,538,000","32,761,000","32,418,000","32,088,000","32,732,000","30,419,000","32,000,000","26,600,000","22,800,000","23,400,000","23,786,000","26,114,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"277,594,000","259,602,000","180,378,000","200,507,000","180,838,000","181,452,000","165,844,000","145,942,000","141,589,000","132,235,000","110,844,000","94,352,000","121,880,000","98,157,000","69,900,000","55,971,000","31,382,000","12,346,000","45,170,000","53,068,000","46,976,000","30,800,000","21,600,000","18,100,000","22,100,000","11,936,000","-3,273,000"
TotalUnusualItemsExcludingGoodwill,"-39,627,000","-983,000","-19,789,000","5,437,000","5,493,000","593,000","628,000","1,046,000","1,580,000","0","1,791,000","-15,159,000","4,059,000","3,481,000","3,411,000","15,658,000","3,875,000","-829,000","-3,194,000","-730,000","24,352,000","-10,000,000","-7,900,000","-8,200,000","-4,000,000","-5,927,000","-23,700,000"
TotalUnusualItems,"-39,627,000","-983,000","-19,789,000","5,437,000","5,493,000","593,000","628,000","1,046,000","1,580,000","0","1,791,000","-15,159,000","4,059,000","3,481,000","3,411,000","15,658,000","3,875,000","-829,000","-3,194,000","-730,000","24,352,000","-10,000,000","-7,900,000","-8,200,000","-4,000,000","-5,927,000","-23,700,000"
NormalizedEBITDA,"415,711,000","507,600,000","387,268,000","355,657,000","316,805,000","340,455,000","326,773,000","299,461,000","290,847,000","288,359,000","258,085,000","235,148,000","210,956,000","158,873,000","109,031,000","82,985,000","78,540,000","57,780,000","113,630,000","126,734,000","66,033,000","116,000,000","86,000,000","75,100,000","69,900,000","59,648,000","72,260,000"
TaxRateForCalcs,"0.178","0.19","0.179","0.207","0.202","0.247","0.27","0.269","0.284","0.295","0.282","0.229","0.33","0.256","0.173","0.292","0.363","0.381","0.361","0.383","0.367","0.4","0.4","0.4","0.37","0.4","0.37"
TaxEffectOfUnusualItems,"-7,050,751.057","-186,770","-3,542,231","1,125,459","1,109,586","146,471","169,560","281,374","449,045.989","0","505,504.329","-3,474,835.31","1,339,463.306","892,245.591","589,256.033","4,579,551.322","1,407,961.738","-315,692.713","-1,152,786.361","-279,303.24","8,932,885.121","-4,000,000","-3,160,000","-3,280,000","-1,481,481.481","-2,370,800","-8,768,315.688"
