name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"56,312,000,000","70,507,000,000","71,987,000,000","77,956,000,000","68,005,000,000","66,904,000,000","67,100,000,000","61,547,000,000","55,201,000,000","51,767,000,000","33,465,000,000","31,990,725,000","27,853,372,000","22,832,138,000","18,077,492,000","16,000,777,000","20,041,326,000","19,435,195,000","22,326,367,000","17,172,731,000","15,081,200,000","16,077,900,000","12,096,700,000","10,325,100,000","8,910,100,000","8,322,100,000","7,916,900,000","7,006,700,000","6,853,500,000","6,175,700,000","5,481,800,000","5,600,200,000","6,741,000,000","8,011,800,000","11,282,200,000"
	CurrentAssets,"15,530,000,000","15,731,000,000","18,497,000,000","23,927,000,000","26,912,000,000","24,694,000,000","26,225,000,000","24,156,000,000","20,539,000,000","18,098,000,000","13,650,000,000","12,893,677,000","11,055,383,000","9,185,662,000","8,553,913,000","7,059,749,000","10,369,121,000","7,185,440,000","7,704,890,000","7,493,211,000","8,606,000,000","8,805,200,000","6,071,200,000","5,042,600,000","4,023,700,000","3,823,800,000","3,476,200,000","3,452,800,000","3,565,500,000","3,246,500,000","3,030,800,000","3,222,600,000","4,418,300,000","5,412,000,000","6,640,200,000"
		CashCashEquivalentsAndShortTermInvestments,"2,167,000,000","2,777,000,000","5,089,000,000","9,257,000,000","13,034,000,000","7,501,000,000","8,370,000,000","6,274,000,000","4,827,000,000","4,990,000,000","4,616,000,000","3,691,670,000","3,169,033,000","2,998,873,000","3,495,681,000","2,997,425,000","3,108,973,000","1,736,016,000","1,617,701,000","3,040,150,000","4,389,800,000","3,956,700,000","1,761,100,000","1,358,900,000","72,500,000","57,700,000","63,700,000","40,300,000","39,000,000","47,900,000","53,900,000","1,449,100,000","2,568,600,000","3,810,400,000","4,590,100,000"
			CashAndCashEquivalents,"1,137,000,000","1,433,000,000","1,799,000,000","2,929,000,000","2,793,000,000","3,130,000,000","3,472,000,000","1,905,000,000","1,705,000,000","1,764,000,000","243,000,000","188,928,000","197,233,000","165,817,000","190,954,000","223,503,000","234,192,000","168,110,000","177,704,000","3,040,150,000","4,389,800,000","3,956,700,000","1,761,100,000","1,358,900,000","72,500,000","57,700,000","63,700,000","40,300,000","39,000,000","47,900,000","53,900,000","1,449,100,000","2,568,600,000","3,810,400,000","4,590,100,000"
				CashFinancial,"1,137,000,000","1,433,000,000","1,799,000,000","2,929,000,000","2,793,000,000","3,130,000,000","3,472,000,000","1,905,000,000",,,"243,000,000","188,928,000",,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,"1,030,000,000","1,344,000,000","3,290,000,000","6,328,000,000","10,241,000,000","4,371,000,000","4,898,000,000","4,369,000,000","3,122,000,000","3,226,000,000","4,373,000,000","3,502,742,000","2,971,800,000","2,833,056,000","3,304,727,000","2,773,922,000","2,874,781,000","1,567,906,000","1,439,997,000",,,,,,,,,,,,,,,,
		Receivables,"7,747,000,000","7,881,000,000","8,084,000,000","9,387,000,000","8,780,000,000","11,171,000,000","11,497,000,000","11,351,000,000","9,500,000,000","8,278,000,000","6,088,000,000","6,257,861,000","5,361,114,000","4,242,000,000","3,383,803,000","2,663,642,000","2,568,425,000","3,489,406,000","4,028,450,000","2,768,848,000","2,429,800,000","2,968,100,000","2,819,900,000","2,260,100,000","1,939,900,000","1,761,000,000","1,545,900,000","1,435,000,000","1,402,900,000","1,259,100,000","1,103,600,000","1,129,600,000","1,099,100,000","974,700,000","1,273,000,000"
			AccountsReceivable,"7,747,000,000","7,881,000,000","8,084,000,000","9,387,000,000","8,780,000,000","11,171,000,000","11,497,000,000","11,351,000,000",,"8,278,000,000","6,088,000,000","6,257,861,000","5,361,114,000","4,242,000,000","3,383,803,000","2,663,642,000","2,568,425,000","3,489,406,000","4,028,450,000","2,768,848,000","2,429,800,000","2,968,100,000","2,819,900,000","2,260,100,000",,,,,,,,,,,
				GrossAccountsReceivable,"8,002,000,000","8,130,000,000","8,325,000,000","9,784,000,000","9,113,000,000","11,446,000,000","11,881,000,000","11,553,000,000",,,"6,248,000,000","6,391,046,000",,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-255,000,000","-249,000,000","-241,000,000","-397,000,000","-333,000,000","-275,000,000","-384,000,000","-202,000,000",,,"-160,000,000","-133,185,000",,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"4,130,000,000","4,010,000,000","4,046,000,000","4,225,000,000","3,756,000,000","4,628,000,000","4,603,000,000","4,785,000,000","4,700,000,000","3,804,000,000","1,866,000,000","1,918,503,000","1,638,192,000","1,246,887,000","1,010,448,000","819,745,000","796,559,000","1,043,057,000","1,204,263,000","1,111,585,000","1,268,500,000","1,333,100,000","1,094,100,000","939,000,000","782,200,000","696,300,000","621,400,000","562,500,000","596,600,000","570,600,000","509,900,000","583,300,000","575,900,000","560,000,000","700,000,000"
			RawMaterials,"1,857,000,000","1,803,000,000","1,846,000,000","1,720,000,000","2,300,000,000","2,666,000,000","2,539,000,000","2,519,000,000","2,066,000,000","1,833,000,000","1,646,000,000","1,673,503,000","1,521,000,000","1,186,000,000","976,000,000","812,000,000",,"1,010,000,000",,,,,,,,,,,,,,,,,
			WorkInProcess,"515,000,000","519,000,000","503,000,000","610,000,000","178,000,000","273,000,000","261,000,000","349,000,000","364,000,000","249,000,000","74,000,000","136,000,000","147,000,000","127,000,000","96,000,000","59,000,000",,"118,000,000",,,,,,,,,,,,,,,,,
			FinishedGoods,"1,758,000,000","1,688,000,000","1,697,000,000","1,895,000,000","1,278,000,000","1,689,000,000","1,803,000,000","1,917,000,000","2,270,000,000","1,722,000,000","146,000,000","109,000,000","145,192,000","91,000,000","65,448,000","74,000,000",,"138,000,000",,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,"-175,000,000","-157,113,000","-127,000,000","-125,255,000",,"-222,943,000",,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,"0","208,000,000","144,000,000","288,000,000","343,000,000","456,000,000","51,000,000","154,000,000","184,063,000","182,562,000","162,884,000","233,167,000","239,111,000","315,350,000","435,887,000","321,767,000","259,184,000","259,300,000","296,000,000","175,900,000","222,500,000",,,,,,,,,,,
