name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014
MarketCap,"5,238,616,632","4,714,781,542","4,770,771,031","4,833,759,206","4,576,950,921","3,672,751,326","4,785,095,877","4,964,145,302","4,711,237,990","5,599,670,243","5,083,093,152","5,375,594,780","5,714,941,220","3,195,314,717","3,523,743,422","3,711,573,885","3,579,263,635","3,502,933,451","2,212,175,875","3,431,390,714","2,631,527,652","2,765,128,286"
EnterpriseValue,"7,668,616,632","7,140,781,542","7,234,771,031","6,728,759,206","6,484,750,921","5,587,551,326","6,725,595,877","5,674,845,302","6,441,837,990","6,452,770,243","6,237,693,152","5,930,994,780","6,303,941,220","3,403,414,717","3,724,043,422","3,644,973,885","3,967,263,635","3,806,233,451","2,169,975,875","3,274,490,714","2,481,327,652","2,743,228,286"
PeRatio,"8.133","11.483","11.361","11.575","13.633","11.806","17.817","19.628","16.445","23.48","22.634","23.488","24.417","21.234","21.676","25.03","31.56","123.386","157.819","286.534","390","73.055"
ForwardPeRatio,"9.606","11.173","10.881","11.601","10.684","8.117","10.101","14.97","13.316","17.668","15.314","19.92","16.502","15.267","15.873","21.008","18.382","29.326","21.008","30.488","36.496","47.17"
PsRatio,"6.151","8.824","8.382","8.348","8.586","6.807","8.959","9.074","8.078","17.92","17.421","18.685","18.743","15.582","14.854","14.551","15.799","24.958","19.783","31.114","28.865","38.325"
PbRatio,,,,,,,,"12.801",,"1,646.962",,"45.985","58.138","13.632","15.374","10.935","61.292","119.857","12.15","15.278","12.621","18.228"
EnterprisesValueRevenueRatio,"15.246","56.673","57.878","55.61","49.502","39.266","43.815","43.889","64.677","31.554","66.077","68.329","89.8","45.019","54.846","51.265","51.724","26.286","29.972","56.849","47.995","49.339"
EnterprisesValueEBITDARatio,"29.048","108.194","118.603","112.146","38.371","66.36","75.146","83.331","395.205","57.358","132.717","129.781","165.893","71.651","88.668","83.029","77.942","37.76","41.412","93.29","79.785","86.265"
