name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003
MarketCap,"1,952,980,189","2,684,766,147","2,413,561,176","4,142,051,754","3,323,481,829","3,513,104,274","3,501,247,166","3,897,528,428","2,066,617,121","1,534,921,760","1,702,350,699","1,253,931,080","957,013,034","2,319,273,394","3,040,258,857","3,510,566,265","3,013,604,366","2,182,523,829"
EnterpriseValue,"5,158,880,189","5,710,966,147","5,854,261,176","7,135,651,754","6,867,781,829","6,810,304,274","6,677,547,166","7,274,728,428","4,906,117,121","3,839,221,760","3,333,050,699","2,637,531,080","2,567,513,034","3,997,373,394","4,642,758,857","5,099,166,265","4,078,704,366","3,496,723,829"
PeRatio,"5.165","18.13",,"8.978","13.679","17.841","53.813","8.98","11.241","3.895","6.848","11.111",,,"23.786","12.801","12.239","0.968"
ForwardPeRatio,,,,,"12.166","12.707","11.877","12.788","7.776","9.108","9.881",,,,,,,
PegRatio,,,,,,,"1.32","1.421","0.864","1.012","1.976",,,,,,,
PsRatio,"0.528","0.78","0.537","1.015","0.878","1.016","0.875","0.96","0.605","0.466","0.501","0.223","0.228","0.476","0.727","0.988","0.718","0.464"
PbRatio,"0.418","0.59","0.667","0.844","0.74","0.842","0.741","0.814","0.409","0.308","0.394","0.355","0.591","0.548","0.752","1.068","0.932","1.131"
EnterprisesValueRevenueRatio,"1.37","1.422","1.357","1.659","1.72","1.792","1.611","1.625","1.13","0.931","0.816","0.608","0.613","0.874","1.039","1.179","0.942","0.743"
