name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995
		OtherShortTermInvestments,"19,501,000,000","23,153,000,000","20,679,000,000","13,892,000,000","12,589,000,000","12,388,000,000","13,592,239,000","13,443,020,000",,,,,,,,,,,,,,,,,
	LongTermEquityInvestment,,,,,,,,,,,"183,863,000",,,,,,,,,,,,,,
	DerivativeAssets,,,,,,,"107,182,000","14,890,000",,,,,,,,,,,,,,,,,
	NetLoan,"1,595,000,000","2,103,000,000","2,654,000,000","3,551,000,000","4,613,000,000","5,979,000,000","8,122,617,000","10,098,723,000","12,332,807,000","15,127,390,000","19,174,933,000","24,451,852,000","30,139,382,000","26,656,193,000","19,512,266,000","11,785,035,000","9,131,393,000","7,365,720,000","8,010,457,000","4,172,754,000",,,,,
		GrossLoan,"1,607,000,000","2,132,000,000","2,717,000,000","3,756,000,000","4,943,000,000","6,349,000,000","8,530,863,000","10,510,577,000","13,057,722,000","16,029,509,000","20,186,022,000","25,532,463,000","30,647,546,000","26,723,821,000","19,575,552,000","11,832,716,000","9,169,240,000","7,393,386,000","8,030,331,000","4,172,754,000",,,,,
			LoansHeldForSale,,,,,,,,,,"5,471,000","7,865,000",,,,,,,,,,,,,,
			ConsumerLoan,"169,000,000","225,000,000","188,000,000","250,000,000","341,000,000","455,000,000","602,111,000","844,942,000","1,113,257,000","16,024,038,000","20,178,157,000",,,,,,,,,,,,,,
			MortgageLoan,"1,438,000,000","1,907,000,000","2,529,000,000","3,506,000,000","4,602,000,000","5,894,000,000","7,928,752,000","9,665,635,000","11,944,465,000",,,,,,,,,,,,,,,,
			OtherLoanAssets,,,,,,,,,,,,"25,532,463,000","30,647,546,000","26,723,821,000","19,575,552,000","11,832,716,000","9,169,240,000","7,393,386,000","8,030,331,000",,,,,,
		AllowanceForLoansAndLeaseLosses,"17,000,000","37,000,000","74,000,000","221,000,000","353,000,000","404,000,000","452,959,000","480,751,000","822,816,000","1,031,169,000","1,182,738,000","1,080,611,000","508,164,000","67,628,000","63,286,000","47,681,000","37,847,000","27,666,000","19,874,000",,,,,,
		UnearnedIncome,"5,000,000","8,000,000","11,000,000","16,000,000","23,000,000","34,000,000","44,713,000","68,897,000","97,901,000","129,050,000","171,649,000",,,,,,,,,,,,,,
	Receivables,"11,070,000,000","10,320,000,000","10,249,000,000","7,787,000,000","7,918,000,000","7,675,000,000","6,623,113,000","6,058,993,000","4,826,256,000","5,120,575,000","3,827,212,000","3,034,239,000","8,156,259,000","7,818,617,000","7,357,989,000","3,151,679,000","2,390,343,000","1,597,605,000","2,139,153,000","6,542,508,000","2,912,600,000","1,313,900,000","724,400,000","193,200,000","2,100,000"
		AccountsReceivable,,,,,,,"124,785,000","139,620,000",,,,"243,071,000","296,903,000","182,265,000","183,814,000","117,131,000","92,565,000","97,516,000",,,,,,,
			GrossAccountsReceivable,,,,,,,,,,,,"243,071,000","296,903,000","182,265,000","183,814,000","117,131,000","92,565,000","97,516,000",,,,,,,
		OtherReceivables,"11,070,000,000","10,320,000,000","10,249,000,000","7,787,000,000","7,918,000,000","7,675,000,000","6,498,328,000","5,919,373,000",,,,"2,791,168,000","7,859,356,000","7,636,352,000","7,174,175,000","3,034,548,000","2,297,778,000","1,500,089,000",,,,,,,
	PrepaidAssets,,,,,,,"33,522,000","32,109,000",,,,,,,,,,,,,,,,,
	NetPPE,"339,000,000","281,000,000","253,000,000","239,000,000","236,000,000","245,000,000","237,161,000","288,170,000","299,693,000","302,658,000","320,169,000","319,222,000","355,433,000","318,389,000","299,256,000","302,291,000","301,258,000","370,944,000","331,724,000","334,262,000","155,800,000","48,100,000","18,800,000","9,200,000","1,500,000"
		GrossPPE,"846,000,000","827,000,000","777,000,000","830,000,000","847,000,000","843,000,000","804,482,000","819,192,000","754,742,000","855,140,000","961,649,000",,,,,,,,,,,,,,
			LandAndImprovements,"3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,427,000","3,427,000","3,427,000","3,427,000","3,427,000",,,,,,,,,,,,,,
			BuildingsAndImprovements,"72,000,000","72,000,000","72,000,000","72,000,000","72,000,000","72,000,000","71,927,000","71,927,000","71,927,000","71,927,000","71,927,000",,,,,,,,,,,,,,
			MachineryFurnitureEquipment,"620,000,000","576,000,000","542,000,000","601,000,000","639,000,000","612,000,000","617,200,000","638,376,000","577,255,000","681,478,000","770,652,000",,,,,,,,,,,,,,
			ConstructionInProgress,"64,000,000","45,000,000","38,000,000","35,000,000","17,000,000","42,000,000",,,,,,,,,,,,,,,,,,,
			Leases,"87,000,000","131,000,000","122,000,000","119,000,000","116,000,000","114,000,000","111,928,000","105,462,000","102,133,000","98,308,000","115,643,000",,,,,,,,,,,,,,
		AccumulatedDepreciation,"-507,000,000","-546,000,000","-524,000,000","-591,000,000","-611,000,000","-598,000,000","-567,321,000","-531,022,000","-455,049,000","-552,482,000","-641,480,000",,,,,,,,,,,,,,
	GoodwillAndOtherIntangibleAssets,"2,943,000,000","2,976,000,000","2,654,000,000","2,690,000,000","1,966,000,000","1,986,000,000","2,007,739,000","2,194,854,000","2,220,037,000","2,265,379,000","2,308,730,000","2,324,455,000","2,363,375,000","2,553,340,000","2,535,564,000","529,164,000","546,486,000","543,036,000","684,426,000","484,166,000",,,,,
		Goodwill,"2,510,000,000","2,485,000,000","2,370,000,000","2,370,000,000","1,792,000,000","1,792,000,000","1,791,809,000","1,934,232,000","1,934,232,000","1,939,976,000","1,952,326,000",,,,,,,,,,,,,,
		OtherIntangibleAssets,"433,000,000","491,000,000","284,000,000","320,000,000","174,000,000","194,000,000","215,930,000","260,622,000","285,805,000","325,403,000","356,404,000",,,,,,,,,,,,,,
	DeferredAssets,,,"251,000,000","756,000,000","1,033,000,000","951,000,000","1,239,003,000","1,416,203,000",,,,,,,,,,,,,,,,,
		DeferredTaxAssets,,,"251,000,000","756,000,000","1,033,000,000","951,000,000","1,239,003,000","1,416,203,000",,,,,,,,,,,,,,,,,
	AssetsHeldForSale,,,,,,,"177,207,000",,,,,,,,,,,,,,,,,,
	OtherAssets,"1,370,000,000","942,000,000","983,000,000","923,000,000","769,000,000","1,158,000,000","60,398,000","179,338,000","2,960,673,000","3,078,202,000","3,165,045,000","2,350,533,000","1,417,218,000","660,319,000","498,154,000","209,278,000","325,321,000","2,421,150,000","1,849,105,000","1,419,751,000","583,800,000","82,600,000","33,500,000","77,900,000","1,000,000"
TotalLiabilitiesNetMinorityInterest,"54,873,000,000","58,441,000,000","56,434,000,000","42,727,000,000","39,628,000,000","40,155,000,000","41,423,931,000","42,482,269,000","43,012,502,000","42,320,556,000","43,616,930,000","45,946,719,000","54,016,872,000","49,542,933,000","41,168,126,000","28,804,381,000","24,130,922,000","20,028,459,000","16,601,500,000","15,460,604,000","3,013,300,000","1,258,700,000","708,600,000","225,600,000","3,100,000"
	TotalDeposits,"38,606,000,000","45,313,000,000","42,742,000,000","31,682,000,000","28,206,000,000","25,402,000,000","25,922,839,000","28,072,850,000","26,459,985,000","25,240,297,000","25,597,721,000","26,136,246,000","25,884,755,000","24,071,012,000","15,948,015,000","12,302,974,000","12,514,486,000","8,400,333,000","8,082,859,000","4,721,801,000",,,,,
		InterestBearingDepositsLiabilities,"38,606,000,000","45,313,000,000","42,742,000,000","31,682,000,000","28,206,000,000","25,402,000,000","25,922,839,000","28,072,850,000","7,841,031,000","25,240,297,000","25,597,721,000","26,136,246,000","25,884,755,000","24,071,012,000","15,948,015,000","12,302,676,000","12,514,486,000","8,400,333,000","8,082,859,000","4,721,801,000",,,,,
			DepositsbyBank,"6,355,000,000",,,,,,,,,,,,,,,,,,,,,,,,
			CustomerAccounts,"32,251,000,000","45,313,000,000","42,742,000,000","31,682,000,000","28,206,000,000","25,402,000,000","25,922,839,000","28,072,850,000","7,841,031,000","25,240,297,000","25,597,721,000","26,136,246,000","25,884,755,000","24,071,012,000","15,948,015,000","12,302,676,000","12,514,486,000","8,400,333,000","8,082,859,000","4,721,801,000",,,,,
		NonInterestBearingDeposits,,,,,,,,,"18,618,954,000",,,,,,,"298,000",,,,,,,,,
	FederalFundsPurchasedAndSecuritiesSoldUnderAgreementToRepurchase,,,,,"82,000,000","3,672,000,000","4,542,842,000","4,454,661,000","5,015,499,000","5,888,249,000","6,441,875,000","7,381,279,000","8,932,693,000","9,792,422,000","11,101,542,000","9,896,872,000","5,283,609,000",,,,,,,,
		FinancialInstrumentsSoldUnderAgreementsToRepurchase,,,,"0","82,000,000","3,672,000,000","4,542,842,000","4,454,661,000","5,015,499,000","5,888,249,000","6,441,875,000",,,,,,,,,,,,,,
	PayablesAndAccruedExpenses,"13,742,000,000","11,065,000,000","10,991,000,000","9,142,000,000","8,120,000,000","6,455,000,000","6,523,162,000","5,530,334,000","5,590,858,000","5,492,918,000","5,564,604,000","469,032,000","6,212,747,000","8,179,946,000","7,891,204,000","4,205,978,000","4,354,640,000","3,417,025,000","3,518,448,000","6,526,272,000","2,990,000,000","1,258,700,000","699,200,000","225,600,000","1,400,000"
		Payables,"13,742,000,000","11,065,000,000","10,991,000,000","9,142,000,000","8,120,000,000","6,455,000,000","6,523,162,000","5,530,334,000","5,590,858,000","5,492,918,000","5,415,900,000","469,032,000","6,212,747,000","8,179,946,000","7,891,204,000","4,205,978,000","4,354,640,000","3,417,025,000","3,518,448,000","6,526,272,000","2,990,000,000","1,258,700,000","699,200,000","225,600,000","1,400,000"
			AccountsPayable,"13,742,000,000","11,065,000,000","10,991,000,000","9,142,000,000","8,120,000,000","6,455,000,000","6,401,876,000","5,168,114,000",,"144,390,000","20,217,000","32,054,000","35,581,000","20,125,000",,,,,,,,,,,
			TotalTaxPayable,,,,,,,"65,052,000","219,040,000",,"171,411,000",,,,,,,,,,,,,,,
				IncomeTaxPayable,,,,,,,"65,052,000","219,040,000",,"171,411,000",,,,,,,,,,,,,,,
			OtherPayable,,,,,,,"56,234,000","143,180,000",,"5,177,117,000","5,395,683,000","436,978,000","6,177,166,000","8,159,821,000",,,,,,,,,,,
		CurrentAccruedExpenses,,,,,,,,,,,"148,704,000",,,,,,,,,,,,,,
	CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,"2,458,691,000",,,,,,,,,"3,531,000,000",,,,,
		CurrentDebt,,,,,,,,,,,"2,458,691,000",,,,,,,,,"3,531,000,000",,,,,
			OtherCurrentBorrowings,,,,,,,,,,,"2,458,691,000",,,,,,,,,"3,531,000,000",,,,,
	DerivativeProductLiabilities,,,,,,,"169,370,000","328,504,000",,"106,863,000","143,602,000",,,,,,,,,,,,,,
	LongTermDebtAndCapitalLeaseObligation,"1,410,000,000","1,409,000,000","1,491,000,000","994,000,000","2,236,000,000","3,802,000,000","4,158,386,000","4,095,920,000","4,230,487,000","4,877,595,000","5,205,650,000","7,104,309,000","10,469,202,000","7,166,131,000","6,189,293,000","2,346,349,000","1,898,884,000","8,060,856,000","5,000,193,000","681,531,000",,,"9,400,000",,
		LongTermDebt,"1,410,000,000","1,409,000,000","1,491,000,000","994,000,000","2,236,000,000","3,802,000,000","4,158,386,000","4,095,920,000","4,230,487,000","4,877,595,000","5,205,650,000","7,104,309,000","10,469,202,000","7,166,131,000","6,189,293,000","2,346,349,000","1,898,884,000","8,060,856,000","5,000,193,000","681,531,000",,,"9,400,000",,
			AdvanceFromFederalHomeLoanBanks,,,"500,000,000",,,"1,299,000,000","1,279,041,000","1,260,916,000","2,736,935,000","2,731,714,000",,,,,,,,,,,,,,,
	PreferredSecuritiesOutsideStockEquity,,"0","410,000,000","409,000,000","409,000,000",,,,,,,,,,,,,,,,,,,,
	LiabilitiesOfDiscontinuedOperations,,,,,,"0","107,332,000",,,,,,,,,,,,,,,,,,
	OtherLiabilities,"1,115,000,000","654,000,000","800,000,000","500,000,000","575,000,000","824,000,000","1,552,807,000","1,644,236,000","1,715,673,000","714,634,000","663,478,000","4,855,853,000","2,517,475,000","333,422,000","38,072,000","52,208,000","79,303,000","150,245,000",,,"23,300,000",,,,"1,700,000"
TotalEquityGrossMinorityInterest,"6,543,000,000","6,562,000,000","6,931,000,000","6,272,000,000","5,799,000,000","5,375,000,000","4,855,925,000","4,904,470,000","4,927,950,000","4,052,445,000","3,749,555,000","2,591,496,000","2,829,065,000","4,196,370,000","3,399,560,000","2,228,202,000","1,918,294,000","1,505,789,000","1,570,914,000","1,856,833,000","913,700,000","710,200,000","281,300,000","69,300,000","11,100,000"
	StockholdersEquity,"6,543,000,000","6,562,000,000","6,931,000,000","6,272,000,000","5,799,000,000","5,375,000,000","4,855,925,000","4,904,470,000","4,927,950,000","4,052,445,000","3,749,555,000","2,591,496,000","2,829,065,000","4,196,370,000","3,399,560,000","2,228,202,000","1,918,294,000","1,505,789,000","1,570,914,000","1,856,833,000","913,700,000","710,200,000","281,300,000","69,300,000","11,100,000"
		CapitalStock,"691,000,000","691,000,000","692,000,000","397,000,000","3,000,000","3,000,000","2,874,000","2,861,000","2,854,000","2,208,000","18,940,000","5,635,000","4,609,000","4,263,000","4,166,000","3,696,000","3,666,000","3,596,000","3,494,000","3,101,000",,,,,
			PreferredStock,"689,000,000","689,000,000","689,000,000","394,000,000",,,,,,,,,,,,,,"16,000","18,000",,,,,,
			CommonStock,"2,000,000","2,000,000","3,000,000","3,000,000","3,000,000","3,000,000","2,874,000","2,861,000","2,854,000","2,208,000","18,940,000","5,635,000","4,609,000","4,263,000","4,166,000","3,696,000","3,666,000","3,580,000","3,476,000","3,101,000",,,,,
		RetainedEarnings,"1,464,000,000","684,000,000","-317,000,000","-909,000,000","-1,461,000,000","-1,729,000,000","-2,021,708,000","-2,107,720,000","-1,995,137,000","-2,151,838,000","-2,123,366,000","-845,767,000","-247,368,000","1,209,289,000","580,430,000","150,018,000","-230,465,000","-433,492,000","-247,087,000","-6,908,000","-20,900,000","15,300,000","14,200,000","300,000","1,100,000"
		AdditionalPaidInCapital,"4,416,000,000","5,462,000,000","6,582,000,000","6,921,000,000","7,356,000,000","7,350,000,000","7,328,202,000","7,319,257,000","7,306,862,000","6,640,715,000","6,258,111,000","4,064,282,000","3,463,220,000","3,184,290,000","2,990,676,000","2,234,093,000","2,247,930,000","2,190,200,000","2,072,701,000","1,814,581,000",,,,,
		GainsLossesNotAffectingRetainedEarnings,"-28,000,000","-275,000,000","-26,000,000","-137,000,000","-99,000,000","-249,000,000","-453,443,000","-309,928,000","-386,629,000","-438,640,000","-404,130,000","-632,654,000","-391,396,000","-201,472,000","-175,712,000","-159,605,000","-102,837,000","-254,515,000","-258,194,000","46,059,000","168,200,000","12,500,000",,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,"766,400,000","682,400,000","267,100,000","69,000,000","10,000,000"
TotalCapitalization,"7,953,000,000","7,971,000,000","8,422,000,000","7,266,000,000","8,035,000,000","9,177,000,000","9,014,311,000","9,000,390,000","9,158,437,000","8,930,040,000","8,955,205,000","9,695,805,000","13,298,267,000","11,362,501,000","9,588,853,000","4,574,551,000","3,817,178,000","9,566,645,000","6,571,107,000","2,538,364,000",,,"290,700,000",,
PreferredStockEquity,"689,000,000","689,000,000","689,000,000","394,000,000",,,,,,,,,,,,,,"16,000","18,000",,,,,,
CommonStockEquity,"5,854,000,000","5,873,000,000","6,242,000,000","5,878,000,000","5,799,000,000","5,375,000,000","4,855,925,000","4,904,470,000","4,927,950,000","4,052,445,000","3,749,555,000","2,591,496,000","2,829,065,000","4,196,370,000","3,399,560,000","2,228,202,000","1,918,294,000","1,505,773,000","1,570,896,000","1,856,833,000","913,700,000","710,200,000","281,300,000","69,300,000","11,100,000"
NetTangibleAssets,"3,600,000,000","3,586,000,000","4,277,000,000","3,582,000,000","3,833,000,000","3,389,000,000","2,848,186,000","2,709,616,000","2,707,913,000","1,787,066,000","1,440,825,000","267,041,000","465,690,000","1,643,030,000","863,996,000","1,699,038,000","1,371,808,000","962,753,000","886,488,000","1,372,667,000","913,700,000","710,200,000","281,300,000","69,300,000","11,100,000"
InvestedCapital,"7,264,000,000","7,282,000,000","7,733,000,000","6,872,000,000","8,035,000,000","9,177,000,000","9,014,311,000","9,000,390,000","9,158,437,000","8,930,040,000","8,955,205,000","9,695,805,000","13,298,267,000","11,362,501,000","9,588,853,000","4,574,551,000","3,817,178,000","9,566,629,000","6,571,089,000","6,069,364,000",,,"290,700,000",,
TangibleBookValue,"2,911,000,000","2,897,000,000","3,588,000,000","3,188,000,000","3,833,000,000","3,389,000,000","2,848,186,000","2,709,616,000","2,707,913,000","1,787,066,000","1,440,825,000","267,041,000","465,690,000","1,643,030,000","863,996,000","1,699,038,000","1,371,808,000","962,737,000","886,470,000","1,372,667,000","913,700,000","710,200,000","281,300,000","69,300,000","11,100,000"
TotalDebt,"1,410,000,000","1,409,000,000","1,491,000,000","994,000,000","2,236,000,000","3,802,000,000","4,158,386,000","4,095,920,000","4,230,487,000","4,877,595,000","5,205,650,000","7,104,309,000","10,469,202,000","7,166,131,000","6,189,293,000","2,346,349,000","1,898,884,000","8,060,856,000","5,000,193,000","4,212,531,000",,,"9,400,000",,
NetDebt,"660,000,000",,"560,000,000",,"3,000,000","1,545,000,000","1,783,721,000","927,095,000","2,130,648,000","2,503,249,000","1,722,412,000","2,108,862,000","8,356,127,000","5,953,897,000","5,345,105,000","1,406,443,000","977,445,000","5,838,189,000","4,163,992,000","4,037,088,000",,,,,
ShareIssued,"222,622,333","246,495,174","266,827,881","273,963,415","291,335,241","289,272,576","287,357,001","286,114,334","285,368,075","220,840,821","189,397,099","57,204,576","46,089,788","42,630,414","41,658,216","36,962,360","36,663,641","35,804,432","37,058,568","30,450,476","23,982,300","22,641,300","15,462,800","11,815,600","11,815,600"
OrdinarySharesNumber,"222,622,333","246,495,174","266,827,881","273,963,415","291,335,241","289,272,576","287,357,001","286,114,334","285,368,075","220,840,821","189,397,099","57,204,576","46,089,788","42,630,414","41,658,216","36,962,360","36,663,641","35,804,432","37,058,568","30,450,476","23,982,300","22,641,300","15,462,800","11,815,600","11,815,600"
