name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
			SalariesAndWages,"416,714,000","416,714,000","396,042,000","401,582,000","330,715,000","367,421,000","338,959,000","295,445,000","276,644,000",,,"423,932,000",,"137,267,000",,,,,,
			OtherGandA,"609,259,000","609,259,000","443,260,000","492,499,000","449,221,000","557,078,000","440,971,000","308,003,000","364,906,000","824,342,000","623,943,000","796,512,000","1,631,264,000","363,942,000","387,407,000","335,505,000","313,557,000","253,738,000","226,024,000",
		SellingAndMarketingExpense,"803,404,000","803,404,000","693,480,000","768,693,000","730,047,000","598,125,000","736,608,000","637,103,000","697,874,000","619,542,000","712,946,000",,"378,810,000","639,552,000","719,185,000","537,864,000","502,520,000","297,302,000","385,139,000",
	DepreciationAmortizationDepletionIncomeStatement,"88,666,000","88,666,000","98,825,000","112,468,000","63,979,000","63,212,000","67,760,000","50,055,000","15,513,000","22,251,000","29,257,000","24,607,000","20,603,000","14,406,000","642,171,000","595,981,000","598,911,000","564,455,000","519,075,000","474,895,549"
		DepreciationAndAmortizationInIncomeStatement,"88,666,000","88,666,000","98,825,000","112,468,000","63,979,000","63,212,000","67,760,000","50,055,000","15,513,000","22,251,000","29,257,000","24,607,000","20,603,000","14,406,000",,"595,981,000","598,911,000","564,455,000","519,075,000","474,895,549"
			DepreciationIncomeStatement,,,,,,,,,,"22,251,000",,,,,,"595,981,000","598,911,000","564,455,000","519,075,000","474,895,549"
	ProvisionForDoubtfulAccounts,"128,099,000","128,099,000","166,727,000","82,681,000","90,488,000","2,420,000","139,589,000","103,864,000","192,295,000",,,"117,351,000","336,264,000",,,,,,,
	OtherTaxes,"73,205,000","73,205,000","58,750,000","92,441,000","90,981,000","81,487,000","76,669,000","75,614,000","69,065,000",,,"55,018,000","53,868,000","43,575,000",,"-29,322,202.5",,,,
	OtherOperatingExpenses,"18,748,000","18,748,000","-28,591,000","5,679,000","-4,722,000","-143,755,000","3,488,000","-3,296,000","19,775,000",,"-1,830,000","-45,473,000","-70,280,000",,"-642,171,000","-566,658,797.5","-598,911,000","-564,455,000","-519,075,000","1,099,516,119"
OperatingIncome,"5,707,922,000","5,707,922,000","5,170,145,000","3,955,908,000","3,424,867,000","3,041,394,000","1,913,162,000","3,136,380,000","2,845,260,000","2,444,525,000","2,672,163,000","2,120,318,000","1,169,334,000","2,076,404,000","1,803,977,000","1,689,573,000","1,327,615,000","1,512,010,000","1,341,008,000","202,411,352.5"
NetNonOperatingInterestIncomeExpense,"-952,205,000","-952,205,000","-548,759,000","-558,028,000","-600,557,000","-635,049,000","-492,459,000","-367,906,000","-414,202,000","-633,641,000","-445,553,000","-538,415,000","-406,525,000","-748,995,000",,,,,,
	InterestIncomeNonOperating,"-12,039,000","-12,039,000","175,939,000","57,166,000","99,068,000","44,358,000","127,904,000","149,759,000","102,106,000","104,592,000","343,914,000","226,782,000","88,064,000","46,618,000",,,,,,
	InterestExpenseNonOperating,"496,788,000","496,788,000","489,249,000","459,118,000","564,135,000","495,583,000","483,824,000","449,644,000","491,987,000","435,342,000","789,467,000","765,197,000","494,589,000","513,375,000",,,,,,
	TotalOtherFinanceCost,"443,378,000","443,378,000","235,449,000","156,076,000","135,490,000","183,824,000","136,539,000","68,021,000","24,321,000","302,891,000",,,,"282,238,000",,,,,,
OtherIncomeExpense,"-77,775,000","-77,775,000","-709,067,000","105,734,000","1,304,744,000","-1,818,816,000","-145,860,000","-112,875,000","112,846,000","-90,138,000","66,146,000","528,449,000","-301,005,000","152,862,000","-50,907,000","-25,421,000","-33,922,000","-54,455,000","-3,424,000","-48,864,764.5"
	GainOnSaleOfSecurity,"-81,476,000","-81,476,000","-715,577,000","99,974,000","1,300,004,000","-1,821,413,000","-143,407,000","-115,340,000","112,846,000",,,,,"188,038,000",,,,,,
	EarningsFromEquityInterest,"3,701,000","3,701,000","6,510,000","5,760,000","4,740,000","2,597,000","-2,453,000","2,465,000","0",,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,"-90,138,000","66,146,000","528,449,000","-301,005,000","-35,176,000","-50,907,000","-25,421,000","-33,922,000","-54,455,000","-3,424,000","-48,864,764.5"
		OtherSpecialCharges,,,,,,,,,,,,,,"35,176,000",,,,,"-13,055,000",
		GainOnSaleOfPPE,,,,,,,,,,,,,,,,,,,"-16,479,000",
PretaxIncome,"4,677,942,000","4,677,942,000","3,912,319,000","3,503,614,000","4,129,054,000","587,529,000","1,274,843,000","2,655,599,000","2,543,904,000","1,720,746,000","2,292,756,000","2,110,352,000","461,804,000","1,480,271,000","1,189,805,000","1,217,148,000","789,987,000","1,111,078,000","-938,709,000","153,544,277.5"
TaxProvision,"1,310,425,000","1,310,425,000","1,077,251,000","984,304,000","1,181,956,000","51,250,000","371,860,000","732,040,000","632,004,000","497,327,000","662,309,000","602,605,000","398,233,000","431,568,000","375,778,000","316,379,000","241,837,000","175,671,000","-236,957,000","-61,579,446"
NetIncomeCommonStockholders,"3,367,517,000","3,367,517,000","2,835,068,000","2,519,310,000","2,947,098,000","536,279,000","902,983,000","1,923,559,000","1,911,900,000","1,223,419,000","1,630,447,000","1,507,747,000","63,571,000","1,048,703,000","778,905,000","865,647,000","513,028,000","833,320,000","-650,516,000","215,123,723.5"
	NetIncome,"3,367,517,000","3,367,517,000","2,835,068,000","2,519,310,000","2,947,098,000","536,279,000","902,983,000","1,923,559,000","1,911,900,000","1,223,419,000","1,630,447,000","1,507,747,000","63,571,000","1,048,703,000","778,905,000","865,647,000","513,028,000","833,320,000","-650,516,000","215,123,723.5"
		NetIncomeIncludingNoncontrollingInterests,"3,367,517,000","3,367,517,000","2,835,068,000","2,519,310,000","2,947,098,000","536,279,000","902,983,000","1,923,559,000","1,911,900,000","1,223,419,000","1,630,447,000","1,507,747,000","63,571,000","1,048,703,000","778,905,000","865,647,000","513,028,000","833,320,000","-650,516,000","215,123,723.5"
			NetIncomeContinuousOperations,"3,367,517,000","3,367,517,000","2,835,068,000","2,519,310,000","2,947,098,000","536,279,000","902,983,000","1,923,559,000","1,911,900,000","1,223,419,000","1,630,447,000","1,507,747,000","63,571,000","1,048,703,000","814,027,000","900,769,000","548,150,000","868,442,000","-615,394,000","215,123,723.5"
			NetIncomeExtraordinary,,,,,,,,,,,,,,"0","-35,122,000","-35,122,000","-35,122,000","-35,122,000","-35,122,000",
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,"-35,130,912","-34,977,740","-35,123,880",
DilutedNIAvailtoComStockholders,"3,367,517,000","3,367,517,000","2,835,068,000","2,519,310,000","2,947,098,000","536,279,000","902,983,000","1,923,559,000","1,911,900,000","1,223,419,000","1,630,447,000","1,507,747,000","63,571,000","1,048,703,000","778,905,000","865,647,000","513,028,000","833,320,000","-650,516,000","215,123,723.5"
BasicEPS,,"4.93","4.15","3.69","4.31","0.78","1.32","2.81","2.797","1.79","2.387","2.01","0.093","1.533","1.14","1.267","0.75","1.219","-0.952","0.315"
DilutedEPS,,"4.93","4.15","3.69","4.31","0.78","1.32","2.81","2.797","1.79","2.387","2.01","0.093","1.533","1.14","1.267","0.75","1.219","-0.952","0.315"
BasicAverageShares,,"683,509,869","683,509,869","683,509,869","683,509,869","683,509,869","683,509,869","683,509,000","683,509,869","683,509,869","683,148,184","683,521,891","683,508,000","683,509,869","683,509,869","683,509,869","683,657,524","683,516,063","683,554,466","683,509,872"
DilutedAverageShares,,"683,509,869","683,509,869","683,509,869","683,509,869","683,509,869","683,509,869","683,509,000","683,509,869","683,509,869","683,148,184","683,521,891","683,508,000","683,509,869","683,509,869","683,509,869","683,657,524","683,516,063","683,554,466","683,509,872"
TotalOperatingIncomeAsReported,"5,711,623,000","5,711,623,000","5,176,655,000","3,961,668,000","3,429,607,000","3,043,991,000",,,"2,845,260,000","2,354,387,000","2,672,163,000","2,120,318,000","1,169,334,000","1,515,447,000","1,803,977,000","1,689,573,000","1,327,615,000","1,512,010,000","1,341,008,000","202,411,352.5"
TotalExpenses,"12,275,732,000","12,275,732,000","10,914,949,000","10,652,325,000","10,673,341,000","8,670,175,000","9,300,054,000","8,179,187,000","7,909,175,000","7,497,112,000","6,558,864,000","6,459,201,000","5,669,469,000","3,894,438,000","3,723,356,000","3,263,790,000","3,069,457,000","2,597,874,000","2,426,139,000","3,214,843,563"
InterestIncome,"-12,039,000","-12,039,000","175,939,000","57,166,000","99,068,000","44,358,000","127,904,000","149,759,000","102,106,000","104,592,000","343,914,000","226,782,000","88,064,000","46,618,000",,,,,,
InterestExpense,"496,788,000","496,788,000","489,249,000","459,118,000","564,135,000","495,583,000","483,824,000","449,644,000","491,987,000","435,342,000","789,467,000","765,197,000","494,589,000","513,375,000",,,,,,
NetInterestIncome,"-952,205,000","-952,205,000","-548,759,000","-558,028,000","-600,557,000","-635,049,000","-492,459,000","-367,906,000","-414,202,000","-633,641,000","-445,553,000","-538,415,000","-406,525,000","-748,995,000",,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"3,367,517,000","3,367,517,000","2,835,068,000","2,519,310,000","2,947,098,000","536,279,000","902,983,000","1,923,559,000","1,911,900,000","1,223,419,000","1,630,447,000","1,507,747,000","63,571,000","1,048,703,000","814,027,000","900,769,000","583,280,912","903,419,740","-580,270,120","215,123,723.5"
NormalizedIncome,"3,426,179,720","3,426,179,720","3,350,283,440","2,447,328,720","2,024,095,160","2,193,764,830","1,004,801,970","2,006,603,800","1,827,265,500","1,287,505,472.857","1,583,408,611.588","1,130,195,106.097","262,234,300","940,407,398.731","848,855,961.459","919,582,199.996","606,818,444.01","949,264,935.553","-577,710,435.531","244,442,582.2"
EBIT,"5,174,730,000","5,174,730,000","4,401,568,000","3,962,732,000","4,693,189,000","1,083,112,000","1,758,667,000","3,105,243,000","3,035,891,000","2,156,088,000","3,082,223,000","2,875,549,000","956,393,000","1,993,646,000","1,803,977,000","1,689,573,000","1,327,615,000","1,512,010,000","1,341,008,000","202,411,352.5"
EBITDA,"6,954,824,000"
ReconciledCostOfRevenue,"8,446,209,000","8,446,209,000","7,792,740,000","7,589,534,000","7,930,473,000","7,249,943,000","6,698,888,000","5,995,245,000","5,740,764,000","5,284,459,000","4,671,621,000","4,549,625,000","2,721,739,000","2,087,553,000","2,616,764,000","2,390,421,000","2,253,380,000","2,046,834,000","1,814,976,000","1,117,635,839.5"
ReconciledDepreciation,"1,780,094,000","1,780,094,000","1,392,541,000","1,301,897,000","1,146,626,000","1,074,032,000","1,004,471,000","871,073,000","740,147,000","768,769,000","552,184,000","562,236,000","617,804,000","622,549,000","642,171,000","595,981,000","598,911,000","564,455,000","519,075,000","477,300,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"3,367,517,000","3,367,517,000","2,835,068,000","2,519,310,000","2,947,098,000","536,279,000","902,983,000","1,923,559,000","1,911,900,000","1,223,419,000","1,630,447,000","1,507,747,000","63,571,000","1,048,703,000","814,027,000","900,769,000","583,280,912","903,419,740","-580,270,120","215,123,723.5"
TotalUnusualItemsExcludingGoodwill,"-81,476,000","-81,476,000","-715,577,000","99,974,000","1,300,004,000","-1,821,413,000","-143,407,000","-115,340,000","112,846,000","-90,138,000","66,146,000","528,449,000","-301,005,000","152,862,000","-50,907,000","-25,421,000","-33,922,000","-54,455,000","-3,424,000","-48,864,764.5"
TotalUnusualItems,"-81,476,000","-81,476,000","-715,577,000","99,974,000","1,300,004,000","-1,821,413,000","-143,407,000","-115,340,000","112,846,000","-90,138,000","66,146,000","528,449,000","-301,005,000","152,862,000","-50,907,000","-25,421,000","-33,922,000","-54,455,000","-3,424,000","-48,864,764.5"
NormalizedEBITDA,"7,036,300,000","7,036,300,000","6,509,686,000","5,164,655,000","4,539,811,000","3,978,557,000","2,906,545,000","4,091,656,000","3,663,192,000","3,014,995,000","3,568,261,000","2,909,336,000","1,875,202,000","2,463,333,000","2,497,055,000","2,310,975,000","1,960,448,000","2,130,920,000","1,863,507,000","728,576,117"
TaxRateForCalcs,"0.28","0.28","0.28","0.28","0.29","0.09","0.29","0.28","0.25","0.289","0.289","0.286","0.34","0.292","0.316","0.26","0.306","0.158","0.252","0.4"
TaxEffectOfUnusualItems,"-22,813,280","-22,813,280","-200,361,560","27,992,720","377,001,160","-163,927,170","-41,588,030","-32,295,200","28,211,500","-26,051,527.143","19,107,611.588","150,897,106.097","-102,341,700","44,566,398.731","-16,078,038.541","-6,607,800.004","-10,384,467.99","-8,609,804.447","-864,315.531","-19,545,905.8"
