name,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","936,000,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,"0","4,000,000","15,000,000","11,000,000","9,000,000","5,000,000","7,000,000","8,000,000","7,000,000","2,000,000","3,000,000","7,000,000","42,000,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,"0","4,000,000","15,000,000","11,000,000","9,000,000","5,000,000","7,000,000","8,000,000","7,000,000","2,000,000","3,000,000","7,000,000","42,000,000"
		AssetsHeldForSaleCurrent,,,,,,,,,"0","0","752,000,000",,"0","0","0","43,000,000","0","0","574,000,000",,,,,,,,,,
		OtherCurrentAssets,"104,000,000","96,000,000","41,000,000","47,000,000","50,000,000","46,000,000","45,000,000","55,000,000","31,000,000","38,000,000","33,000,000","40,000,000","37,000,000","39,000,000","42,000,000","50,000,000","30,000,000","37,000,000","43,000,000","60,000,000","47,000,000","37,000,000","50,000,000","58,000,000","63,000,000","41,000,000","47,000,000","46,000,000","49,000,000"
	TotalNonCurrentAssets,"3,052,000,000","3,009,000,000","2,993,000,000","3,021,000,000","2,647,000,000","2,657,000,000","2,677,000,000","2,715,000,000","2,443,000,000","2,515,000,000","4,169,000,000","3,888,000,000","3,860,000,000","3,911,000,000","3,946,000,000","4,031,000,000","4,033,000,000","3,408,000,000","3,718,000,000","3,746,000,000","3,762,000,000","3,902,000,000","3,939,000,000","3,980,000,000","4,021,000,000","4,061,000,000","4,099,000,000","4,150,000,000","4,171,000,000"
		NetPPE,"871,000,000","822,000,000","797,000,000","781,000,000","370,000,000","356,000,000","345,000,000","344,000,000","325,000,000","298,000,000","266,000,000","309,000,000","303,000,000","316,000,000","306,000,000","305,000,000","326,000,000","327,000,000","328,000,000","369,000,000","372,000,000","400,000,000","403,000,000","402,000,000","405,000,000","404,000,000","401,000,000","397,000,000","395,000,000"
			GrossPPE,"1,548,000,000","822,000,000","797,000,000","781,000,000","958,000,000",,,,"853,000,000",,,,"866,000,000",,,,"919,000,000",,,,"934,000,000",,,,"927,000,000",,,,"845,000,000"
				Properties,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0"
				LandAndImprovements,"12,000,000",,,,"14,000,000",,,,"11,000,000",,,,"21,000,000",,,,"33,000,000",,,,"34,000,000",,,,"34,000,000",,,,"37,000,000"
				BuildingsAndImprovements,"311,000,000",,,,"296,000,000",,,,"195,000,000",,,,"208,000,000",,,,"243,000,000",,,,"240,000,000",,,,"219,000,000",,,,"201,000,000"
				MachineryFurnitureEquipment,"710,000,000",,,,"593,000,000",,,,"524,000,000",,,,"586,000,000",,,,"610,000,000",,,,"624,000,000",,,,"632,000,000",,,,"569,000,000"
				OtherProperties,"480,000,000","822,000,000","797,000,000","781,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"35,000,000",,,,"55,000,000",,,,"123,000,000",,,,"51,000,000",,,,"33,000,000",,,,"36,000,000",,,,"42,000,000",,,,"38,000,000"
			AccumulatedDepreciation,"-677,000,000",,,,"-588,000,000",,,,"-528,000,000",,,,"-563,000,000",,,,"-593,000,000",,,,"-562,000,000",,,,"-522,000,000",,,,"-450,000,000"
		GoodwillAndOtherIntangibleAssets,"2,166,000,000","2,172,000,000","2,168,000,000","2,174,000,000","2,181,000,000","2,190,000,000","2,195,000,000","2,193,000,000","1,898,000,000","1,900,000,000","1,903,000,000","2,978,000,000","2,981,000,000","2,985,000,000","2,988,000,000","2,992,000,000","2,999,000,000","3,003,000,000","3,007,000,000","3,263,000,000","3,271,000,000","3,378,000,000","3,407,000,000","3,441,000,000","3,475,000,000","3,511,000,000","3,545,000,000","3,578,000,000","3,611,000,000"
			Goodwill,"1,991,000,000","1,991,000,000","1,989,000,000","1,989,000,000","1,990,000,000","1,993,000,000","1,992,000,000","1,984,000,000","1,807,000,000","1,807,000,000","1,807,000,000","2,869,000,000","2,869,000,000","2,869,000,000","2,869,000,000","2,869,000,000","2,869,000,000","2,869,000,000","2,869,000,000","3,071,000,000","3,071,000,000","3,136,000,000","3,137,000,000","3,137,000,000","3,137,000,000","3,139,000,000","3,139,000,000","3,138,000,000","3,138,000,000"
			OtherIntangibleAssets,"175,000,000","181,000,000","179,000,000","185,000,000","191,000,000","197,000,000","203,000,000","209,000,000","91,000,000","93,000,000","96,000,000","109,000,000","112,000,000","116,000,000","119,000,000","123,000,000","130,000,000","134,000,000","138,000,000","192,000,000","200,000,000","242,000,000","270,000,000","304,000,000","338,000,000","372,000,000","406,000,000","440,000,000","473,000,000"
		NonCurrentDeferredAssets,"2,000,000","2,000,000","12,000,000","50,000,000","78,000,000","94,000,000","119,000,000","160,000,000","205,000,000","298,000,000","857,000,000","579,000,000","556,000,000","592,000,000","633,000,000","694,000,000","685,000,000",,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"2,000,000","2,000,000","12,000,000","50,000,000","78,000,000","94,000,000","119,000,000","160,000,000","205,000,000","298,000,000","857,000,000","579,000,000","556,000,000","592,000,000","633,000,000","694,000,000","685,000,000",,,,,,,,,,,,
		OtherNonCurrentAssets,"13,000,000","13,000,000","16,000,000","16,000,000","18,000,000","17,000,000","18,000,000","18,000,000","15,000,000","19,000,000","1,143,000,000","22,000,000","20,000,000","18,000,000","19,000,000","40,000,000","23,000,000","78,000,000","383,000,000","114,000,000","119,000,000","124,000,000","129,000,000","137,000,000","141,000,000","146,000,000","153,000,000","175,000,000","165,000,000"
TotalLiabilitiesNetMinorityInterest,"3,363,000,000","3,479,000,000","3,325,000,000","3,321,000,000","2,952,000,000","2,818,000,000","2,998,000,000","2,949,000,000","2,852,000,000","2,871,000,000","5,273,000,000","4,803,000,000","4,747,000,000","5,185,000,000","5,448,000,000","5,407,000,000","5,272,000,000","5,612,000,000","6,898,000,000","6,819,000,000","6,820,000,000","7,180,000,000","7,415,000,000","7,302,000,000","7,088,000,000","7,216,000,000","7,340,000,000","8,179,000,000","8,925,000,000"
	CurrentLiabilities,"814,000,000","907,000,000","858,000,000","814,000,000","746,000,000","860,000,000","850,000,000","802,000,000","621,000,000","661,000,000","1,094,000,000","975,000,000","843,000,000","994,000,000","1,047,000,000","1,010,000,000","871,000,000","977,000,000","1,321,000,000","1,175,000,000","1,135,000,000","1,225,000,000","1,337,000,000","1,126,000,000","1,093,000,000","1,111,000,000","1,207,000,000","1,110,000,000","2,043,000,000"
		PayablesAndAccruedExpenses,"510,000,000","570,000,000","548,000,000","515,000,000","416,000,000","528,000,000","541,000,000","518,000,000","425,000,000","448,000,000","524,000,000","794,000,000","593,000,000","756,000,000","819,000,000","791,000,000","614,000,000","733,000,000","851,000,000","973,000,000","820,000,000","938,000,000","1,064,000,000","900,000,000","814,000,000","873,000,000","971,000,000","915,000,000","874,000,000"
			Payables,"447,000,000","516,000,000","534,000,000","511,000,000","402,000,000","525,000,000","524,000,000","511,000,000","404,000,000","442,000,000","494,000,000","762,000,000","563,000,000","726,000,000","762,000,000","756,000,000","541,000,000","696,000,000","755,000,000","930,000,000","722,000,000","917,000,000","947,000,000","879,000,000","696,000,000","852,000,000","853,000,000","889,000,000","727,000,000"
				AccountsPayable,"414,000,000","474,000,000","498,000,000","474,000,000","367,000,000","483,000,000","488,000,000","475,000,000","377,000,000","405,000,000","454,000,000","721,000,000","532,000,000","681,000,000","721,000,000","716,000,000","508,000,000","651,000,000","715,000,000","887,000,000","688,000,000","867,000,000","877,000,000","841,000,000","664,000,000","809,000,000","815,000,000","849,000,000","693,000,000"
				TotalTaxPayable,"33,000,000","42,000,000","36,000,000","37,000,000","35,000,000","42,000,000","36,000,000","36,000,000","27,000,000","37,000,000","40,000,000","41,000,000","31,000,000","45,000,000","41,000,000","40,000,000","33,000,000","45,000,000","40,000,000","43,000,000","34,000,000","50,000,000","70,000,000","38,000,000","32,000,000","43,000,000","38,000,000","40,000,000","34,000,000"
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,"28,000,000",,,,,,
			CurrentAccruedExpenses,"63,000,000","54,000,000","14,000,000","4,000,000","14,000,000","3,000,000","17,000,000","7,000,000","21,000,000","6,000,000","30,000,000","32,000,000","30,000,000","30,000,000","57,000,000","35,000,000","73,000,000","37,000,000","96,000,000","43,000,000","98,000,000","21,000,000","117,000,000","21,000,000","118,000,000","21,000,000","118,000,000","26,000,000","147,000,000"
				InterestPayable,"13,000,000","3,000,000","14,000,000","4,000,000","14,000,000","3,000,000","17,000,000","7,000,000","21,000,000","6,000,000","30,000,000","32,000,000","30,000,000","30,000,000","57,000,000","35,000,000","73,000,000","37,000,000","96,000,000","43,000,000","98,000,000","21,000,000","117,000,000","21,000,000","118,000,000","21,000,000","118,000,000","26,000,000","147,000,000"
		CurrentProvisions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,000,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"71,000,000","87,000,000","70,000,000","75,000,000","109,000,000","105,000,000","104,000,000","74,000,000","95,000,000","84,000,000","83,000,000","84,000,000","140,000,000","124,000,000","117,000,000","86,000,000","145,000,000","129,000,000","115,000,000","87,000,000","161,000,000","145,000,000","136,000,000","100,000,000","149,000,000","119,000,000","116,000,000","81,000,000","160,000,000"
		CurrentDebtAndCapitalLeaseObligation,"121,000,000","126,000,000","125,000,000","127,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","14,000,000","14,000,000","14,000,000","14,000,000","9,000,000","9,000,000","9,000,000","9,000,000",,,"34,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","899,000,000"
			CurrentDebt,"11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","14,000,000","14,000,000","14,000,000","14,000,000","9,000,000","9,000,000","9,000,000","9,000,000",,,"34,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","899,000,000"
				OtherCurrentBorrowings,"11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000",,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"110,000,000","115,000,000","114,000,000","116,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"112,000,000","124,000,000","115,000,000","97,000,000","210,000,000","216,000,000","194,000,000","199,000,000","90,000,000","118,000,000","473,000,000","83,000,000","96,000,000","100,000,000","102,000,000","124,000,000","103,000,000","106,000,000","355,000,000","115,000,000","120,000,000","132,000,000","127,000,000","116,000,000","120,000,000","109,000,000","110,000,000","104,000,000","103,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,549,000,000","2,572,000,000","2,467,000,000","2,507,000,000","2,206,000,000","1,958,000,000","2,148,000,000","2,147,000,000","2,231,000,000","2,210,000,000","4,179,000,000","3,828,000,000","3,904,000,000","4,191,000,000","4,401,000,000","4,397,000,000","4,401,000,000","4,635,000,000","5,577,000,000","5,644,000,000","5,685,000,000","5,955,000,000","6,078,000,000","6,176,000,000","5,995,000,000","6,105,000,000","6,133,000,000","7,069,000,000","6,882,000,000"
		LongTermDebtAndCapitalLeaseObligation,"2,418,000,000","2,461,000,000","2,372,000,000","2,430,000,000","2,129,000,000","1,888,000,000","2,087,000,000","2,087,000,000","2,090,000,000","2,087,000,000","4,038,000,000","3,716,000,000","3,798,000,000","4,083,000,000","4,299,000,000","4,299,000,000","4,302,000,000","4,385,000,000","5,279,000,000","5,361,000,000","5,223,000,000","5,498,000,000","5,640,000,000","5,722,000,000","5,534,000,000","5,656,000,000","5,678,000,000","6,620,000,000","6,430,000,000"
			LongTermDebt,"2,035,000,000","2,138,000,000","2,062,000,000","2,129,000,000","2,129,000,000","1,888,000,000","2,087,000,000","2,087,000,000","2,090,000,000","2,087,000,000","4,038,000,000","3,716,000,000","3,798,000,000","4,083,000,000","4,299,000,000","4,299,000,000","4,302,000,000","4,385,000,000","5,279,000,000","5,361,000,000","5,223,000,000","5,498,000,000","5,640,000,000","5,722,000,000","5,534,000,000","5,656,000,000","5,678,000,000","6,620,000,000","6,430,000,000"
			LongTermCapitalLeaseObligation,"383,000,000","323,000,000","310,000,000","301,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"33,000,000","15,000,000",,,,,,,,,,,,,,,"0","142,000,000","190,000,000","173,000,000","166,000,000","148,000,000","129,000,000","115,000,000","114,000,000","97,000,000","111,000,000","106,000,000","104,000,000"
			NonCurrentDeferredTaxesLiabilities,"33,000,000","15,000,000",,,,,,,,,,,,,,,"0","142,000,000","190,000,000","173,000,000","166,000,000","148,000,000","129,000,000","115,000,000","114,000,000","97,000,000","111,000,000","106,000,000","104,000,000"
		LiabilitiesHeldforSaleNonCurrent,,,,,,,,,"0","0","41,000,000",,"0","0","0","1,000,000",,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"98,000,000","96,000,000","95,000,000","77,000,000","77,000,000","70,000,000","61,000,000","60,000,000","141,000,000","123,000,000","100,000,000","112,000,000","106,000,000","108,000,000","102,000,000","97,000,000","99,000,000","108,000,000","108,000,000","110,000,000","296,000,000","309,000,000","309,000,000","339,000,000","347,000,000","352,000,000","344,000,000","343,000,000","348,000,000"
TotalEquityGrossMinorityInterest,"1,352,000,000","1,328,000,000","1,431,000,000","1,376,000,000","1,281,000,000","1,600,000,000","1,608,000,000","1,491,000,000","1,466,000,000","1,494,000,000","1,131,000,000","1,123,000,000","960,000,000","902,000,000","841,000,000","737,000,000","744,000,000","-126,000,000","-393,000,000","-498,000,000","-760,000,000","-657,000,000","-701,000,000","-750,000,000","-764,000,000","-698,000,000","-753,000,000","-1,720,000,000","-1,591,000,000"
	StockholdersEquity,"1,352,000,000","1,328,000,000","1,431,000,000","1,376,000,000","1,281,000,000","1,600,000,000","1,608,000,000","1,491,000,000","1,466,000,000","1,494,000,000","1,131,000,000","1,123,000,000","960,000,000","902,000,000","841,000,000","737,000,000","744,000,000","-126,000,000","-393,000,000","-498,000,000","-760,000,000","-657,000,000","-701,000,000","-750,000,000","-764,000,000","-698,000,000","-753,000,000","-1,720,000,000","-1,591,000,000"
		CapitalStock,"2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","0","1,000,000","1,000,000"
			CommonStock,"2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","0","1,000,000","1,000,000"
		AdditionalPaidInCapital,"4,097,000,000","4,092,000,000","4,086,000,000","4,079,000,000","4,067,000,000","4,055,000,000","4,047,000,000","4,038,000,000","4,029,000,000","4,018,000,000","4,004,000,000","3,994,000,000","3,962,000,000","3,948,000,000","3,934,000,000","3,921,000,000","3,909,000,000","3,887,000,000","3,869,000,000","3,842,000,000","3,818,000,000","3,805,000,000","3,794,000,000","3,777,000,000","3,752,000,000","3,744,000,000","3,741,000,000","2,698,000,000","2,695,000,000"
		RetainedEarnings,"-1,122,000,000","-1,201,000,000","-1,332,000,000","-1,467,000,000","-1,572,000,000","-1,663,000,000","-1,745,000,000","-1,877,000,000","-1,966,000,000","-1,956,000,000","-2,408,000,000","-2,850,000,000","-2,969,000,000","-3,021,000,000","-3,076,000,000","-3,174,000,000","-3,150,000,000","-4,002,000,000","-4,207,000,000","-4,315,000,000","-4,540,000,000","-4,407,000,000","-4,468,000,000","-4,515,000,000","-4,503,000,000","-4,438,000,000","-4,488,000,000","-4,416,000,000","-4,285,000,000"
		TreasuryStock,"1,573,000,000","1,514,000,000","1,274,000,000","1,203,000,000","1,186,000,000","774,000,000","681,000,000","656,000,000","582,000,000","554,000,000","450,000,000","9,000,000","20,000,000","12,000,000","5,000,000","0","1,000,000","1,000,000","27,000,000","4,000,000","12,000,000","41,000,000","16,000,000",,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-52,000,000","-51,000,000","-51,000,000","-35,000,000","-30,000,000","-20,000,000","-15,000,000","-16,000,000","-17,000,000","-16,000,000","-17,000,000","-14,000,000","-15,000,000","-15,000,000","-14,000,000","-12,000,000","-16,000,000","-12,000,000","-30,000,000","-23,000,000","-28,000,000","-16,000,000","-13,000,000","-14,000,000","-15,000,000","-6,000,000","-6,000,000","-3,000,000","-2,000,000"
TotalCapitalization,"3,387,000,000","3,466,000,000","3,493,000,000","3,505,000,000","3,410,000,000","3,488,000,000","3,695,000,000","3,578,000,000","3,556,000,000","3,581,000,000","5,169,000,000","4,839,000,000","4,758,000,000","4,985,000,000","5,140,000,000","5,036,000,000","5,046,000,000","4,259,000,000","4,886,000,000","4,863,000,000","4,463,000,000","4,841,000,000","4,939,000,000","4,972,000,000","4,770,000,000","4,958,000,000","4,925,000,000","4,900,000,000","4,839,000,000"
CommonStockEquity,"1,352,000,000","1,328,000,000","1,431,000,000","1,376,000,000","1,281,000,000","1,600,000,000","1,608,000,000","1,491,000,000","1,466,000,000","1,494,000,000","1,131,000,000","1,123,000,000","960,000,000","902,000,000","841,000,000","737,000,000","744,000,000","-126,000,000","-393,000,000","-498,000,000","-760,000,000","-657,000,000","-701,000,000","-750,000,000","-764,000,000","-698,000,000","-753,000,000","-1,720,000,000","-1,591,000,000"
CapitalLeaseObligations,"493,000,000","438,000,000","424,000,000","417,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-814,000,000","-844,000,000","-737,000,000","-798,000,000","-900,000,000","-590,000,000","-587,000,000","-702,000,000","-432,000,000","-406,000,000","-772,000,000","-1,855,000,000","-2,021,000,000","-2,083,000,000","-2,147,000,000","-2,255,000,000","-2,255,000,000","-3,129,000,000","-3,400,000,000","-3,761,000,000","-4,031,000,000","-4,035,000,000","-4,108,000,000","-4,191,000,000","-4,239,000,000","-4,209,000,000","-4,298,000,000","-5,298,000,000","-5,202,000,000"
WorkingCapital,"849,000,000","891,000,000","905,000,000","862,000,000","840,000,000","901,000,000","1,079,000,000","923,000,000","1,254,000,000","1,189,000,000","1,141,000,000","1,063,000,000","1,004,000,000","1,182,000,000","1,296,000,000","1,103,000,000","1,112,000,000","1,101,000,000","1,466,000,000","1,400,000,000","1,163,000,000","1,396,000,000","1,438,000,000","1,446,000,000","1,210,000,000","1,346,000,000","1,281,000,000","1,199,000,000","1,120,000,000"
InvestedCapital,"3,398,000,000","3,477,000,000","3,504,000,000","3,516,000,000","3,421,000,000","3,499,000,000","3,706,000,000","3,589,000,000","3,567,000,000","3,592,000,000","5,183,000,000","4,853,000,000","4,772,000,000","4,999,000,000","5,149,000,000","5,045,000,000","5,055,000,000","4,268,000,000","4,886,000,000","4,863,000,000","4,497,000,000","4,851,000,000","4,949,000,000","4,982,000,000","4,780,000,000","4,968,000,000","4,935,000,000","4,910,000,000","5,738,000,000"
TangibleBookValue,"-814,000,000","-844,000,000","-737,000,000","-798,000,000","-900,000,000","-590,000,000","-587,000,000","-702,000,000","-432,000,000","-406,000,000","-772,000,000","-1,855,000,000","-2,021,000,000","-2,083,000,000","-2,147,000,000","-2,255,000,000","-2,255,000,000","-3,129,000,000","-3,400,000,000","-3,761,000,000","-4,031,000,000","-4,035,000,000","-4,108,000,000","-4,191,000,000","-4,239,000,000","-4,209,000,000","-4,298,000,000","-5,298,000,000","-5,202,000,000"
TotalDebt,"2,539,000,000","2,587,000,000","2,497,000,000","2,557,000,000","2,140,000,000","1,899,000,000","2,098,000,000","2,098,000,000","2,101,000,000","2,098,000,000","4,052,000,000","3,730,000,000","3,812,000,000","4,097,000,000","4,308,000,000","4,308,000,000","4,311,000,000","4,394,000,000","5,279,000,000","5,361,000,000","5,257,000,000","5,508,000,000","5,650,000,000","5,732,000,000","5,544,000,000","5,666,000,000","5,688,000,000","6,630,000,000","7,329,000,000"
NetDebt,"2,012,000,000","2,112,000,000","2,032,000,000","2,100,000,000","2,102,000,000","1,847,000,000","1,870,000,000","1,948,000,000","1,543,000,000","1,637,000,000","3,985,000,000","3,660,000,000","3,737,000,000","3,951,000,000","3,995,000,000","4,105,000,000","4,042,000,000","4,317,000,000","5,110,000,000","5,206,000,000","5,172,000,000","5,401,000,000","5,421,000,000","5,559,000,000","5,429,000,000","5,546,000,000","5,579,000,000","6,542,000,000","7,188,000,000"
ShareIssued,"205,500,000","205,400,000","205,400,000","205,300,000","204,900,000","204,600,000","204,600,000","204,300,000","203,900,000","203,700,000","202,659,525","203,100,000","202,000,000","201,440,000","200,900,000","200,800,000","200,100,000","199,400,000","200,100,000","198,500,000","196,400,000","197,300,000","196,500,000","195,400,000","192,400,000","192,000,000","192,000,000","183,770,155","183,770,155"
OrdinarySharesNumber,"161,400,000","162,800,000","169,100,000","170,800,000","170,700,000","181,400,000","183,800,000","184,200,000","185,700,000","186,300,000","188,391,602","202,900,000","201,400,000","201,100,000","200,770,000","200,800,000","200,040,000","199,360,000","199,300,000","198,400,000","196,000,000","195,800,000","195,900,000","195,400,000","192,400,000","192,000,000","192,000,000","183,770,155","183,770,155"
TreasurySharesNumber,"44,100,000","42,600,000","36,300,000","34,500,000","34,200,000","23,200,000","20,800,000","20,100,000","18,200,000","17,400,000","14,267,923","200,000","600,000","340,000","130,000",,"60,000","40,000","800,000","100,000","400,000","1,500,000","600,000",,,,,,
