name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
MarketCap,"7,916,374,125","11,294,795,160","8,852,161,760","9,087,079,609","8,845,090,752","7,816,844,460","7,610,025,800","7,410,527,410","5,653,409,100","4,516,327,078","4,616,582,960","5,080,824,000","4,676,025,945","6,315,160,000","6,377,150,000","6,482,610,000","4,988,492,000","4,669,920,000","2,787,120,000","3,273,410,000","3,294,750,000","1,037,554,500","1,946,471,682","2,083,125,000","1,451,875,000","1,187,450,000"
EnterpriseValue,"7,780,935,125","11,211,400,160","8,845,958,760","9,135,024,609","9,042,417,752","8,053,985,460","8,096,583,800","7,309,298,410","5,934,520,100","4,560,821,078","4,688,071,960","6,098,808,000","5,649,420,945","7,243,503,000","7,162,955,000","7,342,452,000","6,048,856,000","5,004,180,000","3,097,228,000","3,755,303,000","3,814,007,000","1,034,327,500","1,946,471,682","2,083,125,000","1,451,875,000","1,187,450,000"
PeRatio,"10.491","26.722","8.473","34.198","9.458","8.572","6.558","8.152","6.963","26.866","7.927","6.481",,"7.612","14.178","156.797","10.282","10.93","12.235","33.667","19.049","6.866","11.944","13.525","13.009",
ForwardPeRatio,"9.242","11.442",,"10.893","11.877","10.183","9.533","8.299","10.695","7.184","6.817",,,,,,,,,,,,,,,
PegRatio,,,,,,,"0.953","0.83","1.069","0.616","0.545",,,,,,,,,,,,,,,
PsRatio,"0.849","1.43","1.189","1.421","1.557","1.402","1.368","1.442","1.173","0.979","1.029","1.163","1.331","1.336","1.434","1.182","1.016","1.133","1.106","1.849","1.22","0.413","1.5","1.612","1.243",
PbRatio,"0.923","1.257","1.063","1.134","1.101","1.044","1.031","1.103","0.84","0.742","0.735","0.833","0.943","1.111","1.322","1.8","1.344","1.476","1.177","1.903","2.24","0.782","1.316","1.593","1.337",
EnterprisesValueRevenueRatio,"0.94","1.362","1.199","1.382","1.561","1.38","1.398","1.296","1.206","0.972","0.996","1.356","1.602","1.515","1.586","1.612","1.208","1.219","1.211","2.084","1.29","0.393","1.48","1.603","1.242","1.251"
