name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
MarketCap,"19,351,576,008","37,148,415,044","35,106,217,114","56,548,489,029","44,333,449,440","46,621,365,236","58,543,659,908","71,406,439,851","50,012,128,375","42,020,484,015","45,672,537,258","70,316,545,185","46,812,134,309","90,888,251,162","85,460,377,029","60,526,708,959","60,153,715,234","44,395,510,789","31,221,359,634","39,788,357,929","46,306,730,628","30,266,338,256","32,692,415,986","21,876,482,633","12,019,895,076","8,049,742,580","5,670,375,128","5,150,093,097","4,802,968,369","6,480,980,922","5,902,370,270","7,985,535,270"
PeRatio,"131.941","6.724","8.907","12.068","11.436","17.191","34.639","28.914","29.077","7.006","6.536","11.424","6.646","9.757","11.208","13.973","14.237","15.807","17.188","18.875","20.64","22.169","28.571","18.571","15.208","12.825","9.08","7.726","7.437","6.1","5.556",
ForwardPeRatio,"8.244","8.46",,"11.737","9.416","8.651","10.526","12.837","9.497","7.092","6.41",,,,,,,,,,,,,,,,,,,,,
PegRatio,"2.836","4.452",,,"0.455","0.101","0.123","0.29","0.468","28.361","1.096",,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.764","1.413","1.27","1.782","1.523","1.8","2.133","2.582","2.835","1.688","1.594","2.639","1.527","2.677","2.976","3.907","3.732","2.765","2.138","2.87","4.271","4.016","3.941","3.312","2.324","2.31","1.343","1.078","1.182","1.187",,
PbRatio,"0.409","0.654","0.666","1.001","0.883","0.917","1.026","1.15","0.934","0.851","0.956","1.675","1.311","2.3","3.501","3.194","1.892","2.341","1.919","2.46","2.992","2.419","4.943","4.018","2.133","1.605","1.193","1.191","0.953","1.71",,
