name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
TotalAssets,"29,776,384,000","27,396,356,000","20,168,990,000","16,873,400,650.215","21,783,307,634.673","26,270,181,650.644","28,837,562,154.462","27,168,380,538.661","26,447,314,710.544","27,182,216,246.448","26,037,186,661.999","22,549,817,399.701","22,967,035,334.796","20,775,204,756.463","19,912,476,196.421","18,913,545,098.892","18,052,480,430.266","17,518,176,451.164","18,743,278,097.284","19,322,495,251.045","21,002,270,903.233","15,359,421,774.154"
	CurrentAssets,"6,581,254,000","6,383,986,000","4,545,421,000","4,782,008,538.469","11,158,121,982.089","6,486,973,123.035","7,402,809,026.497","4,803,217,587.95","4,864,250,779.75","4,886,980,064.953","5,068,339,117.331","4,689,467,843.443","4,539,460,434.74","3,082,486,449.854","2,527,482,628.519","2,734,346,120.125","1,927,577,961.037","1,698,860,790.68","1,707,555,345.578","1,604,033,100.046","1,998,984,298.243","1,290,162,140.445"
		CashCashEquivalentsAndShortTermInvestments,"2,059,380,000","2,046,670,000","1,580,543,000","2,796,486,527.019","1,759,435,189.815","2,962,945,555.891","4,480,517,141.619","2,145,731,030.734","2,351,011,024.267","2,025,570,619.114","2,239,833,198.606","1,352,001,099.019","188,304,363.884","734,360,564.283","653,637,830.129","935,207,650.518","494,138,934.748","271,152,824.212","317,238,058.432","197,584,443.778","367,522,832.38","34,560,529.528"
			CashAndCashEquivalents,"1,938,997,000","1,904,285,000","1,472,763,000","2,692,955,913.744","1,671,080,310.695","2,812,830,041.867","3,052,136,378.048","1,749,055,231.123","2,349,202,368.326","2,009,232,025.321","2,236,889,525.864","1,187,497,329.97","164,615,058.269","717,244,609.276","643,324,881.879","913,028,884.096","475,374,978.353","269,010,737.707","316,939,759.89","46,191,877.696","353,327,560.591","15,522,949.703"
				CashFinancial,,"4,647,000","8,410,000","2,057,915.077","10,882,814.252","2,086,195.636","1,206,009.799","34,574,752.209",,,,"209,139,714.762","164,615,058.269","187,413,544.391","138,609,993.307","101,689,944.386","44,354,730.302","66,880,610.209","55,303,522.704",,,
				CashEquivalents,,"1,899,638,000","1,464,353,000","2,690,897,998.667","1,660,197,496.443","2,810,743,846.23","3,050,930,368.249","1,714,480,478.914",,,,"978,357,615.207",,"529,831,064.885","504,714,888.572","811,338,939.709","431,020,248.051","202,130,127.498","261,636,237.185",,,
			OtherShortTermInvestments,"120,383,000","142,385,000","107,780,000","103,530,613.274","88,354,879.12","150,115,514.024","1,428,380,763.572","396,675,799.611","1,808,655.941","16,338,593.794","2,943,672.742","164,503,769.049","23,689,305.615","17,115,955.007","10,312,948.25","22,178,766.423","18,763,956.395","2,142,086.505","298,298.542","151,392,566.082","14,195,271.789","19,037,579.825"
		Receivables,"3,628,147,000","3,616,353,000","2,520,701,000","1,709,670,508.67","1,606,205,845.674","2,987,656,242.83","2,449,894,630.75","2,271,006,241.013","1,950,512,591.488","2,212,410,978.018","2,502,848,234.951","2,201,669,485.989","2,512,764,261.584","1,886,955,438.215","1,482,311,908.659","1,453,330,752.373","1,090,060,000.641","1,077,895,780.91","1,033,662,097.139","956,048,780.846","1,006,744,407.795","655,185,631.822"
			AccountsReceivable,"3,504,457,000","2,264,869,000","1,791,262,000","1,231,044,835.941","1,063,945,485.114","1,849,481,400.878","1,624,702,707.475","1,533,971,701.691","1,882,568,904.578","2,212,410,978.018","37,477,051.401","1,782,362,704.081","1,982,666,004.321","1,768,067,520.711","1,365,781,831.914","1,066,597,787.267","944,215,311.004","724,002,753.237","905,060,202.8","923,002,603.957",,
				GrossAccountsReceivable,,"3,017,469,000","2,342,813,000","1,494,804,751.642","1,486,887,172.054","2,105,399,415.415","1,904,280,128.096","1,840,302,935.511",,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"-752,600,000","-551,551,000","-263,759,915.701","-422,941,686.94","-255,918,014.537","-279,577,420.62","-306,331,233.82",,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,"23,823,226.564","14,021,904.917","6,896,172.554","5,072,775.448","14,607,074.035","6,866,336.562","17,659,649.271",,,
			NotesReceivable,,,,,,,,,,,,"12,135,012.378","23,772,944.839","14,025,283.439","6,931,021.287","5,090,425.159","14,065,938.639","7,122,312.364","17,653,927.666",,,
			TaxesReceivable,"107,321,000","50,994,000","47,393,000","123,130,810.995","66,910,968.906","182,444,660.114","399,256,068.301","430,449,953.823",,"288,392,829.712","221,098,802.15","209,933,889.744",,,,,,,,,,
			DuefromRelatedPartiesCurrent,"16,369,000","14,337,000","7,403,000","45,679,329.131","5,029,371.287","30,428,210.802","64,637,190.535","67,378,978.224","67,943,686.909",,,,,,,,,,,,,
			OtherReceivables,,"1,332,904,000","677,854,000","314,097,674.456","471,907,117.773","937,246,581.658","379,770,952.72","265,684,621.55",,"2,169,624,817.83","2,244,272,381.4","197,237,879.786","482,502,085.86","90,840,729.148","102,702,882.904","376,569,764.498","117,171,676.963","339,904,378.748","93,288,317.403","33,046,176.889",,
			ReceivablesAdjustmentsAllowances,,"-46,751,000","-3,211,000","-4,282,141.853","-1,587,097.406","-11,944,610.622","-18,472,288.282","-26,479,014.275",,,,,,,,,,,,,,
