name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996
			NetIncomeContinuousOperations,"137,786,000","-99,295,000","32,512,000","104,883,000","99,686,000","22,728,000","59,552,000","114,315,000","109,028,000","67,879,000","54,949,000","116,147,000","107,718,000","83,520,000","74,291,000","114,398,000","94,715,000","63,234,000","123,070,000","99,430,000","56,029,000","-41,229,000","122,677,000","115,999,000","79,187,000","41,689,000","96,780,000","115,830,000","72,280,000","35,288,000","89,016,000","78,642,000","26,870,000","-46,064,000","48,534,000","94,082,000","61,418,000","35,870,000","56,816,000","64,687,000","48,765,000","27,977,000","42,495,000","41,506,000","7,089,000","4,338,928.513","21,432,118.884","54,006,123.993","41,661,731.274","27,552,992.023","41,016,816.346","52,308,363.551","21,137,504.334","15,602,402.196","16,791,646.393","42,879,011.847","31,064,979.413","16,216,277.768","28,995,835.062","34,214,056.684","14,305,964.289","8,371,400.17","16,723,040.167","26,248,909.358","14,337,672.549","2,852,935.37","14,452,761.783","23,201,677.085","13,926,285.274","3,693,830.313","10,953,157.452","18,280,502.473","10,290,129.162","1,753,856.204","-25,680,493.342","10,690,472.415","11,872,074.239","3,174,423.474","10,832,016.306","12,808,585.896","9,164,350.035","3,795,878.702","7,034,747.564","6,566,581.873","2,100,631.552","603,621.889","3,017,766.948","3,802,172.078","1,199,103.91","199,803.634","1,399,546.495","1,399,657.395","1,003,448.076","300,005.838"
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"388,099.425",,"-184,983.297","118,930.341","-291,836.817","-654,057.304","-502,149.366","-185,924.931","63,964.482","-19,985.092","-192,215.042","-156,251.501","108,141.898","153,402.293","-72,141.318","-114,951.641",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"137,786,000","-99,295,000","32,512,000","104,883,000","99,686,000","22,728,000","59,552,000","114,315,000","109,028,000","67,879,000","54,949,000","116,147,000","107,718,000","83,520,000","74,291,000","114,398,000","94,715,000","63,234,000","123,070,000","99,430,000","56,029,000","-41,229,000","122,677,000","115,999,000","79,187,000","41,689,000","96,780,000","115,830,000","72,280,000","35,288,000","89,016,000","78,642,000","26,870,000","-46,064,000","48,534,000","94,082,000","61,418,000","35,870,000","56,816,000","64,687,000","48,765,000","27,977,000","42,385,000","41,506,000","7,089,000","4,338,928.513","21,432,118.884","54,006,123.993","41,661,731.274","27,552,992.023","41,016,816.346","52,308,363.551","21,137,504.334","15,602,402.196","16,791,646.393","42,879,011.847","31,064,979.413","16,216,277.768","28,995,835.062","34,214,056.684","14,305,964.289","8,371,400.17","16,723,040.167","26,248,909.358","14,337,672.549","2,852,935.37","14,452,761.783","23,201,677.085","13,926,285.274","3,693,830.313","10,953,157.452","18,280,502.473","10,290,129.162","1,753,856.204","-25,680,493.342","10,690,472.415","11,872,074.239","3,174,423.474","10,832,016.306","12,808,585.896","9,164,350.035","3,795,878.702","7,034,747.564","6,566,581.873","2,100,631.552","603,621.889","3,017,766.948","3,802,172.078","1,199,103.91","199,803.634","1,399,546.495","1,399,657.395","1,003,448.076","300,005.838"
BasicEPS,,"-0.5","0.16","0.51","0.49","0.11","0.29","0.55","0.51","0.31","0.25","0.52","0.48","0.36","0.32","0.49","0.4","0.26","0.51","0.41","0.23","-0.17","0.505","0.475","0.325","0.17","0.4","0.475","0.3","0.145","0.365","0.325","0.11","-0.19","0.2","0.385","0.255","0.15",,"0.265","0.2","0.115",,"0.17","0.03","0.02",,"0.224","0.174","0.115",,"0.22","0.088","0.065",,"0.177","0.13","0.068",,"0.142","0.06","0.035",,"0.112","0.06","0.012",,"0.099","0.06","0.016",,"0.08","0.046","0.008",,"0.047","0.052","0.024",,"0.059","0.041","0.018",,"0.034","0.014","0.004",,"0.025","0.01","0.002",,"0.012","0.009","0.002"
DilutedEPS,,"-0.5","0.16","0.51","0.49","0.11","0.29","0.55","0.51","0.31","0.25","0.52","0.48","0.36","0.32","0.49","0.4","0.26","0.5","0.41","0.23","-0.17","0.5","0.47","0.32","0.17","0.395","0.47","0.295","0.145","0.365","0.32","0.11","-0.19","0.2","0.385","0.25","0.145",,"0.265","0.2","0.115",,"0.17","0.03","0.02",,"0.219","0.169","0.115",,"0.215","0.088","0.065",,"0.177","0.128","0.068",,"0.142","0.06","0.035",,"0.111","0.06","0.012",,"0.098","0.059","0.016",,"0.078","0.044","0.008",,"0.046","0.051","0.023",,"0.055","0.04","0.016",,"0.033","0.014","0.004",,"0.025","0.01","0.002",,"0.012","0.009","0.002"
BasicAverageShares,,"198,624,000","203,200,000","203,684,000","204,960,000","206,595,000","205,351,724","207,926,000","213,725,490","218,541,000","219,796,000","223,514,000","225,331,000","229,726,000","232,159,375","231,924,000","235,496,000","242,637,000","242,257,000","241,856,000","241,360,000","243,852,000","243,968,000","243,584,000","243,220,000","243,344,000","243,110,000","242,892,000","242,730,000","242,910,000","242,946,000","243,054,000","243,036,000","242,868,000","243,096,000","243,298,000","243,030,000","242,788,000",,"242,528,000","242,122,000","241,954,000",,"241,822,000","241,598,000","241,146,000",,"240,794,800","240,928,000","240,856,000",,"240,718,000","240,640,000","240,556,000",,"240,308,000","240,216,000","239,880,000",,"239,264,000","238,464,000","237,632,000",,"237,024,000","236,608,000","236,192,000",,"234,984,000","233,280,000","231,560,000",,"228,560,000","227,960,000","225,664,000",,"225,515,680","225,515,680","224,886,832",,"237,592,240","221,511,104","216,444,291",,"193,798,959","152,394,760","161,248,785",,"151,931,756","119,447,579","106,289,591",,"115,675,965","111,665,968","130,516,825"
DilutedAverageShares,,"198,624,000","203,200,000","204,263,000","205,520,000","207,057,000","205,351,724","208,161,000","213,725,490","218,850,000","219,796,000","223,978,000","225,861,000","230,195,000","232,159,375","232,715,000","236,272,000","243,355,000","244,063,000","243,809,000","243,513,000","243,852,000","246,558,000","246,428,000","246,314,000","246,092,000","245,858,000","245,518,000","245,258,000","244,982,000","244,644,000","244,094,000","243,036,000","242,868,000","244,286,000","245,012,000","244,546,000","244,322,000",,"244,196,000","243,838,000","243,524,000",,"242,966,000","242,356,000","242,816,000",,"246,269,861","243,298,000","243,312,000",,"243,198,000","243,056,000","242,896,000",,"242,508,000","242,588,000","242,236,000",,"241,080,000","240,344,000","239,080,000",,"238,872,000","238,928,000","238,336,000",,"238,144,000","237,720,000","236,800,000",,"236,080,000","227,960,000","232,784,000",,"225,515,680","225,515,680","224,886,832",,"237,592,240","221,511,104","233,100,912",,"201,252,765","152,394,760","161,248,785",,"151,931,756","124,652,362","106,289,591",,"115,675,965","111,665,968","130,516,825"
TotalOperatingIncomeAsReported,"163,937,000","-92,328,000","24,294,000","117,852,000","114,119,000","32,728,000","78,201,000","127,638,000","121,014,000","76,326,000","62,018,000","124,903,000","121,102,000","92,979,000","69,843,000","128,646,000","102,731,000","70,304,000","129,267,000","106,231,000","61,373,000","-40,299,000","119,362,000","121,806,000","83,902,000","44,351,000","106,117,000","121,865,000","76,851,000","37,853,000","86,690,000","82,637,000","30,540,000","-44,739,000","41,606,000","92,798,000","56,207,000","39,540,000","55,839,000","64,395,000","50,491,000","30,153,000","42,727,000","34,484,000","7,652,000","4,475,611.339","47,788,518.373","58,842,688.151","47,154,531.235","45,977,814.804","48,767,695.632","61,266,184.124","24,364,207.698","26,362,473.404","-4,363,190.846","53,806,246.634","33,043,162.635","24,864,625.452","23,269,456.82","43,761,769.412","19,500,772.919","16,023,141.231","1,929,669.1","35,385,187.074","22,393,297.082","3,160,877.411","21,994,775.746","32,557,159.72","20,839,383.286","9,000,150.542","16,321,602.994","25,518,158.919","16,214,446.674","6,765,446.174","-18,553,336.485","14,451,879.749","15,358,270.939","7,343,979.993","13,485,853.138","17,558,723.964","12,511,269.225","5,494,035.199","9,374,574.628","11,143,290.801","5,701,715.066","2,012,071.879","5,634,559.798","7,504,286.978","2,697,983.093",,,,,
TotalExpenses,"2,330,248,000","426,505,000","616,954,000","615,916,000","670,873,000","556,184,000","642,834,000","623,577,000","640,186,000","564,561,000","580,654,000","589,001,000","591,448,000","565,817,000","517,809,000","584,399,000","583,434,000","516,158,000","540,967,000","603,679,000","573,329,000","427,328,000","546,106,000","571,345,000","464,847,000","405,028,000","518,975,000","490,881,000","445,392,000","377,581,000","465,515,000","513,955,000","450,411,000","348,282,000","436,595,000","436,442,000","323,356,000","291,032,000","310,313,000","328,117,000","274,774,000","188,676,000","258,215,000","268,960,000","237,012,000","178,170,430.567","275,451,628.611","319,608,146.001","245,620,918.1","204,373,926.083","206,943,148.896","228,618,605.918","191,324,102.809","157,973,949.897","219,263,021.869","180,400,994.435","151,035,998.456","95,603,444.98","155,792,958.562","155,529,825.149","145,750,508.391","92,731,197.697","142,835,445.64","133,178,086.651","119,021,785.818","74,280,615.684","88,137,366.754","118,927,649.26","97,061,622.995","55,965,282.568","71,526,010.745","103,545,546.983","82,022,321.149","48,722,012.839","81,241,536.901","85,819,655.104","80,945,780.457","50,090,682.227","65,582,215.444","81,543,700.503","70,162,526.333","41,954,450.298","57,757,344.651","65,765,313.363","45,913,808.665","27,263,575.746","33,550,490.767","43,624,922.061","27,379,533.639",,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"137,786,000","-99,295,000","32,512,000","104,883,000","99,686,000","22,728,000","59,552,000","114,315,000","109,028,000","67,879,000","54,949,000","116,147,000","107,718,000","83,520,000","74,291,000","114,398,000","94,715,000","63,234,000","123,070,000","99,430,000","56,029,000","-41,229,000","122,677,000","115,999,000","79,187,000","41,689,000","96,780,000","115,830,000","72,280,000","35,288,000","89,016,000","78,642,000","26,870,000","-46,064,000","48,534,000","94,082,000","61,418,000","35,870,000","56,816,000","64,687,000","48,765,000","27,977,000","42,385,000","41,506,000","7,089,000","4,338,928.513","21,432,118.884","54,006,123.993","41,661,731.274","27,552,992.023","41,016,816.346","52,308,363.551","21,137,504.334","15,602,402.196","16,791,646.393","42,879,011.847","31,064,979.413","16,216,277.768","28,995,835.062","34,214,056.684","14,305,964.289","8,371,400.17","16,723,040.167","26,248,909.358","14,337,672.549","2,852,935.37","14,452,761.783","23,201,677.085","13,926,285.274","3,693,830.313","10,953,157.452","18,280,502.473","10,290,129.162","1,753,856.204","-25,680,493.342","10,690,472.415","11,872,074.239","3,174,423.474","10,832,016.306","12,808,585.896","9,164,350.035","3,795,878.702","7,034,747.564","6,566,581.873","2,100,631.552","603,621.889","3,017,766.948","3,802,172.078","1,199,103.91","199,803.634","1,399,546.495","1,399,657.395","1,003,448.076","300,005.838"
NormalizedIncome,"235,659,800","23,168,866.37","45,106,225","110,076,295.34","116,133,082.485","55,952,144.092","77,723,122.288","117,301,944.367","112,049,721.628","72,946,150.354","64,907,955.585","118,258,177.47","111,197,983","88,839,299","74,332,895","116,091,444","96,192,250","71,687,466","128,819,920","105,139,480","57,960,426","-36,893,540","122,924,500","115,792,072","77,991,896","43,221,350","102,649,700.772","116,862,400.964","72,626,751.894","40,793,950.152","96,414,750","82,389,704.943","28,612,918.919","-45,812,462.732","51,488,670","93,867,440","64,191,635","34,747,397.726","58,348,880","67,091,800","49,826,633.179","29,499,544.762","44,005,220","43,199,350","7,329,416.944","5,195,417.828","22,532,169.076","56,157,571.522","42,414,210.691","28,320,269.115","44,557,506.172","55,148,730.615","36,099,576.384","16,902,291.207","16,791,646.393","42,879,011.847","31,064,979.413","16,216,277.768","27,850,676.141","34,214,056.684","21,434,556.502","8,371,400.17","16,723,040.167","26,248,909.358","14,337,672.549","2,852,935.37","14,452,761.783","23,201,677.085","13,926,285.274","3,693,830.313","10,953,157.452","18,280,502.473","10,290,129.162","1,753,856.204","-25,680,493.342","10,690,472.415","11,872,074.239","4,972,183.812","10,811,158.141","14,231,961.946","9,164,350.035","3,795,878.702","7,036,292.164","6,566,581.873","2,355,253.738","603,621.889","2,881,983.789","4,253,277.344","1,199,103.91","199,803.634","1,399,546.495","1,399,657.395","1,003,448.076","300,005.838"
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,000","138,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"32,231,000","7,940,000","7,531,000","8,445,000","8,315,000","7,796,000","7,097,000","7,314,000","6,077,000","4,568,000","4,569,000","4,334,000","4,798,000","3,736,000","4,001,000","3,899,000","3,055,000","1,949,000","2,344,000","2,211,000","1,466,000","1,014,000","1,039,000","661,000","503,000","181,000","716,000","1,122,000","1,166,000","1,098,000","-961,000","3,419,000","2,775,000","1,996,000","2,511,000","1,632,000","0","410,000","811,000","433,000","509,000","847,000","-504,000","454,000","21,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-39,656,000","-9,221,000","-9,832,000","-10,429,000","-10,174,000","-9,662,000","-9,197,000","-9,155,000","-7,868,000","-6,308,000","-6,738,000","-6,345,000","-6,710,000","-5,669,000","-6,026,000","-6,126,000","-4,153,000","-2,947,000","-3,338,000","-3,181,000","-2,422,000","-1,849,000","-1,840,000","-1,580,000","-1,372,000","-891,000","-1,702,000","-1,983,000","-2,037,000","-2,054,000","-2,715,000","-3,419,000","-2,775,000","-1,996,000","-2,511,000","-1,632,000","31,000","-272,000","-599,000","-433,000","-509,000","-847,000","504,000","-454,000","-21,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"158,273,000","-92,247,000","22,283,000","116,412,000","111,825,000","31,392,000","76,605,000","125,841,000","119,084,000","75,660,000","60,699,000","123,222,000","118,341,000","91,991,000","67,996,000","126,583,000","102,780,000","67,383,000","126,739,000","103,678,000","59,892,000","-42,078,000","118,764,000","121,735,000","84,345,000","44,064,000","100,172,000","121,507,000","76,416,000","36,726,000","83,401,000","82,319,000","30,155,000","-44,519,000","42,094,000","92,732,000","56,446,000","37,443,000","55,091,000","63,283,000","50,577,000","29,990,000","41,135,000","36,153,000","7,540,000","5,398,469.187","49,348,872.274","61,131,480.645","47,971,056.058","46,803,180.854","49,113,188.821","62,498,096.759","40,716,635.749","27,752,707.618","16,042,766.525","53,806,247.532","33,043,162.635","24,864,626.313","23,269,455.96","43,761,768.595","19,500,772.092","16,023,141.231","1,929,669.893","35,385,187.824","22,393,297.082","3,160,877.411","21,994,775.746","32,557,159.72","20,839,383.968","9,000,151.177","16,320,602.693","25,518,158.919","16,215,445.482","6,765,446.174","-18,553,335.851","14,451,879.749","15,358,270.939","7,343,979.326","13,485,854.479","17,558,723.964","12,511,268.536","5,494,035.199","9,374,575.309","11,143,290.801","5,701,714.403","2,012,072.529","5,634,559.143","7,504,286.298","2,697,983.093","22,278,067.086","-52,387,415.695","24,494,006.229","21,373,443.728","15,400,294.804"
EBITDA,"305,287,000"
ReconciledCostOfRevenue,"2,008,802,000","352,557,000","540,458,000","536,944,000","578,843,000","463,195,000","547,360,000","535,514,000","548,252,000","471,486,000","476,724,000","494,159,000","502,102,000","476,612,000","431,025,000","497,587,000","499,835,000","436,920,000","462,553,000","523,548,000","496,263,000","347,771,000","473,934,000","499,593,000","395,568,000","332,216,000","449,253,000","421,020,000","371,840,000","308,153,000","401,457,000","456,751,000","396,472,000","297,448,000","383,304,000","379,957,000","275,641,000","249,391,000","268,268,000","288,190,000","236,071,000","154,677,000","224,064,000","232,747,000","206,070,000","144,768,962.202","221,397,514.836","260,380,755.994","194,023,418.392","172,034,209.835","172,932,419.446","196,148,951.474","151,197,923.012","131,878,329.616","163,192,804.446","158,405,785.964","122,569,993.099","77,516,712.588","121,147,431.845","136,328,741.732","115,583,775.415","76,434,565.858","99,959,311.483","117,531,828.847","103,831,499.911","56,481,558.796","76,596,982.698","104,270,346.195","82,741,803.267","45,887,473.242","63,175,247.337","90,378,148.373","72,161,992.951","40,482,686.968","68,225,452.084","72,764,861.004","68,563,058.349","40,643,421.807","56,174,603.369","71,177,052.276","59,456,073.603","33,663,451.7","48,571,122.38","57,221,732.131","38,517,890.68","21,529,170.729","28,417,150.097","38,820,727.832","23,782,222.614",,,,,
ReconciledDepreciation,"147,014,000","30,285,000","32,977,000","39,687,000","44,065,000","40,065,000","37,985,000","36,697,000","41,953,000","41,441,000","40,976,000","40,406,000","41,520,000","39,248,000","32,613,000","33,595,000","39,689,000","34,700,000","30,245,000","35,517,000","29,415,000","21,454,000","24,254,000","25,703,000","24,111,000","21,550,000","24,681,000","27,771,000","24,074,000","18,752,000","22,601,000","29,958,000","20,576,000","22,053,000","23,973,000","21,879,000","18,269,000","15,687,000","17,675,000","18,842,000","19,302,000","13,378,000","14,553,000","16,292,000","16,274,791.29","15,850,208.71","15,686,903.714","15,338,352.868","15,022,806.227","12,883,937.191","10,910,139.032","10,993,046.647","11,597,646.51","8,769,167.811","9,077,570.201","8,170,729.922","7,726,638.399","7,439,762.356","7,139,187.195","6,084,375.391","6,495,719.501","5,869,063.503","6,541,612.093","5,526,196.446","5,285,057.951","4,899,260.47","4,822,515.759","5,040,079.349","4,108,811.948","3,492,894.03","2,712,826.435","3,297,686.114","2,551,338.919","2,522,793.628","2,371,445.55","3,111,005.531","2,545,345.839","2,250,300.1","1,458,376.213","1,719,678.643","1,567,057.601","1,498,373.299","1,114,424.106","1,181,049.774","1,294,082.971","1,106,639.371","1,005,611.009","601,793.44","599,551.955",,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"137,786,000","-99,295,000","32,512,000","104,883,000","99,686,000","22,728,000","59,552,000","114,315,000","109,028,000","67,879,000","54,949,000","116,147,000","107,718,000","83,520,000","74,291,000","114,398,000","94,715,000","63,234,000","123,070,000","99,430,000","56,029,000","-41,229,000","122,677,000","115,999,000","79,187,000","41,689,000","96,780,000","115,830,000","72,280,000","35,288,000","89,016,000","78,642,000","26,870,000","-46,064,000","48,534,000","94,082,000","61,418,000","35,870,000","56,816,000","64,687,000","48,765,000","27,977,000","42,385,000","41,506,000","7,089,000","4,338,928.513","21,432,118.884","54,006,123.993","41,661,731.274","27,552,992.023","41,016,816.346","52,308,363.551","21,137,504.334","15,602,402.196","16,791,646.393","42,879,011.847","31,064,979.413","16,216,277.768","28,995,835.062","34,214,056.684","14,305,964.289","8,371,400.17","16,723,040.167","26,248,909.358","14,337,672.549","2,852,935.37","14,452,761.783","23,201,677.085","13,926,285.274","3,693,830.313","10,953,157.452","18,280,502.473","10,290,129.162","1,753,856.204","-25,680,493.342","10,690,472.415","11,872,074.239","3,174,423.474","10,832,016.306","12,808,585.896","9,164,350.035","3,795,878.702","7,034,747.564","6,566,581.873","2,100,631.552","603,621.889","3,017,766.948","3,802,172.078","1,199,103.91","199,803.634","1,399,546.495","1,399,657.395","1,003,448.076","300,005.838"
TotalUnusualItemsExcludingGoodwill,"-163,123,000","-123,564,000","-17,135,000","-5,346,000","-17,078,000","-34,493,000","-21,209,000","-3,097,000","-3,132,000","-5,307,000","-10,173,000","-2,161,000","-3,667,000","-5,617,000","-57,000","-1,817,000","-1,555,000","-8,751,000","-5,808,000","-5,826,000","-2,014,000","-4,535,000","-330,000","216,000","1,266,000","-1,613,000","-6,032,000","-1,073,000","-361,000","-5,559,000","-9,865,000","-3,760,000","-1,776,000","-254,000","-3,966,000","288,000","-3,723,000","1,159,000","-2,129,000","-3,340,000","-1,090,000","-1,586,000","-2,282,000","-2,385,000","-255,000","-922,857.847","-1,560,354.883","-2,288,793.476","-816,524.823","-825,366.051","-5,710,790.042","-4,581,237.201","-16,352,428.051","-1,390,234.214",,,,,"1,194,502.404",,"-11,880,987.022",,,,,,,,,,,,,,,,,"-1,998,266.756","23,088.987","-1,583,712.656",,,"-1,702.096",,"-400,120.611",,"199,181.116","-700,400.245",,,,,,
TotalUnusualItems,"-163,123,000","-123,564,000","-17,135,000","-5,346,000","-17,078,000","-34,493,000","-21,209,000","-3,097,000","-3,132,000","-5,307,000","-10,173,000","-2,161,000","-3,667,000","-5,617,000","-57,000","-1,817,000","-1,555,000","-8,751,000","-5,808,000","-5,826,000","-2,014,000","-4,535,000","-330,000","216,000","1,266,000","-1,613,000","-6,032,000","-1,073,000","-361,000","-5,559,000","-9,865,000","-3,760,000","-1,776,000","-254,000","-3,966,000","288,000","-3,723,000","1,159,000","-2,129,000","-3,340,000","-1,090,000","-1,586,000","-2,282,000","-2,385,000","-255,000","-922,857.847","-1,560,354.883","-2,288,793.476","-816,524.823","-825,366.051","-5,710,790.042","-4,581,237.201","-16,352,428.051","-1,390,234.214",,,,,"1,194,502.404",,"-11,880,987.022",,,,,,,,,,,,,,,,,"-1,998,266.756","23,088.987","-1,583,712.656",,,"-1,702.096",,"-400,120.611",,"199,181.116","-700,400.245",,,,,,
NormalizedEBITDA,"468,410,000","61,602,000","72,395,000","161,445,000","172,968,000","105,950,000","135,799,000","165,635,000","164,169,000","122,408,000","111,848,000","165,789,000","163,528,000","136,856,000","100,666,000","161,995,000","144,024,000","110,834,000","162,792,000","145,021,000","91,321,000","-16,089,000","143,348,000","147,222,000","107,190,000","67,227,000","130,885,000","150,351,000","100,851,000","61,037,000","115,867,000","116,037,000","52,507,000","-22,212,000","70,033,000","114,323,000","78,438,000","51,971,000","74,895,000","85,465,000","70,969,000","44,954,000","57,970,000","54,830,000","24,069,791.29","22,171,535.744","66,596,130.871","78,758,626.989","63,854,804.236","60,512,484.096","65,734,117.896","78,072,380.607","68,666,710.31","37,912,109.643","25,120,336.726","61,984,404.954","40,769,801.034","32,304,388.669","29,214,140.751","49,846,143.986","37,877,478.614","21,892,204.735","8,471,281.986","40,911,384.27","27,678,355.033","8,060,137.881","26,817,291.505","37,597,239.07","24,948,195.916","12,493,045.207","19,033,429.128","28,815,845.032","18,770,993.793","9,288,239.802","-16,181,890.301","17,562,885.28","18,012,181.472","11,592,546.182","14,921,141.705","20,920,990.447","14,113,357.98","6,992,408.498","10,490,701.512","12,324,340.575","7,402,226.007","3,118,711.9","6,440,989.036","8,905,086.788","3,297,535.048","22,278,067.086","-52,387,415.695","24,494,006.229","21,373,443.728","15,400,294.804"
TaxRateForCalcs,"0.4","0.009","0.265","0.029","0.037","0.037","0.143","0.036","0.035","0.045","0.021","0.023","0.051","0.053","0.265","0.068","0.05","0.034","0.01","0.02","0.041","0.044","0.25","0.042","0.056","0.05","0.027","0.038","0.039","0.01","0.25","0.003","0.019","0.01","0.255","0.255","0.255","0.031","0.28","0.28","0.026","0.04","0.29","0.29","0.057","0.072","0.295","0.06","0.078","0.07","0.38","0.38","0.085","0.065","0.063","0.04","0.035","0.044","0.041","0.061","0.4","0.065","0.4","0.07","0.068","0.097","0.076","0.12","0.084","0.091","0.091","0.102","0.102","0.106","0.112","0.105","0.1","0.1","0.097","0.101","0.108","0.095","0.093","0.283","0.364","0.4","0.318","0.356","0.368","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-65,249,200","-1,100,133.63","-4,540,775","-152,704.66","-630,917.515","-1,268,855.908","-3,037,877.712","-110,055.633","-110,278.372","-239,849.646","-214,044.415","-49,822.53","-187,017","-297,701","-15,105","-123,556","-77,750","-297,534","-58,080","-116,520","-82,574","-199,540","-82,500","9,072","70,896","-80,650","-162,299.228","-40,599.036","-14,248.106","-53,049.848","-2,466,250","-12,295.057","-33,081.081","-2,462.732","-1,011,330","73,440","-949,365","36,397.726","-596,120","-935,200","-28,366.821","-63,455.238","-661,780","-691,650","-14,583.056","-66,368.532","-460,304.691","-137,345.947","-64,045.405","-58,088.959","-2,170,100.216","-1,740,870.136","-1,390,356.001","-90,345.203","0","0","0","0","49,343.483","0","-4,752,394.809","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-200,506.419","2,230.822","-160,336.606","0","0","-157.496","0","-145,498.426","0","63,397.957","-249,294.979","0","0","0","0","0","0"
