name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,12/31/2013
TotalLiabilitiesNetMinorityInterest,"8,764,899,000","8,746,988,000","8,339,841,000","8,718,182,000","7,942,679,000","7,621,811,610.57","4,550,186,863.14","1,496,253,998.36","1,724,990,885.73","1,417,502,400.44","1,306,379,183.64","1,021,511,133.24","942,405,592.2","758,228,376.22","602,369,511.3","436,891,989.43","478,908,053.22","372,352,218.24","353,910,412.32","279,313,306.72","236,418,369.17","185,343,509.4","173,349,927.44","33,731,295.84"
	CurrentLiabilities,"2,606,754,000","2,392,076,000","2,220,501,000","3,050,529,000","2,696,276,000","2,422,455,120.39","2,265,976,314.96","1,458,230,585.24","1,697,759,719.74","1,387,535,076.76","1,275,036,725.28","988,816,327.59","928,365,228.6","749,136,253.01","592,293,179.1","426,079,784.07","467,053,989.9","359,744,024.88","340,648,710.37","265,095,887.52","236,418,369.17","185,343,509.4","173,349,927.44","33,731,295.84"
		PayablesAndAccruedExpenses,"1,692,543,000","1,673,482,000","1,620,967,000","2,360,775,000","1,642,976,000","1,482,656,776.23","1,377,132,012.96","923,274,860.64","1,143,140,975.55","1,078,143,788.82","978,980,125.86","704,850,399.15","620,491,024.2","486,605,364.49","373,660,666.8","253,420,763.07","272,546,079.06","197,619,588","201,851,178.72","142,515,658.4","131,635,772.89","95,786,952.56","107,222,398.24","8,641,902.24"
			Payables,"1,288,706,000","761,519,000","948,706,000","1,705,601,000","1,302,444,000","865,559,941.71","700,052,711.74","795,235,040.6","895,442,476.95","665,079,958.06","527,534,703.54","473,044,571.61","478,698,628.2","251,817,792.5","203,312,239.1","161,284,218.83","214,613,077.38","109,782,295.44","100,335,490.21","83,628,225.6","88,567,719.02","79,672,799.76","89,393,470.8","2,521,059.84"
				AccountsPayable,"714,323,000","618,109,000","778,682,000","720,924,000","718,362,000","720,968,703.96","573,573,017.7","518,892,592.9","486,615,909.15","499,353,192.94","382,625,039.52","324,267,702.57","280,925,316.6","205,089,749.15","158,798,481.7","117,860,798.38","67,807,059.9","67,642,543.68","59,351,551.35","42,217,664","36,598,231","27,283,351.84","30,127,528.12","2,084,722.56"
				TotalTaxPayable,"239,823,000","114,039,000","130,103,000","65,533,000","246,262,000","86,961,055.95","87,578,670.86","174,431,150.3","248,305,666.77","85,029,614.81","81,152,398.14","94,473,863.07","72,868,237.2",,,,"13,418,591.94",,,"937,480.48","1,600,397.22","1,273,141.08","684,292.4","436,337.28"
					IncomeTaxPayable,"153,976,000","114,039,000","130,103,000","65,533,000","137,090,000","86,961,055.95","87,578,670.86","109,606,511.96","176,490,076.77","85,029,614.81","81,152,398.14","94,473,863.07","26,948,887.8",,,,,,,"937,480.48",,,,
				DividendsPayable,,,,"863,110,000",,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,"29,606,000","29,371,000","39,921,000","56,034,000","82,948,000","57,630,181.8","38,901,023.18","36,464,252","37,892,516.76","80,697,150.31","63,757,265.88","54,303,005.97","56,362,824.6","46,728,043.35","44,513,757.4","43,423,420.45","42,404,568.24","42,139,751.76","40,983,938.86","40,473,081.12","40,009,930.5","39,670,338","40,124,418",
				OtherPayable,"304,954,000",,,,"254,872,000",,,"65,447,045.4","122,628,384.27",,,,"68,542,249.8",,,,"90,982,857.3",,,,"10,359,160.3","11,445,968.84","18,457,232.28",
			CurrentAccruedExpenses,"403,837,000","911,963,000","672,261,000","655,174,000","340,532,000","617,096,834.52","677,079,301.22","128,039,820.04","247,698,498.6","413,063,830.76","451,445,422.32","231,805,827.54","141,792,396","234,787,571.99","170,348,427.7","92,136,544.24","57,933,001.68","87,837,292.56","101,515,688.51","58,887,432.8","43,068,053.87","16,114,152.8","17,828,927.44","6,120,842.4"
		CurrentDebtAndCapitalLeaseObligation,"135,169,000","135,304,000","103,648,000","74,499,000",,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"135,169,000","135,304,000","103,648,000","74,499,000",,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"708,742,000","583,290,000","495,886,000","615,255,000","1,023,654,000","939,798,344.16","888,844,302","491,613,560.24","516,027,657.6","309,391,287.94","296,056,599.42","283,965,928.44","286,619,232.6","262,530,888.52","218,632,512.3","172,659,021","189,697,472.22","162,124,436.88","138,797,531.65","122,580,229.12","103,455,135.02","88,443,327.2","65,256,611.6","24,507,610.56"
			CurrentDeferredRevenue,"624,396,000","496,691,000","411,970,000","460,734,000","554,380,000","429,991,302.75","397,487,725.18","491,613,560.24","516,027,657.6","309,391,287.94","296,056,599.42","283,965,928.44","286,619,232.6","262,530,888.52","218,632,512.3","172,659,021","189,697,472.22","162,124,436.88","138,797,531.65","122,580,229.12","103,455,135.02","88,443,327.2","65,256,611.6","24,507,610.56"
		OtherCurrentLiabilities,"70,300,000",,,,"29,646,000",,,"43,342,164.36","38,591,086.59",,,,"21,254,971.8",,,,"4,810,438.62",,,,"1,327,461.26","1,113,229.64","870,917.6","581,783.04"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"6,158,145,000","6,354,912,000","6,119,340,000","5,667,653,000","5,246,403,000","5,199,356,490.18","2,284,210,548.18","38,023,413.12","27,231,165.99","29,967,323.68","31,342,458.36","32,694,805.65","14,040,363.6","9,092,123.21","10,076,332.2","10,812,205.36","11,854,063.32","12,608,193.36","13,261,701.95","14,217,419.2","0","0","0","0"
		LongTermDebtAndCapitalLeaseObligation,"5,010,850,000","5,162,075,000","4,962,796,000","4,843,990,000","4,877,116,000","4,874,296,131.81","1,988,466,000",,,,,,,,,,,,,,,,,
			LongTermDebt,"4,954,352,000","5,082,352,000","4,877,214,000","4,764,259,000","4,877,116,000","4,874,296,131.81","1,988,466,000",,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"56,498,000","79,723,000","85,582,000","79,731,000",,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"222,576,000","238,475,000","239,238,000","243,705,000","259,247,000","269,149,454.07","269,304,578.6","11,806,873.32","12,182,535.54","11,930,940.7","12,236,997.06","12,547,363.77",,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"222,576,000","238,475,000","239,238,000","243,705,000","259,247,000","269,149,454.07","269,304,578.6","11,806,873.32","12,182,535.54","11,930,940.7","12,236,997.06","12,547,363.77",,,,,,,,,,,,
		EmployeeBenefits,"902,047,000","925,068,000","887,511,000","549,207,000","86,767,000","29,729,746.53",,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"22,672,000","29,294,000","29,795,000","30,751,000","110,040,000","26,181,157.77","26,439,969.58","26,216,539.8","15,048,630.45","18,036,382.98","19,105,461.3","20,147,441.88","14,040,363.6","9,092,123.21","10,076,332.2","10,812,205.36","11,854,063.32","12,608,193.36","13,261,701.95","14,217,419.2",,,,
TotalEquityGrossMinorityInterest,"13,718,782,000","12,543,323,000","11,426,188,000","10,495,301,000","11,022,859,000","10,213,278,586.32","9,390,656,621.18","7,586,532,228.22","6,775,343,908.2","6,068,369,714.54","5,481,577,425.12","5,011,359,210.63","4,402,501,132.2","3,674,351,790.74","3,329,384,778.8","3,115,014,470.78","3,040,677,602.52","2,915,407,634.64","2,833,202,673.69","2,793,462,116.64","2,731,785,008.19","951,669,882.08","1,042,339,067.04","348,215,330.16"
	StockholdersEquity,"13,530,058,000","12,543,323,000","11,333,888,000","10,403,001,000","10,930,559,000","10,197,668,114.3","9,375,046,149.16","7,570,921,756.2","6,756,743,670.39","6,068,369,714.54","5,481,577,425.12","5,011,359,210.63","4,402,501,132.2","3,674,351,790.74","3,329,384,778.8","3,115,014,470.78","3,040,677,602.52","2,915,407,634.64","2,833,202,673.69","2,793,462,116.64","2,731,785,008.19","951,669,882.08","1,042,339,067.04","348,215,330.16"
		CapitalStock,"272,000",,,,"270,000",,,"276,625.36","280,733.67",,,,"291,639.6",,,,"266,164.62",,,,"248,123.6","215,265.4","1,874,693,679.88","486,843,320.16"
			PreferredStock,,,,,,,,,,,,,,,,,,,,,"0","0","1,874,600,367.28","486,752,416.56"
			CommonStock,"272,000",,,,"270,000",,,"276,625.36","280,733.67",,,,"291,639.6",,,,"266,164.62",,,,"248,123.6","215,265.4","93,312.6","90,903.6"
		AdditionalPaidInCapital,"6,164,781,000",,,,"5,657,838,000",,,"4,567,342,458.14","4,659,663,155.49",,,,"4,607,197,412.4",,,,"4,099,415,542.68",,,,"3,806,699,865.02","1,947,309,259.72","26,967,341.4","10,363,010.4"
		RetainedEarnings,"7,464,585,000",,,,"5,361,154,000",,,"3,140,898,641.54","2,413,702,393.83",,,,"355,112,875.8",,,,"-610,938,688.38",,,,"-668,730,320.54","-598,327,104.08","-455,944,026.12","-149,857,614.72"
		TreasuryStock,"402,267,000",,,,"402,267,000",,,"405,469,908.36","421,061,332.86",,,,"447,833,437.2",,,,"418,683,439.08",,,,"400,062,086.46","396,666,477.36","401,206,854.96",
		GainsLossesNotAffectingRetainedEarnings,"302,687,000",,,,"313,564,000",,,"267,873,939.52","104,158,720.26",,,,"-112,267,358.4",,,,"-29,381,977.32",,,,"-6,370,573.43","-861,061.6","-2,171,073.16","957,517.92"
		OtherEquityInterest,,"12,543,323,000",,,,,,,,,,,,,,,,,,,"2,731,785,008.19",,,"-90,903.6"
	MinorityInterest,"188,724,000",,,,"92,300,000",,,"15,610,472.02","18,600,237.81",,,,,,,,,,,,,,,
TotalCapitalization,"18,484,410,000","17,625,675,000","16,211,102,000","15,167,260,000","15,807,675,000","15,071,964,246.11","11,363,512,149.16","7,570,921,756.2","6,756,743,670.39","6,068,369,714.54","5,481,577,425.12","5,011,359,210.63","4,402,501,132.2","3,674,351,790.74","3,329,384,778.8","3,115,014,470.78","3,040,677,602.52","2,915,407,634.64","2,833,202,673.69","2,793,462,116.64","2,731,785,008.19","951,669,882.08","1,042,339,067.04","348,215,330.16"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,"1,874,600,367.28","486,752,416.56"
CommonStockEquity,"13,530,058,000","12,543,323,000","11,333,888,000","10,403,001,000","10,930,559,000","10,197,668,114.3","9,375,046,149.16","7,570,921,756.2","6,756,743,670.39","6,068,369,714.54","5,481,577,425.12","5,011,359,210.63","4,402,501,132.2","3,674,351,790.74","3,329,384,778.8","3,115,014,470.78","3,040,677,602.52","2,915,407,634.64","2,833,202,673.69","2,793,462,116.64","2,731,785,008.19","951,669,882.08","-832,261,300.24","-138,537,086.4"
CapitalLeaseObligations,"191,667,000","215,027,000","189,230,000","154,230,000",,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"8,279,145,000","7,112,962,000","6,076,649,000","5,223,741,000","5,586,744,000","4,813,200,454.25","4,145,069,042.82","7,501,513,938.6","6,685,822,510.92","6,019,026,276.55","5,432,643,010.92","4,961,176,645.92","4,402,501,132.2","3,674,351,790.74","3,329,384,778.8","3,115,014,470.78","3,040,677,602.52","2,913,714,661.68","2,829,947,811.01","2,789,594,233.6","2,731,785,008.19","951,669,882.08","1,042,339,067.04","348,215,330.16"
WorkingCapital,"13,187,111,000","12,304,594,000","11,171,791,000","9,885,514,000","9,936,953,000","9,116,682,134.16","5,580,961,240","5,352,593,838.02","6,062,841,853.74","5,556,639,003.79","5,043,088,423.98","4,593,837,240.48","4,072,233,172.8","3,350,130,546.06","3,034,854,517.9","2,817,271,425.69","2,803,765,123.44","2,712,683,669.52","2,708,654,483.62","2,701,526,944.8","2,654,314,617.18","883,965,838.56","987,365,503.96","322,071,454.8"
InvestedCapital,"18,484,410,000","17,625,675,000","4,877,214,000","4,764,259,000","15,807,675,000","4,874,296,131.81","1,988,466,000","7,570,921,756.2","6,756,743,670.39",,,,"4,402,501,132.2",,,,"3,040,677,602.52",,,,"2,731,785,008.19","951,669,882.08","-832,261,300.24","-138,537,086.4"
TangibleBookValue,"8,279,145,000","7,112,962,000","6,076,649,000","5,223,741,000","5,586,744,000","4,813,200,454.25","4,145,069,042.82","7,501,513,938.6","6,685,822,510.92","6,019,026,276.55","5,432,643,010.92","4,961,176,645.92","4,402,501,132.2","3,674,351,790.74","3,329,384,778.8","3,115,014,470.78","3,040,677,602.52","2,913,714,661.68","2,829,947,811.01","2,789,594,233.6","2,731,785,008.19","951,669,882.08","-832,261,300.24","-138,537,086.4"
TotalDebt,"5,146,019,000","5,297,379,000","5,066,444,000","4,918,489,000","4,877,116,000","4,874,296,131.81","1,988,466,000",,,,,,,,,,,,,,,,,
NetDebt,"2,341,609,000","2,211,429,000","3,141,471,000","2,085,917,000","2,409,082,000","2,912,978,745.36",,,,,,,,,,,,,,,,,,
ShareIssued,"417,279,310","416,748,172","415,264,580","414,698,540","413,876,480","413,200,744","408,975,956","402,129,737","398,425,309","397,155,237","395,761,291","394,312,495","388,948,435","388,306,897","385,307,903","384,253,289","383,751,403","381,138,998","380,919,648","377,756,110","377,756,110","372,956,110","372,956,110","372,956,110"
OrdinarySharesNumber,"417,279,310","416,748,172","415,264,580","414,698,540","413,876,480","413,200,744","408,975,956","402,129,737","398,425,309","397,155,237","395,761,291","394,312,495","388,948,435","388,306,897","385,307,903","384,253,289","383,751,403","381,138,998","380,919,648","377,756,110","377,756,110","372,956,110","372,956,110","372,956,110"
