name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
DilutedEPS,,"-0.33","1.32","1.06","0.77","-2.35","0.13","0.11","0.99","4.33","3.23","1.129","2.58","2.41","1.345","1.05","0.558","0.336","0.148","0.835","0.705"
BasicAverageShares,,"5,100,000,000","5,196,969,697","5,195,283,019","5,153,375,000","5,153,375,000","5,053,846,154","5,153,375,000","5,105,670,000","5,246,794,000","5,311,507,000","5,212,724,000","5,062,148,000","4,832,387,000","4,852,068,000","4,606,080,000","4,606,080,000","4,606,068,000","4,618,872,000","4,618,872,000","4,618,872,000"
DilutedAverageShares,,"5,100,000,000","5,196,969,697","5,195,283,019","5,153,375,000","5,153,375,000","5,053,846,154","5,153,375,000","5,105,670,000","5,246,794,000","5,311,507,000","5,212,724,000","5,062,148,000","4,832,387,000","4,852,068,000","4,606,080,000","4,662,708,672","4,610,678,680","4,618,872,000","4,618,872,000","4,618,872,000"
TotalOperatingIncomeAsReported,"4,967,000,000","1,319,000,000","11,955,000,000","10,930,000,000","7,052,000,000","-6,131,000,000","7,178,000,000","15,063,000,000","9,223,000,000","30,112,000,000","21,695,000,000","6,057,000,000","14,748,000,000","13,194,000,000","7,637,000,000","6,230,000,000","3,123,000,000","1,644,000,000","1,429,000,000","929,000,000","926,000,000"
TotalExpenses,"23,367,000,000","23,728,000,000","23,721,000,000","22,726,000,000","19,437,000,000","23,027,000,000","28,932,000,000","29,167,000,000","33,326,000,000","27,581,000,000","21,393,000,000","15,732,000,000","20,474,000,000","18,441,000,000","11,444,000,000","8,319,000,000","4,943,000,000","3,706,000,000","2,694,000,000","3,061,000,000","3,009,000,000"
InterestIncome,,"527,000,000","423,000,000","481,000,000",,,"401,000,000",,"401,000,000","718,000,000","290,000,000","381,000,000","602,000,000","295,000,000","327,000,000",,,,,,
InterestExpense,"2,175,000,000","2,554,000,000","1,743,000,000","1,952,000,000","1,532,000,000","74,000,000","1,463,000,000","1,716,000,000","2,414,000,000","2,465,000,000","2,646,000,000","1,558,000,000","1,765,000,000","1,592,000,000","1,338,000,000",,,,,,
NetInterestIncome,"-3,594,000,000","-3,943,000,000","-2,621,000,000","-2,971,000,000","-2,599,000,000","-1,001,000,000","-2,728,000,000","-4,359,000,000","-1,766,000,000","-1,747,000,000","-2,356,000,000","-1,177,000,000","-1,163,000,000","-1,297,000,000","-1,011,000,000",,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"198,000,000","-1,683,000,000","6,860,000,000","5,507,000,000","3,982,000,000","-12,129,000,000","657,000,000","584,000,000","5,511,000,000","22,885,000,000","17,264,000,000","5,349,000,000","13,218,000,000","11,825,000,000","6,528,000,000","4,470,000,000","2,573,000,000","1,558,000,000","680,000,000","1,287,000,000","1,086,000,000"
NormalizedIncome,"6,402,660,000","7,743,498,000","9,087,100,000","6,756,051,000","3,759,604,000","1,300,744,000","3,760,740,000","5,529,315,000","10,334,280,000","25,183,711,556.401","18,412,664,566.309","4,840,564,930.507","15,685,890,141.484","9,669,460,841.594","6,010,781,836.761","4,498,183,229.29","2,220,976,689.977","1,508,773,881.499","1,028,000,000","1,054,800,000","1,053,600,000"
EBIT,"1,218,000,000","-221,000,000","8,559,000,000","9,781,000,000","9,516,000,000","-17,646,000,000","3,016,000,000","8,957,000,000","7,836,000,000","29,264,000,000","22,960,000,000","8,681,000,000","14,982,000,000","16,825,000,000","9,167,000,000","6,230,000,000","3,123,000,000","1,644,000,000","1,429,000,000","929,000,000","926,000,000"
EBITDA,"4,958,000,000"
ReconciledCostOfRevenue,"17,084,000,000","17,517,000,000","18,820,000,000","17,422,000,000","14,283,000,000","16,617,000,000","20,999,000,000","20,287,000,000","27,650,000,000","23,573,000,000","18,814,000,000","13,621,000,000","17,641,000,000","16,463,000,000","10,147,000,000","6,223,000,000","4,081,000,000","3,128,000,000","2,263,000,000","2,327,000,000","2,429,000,000"
ReconciledDepreciation,"3,740,000,000","3,726,000,000","3,351,000,000","3,708,000,000","3,487,000,000","4,029,000,000","4,288,000,000","4,150,000,000","4,396,000,000","4,122,000,000","3,260,000,000","2,722,000,000","2,807,000,000","2,186,000,000","997,000,000","853,000,000","674,000,000","238,000,000","214,000,000","212,000,000","195,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"198,000,000","-1,683,000,000","6,952,000,000","6,320,000,000","5,209,000,000","-12,129,000,000","657,000,000","586,000,000","5,511,000,000","22,885,000,000","17,407,000,000","5,349,000,000","13,218,000,000","11,825,000,000","6,528,000,000","4,470,000,000","2,573,000,000","1,558,000,000","680,000,000","1,287,000,000","1,086,000,000"
TotalUnusualItemsExcludingGoodwill,"-9,401,000,000","-11,993,000,000","-3,235,000,000","-539,000,000","2,223,000,000","-18,862,000,000","-4,812,000,000","-6,445,000,000","-7,308,000,000","-2,863,000,000","-1,230,000,000","721,000,000","-2,572,000,000","2,729,000,000","633,000,000","-34,000,000","469,000,000","60,000,000","-580,000,000","387,000,000","54,000,000"
TotalUnusualItems,"-9,401,000,000","-11,993,000,000","-3,235,000,000","-539,000,000","2,223,000,000","-18,862,000,000","-4,812,000,000","-6,445,000,000","-7,308,000,000","-2,863,000,000","-1,230,000,000","721,000,000","-2,572,000,000","2,729,000,000","633,000,000","-34,000,000","469,000,000","60,000,000","-580,000,000","387,000,000","54,000,000"
NormalizedEBITDA,"14,359,000,000","15,498,000,000","15,145,000,000","14,028,000,000","10,780,000,000","5,245,000,000","12,116,000,000","19,552,000,000","19,540,000,000","36,249,000,000","27,450,000,000","10,682,000,000","20,361,000,000","16,282,000,000","9,531,000,000","7,117,000,000","3,328,000,000","1,822,000,000","2,223,000,000","754,000,000","1,067,000,000"
TaxRateForCalcs,"0.34","0.214","0.34","0.191","0.348","0.288","0.355","0.233","0.34","0.197","0.182","0.295","0.04","0.21","0.183","0.171","0.249","0.18","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-3,196,340,000","-2,566,502,000","-1,099,900,000","-102,949,000","773,604,000","-5,432,256,000","-1,708,260,000","-1,501,685,000","-2,484,720,000","-564,288,443.599","-224,335,433.691","212,564,930.507","-104,109,858.516","573,460,841.594","115,781,836.761","-5,816,770.71","116,976,689.977","10,773,881.499","-232,000,000","154,800,000","21,600,000"
